mc run lumi evt
102 1 824946 1.17692e+08
9 1 3682 600048
9 1 2080 339077
102 1 214880 3.06562e+07
102 1 953900 1.3609e+08
102 1 152514 2.17587e+07
7 1 2996 488248
7 1 5273 859382
102 1 435677 6.21567e+07
101 1 94538 1.79622e+07
102 1 968336 1.38149e+08
9 1 8983 1.46414e+06
101 1 90736 1.72399e+07
102 1 345766 4.93292e+07
7 1 8338 1.35909e+06
102 1 536263 7.65069e+07
102 1 463969 6.61929e+07
7 1 3041 495639
102 1 630290 8.99214e+07
7 1 9097 1.48272e+06
102 1 768749 1.09675e+08
101 1 288212 5.47601e+07
102 1 591689 8.44143e+07
7 1 2048 333792
102 1 720156 1.02742e+08
125 1 19031 2.6548e+06
102 1 604409 8.6229e+07
102 1 722002 1.03006e+08
102 1 269718 3.84798e+07
9 1 8104 1.3208e+06
101 1 205341 3.90148e+07
7 1 3920 638918
9 1 838 136478
102 1 1.02996e+06 1.46941e+08
102 1 432349 6.16818e+07
102 1 911842 1.30089e+08
9 1 1087 177121
125 1 1245 173579
7 1 7088 1.15531e+06
102 1 1.10755e+06 1.58011e+08
102 1 1.05715e+06 1.50821e+08
7 1 287 46762
9 1 2665 434360
102 1 107803 1.53798e+07
9 1 7660 1.24855e+06
7 1 3313 539870
102 1 666854 9.51378e+07
7 1 2086 340008
102 1 43491 6.20471e+06
102 1 957706 1.36633e+08
127 1 99 19455
7 1 9074 1.47899e+06
102 1 941255 1.34286e+08
125 1 12166 1.6971e+06
9 1 449 73112
125 1 10731 1.49698e+06
7 1 3886 633288
102 1 774705 1.10525e+08
125 1 5293 738340
102 1 981059 1.39964e+08
7 1 2731 445061
125 1 4019 570591
125 1 16075 2.28268e+06
9 1 743 121132
9 1 467 76160
9 1 7530 1.22733e+06
102 1 479888 6.84641e+07
7 1 2087 340171
102 1 1.02238e+06 1.4586e+08
7 1 1329 216619
102 1 697961 9.95759e+07
102 1 798124 1.13866e+08
102 1 207313 2.95767e+07
102 1 555734 7.92848e+07
102 1 970466 1.38453e+08
125 1 20769 2.89725e+06
102 1 51709 7.37711e+06
102 1 871172 1.24287e+08
125 1 16029 2.23603e+06
7 1 3245 528854
9 1 2150 350524
9 1 7547 1.23004e+06
102 1 380731 5.43176e+07
102 1 788604 1.12507e+08
125 1 7769 1.08369e+06
9 1 8444 1.37631e+06
7 1 1035 168617
102 1 92379 1.31794e+07
102 1 572285 8.1646e+07
9 1 6016 980564
9 1 3884 632979
102 1 602500 8.59566e+07
102 1 277500 3.959e+07
7 1 190 30817
7 1 2737 446168
9 1 6836 1.11423e+06
7 1 5653 921388
9 1 2120 345504
125 1 16438 2.33414e+06
102 1 821334 1.17177e+08
7 1 6938 1.13082e+06
102 1 667385 9.52137e+07
125 1 19998 2.7897e+06
102 1 76949 1.0978e+07
102 1 1.02892e+06 1.46793e+08
9 1 656 106805
111 1 1985 308395
7 1 6568 1.07051e+06
102 1 579428 8.26651e+07
101 1 33432 6.35198e+06
125 1 10585 1.47667e+06
125 1 23181 3.29157e+06
9 1 122 19842
9 1 1763 287275
7 1 7615 1.24127e+06
7 1 1954 318416
9 1 8414 1.37148e+06
102 1 768151 1.0959e+08
7 1 1245 202897
9 1 4606 750640
102 1 737557 1.05225e+08
102 1 112205 1.60079e+07
125 1 3471 484101
9 1 5630 917662
9 1 5903 962087
102 1 555487 7.92494e+07
9 1 6419 1.04633e+06
9 1 6777 1.10457e+06
7 1 3430 559051
9 1 8527 1.3899e+06
102 1 117361 1.67435e+07
102 1 943756 1.34642e+08
7 1 5664 923178
9 1 5312 865779
102 1 21239 3.03004e+06
102 1 1.04703e+06 1.49377e+08
102 1 334888 4.77773e+07
127 1 887 175384
9 1 5032 820071
9 1 9182 1.49659e+06
9 1 3644 594040
7 1 696 113418
125 1 7800 1.10756e+06
125 1 22055 3.13175e+06
7 1 5650 920943
7 1 4111 669954
102 1 198422 2.83083e+07
102 1 1.00774e+06 1.43771e+08
7 1 4312 702791
101 1 57940 1.10085e+07
102 1 604811 8.62864e+07
102 1 634282 9.04909e+07
7 1 586 95537
9 1 8090 1.31862e+06
102 1 1.06852e+06 1.52443e+08
7 1 4991 813571
102 1 479170 6.83616e+07
125 1 7169 1.00008e+06
102 1 778088 1.11007e+08
102 1 46411 6.62127e+06
102 1 961219 1.37134e+08
9 1 4203 685023
102 1 1.03083e+06 1.47065e+08
102 1 383617 5.47294e+07
125 1 16713 2.33145e+06
9 1 6051 986286
7 1 6650 1.08392e+06
102 1 882622 1.25921e+08
125 1 18037 2.56129e+06
9 1 5266 858303
125 1 6321 897441
102 1 286960 4.09395e+07
9 1 5840 951886
121 1 1413 280682
9 1 7505 1.22325e+06
7 1 2752 448519
102 1 183085 2.61201e+07
102 1 912184 1.30138e+08
102 1 102323 1.45982e+07
9 1 1579 257217
9 1 6479 1.05611e+06
102 1 717971 1.02431e+08
102 1 216058 3.08242e+07
7 1 6080 990920
125 1 17338 2.46195e+06
7 1 3121 508575
121 1 2953 586702
125 1 6986 991992
102 1 922870 1.31663e+08
9 1 3904 636351
9 1 4234 690070
101 1 148668 2.82469e+07
7 1 5370 875254
123 1 7420 1.2417e+06
7 1 8126 1.32456e+06
102 1 538021 7.67577e+07
101 1 124501 2.36551e+07
102 1 975142 1.3912e+08
102 1 148223 2.11465e+07
102 1 390254 5.56763e+07
102 1 545665 7.78481e+07
9 1 5805 946212
7 1 3522 574082
125 1 27456 3.89873e+06
102 1 437899 6.24736e+07
125 1 20491 2.90977e+06
9 1 2318 377770
125 1 3163 449193
102 1 264448 3.7728e+07
9 1 5033 820393
101 1 376539 7.15423e+07
102 1 346849 4.94838e+07
102 1 506738 7.22946e+07
7 1 48 7739
9 1 4214 686953
9 1 1613 262842
102 1 730586 1.0423e+08
9 1 2171 353862
9 1 4271 696228
102 1 559961 7.98878e+07
7 1 6674 1.08777e+06
7 1 5384 877638
9 1 5166 842002
125 1 14526 2.02634e+06
9 1 6896 1.12408e+06
102 1 1.10002e+06 1.56936e+08
102 1 893003 1.27402e+08
125 1 1671 233000
101 1 146710 2.78748e+07
125 1 27365 3.81748e+06
7 1 6272 1.0223e+06
9 1 3605 587620
102 1 705895 1.00708e+08
9 1 6269 1.02189e+06
9 1 1232 200789
102 1 643156 9.17569e+07
102 1 357283 5.09723e+07
7 1 1952 318182
102 1 9053 1.29156e+06
101 1 99805 1.89628e+07
111 1 33211 5.1588e+06
9 1 4070 663312
102 1 651018 9.28785e+07
9 1 2800 456290
101 1 194542 3.6963e+07
101 1 102325 1.94418e+07
7 1 5646 920210
125 1 15783 2.24116e+06
7 1 4349 708872
102 1 155578 2.21959e+07
121 1 3224 640658
101 1 4312 819213
102 1 971944 1.38664e+08
102 1 68248 9.73661e+06
125 1 3842 535937
101 1 312485 5.93722e+07
102 1 1.01967e+06 1.45473e+08
7 1 7319 1.1929e+06
101 1 244737 4.65001e+07
102 1 730304 1.0419e+08
125 1 22971 3.20447e+06
9 1 6776 1.10443e+06
102 1 632299 9.0208e+07
102 1 612503 8.73839e+07
7 1 944 153768
102 1 679751 9.69778e+07
102 1 707350 1.00915e+08
9 1 3535 576089
9 1 8054 1.31278e+06
7 1 1378 224603
9 1 5372 875703
9 1 7371 1.20146e+06
102 1 398117 5.67981e+07
102 1 578743 8.25673e+07
7 1 6419 1.04628e+06
102 1 664529 9.48062e+07
9 1 6021 981390
102 1 961949 1.37238e+08
9 1 7657 1.24813e+06
7 1 4763 776381
101 1 187514 3.56277e+07
9 1 5536 902237
102 1 918176 1.30993e+08
9 1 4175 680512
102 1 381634 5.44465e+07
9 1 4370 712276
102 1 529580 7.55535e+07
127 1 1079 213278
102 1 571949 8.15981e+07
125 1 24242 3.44231e+06
9 1 4579 746233
9 1 3623 590477
101 1 120937 2.29779e+07
7 1 6529 1.06422e+06
102 1 1.06403e+06 1.51801e+08
9 1 8058 1.31337e+06
125 1 20445 2.8521e+06
7 1 8939 1.45701e+06
101 1 268917 5.10941e+07
9 1 8752 1.42655e+06
121 1 10114 1.91141e+06
9 1 8797 1.4338e+06
125 1 6958 987983
7 1 6732 1.09728e+06
102 1 818233 1.16734e+08
102 1 235697 3.36262e+07
121 1 452 89717
102 1 37202 5.30758e+06
7 1 8069 1.31515e+06
102 1 565990 8.07479e+07
9 1 4928 803262
125 1 191 26571
102 1 232106 3.31139e+07
111 1 90171 1.73277e+07
102 1 694322 9.90566e+07
102 1 133198 1.90028e+07
102 1 972193 1.38699e+08
7 1 5371 875421
9 1 8578 1.39808e+06
125 1 21767 3.03644e+06
102 1 286484 4.08717e+07
127 1 408 80642
102 1 85856 1.22487e+07
102 1 47040 6.71101e+06
102 1 405894 5.79075e+07
125 1 14302 2.03083e+06
7 1 2863 466519
7 1 5444 887357
102 1 216250 3.08515e+07
102 1 1.03689e+06 1.4793e+08
101 1 128364 2.43891e+07
9 1 4524 737370
9 1 668 108819
9 1 5681 925955
9 1 4220 687850
102 1 699053 9.97317e+07
102 1 586648 8.3695e+07
102 1 137467 1.96119e+07
9 1 194 31594
7 1 6254 1.01937e+06
7 1 7652 1.24729e+06
102 1 695948 9.92886e+07
7 1 2917 475404
7 1 7708 1.25644e+06
7 1 5918 964610
102 1 664954 9.48668e+07
101 1 355639 6.75713e+07
9 1 6863 1.11864e+06
101 1 339293 6.44656e+07
121 1 617 122667
121 1 4357 823337
125 1 24357 3.39769e+06
102 1 969332 1.38291e+08
101 1 166317 3.16002e+07
9 1 6294 1.02591e+06
102 1 526742 7.51486e+07
7 1 5293 862768
9 1 1906 310646
101 1 318960 6.06023e+07
9 1 8975 1.46284e+06
9 1 5276 859919
9 1 5375 876043
121 1 1072 212980
102 1 108326 1.54545e+07
101 1 280046 5.32087e+07
7 1 3400 554224
7 1 6125 998297
9 1 2527 411868
125 1 14757 2.09542e+06
102 1 547373 7.8092e+07
125 1 23121 3.2253e+06
101 1 310570 5.90081e+07
7 1 9171 1.49487e+06
7 1 3536 576340
7 1 8182 1.33366e+06
101 1 406191 7.71762e+07
102 1 43269 6.17304e+06
111 1 14690 2.28186e+06
7 1 2462 401313
102 1 140617 2.00612e+07
102 1 213037 3.03933e+07
102 1 467621 6.6714e+07
102 1 36317 5.18119e+06
9 1 2116 344843
7 1 245 40005
9 1 4003 652344
102 1 21074 3.00664e+06
102 1 326436 4.65715e+07
127 1 889 175679
102 1 705812 1.00696e+08
102 1 787384 1.12333e+08
9 1 5858 954884
102 1 379828 5.41888e+07
7 1 8637 1.40783e+06
102 1 960707 1.37061e+08
102 1 692299 9.8768e+07
102 1 1.02232e+06 1.45851e+08
102 1 820408 1.17045e+08
125 1 27273 3.80446e+06
102 1 796798 1.13676e+08
102 1 1.03525e+06 1.47696e+08
102 1 216652 3.0909e+07
102 1 324536 4.63006e+07
102 1 854567 1.21918e+08
9 1 3003 489484
9 1 5680 925816
7 1 605 98510
102 1 1.08579e+06 1.54907e+08
9 1 8365 1.3634e+06
102 1 325295 4.64087e+07
102 1 527297 7.52278e+07
125 1 24254 3.38342e+06
7 1 3290 536257
7 1 4541 740245
9 1 8889 1.44888e+06
7 1 3647 594368
102 1 7300 1.04144e+06
101 1 20180 3.83403e+06
102 1 211664 3.01974e+07
102 1 154367 2.2023e+07
7 1 4871 793950
7 1 362 59000
125 1 27967 3.90137e+06
102 1 254383 3.6292e+07
102 1 434284 6.19578e+07
102 1 623611 8.89684e+07
102 1 1.0867e+06 1.55037e+08
102 1 566581 8.08321e+07
102 1 1.00642e+06 1.43582e+08
9 1 7672 1.25055e+06
102 1 820336 1.17035e+08
7 1 4865 793035
102 1 177955 2.53881e+07
125 1 5938 828274
101 1 197255 3.74785e+07
125 1 1591 221831
102 1 730298 1.04189e+08
7 1 8313 1.35493e+06
102 1 717903 1.02421e+08
9 1 3550 578656
9 1 2859 465990
102 1 1.09932e+06 1.56837e+08
102 1 538864 7.68779e+07
125 1 382 53243
111 1 341499 6.56245e+07
102 1 943043 1.34541e+08
7 1 7478 1.21897e+06
102 1 153779 2.19391e+07
7 1 4885 796252
7 1 2609 425155
7 1 2567 418377
102 1 645412 9.20787e+07
9 1 7709 1.25658e+06
102 1 397925 5.67707e+07
111 1 3577 631948
102 1 868418 1.23894e+08
121 1 4005 756797
7 1 6905 1.12548e+06
102 1 290024 4.13767e+07
102 1 830731 1.18518e+08
102 1 773909 1.10411e+08
7 1 2540 414037
102 1 1.05036e+06 1.49852e+08
102 1 154700 2.20705e+07
9 1 2492 406237
127 1 214 42189
102 1 942532 1.34468e+08
102 1 1.04617e+06 1.49253e+08
102 1 842605 1.20212e+08
125 1 24632 3.4977e+06
102 1 697849 9.95597e+07
7 1 2618 426754
9 1 7489 1.22057e+06
102 1 584656 8.34109e+07
9 1 6707 1.09327e+06
102 1 561157 8.00583e+07
9 1 5101 831388
127 1 634 125350
7 1 5228 852114
102 1 819826 1.16962e+08
9 1 3956 644746
9 1 3263 531766
7 1 2795 455475
102 1 408194 5.82356e+07
125 1 1147 162814
102 1 440179 6.27988e+07
9 1 5174 843389
101 1 393722 7.48072e+07
102 1 7085 1.01076e+06
7 1 8851 1.44263e+06
102 1 76134 1.08618e+07
7 1 1982 322976
101 1 255023 4.84543e+07
7 1 4787 780318
102 1 1.09101e+06 1.55651e+08
101 1 115892 2.20195e+07
7 1 3242 528428
102 1 749059 1.06866e+08
9 1 4616 752429
102 1 634705 9.05512e+07
102 1 737795 1.05259e+08
9 1 3865 629837
102 1 369181 5.26698e+07
121 1 7631 1.44226e+06
101 1 243875 4.63362e+07
102 1 961957 1.37239e+08
9 1 659 107306
102 1 685498 9.77976e+07
9 1 8969 1.462e+06
102 1 244199 3.48391e+07
7 1 7181 1.17057e+06
7 1 2903 473132
7 1 6293 1.02569e+06
102 1 213131 3.04066e+07
101 1 15427 2.93107e+06
7 1 3686 600757
101 1 322414 6.12585e+07
102 1 506429 7.22506e+07
102 1 618562 8.82482e+07
102 1 891661 1.2721e+08
9 1 483 78710
125 1 4681 664686
102 1 487075 6.94894e+07
7 1 8638 1.40802e+06
102 1 727619 1.03807e+08
102 1 1.0265e+06 1.46447e+08
102 1 203717 2.90636e+07
102 1 1.0556e+06 1.50599e+08
7 1 1665 271365
9 1 2599 423554
102 1 187301 2.67216e+07
102 1 813440 1.16051e+08
9 1 3556 579554
101 1 90559 1.72062e+07
125 1 22715 3.22547e+06
7 1 6746 1.09951e+06
101 1 358186 6.80554e+07
102 1 407371 5.81182e+07
9 1 2036 331823
102 1 1.03136e+06 1.47141e+08
102 1 998888 1.42508e+08
102 1 826067 1.17852e+08
102 1 584490 8.33872e+07
7 1 8185 1.33416e+06
102 1 728489 1.03931e+08
9 1 2387 389101
102 1 761459 1.08635e+08
9 1 3824 623363
102 1 996862 1.42219e+08
111 1 1883 332671
7 1 6043 985019
125 1 11393 1.58921e+06
125 1 22503 3.13904e+06
7 1 8340 1.35939e+06
102 1 359971 5.13558e+07
102 1 21799 3.10989e+06
102 1 1.00595e+06 1.43516e+08
102 1 82304 1.17421e+07
102 1 882980 1.25972e+08
102 1 1.1026e+06 1.57305e+08
102 1 977381 1.3944e+08
9 1 4223 688228
7 1 8373 1.36472e+06
9 1 8025 1.30805e+06
102 1 990376 1.41294e+08
125 1 835 118484
125 1 207 28749
101 1 290936 5.52777e+07
102 1 83606 1.19278e+07
9 1 325 52878
102 1 615817 8.78565e+07
102 1 1.00879e+06 1.4392e+08
9 1 2670 435161
7 1 4748 773800
121 1 5459 1.03164e+06
123 1 4748 794510
102 1 301493 4.30131e+07
102 1 1.11005e+06 1.58367e+08
102 1 1.06498e+06 1.51937e+08
102 1 30623 4.36885e+06
9 1 7042 1.14772e+06
7 1 4259 694262
102 1 244322 3.48567e+07
7 1 3816 621992
9 1 651 106051
102 1 1.08509e+06 1.54806e+08
101 1 277441 5.27137e+07
102 1 695390 9.92089e+07
101 1 331712 6.30252e+07
7 1 3695 602162
127 1 41 7961
102 1 328163 4.68178e+07
102 1 360995 5.1502e+07
7 1 2816 458949
125 1 25218 3.58092e+06
9 1 6004 978590
102 1 269914 3.85077e+07
9 1 368 60052
102 1 690955 9.85762e+07
7 1 7102 1.15766e+06
102 1 194648 2.77697e+07
9 1 9101 1.4834e+06
9 1 7950 1.29578e+06
9 1 2379 387725
9 1 8519 1.38859e+06
102 1 431935 6.16226e+07
102 1 675557 9.63796e+07
102 1 1.04093e+06 1.48506e+08
102 1 280619 4.0035e+07
7 1 964 157044
102 1 436231 6.22356e+07
102 1 989830 1.41216e+08
102 1 801713 1.14378e+08
9 1 5915 964111
101 1 90688 1.72307e+07
7 1 306 49841
102 1 1.07387e+06 1.53205e+08
102 1 1.05412e+06 1.50388e+08
111 1 161659 3.08258e+07
9 1 5491 894894
9 1 7742 1.26185e+06
9 1 2753 448791
102 1 428143 6.10816e+07
127 1 663 131036
102 1 206501 2.94609e+07
102 1 518096 7.3915e+07
102 1 50912 7.26351e+06
7 1 2041 332568
9 1 673 109567
102 1 1.06464e+06 1.51888e+08
125 1 13345 1.895e+06
7 1 7088 1.15532e+06
102 1 724598 1.03376e+08
125 1 17884 2.53952e+06
7 1 6899 1.12461e+06
9 1 6800 1.10842e+06
102 1 134519 1.91913e+07
9 1 755 123085
102 1 484379 6.91047e+07
7 1 6452 1.05165e+06
102 1 466805 6.65975e+07
102 1 120845 1.72406e+07
102 1 259994 3.70924e+07
102 1 129706 1.85048e+07
102 1 822153 1.17294e+08
7 1 570 92890
102 1 924040 1.3183e+08
102 1 165107 2.35552e+07
102 1 966917 1.37947e+08
102 1 1.05176e+06 1.50052e+08
7 1 5109 832746
102 1 23389 3.33683e+06
102 1 417678 5.95887e+07
9 1 5054 823783
125 1 8169 1.13956e+06
102 1 381676 5.44523e+07
101 1 209052 3.97198e+07
9 1 3721 606373
102 1 724586 1.03374e+08
102 1 726016 1.03578e+08
102 1 955946 1.36382e+08
102 1 877906 1.25248e+08
125 1 3317 470886
101 1 30617 5.81722e+06
9 1 2011 327663
102 1 152737 2.17905e+07
102 1 898180 1.2814e+08
9 1 6518 1.06233e+06
7 1 6342 1.03373e+06
7 1 6715 1.09457e+06
102 1 210458 3.00253e+07
102 1 767607 1.09512e+08
102 1 1.10607e+06 1.578e+08
102 1 1.01059e+06 1.44178e+08
102 1 901040 1.28548e+08
102 1 686609 9.79562e+07
102 1 79975 1.14098e+07
7 1 4860 792100
101 1 131038 2.48972e+07
7 1 6698 1.09173e+06
102 1 741907 1.05845e+08
102 1 133220 1.90061e+07
102 1 10223 1.45852e+06
125 1 22144 3.14441e+06
125 1 20228 2.87231e+06
102 1 30200 4.30863e+06
101 1 273470 5.19593e+07
102 1 198689 2.83463e+07
9 1 2232 363740
102 1 1.08132e+06 1.54268e+08
102 1 96527 1.37711e+07
9 1 7184 1.17089e+06
125 1 4591 640412
101 1 314428 5.97412e+07
7 1 1667 271758
102 1 1.03314e+06 1.47395e+08
102 1 828919 1.18259e+08
9 1 5020 818206
102 1 511508 7.29751e+07
102 1 623345 8.89306e+07
102 1 340867 4.86304e+07
102 1 1.06613e+06 1.52101e+08
111 1 33425 5.19196e+06
102 1 1.09947e+06 1.56858e+08
9 1 456 74295
7 1 361 58774
101 1 410076 7.79144e+07
102 1 761492 1.0864e+08
101 1 59161 1.12405e+07
9 1 1741 283818
125 1 8402 1.17205e+06
102 1 990949 1.41375e+08
9 1 6382 1.04018e+06
7 1 2827 460719
9 1 985 160509
121 1 3215 638855
9 1 1987 323912
7 1 1753 285746
9 1 7283 1.18701e+06
102 1 5447 777165
101 1 203725 3.87077e+07
101 1 155984 2.96368e+07
101 1 265250 5.03974e+07
102 1 616355 8.79334e+07
102 1 112299 1.60213e+07
101 1 387525 7.36298e+07
121 1 4470 844788
7 1 5384 877574
7 1 6217 1.01337e+06
7 1 1448 236089
102 1 11189 1.59635e+06
102 1 670087 9.55991e+07
7 1 1586 258425
9 1 8478 1.38184e+06
101 1 179402 3.40864e+07
111 1 3250 574190
102 1 275600 3.93189e+07
102 1 219011 3.12455e+07
102 1 120413 1.7179e+07
102 1 1.04378e+06 1.48913e+08
7 1 1013 165079
102 1 1.10074e+06 1.57039e+08
102 1 800161 1.14156e+08
7 1 4660 759601
102 1 140880 2.00989e+07
102 1 377522 5.38598e+07
7 1 7139 1.16371e+06
121 1 1397 277509
7 1 7736 1.26091e+06
9 1 7970 1.29908e+06
101 1 87242 1.65758e+07
9 1 9064 1.47733e+06
101 1 147335 2.79935e+07
102 1 867407 1.2375e+08
102 1 731543 1.04367e+08
125 1 8455 1.20065e+06
127 1 1067 210847
102 1 657473 9.37996e+07
102 1 580940 8.28808e+07
102 1 406562 5.80029e+07
9 1 4243 691615
9 1 338 55050
102 1 1.03611e+06 1.47818e+08
101 1 243192 4.62065e+07
125 1 20893 2.91451e+06
102 1 1.10117e+06 1.571e+08
102 1 169637 2.42016e+07
102 1 295168 4.21107e+07
102 1 661385 9.43576e+07
121 1 834 165669
101 1 136451 2.59256e+07
9 1 15 2390
102 1 18446 2.63155e+06
102 1 556031 7.93271e+07
125 1 17621 2.50218e+06
7 1 1420 231412
102 1 1.07331e+06 1.53126e+08
102 1 594754 8.48516e+07
102 1 972946 1.38807e+08
102 1 129596 1.84891e+07
102 1 480964 6.86174e+07
125 1 28302 3.94811e+06
9 1 298 48531
7 1 7904 1.28828e+06
7 1 1969 320847
7 1 8639 1.40807e+06
9 1 4042 658812
9 1 5519 899593
7 1 8022 1.30752e+06
102 1 445946 6.36217e+07
102 1 61712 8.80418e+06
101 1 66228 1.25833e+07
9 1 1660 270533
102 1 370331 5.28339e+07
9 1 8323 1.35664e+06
102 1 622340 8.87873e+07
