mc lep_category run lumi evt
125 4 1 13830 1963788
102 5 1 330632 47170184
101 3 1 105049 19959196
105 5 1 95143 15127642
101 5 1 245585 46661016
13 5 1 5337 738283
101 5 1 131483 24981696
125 3 1 549 76516
111 5 1 23831 3701775
125 4 1 3082 429927
127 3 1 831 164133
101 5 1 233818 44425312
101 5 1 126306 23998100
105 3 1 72619 11546341
125 3 1 16364 2282766
125 3 1 20194 2817024
101 3 1 345028 65555304
125 4 1 13602 1897445
102 5 1 554615 79125096
107 5 1 187058 29679768
108 5 1 20623 8073617
101 5 1 320225 60842688
108 4 1 102823 40254976
101 5 1 342491 65073312
125 5 1 25218 3517879
125 3 1 8456 1179608
107 3 1 5111 810847
127 4 1 136 26834
104 3 1 137189 25379820
13 5 1 2503 346223
125 3 1 3161 440942
101 5 1 144158 27389848
101 5 1 296719 56376608
13 5 1 9530 1318298
105 4 1 6330 993731
101 5 1 105799 20101672
105 5 1 102403 16282102
111 5 1 44438 6902785
101 5 1 182971 34764424
125 3 1 3987 556085
125 5 1 4871 679505
107 3 1 265475 42122004
101 5 1 28006 5321009
101 3 1 166839 31699344
121 3 1 901 178963
125 3 1 19025 2653879
106 5 1 74341 12619379
102 3 1 158195 22569224
13 4 1 5940 821698
123 5 1 9456 2931235
102 3 1 1007248 143700720
105 4 1 119975 19075976
101 3 1 386208 73379408
127 5 1 1029 203421
101 5 1 314023 59664304
125 5 1 20060 2798344
101 5 1 130025 24704626
105 5 1 144832 23028312
107 5 1 22395 3553331
102 5 1 391855 55904528
108 5 1 253135 99102096
101 5 1 305961 58132472
127 3 1 497 98255
111 4 1 29764 4623365
101 5 1 153092 29087424
101 4 1 377115 71651848
13 3 1 3617 500347
106 5 1 27603 4812011
101 5 1 272836 51838816
101 3 1 286437 54422908
101 4 1 386114 73361576
106 5 1 144598 25208080
101 4 1 230057 43710788
101 4 1 339475 64500200
108 5 1 313720 122821344
105 5 1 95685 15022586
101 5 1 200401 38076112
107 4 1 62400 9900786
111 5 1 37684 5853521
125 5 1 9525 1352576
123 5 1 10260 3180552
104 5 1 66477 12298088
101 5 1 252321 47940952
13 5 1 1885 260801
13 5 1 8035 1111517
13 5 1 6933 959055
13 5 1 5207 720282
101 4 1 277930 52806592
125 5 1 8871 1259596
101 4 1 333988 63457580
101 5 1 385953 73331040
101 4 1 44988 8547646
101 5 1 418990 79608032
13 4 1 4138 572409
111 5 1 10015 1769178
125 4 1 15227 2124171
107 5 1 196607 31194986
125 5 1 12371 1725772
13 5 1 7471 1033363
107 3 1 171623 27230908
105 5 1 117571 18458600
13 5 1 6946 960797
125 5 1 25053 3557524
13 5 1 1300 179798
101 5 1 124268 23610820
125 4 1 10853 1513862
108 5 1 223762 87602736
125 5 1 22857 3188437
101 5 1 221628 42109192
101 5 1 49031 9315860
125 4 1 17629 2459270
105 5 1 87348 13888308
108 4 1 85909 33633360
13 4 1 2260 312569
106 5 1 21065 3672185
104 5 1 150619 27864500
107 4 1 44131 7002057
121 3 1 599 113141
101 4 1 376914 71613568
101 5 1 265500 50444952
125 3 1 7301 1018444
101 5 1 279158 53039928
101 5 1 28473 5409891
102 5 1 1042247 148693824
123 3 1 14022 4346589
13 4 1 2024 280077
13 5 1 9359 1294666
111 4 1 31750 4931728
101 3 1 378795 71970904
101 4 1 123406 23446996
101 5 1 141646 26912636
111 5 1 24274 4288296
125 5 1 1358 189400
107 5 1 353971 56163400
101 5 1 17699 3362664
101 5 1 49748 9452020
127 5 1 1226 242333
111 5 1 306972 58989696
101 5 1 284015 53962872
101 4 1 77663 14755908
101 5 1 59624 11328435
101 5 1 326054 61950200
107 3 1 327437 51953240
101 5 1 19398 3685571
125 4 1 491 68390
102 4 1 242509 34597964
101 5 1 2029 385417
111 5 1 21200 3745324
105 3 1 146593 23308280
107 5 1 275919 43779124
101 5 1 323757 61513700
102 5 1 1051711 150044144
101 3 1 328409 62397744
107 5 1 205155 32551200
111 5 1 24212 3760949
107 5 1 314358 49878092
123 5 1 3125 968697
108 4 1 98302 38485032
101 4 1 302784 57528932
101 5 1 273004 51870784
13 4 1 1267 175252
13 5 1 10291 1423637
101 5 1 241027 45795112
101 4 1 281920 53564728
101 4 1 82998 15769592
101 5 1 363090 68987056
108 5 1 155243 60777700
101 3 1 166245 31586416
125 5 1 22621 3155630
101 5 1 251089 47706904
13 4 1 3169 438335
101 5 1 81980 15576021
101 5 1 15649 2973264
127 3 1 464 91624
106 5 1 118196 20605552
13 3 1 4097 566758
13 3 1 2758 381434
13 5 1 7898 1092525
125 5 1 20034 2794678
127 5 1 1107 218849
107 5 1 252871 40122120
101 5 1 10248 1947063
101 5 1 46046 8748746
101 5 1 389205 73948928
101 5 1 348541 66222748
101 5 1 70276 13352447
107 5 1 211435 33547550
108 3 1 280828 109944000
101 5 1 126925 24115632
111 5 1 176462 33648568
101 5 1 412682 78409408
101 3 1 203599 38683692
101 5 1 339869 64574964
107 5 1 131239 20823268
101 3 1 274730 52198624
101 5 1 102859 19543040
101 5 1 189075 35924276
101 5 1 263950 50150348
101 5 1 262617 49897184
101 5 1 378683 71949656
102 5 1 75199 10728384
121 4 1 2940 584141
111 3 1 33488 5201713
101 5 1 152679 29008884
125 3 1 28127 3923693
101 5 1 142141 27006652
101 5 1 34929 6636387
108 3 1 145043 56784340
111 5 1 26720 4150521
101 3 1 306049 58149168
101 3 1 350891 66669172
105 5 1 46731 7336853
101 5 1 169626 32228902
101 3 1 164615 31276732
101 5 1 158289 30074888
101 3 1 332624 63198448
111 5 1 1752 272099
125 5 1 27843 3884040
101 5 1 351533 66791176
101 3 1 232241 44125656
121 4 1 2346 466118
101 5 1 360076 68414432
104 5 1 49754 9204428
102 5 1 45719 6522530
101 5 1 160639 30521368
101 5 1 206783 39288720
101 4 1 283399 53845752
101 5 1 272878 51846848
107 5 1 25934 4114865
101 4 1 136335 25903516
13 4 1 2888 399594
125 5 1 26826 3742227
125 4 1 8186 1141875
101 5 1 108082 20535590
102 5 1 955520 136320864
101 5 1 102020 19383748
13 4 1 10039 1388660
101 4 1 152703 29013514
101 5 1 135189 25685750
111 5 1 231112 44412024
111 5 1 7161 1112327
101 5 1 83114 15791503
111 5 1 4024 710791
13 5 1 197 27240
125 3 1 7573 1056350
101 5 1 202498 38474540
125 3 1 11339 1581755
101 5 1 159006 30211068
101 5 1 14164 2691158
13 3 1 625 86376
105 3 1 145642 22865866
111 5 1 9503 1476039
102 5 1 1117024 159362048
101 3 1 409242 77755872
125 3 1 23875 3330456
104 3 1 52518 9715801
125 5 1 6701 951460
123 5 1 11546 3579209
125 5 1 28105 3920608
101 5 1 418785 79569016
127 3 1 839 165743
13 3 1 2894 400309
101 5 1 403960 76752408
101 4 1 44545 8463399
125 5 1 10795 1505922
101 5 1 219883 41777664
101 5 1 379848 72171088
111 3 1 20203 3569209
13 4 1 3509 485464
102 3 1 391774 55892952
107 4 1 109866 17432032
101 3 1 267809 50883632
108 5 1 179489 70270040
13 5 1 1318 182240
125 5 1 3621 505124
108 5 1 60693 23761384
101 5 1 48436 9202806
125 5 1 5181 722634
101 5 1 203328 38632268
101 5 1 346817 65895172
111 5 1 32849 5803347
101 4 1 115215 21890860
107 5 1 349486 55451728
102 4 1 188428 26882348
13 5 1 6850 947581
111 3 1 14351 2229157
111 4 1 34261 5321739
101 5 1 97281 18483264
101 5 1 209260 39759264
101 5 1 200680 38129236
121 5 1 2701 536750
101 3 1 68771 13066491
125 4 1 2361 329259
125 5 1 17415 2429433
101 3 1 74555 14165409
101 3 1 266578 50649788
102 5 1 147641 21063512
101 5 1 390196 74137192
127 5 1 1095 216449
107 5 1 349703 55486160
127 4 1 384 75756
125 3 1 27685 3861920
13 4 1 3475 480609
101 4 1 259437 49293048
101 3 1 72101 13699224
101 5 1 349059 66321076
13 4 1 7922 1095804
101 5 1 290352 55166880
13 4 1 9133 1263434
111 3 1 34391 5342046
101 4 1 156105 29659866
125 3 1 19693 2747067
108 3 1 43227 16923072
101 5 1 343984 65356952
125 5 1 11683 1629716
111 4 1 140393 26770588
127 5 1 795 157186
101 5 1 356549 67744248
101 3 1 269625 51228712
108 4 1 100912 39506912
102 5 1 22798 3252407
105 4 1 181654 28882886
101 5 1 245472 46639572
101 5 1 223293 42425624
108 5 1 200903 78653392
125 5 1 18153 2532205
101 3 1 323734 61509440
101 3 1 404749 76902240
108 3 1 299243 117153768
101 5 1 41831 7947828
101 3 1 873 165717
101 3 1 12655 2404363
101 3 1 280004 53200780
125 3 1 10943 1526446
101 4 1 252262 47929736
101 5 1 122829 23337456
13 5 1 6079 840820
101 5 1 281133 53415208
105 5 1 123127 19577216
125 5 1 20629 2877781
125 3 1 4733 660203
101 5 1 392086 74496328
111 3 1 39525 6982647
125 5 1 26062 3700745
101 5 1 199323 37871248
101 3 1 357439 67913336
111 3 1 21214 3747723
13 4 1 6238 862975
101 5 1 418651 79543584
13 5 1 7364 1018650
13 5 1 2593 358679
127 5 1 610 120501
125 5 1 25334 3534015
123 5 1 110 33868
101 4 1 117961 22412516
105 4 1 33241 5218777
101 3 1 308741 58660664
13 5 1 10081 1394517
13 3 1 1100 152093
101 5 1 203146 38597692
125 3 1 16116 2248182
125 5 1 12719 1774216
123 3 1 4410 1366971
101 3 1 379270 72061160
101 5 1 32406 6157091
107 3 1 7086 1124239
127 5 1 412 81313
125 5 1 21018 2984533
125 5 1 22893 3193606
107 3 1 68306 10837938
125 5 1 937 130640
101 5 1 220808 41953488
123 5 1 17471 5415804
101 5 1 72419 13759513
101 3 1 71011 13492078
111 5 1 32590 5062358
13 5 1 7587 1049525
125 5 1 22895 3250954
13 3 1 5756 796235
111 4 1 14806 2615661
101 3 1 88935 16897612
111 3 1 44236 6871289
107 5 1 76080 12071346
101 5 1 156716 29776044
125 5 1 6889 961066
101 5 1 346837 65899040
13 5 1 4240 586464
105 3 1 187051 29741060
101 5 1 353767 67215576
13 3 1 7166 991345
125 4 1 27968 3901500
101 5 1 163472 31059696
101 5 1 633 120133
13 5 1 6947 960945
101 5 1 36612 6956205
101 5 1 119601 22724096
101 5 1 128089 24336724
101 5 1 351760 66834368
102 5 1 41922 5980851
101 5 1 191197 36327360
125 5 1 17299 2413268
101 5 1 368298 69976544
125 3 1 10797 1506232
101 5 1 332414 63158484
105 5 1 114478 18201988
101 4 1 214053 40670072
105 5 1 165658 26339554
101 5 1 66240 12585494
13 5 1 2681 370912
106 5 1 126886 22120394
107 5 1 52096 8265794
101 5 1 339670 64537184
101 4 1 383977 72955464
13 4 1 2616 361878
125 5 1 915 127606
125 5 1 16379 2284913
101 4 1 290182 55134512
102 3 1 1048087 149527136
101 4 1 316438 60123068
101 5 1 200680 38129228
104 5 1 86299 15965193
101 3 1 70871 13465370
101 5 1 314940 59838580
108 4 1 4554 1782735
13 3 1 1316 181987
101 3 1 103517 19668224
107 5 1 234637 37229044
127 3 1 1161 229442
101 3 1 324174 61593016
13 4 1 923 127714
101 5 1 358640 68141504
111 4 1 10973 1704385
102 5 1 942061 134400656
101 5 1 79207 15049303
127 3 1 737 145719
125 4 1 18329 2556905
125 5 1 18008 2512047
107 5 1 194578 30873074
102 5 1 48203 6876961
102 5 1 883495 126045232
13 5 1 2834 392038
111 4 1 5474 850214
13 5 1 1814 251058
105 3 1 126361 20091308
13 5 1 1603 221800
125 5 1 21958 3063064
101 5 1 320999 60989736
101 5 1 256772 48786672
107 5 1 316250 50178404
127 5 1 502 99228
121 4 1 2113 399360
125 5 1 21305 2971979
101 5 1 288740 54860572
125 5 1 20969 2977598
101 5 1 43109 8190611
101 3 1 376533 71541160
107 5 1 265358 42103368
107 3 1 155977 24748370
101 5 1 285347 54215884
104 5 1 21883 4048295
101 5 1 219085 41625980
125 4 1 6013 838747
108 3 1 318355 124635848
101 5 1 56527 10739988
125 5 1 12071 1683851
101 4 1 383978 72955664
101 5 1 22748 4322118
101 3 1 139763 26554992
105 4 1 177634 27888608
125 3 1 9230 1287516
107 5 1 160908 25530724
13 4 1 1232 170352
105 4 1 170050 27037964
101 5 1 51059 9701248
105 5 1 187898 29499924
101 5 1 352889 67048804
106 5 1 133218 22613644
106 4 1 12718 2217081
101 3 1 351209 66729756
125 4 1 6729 938732
101 5 1 125921 23924884
101 5 1 148454 28206128
127 3 1 367 72551
101 3 1 394477 74950504
101 5 1 100886 19168264
102 5 1 31895 4550342
101 5 1 115474 21940044
102 3 1 69514 9917342
101 4 1 416050 79049344
107 3 1 13969 2216363
105 5 1 30995 4928148
101 3 1 320912 60973188
127 5 1 1059 209259
13 4 1 7184 993746
102 5 1 538283 76794984
104 3 1 42841 7925436
127 5 1 1112 219699
101 5 1 171064 32502068
101 4 1 170439 32383414
101 5 1 302721 57516984
111 3 1 35432 6259698
101 5 1 69716 13245892
101 4 1 220834 41958464
125 5 1 8003 1116427
102 3 1 513793 73301184
125 3 1 23533 3341547
107 5 1 147063 23333940
108 3 1 154905 60645088
125 5 1 26953 3759972
101 5 1 413132 78494944
125 5 1 25055 3495108
111 5 1 9512 1477588
111 5 1 17945 3170218
101 4 1 149355 28377480
111 5 1 17695 3125960
101 5 1 350117 66522280
108 3 1 179164 70142504
108 5 1 246750 96602472
101 3 1 125637 23870954
13 5 1 2594 358887
101 5 1 366340 69604560
125 3 1 8241 1170251
125 3 1 11659 1626345
101 3 1 340484 64691900
101 4 1 58388 11093611
107 5 1 215836 34245940
101 5 1 37019 7033652
125 3 1 3169 442091
111 5 1 104615 19948436
121 5 1 1410 266487
125 4 1 16251 2266898
101 5 1 360290 68455048
101 5 1 47623 9048363
125 5 1 15958 2226084
108 5 1 253611 99288552
111 5 1 18539 3275228
101 3 1 263572 50078700
106 5 1 6827 1158912
101 5 1 25052 4759883
108 5 1 271290 106209896
125 5 1 463 64519
125 5 1 15306 2135159
101 5 1 72929 13856429
101 5 1 16045 3048400
106 5 1 50719 8841890
102 4 1 731806 104404200
104 5 1 59949 11090509
101 5 1 50531 9600748
101 5 1 20745 3941550
101 5 1 291684 55419960
121 4 1 1913 380081
127 3 1 206 40684
106 5 1 37469 6360352
105 3 1 71198 11320554
101 5 1 401949 76370176
13 4 1 6715 928838
125 3 1 18104 2525439
101 4 1 145331 27612910
101 3 1 358405 68096816
13 5 1 5215 721317
125 5 1 2586 360734
101 4 1 263027 49975088
101 5 1 230393 43774680
111 5 1 24202 3759333
13 3 1 6124 847017
101 3 1 367348 69796096
101 5 1 170202 32338372
125 3 1 10301 1436942
101 5 1 303876 57736312
101 5 1 21540 4092509
104 5 1 109244 20210072
101 5 1 379063 72021920
101 5 1 343848 65331108
101 5 1 93871 17835312
101 3 1 191048 36299116
111 3 1 26708 4148573
101 5 1 319103 60629456
101 4 1 418116 79441936
125 5 1 4127 575766
101 3 1 138788 26369570
101 3 1 346020 65743736
125 5 1 18344 2604828
127 3 1 972 192034
101 3 1 126373 24010856
106 5 1 92756 15745323
101 5 1 116626 22158924
106 4 1 72953 12383710
101 5 1 203161 38600416
125 4 1 18598 2594406
101 5 1 342127 65004020
111 3 1 25730 4545615
101 5 1 395549 75154224
107 5 1 355712 56439536
102 5 1 618124 88185576
105 5 1 102935 16366679
107 3 1 362396 57500128
125 5 1 11229 1566320
111 5 1 12350 1918447
101 5 1 208381 39592392
127 5 1 172 34009
125 5 1 15238 2125628
101 5 1 407133 77355112
101 5 1 407620 77447776
101 3 1 180289 34254872
13 3 1 4582 633807
102 5 1 688748 98261344
102 5 1 506941 72323496
111 5 1 35865 5571028
101 5 1 133633 25390146
105 5 1 32986 5244681
106 5 1 103278 17531404
125 5 1 5683 792731
101 3 1 305321 58010852
111 5 1 151534 29119864
111 4 1 10674 1885666
108 3 1 34600 13545737
111 3 1 41351 6423212
106 5 1 164708 28714068
101 5 1 196016 37242936
101 4 1 227284 43183944
102 5 1 529072 75480856
125 3 1 13163 1836290
125 3 1 11485 1602195
125 3 1 11839 1651465
13 3 1 428 59183
101 4 1 12667 2406552
13 5 1 1865 258097
101 3 1 414484 78751864
13 4 1 10333 1429398
125 4 1 24651 3438821
13 5 1 2429 336014
125 5 1 22642 3158522
101 3 1 304001 57760056
125 5 1 7876 1098687
105 4 1 45686 7264144
106 3 1 100482 17056732
123 3 1 13398 4153144
13 4 1 1298 179637
101 5 1 90196 17137122
101 4 1 384395 73034944
107 5 1 88045 13969722
101 5 1 390863 74263848
13 4 1 7969 1102262
101 5 1 206345 39205520
111 5 1 16214 2518489
104 3 1 75834 14029229
101 5 1 124371 23630380
102 5 1 772642 110230208
101 4 1 364932 69336968
106 4 1 83089 14104258
125 3 1 19002 2650706
106 5 1 42783 7262357
127 5 1 306 60492
101 5 1 382661 72705488
13 5 1 865 119573
101 5 1 38375 7291295
101 5 1 78064 14832195
101 4 1 134940 25638532
125 5 1 8180 1141077
13 4 1 6061 838453
125 5 1 829 115603
108 5 1 227409 89030560
125 3 1 15786 2202072
13 4 1 7596 1050776
107 5 1 264800 42014940
101 3 1 76000 14440027
108 4 1 174381 68269968
107 4 1 202545 32137076
125 3 1 25239 3520723
101 5 1 397819 75585616
125 5 1 27144 3786578
102 5 1 1060397 151283296
101 5 1 177395 33705024
111 5 1 18917 3342022
105 5 1 86359 13558476
101 3 1 165651 31473716
107 3 1 365927 58060356
102 5 1 443308 63245220
121 3 1 596 118344
13 3 1 1877 259636
102 5 1 491987 70190088
101 4 1 858 162911
101 5 1 340837 64758848
105 5 1 2515 394786
107 4 1 376477 59734308
13 3 1 9752 1348973
108 5 1 147149 57608804
104 5 1 99478 18403444
121 5 1 795 157974
102 4 1 898495 128185320
108 5 1 27737 10858887
101 5 1 156487 29732418
121 4 1 6117 1155940
125 5 1 747 104143
111 5 1 16125 2504733
101 5 1 85461 16237427
101 5 1 161019 30593468
127 3 1 207 40790
101 5 1 365245 69396360
125 5 1 26244 3660963
101 3 1 284662 54085748
121 5 1 1794 338929
101 5 1 264734 50299388
104 5 1 70933 13122537
101 5 1 26303 4997543
101 5 1 318257 60468760
101 4 1 373005 70870880
127 5 1 798 157761
105 5 1 175676 27932386
101 5 1 2390 453995
101 3 1 36410 6917775
111 5 1 31871 5630513
105 4 1 39989 6278181
101 4 1 37108 7050498
107 5 1 109876 17433676
123 3 1 14199 4401734
101 5 1 334274 63511964
101 3 1 27435 5212664
105 4 1 94045 14953000
101 5 1 133734 25409404
102 3 1 193348 27584348
101 5 1 25744 4891322
13 3 1 3538 489382
101 5 1 36427 6920951
101 5 1 295394 56124728
125 5 1 28031 3980407
125 5 1 8229 1147999
107 5 1 229423 36401816
101 5 1 237819 45185568
101 5 1 363071 68983376
102 3 1 411089 58648756
102 5 1 291569 41597176
107 5 1 273739 43433264
101 3 1 324641 61681652
104 3 1 8807 1629253
102 5 1 1000619 142754928
101 3 1 370377 70371552
125 5 1 16199 2259695
101 5 1 130778 24847800
13 5 1 6874 950802
101 3 1 7179 1363858
101 5 1 148314 28179524
111 5 1 28160 4974961
101 3 1 269036 51116856
101 5 1 207422 39410060
105 5 1 161163 25624860
101 5 1 234473 44549896
106 5 1 904 157514
101 4 1 14924 2835577
101 3 1 356050 67649360
13 3 1 9071 1254845
101 4 1 166775 31687180
105 5 1 100489 15977686
127 4 1 1205 238070
101 5 1 138740 26360472
13 3 1 239 33043
101 5 1 256540 48742468
125 5 1 8433 1176455
13 5 1 7844 1085171
101 3 1 338097 64238388
101 3 1 278456 52906480
101 3 1 222326 42241832
127 5 1 805 159048
108 4 1 246279 96417864
13 5 1 6133 848339
101 5 1 210644 40022376
101 4 1 237154 45059172
102 5 1 1114377 158984448
101 4 1 236197 44877272
101 5 1 171563 32596870
104 4 1 121385 22456196
101 3 1 186898 35510516
106 5 1 74129 12923181
101 5 1 14619 2777480
108 3 1 240613 94199736
106 3 1 124508 21705850
102 5 1 707108 100880728
101 3 1 119248 22657052
107 3 1 97493 15468825
101 4 1 35062 6661645
101 5 1 73426 13950969
101 3 1 1300 246919
101 3 1 39693 7541690
121 3 1 413 81876
13 3 1 7841 1084696
108 3 1 269189 105387240
13 5 1 1111 153638
104 5 1 110434 20430208
125 3 1 22571 3148669
111 3 1 145551 27970024
101 5 1 419919 79784568
101 5 1 316739 60180408
106 5 1 36025 6115186
102 5 1 375745 53606252
101 3 1 314777 59807592
13 4 1 5695 787682
125 5 1 14247 2022952
101 5 1 354375 67331232
102 5 1 354697 50603432
125 4 1 12930 1803734
107 5 1 21586 3424850
125 5 1 17539 2446624
125 4 1 1556 217048
101 5 1 55046 10458685
13 5 1 2107 291460
101 5 1 9208 1749456
111 5 1 17699 3126722
102 5 1 259694 37049624
125 5 1 2942 410391
105 4 1 9899 1554148
101 5 1 287204 54568700
101 5 1 29504 5605690
107 4 1 222697 35334592
101 3 1 77424 14710453
101 4 1 103520 19668722
101 5 1 277796 52781220
101 5 1 94658 17984890
104 5 1 142914 26439070
101 3 1 281073 53403820
111 4 1 35691 5543952
111 3 1 20822 3678515
106 3 1 153711 26092384
111 3 1 19765 3491644
101 5 1 7487 1422398
13 5 1 8574 1186058
101 3 1 64598 12273518
107 5 1 70744 11224633
106 5 1 166017 28181300
105 5 1 142470 22652678
101 5 1 95117 18072126
101 5 1 195743 37191128
125 5 1 7699 1074013
101 4 1 236956 45021556
13 4 1 2281 315589
13 5 1 2680 370708
127 5 1 430 85020
106 5 1 26734 4538098
13 5 1 5368 742632
125 3 1 9379 1308421
101 5 1 382818 72735344
101 4 1 264461 50247484
101 5 1 129018 24513340
111 5 1 18818 3324477
101 5 1 261290 49644968
101 3 1 86796 16491130
106 5 1 110390 19244588
101 4 1 109411 20788092
101 5 1 13064 2482009
13 3 1 4529 626441
127 4 1 197 38803
101 5 1 139876 26576342
125 5 1 26365 3677860
101 5 1 155092 29467484
101 5 1 120193 22836676
101 5 1 146686 27870328
13 3 1 6877 951238
101 4 1 358768 68165904
101 5 1 416150 79068336
101 3 1 318793 60570624
111 5 1 11927 1852603
104 5 1 129561 23968758
108 5 1 31077 12166370
127 5 1 1102 217750
108 3 1 313 122156
106 5 1 170182 29668408
125 5 1 25223 3518636
101 5 1 295728 56188244
101 5 1 368111 69940968
13 3 1 8345 1154359
106 3 1 158518 27634828
125 3 1 17223 2402599
111 4 1 34000 5281212
125 5 1 15217 2122804
101 5 1 229175 43543200
101 3 1 269927 51286000
13 5 1 959 132733
125 5 1 22349 3117549
125 3 1 23469 3273969
101 5 1 105745 20091544
101 5 1 18517 3518167
101 5 1 56294 10695779
105 3 1 134475 21381508
101 4 1 248460 47207368
101 3 1 411357 78157856
101 5 1 145881 27717304
105 5 1 60515 9621935
101 3 1 212224 40322464
101 3 1 295601 56164240
101 4 1 147025 27934572
125 3 1 1496 208624
101 5 1 361526 68689848
101 5 1 400355 76067312
111 5 1 41317 6417915
101 4 1 312104 59299756
101 3 1 82336 15643829
101 3 1 202243 38426124
102 3 1 362062 51654108
101 5 1 148369 28190068
101 4 1 146768 27885926
102 3 1 305576 43595432
108 4 1 122855 48097772
111 3 1 24577 3817559
104 5 1 57719 10677889
127 3 1 878 173582
101 4 1 409110 77730792
101 3 1 403023 76574272
102 5 1 251978 35948776
101 3 1 250591 47612296
101 5 1 145768 27695774
111 4 1 23672 3676980
