mc lep_category run lumi evt
101 4 1 299585 56921176
107 5 1 284972 45215520
125 3 1 28177 3930658
101 5 1 377825 71786776
125 5 1 21315 2973420
7 5 1 4174 680292
101 5 1 196244 37286276
101 5 1 37525 7129759
123 4 1 689 213531
101 3 1 164714 31295678
101 5 1 396389 75313808
101 5 1 234133 44485192
102 3 1 638945 91156224
101 5 1 5987 1137483
7 5 1 3643 593799
101 3 1 40871 7765510
9 5 1 205 33408
125 5 1 1094 152572
108 5 1 92094 36054636
101 3 1 276943 52619120
125 3 1 7813 1089879
107 4 1 106192 16848988
101 3 1 93373 17740816
125 4 1 26142 3646780
101 5 1 411159 78120072
101 3 1 338141 64246756
101 5 1 242149 46008252
101 5 1 19329 3672341
105 5 1 83887 13337990
7 5 1 1580 257446
102 3 1 290551 41451904
101 3 1 406003 77140400
9 3 1 2413 393218
125 5 1 23819 3322762
106 5 1 134608 23466492
125 4 1 23861 3328574
127 5 1 239 47073
101 5 1 274843 52219996
127 5 1 914 180535
125 5 1 24190 3374473
101 5 1 104581 19870258
6 5 1 7162 962031
101 5 1 361160 68620336
108 4 1 20821 8151214
125 5 1 19345 2698628
101 5 1 147575 28039248
107 5 1 187720 29784760
104 3 1 120267 22249308
101 5 1 381923 72565312
101 5 1 248289 47174764
105 5 1 169241 26570824
102 5 1 805801 114960816
101 3 1 416077 79054576
125 3 1 13983 1950656
105 5 1 35722 5679645
9 5 1 3539 576892
101 3 1 187954 35711232
9 4 1 1936 315411
101 5 1 327634 62250340
101 4 1 387277 73582512
125 5 1 24636 3436665
101 5 1 416391 79114216
106 5 1 154017 26850254
108 5 1 233147 91276952
125 4 1 20834 2906343
111 4 1 1372 242229
125 5 1 5603 781662
101 5 1 15838 3009166
125 3 1 9112 1271084
101 5 1 316917 60214216
125 5 1 5906 823823
125 4 1 15239 2125792
101 3 1 388987 73907480
101 5 1 254642 48381904
125 3 1 24756 3453418
106 5 1 148889 25273762
111 5 1 4220 655444
106 3 1 167949 28509364
7 5 1 1733 282441
101 5 1 36093 6857651
6 5 1 5824 782286
7 3 1 8719 1421108
101 5 1 368002 69920296
101 5 1 73735 14009489
7 5 1 2935 478391
125 3 1 16219 2262554
107 5 1 254714 40414700
6 4 1 2498 335535
101 3 1 68689 13050832
125 4 1 10833 1511073
7 5 1 3914 637968
7 5 1 6317 1029685
127 5 1 675 133423
101 3 1 311919 59264608
125 5 1 8078 1126880
107 5 1 130393 20688916
111 4 1 16395 2546689
101 5 1 343535 65271584
108 5 1 86313 33791216
7 5 1 1340 218362
107 5 1 273055 43324712
101 4 1 380359 72268200
105 5 1 154171 24513212
101 5 1 156473 29729868
6 5 1 6392 858727
101 5 1 36995 7029012
108 5 1 217753 85250352
107 5 1 116147 18428702
101 3 1 345053 65560096
6 4 1 6485 871215
101 3 1 116492 22133368
9 5 1 661 107737
101 5 1 273329 51932556
102 5 1 492815 70308312
121 4 1 4094 773595
9 5 1 4388 715242
7 4 1 4817 785124
127 3 1 59 11547
107 5 1 18020 2859106
6 5 1 8663 1163838
101 5 1 244024 46364440
125 5 1 399 55528
101 5 1 319791 60760300
125 5 1 22851 3187648
105 5 1 43654 6940941
101 4 1 276284 52493884
106 5 1 176366 29938172
101 5 1 340390 64674008
6 5 1 3131 420532
108 5 1 137447 53810152
101 5 1 98777 18767668
125 3 1 9077 1266224
107 3 1 150578 23891780
105 5 1 79127 12422894
101 3 1 57967 11013574
7 5 1 7702 1255304
125 4 1 25218 3517880
125 3 1 1341 186968
101 5 1 290445 55184392
9 4 1 5257 856867
105 5 1 164058 25757172
125 3 1 6666 929856
107 5 1 92885 14737645
7 5 1 2551 415712
9 4 1 4484 730957
6 3 1 181 24186
101 5 1 169136 32135692
111 4 1 10157 1794432
101 5 1 418561 79526576
101 3 1 166750 31682504
6 5 1 10046 1349514
125 5 1 1232 171835
102 3 1 821410 117187688
111 3 1 28054 4357625
105 5 1 3913 622018
127 3 1 448 88575
101 5 1 406869 77305048
102 5 1 236858 33791852
101 5 1 307432 58411968
7 4 1 7510 1223995
9 5 1 4970 810047
101 4 1 178630 33939740
9 5 1 5975 973880
101 5 1 185374 35221012
105 5 1 62991 10015554
101 5 1 199375 37881152
6 5 1 2666 358230
6 3 1 569 76523
6 5 1 10354 1390881
107 3 1 202237 32088204
9 5 1 3903 636171
125 5 1 9537 1330310
9 5 1 3842 626125
101 5 1 350033 66506312
108 4 1 10261 4017243
125 5 1 11416 1592500
106 3 1 61182 10666006
101 5 1 143496 27264180
101 4 1 226475 43030168
125 3 1 22842 3186419
105 3 1 29633 4711671
125 5 1 15953 2225322
111 5 1 520 91729
127 5 1 496 97948
125 5 1 5405 753939
7 5 1 6172 1005983
101 3 1 322130 61204632
101 5 1 123002 23370380
125 3 1 5351 746423
105 4 1 151050 24016904
101 3 1 305498 58044528
123 5 1 5461 1692868
125 5 1 5797 808624
7 5 1 8298 1352501
104 5 1 107814 19945578
7 5 1 2630 428605
101 4 1 197858 37592916
125 5 1 10199 1422811
125 3 1 8312 1159495
106 5 1 144528 24533556
101 5 1 341709 64924548
107 5 1 33302 5283834
107 4 1 190753 30265988
127 4 1 495 97710
102 5 1 543246 77503088
101 3 1 138191 26256308
101 3 1 85935 16327619
6 5 1 8702 1168929
111 5 1 3153 557011
111 5 1 41066 6378852
101 3 1 346770 65886220
9 5 1 7690 1253450
101 5 1 378094 71837784
101 5 1 266222 50582008
125 5 1 28098 3919642
105 5 1 161654 25379664
101 5 1 236208 44879500
125 5 1 8885 1239456
125 5 1 7931 1106331
9 5 1 6658 1085288
107 5 1 127883 20290720
101 5 1 205348 39016060
101 4 1 304253 57807996
101 5 1 293819 55825560
101 3 1 338191 64256232
9 5 1 14 2296
125 5 1 7249 1011158
106 5 1 10967 1911907
107 4 1 91487 14515946
108 5 1 230457 90223640
9 5 1 959 156367
101 5 1 36644 6962265
108 5 1 225121 88134784
101 5 1 368198 69957512
7 5 1 8732 1423354
101 5 1 189951 36090624
101 5 1 408633 77640176
101 5 1 231063 43901856
108 5 1 141753 55496196
101 5 1 40910 7772840
125 5 1 20166 2813088
6 5 1 9121 1225236
9 3 1 8393 1368003
125 5 1 3805 530741
6 3 1 9218 1238274
6 5 1 10964 1472890
101 5 1 13865 2634396
125 5 1 22441 3130550
9 5 1 8774 1430041
101 5 1 265355 50417328
101 5 1 405559 77056136
108 3 1 120354 47118540
101 5 1 264638 50281200
101 5 1 139636 26530876
111 5 1 1711 265738
101 4 1 403303 76627568
9 4 1 6349 1034892
123 3 1 7004 2171022
125 5 1 9779 1364176
7 5 1 2875 468639
108 5 1 297607 116512864
101 5 1 20845 3960508
101 5 1 34405 6536943
125 5 1 26386 3680772
101 5 1 216001 41040052
111 5 1 24007 3729008
101 4 1 78461 14907474
125 4 1 4541 633360
9 5 1 2294 373924
111 3 1 11126 1965522
101 5 1 20709 3934561
125 3 1 24067 3357223
125 3 1 1045 148249
108 5 1 331879 129930488
101 5 1 27258 5178934
102 3 1 24214 3454512
101 4 1 398601 75734088
125 4 1 16743 2335563
9 5 1 6403 1043560
7 5 1 50 8168
125 5 1 1423 198533
101 3 1 204598 38873620
125 3 1 5505 767853
6 5 1 1427 191650
101 5 1 41463 7877838
7 5 1 6419 1046317
101 4 1 101495 19284060
101 5 1 247781 47078328
101 4 1 229817 43665260
105 5 1 151481 24085424
101 5 1 246495 46833892
9 5 1 1497 243941
9 5 1 6414 1045409
101 5 1 416950 79220408
101 5 1 377315 71689768
101 3 1 257597 48943344
101 4 1 315139 59876232
7 5 1 8752 1426549
105 5 1 121477 19071734
125 3 1 6071 846852
9 5 1 2149 350220
101 4 1 394741 75000664
101 5 1 255283 48503616
101 5 1 418076 79434288
101 5 1 334174 63492960
101 3 1 64776 12307376
127 3 1 500 98802
9 5 1 1742 283850
101 5 1 48466 9208417
6 5 1 9850 1323055
125 5 1 7471 1042236
101 4 1 209209 39749648
9 5 1 8735 1423742
108 4 1 307420 120354888
101 3 1 265911 50523068
101 5 1 32060 6091254
101 5 1 19343 3675183
108 5 1 341209 133583144
9 3 1 361 58792
125 5 1 18815 2624687
125 5 1 23956 3341817
9 5 1 4830 787230
6 3 1 8987 1207263
102 4 1 131507 18761640
9 5 1 4454 725999
9 3 1 5278 860193
101 3 1 388076 73734304
101 4 1 184673 35087788
105 5 1 156257 24532220
127 5 1 584 115371
101 5 1 274805 52212880
111 4 1 26348 4654857
125 5 1 14282 1992336
125 3 1 17510 2442575
101 3 1 44240 8405527
6 5 1 7282 978105
7 4 1 704 114632
108 4 1 185803 72741688
7 4 1 3453 562754
7 3 1 1658 270180
101 5 1 399592 75922440
125 5 1 12408 1761917
9 5 1 241 39235
108 3 1 153804 60214052
7 5 1 6451 1051427
107 3 1 292732 46446824
101 5 1 335817 63805088
105 5 1 130790 20533984
101 4 1 143012 27172256
125 3 1 21035 2934394
101 5 1 27350 5196454
7 3 1 8089 1318362
6 3 1 8224 1104752
9 3 1 1857 302606
105 5 1 146922 23066644
6 5 1 6985 938358
101 5 1 340492 64693336
101 3 1 405982 77136544
7 5 1 4252 693021
6 4 1 7903 1061688
101 5 1 21838 4149214
101 3 1 276404 52516744
121 5 1 4185 790955
101 5 1 90362 17168616
101 5 1 46020 8743781
101 5 1 286157 54369824
101 5 1 54723 10397327
7 5 1 1034 168495
9 5 1 4120 671582
9 5 1 5475 892383
101 3 1 384585 73071088
9 4 1 3000 488944
101 4 1 369451 70195696
125 5 1 16286 2271832
125 3 1 1029 143468
7 5 1 7090 1155680
123 5 1 13029 4038698
101 5 1 13598 2583501
7 4 1 2657 433063
7 5 1 8463 1379441
127 5 1 1012 200031
106 5 1 15853 2763643
121 5 1 194 38563
6 5 1 326 43797
125 5 1 13313 1857083
101 5 1 202758 38523940
9 5 1 4360 710658
101 5 1 268918 51094388
101 3 1 276756 52583576
101 5 1 401799 76341728
108 5 1 144975 56757372
125 5 1 8289 1156250
101 5 1 210375 39971168
106 5 1 85165 14847009
104 5 1 125582 23232524
125 5 1 26704 3725162
101 5 1 174011 33062124
9 3 1 5792 944081
101 3 1 95900 18220978
6 5 1 6554 880480
101 5 1 387033 73536192
105 5 1 57817 9077238
9 5 1 8847 1441997
125 4 1 14883 2076058
101 5 1 116144 22067224
9 4 1 5480 893275
125 5 1 22262 3105526
106 4 1 164154 27865018
9 3 1 2296 374194
125 5 1 26939 3757865
101 3 1 159737 30349938
108 4 1 216317 84687952
101 4 1 62350 11846387
101 5 1 40484 7691867
125 5 1 23103 3222826
125 5 1 12975 1810021
6 5 1 1160 155908
125 3 1 8865 1236688
101 5 1 345172 65582692
125 5 1 26645 3717031
101 5 1 240336 45663792
101 4 1 357121 67852824
6 3 1 6461 867974
9 5 1 680 110857
6 4 1 3425 460188
127 5 1 753 148884
101 4 1 217469 41319104
6 5 1 6811 914925
123 4 1 4623 1432926
107 4 1 84417 13394112
101 5 1 95568 18157816
125 4 1 19833 2766578
101 5 1 67460 12817288
125 5 1 12102 1688175
101 5 1 100146 19027686
105 5 1 124135 19489164
101 3 1 73648 13993116
104 5 1 141916 26254432
125 5 1 10006 1395829
125 3 1 19950 2783003
101 3 1 40957 7781696
101 3 1 46782 8888465
101 5 1 319019 60613524
101 5 1 223209 42409632
101 3 1 220466 41888408
9 3 1 2990 487333
7 5 1 3414 556455
101 3 1 204584 38870952
105 3 1 90578 14401898
101 5 1 276315 52499784
101 4 1 308069 58533056
107 4 1 241694 38348676
104 5 1 53839 9960102
105 5 1 3998 627649
7 4 1 3919 638823
125 3 1 1369 190941
125 5 1 7714 1076069
111 5 1 10291 1598497
121 5 1 1878 373196
125 5 1 1936 269998
101 3 1 420799 79951624
101 3 1 334502 63555200
107 5 1 6797 1078540
101 3 1 234286 44514372
6 5 1 2447 328828
104 5 1 50340 9312821
101 5 1 213215 40510804
101 5 1 219699 41742676
108 3 1 60131 23541096
108 4 1 263413 103126320
6 5 1 7366 989565
7 3 1 8212 1338434
101 4 1 26028 4945318
101 5 1 33840 6429476
125 5 1 10767 1501932
125 5 1 13675 1907659
6 5 1 10994 1476950
107 3 1 259894 41236448
6 5 1 4184 562072
7 5 1 1743 284060
101 4 1 355101 67469032
102 5 1 261602 37321852
107 5 1 334859 53130936
101 5 1 409090 77727104
125 4 1 23881 3331422
111 5 1 40385 6273151
9 5 1 8693 1416983
101 4 1 203084 38585856
111 3 1 4448 785723
9 3 1 2329 379501
9 3 1 2533 412801
9 5 1 6100 994235
6 5 1 1960 263163
101 4 1 329068 62522900
127 5 1 591 116706
101 4 1 130146 24727676
105 5 1 111392 17711348
125 5 1 28515 3977740
125 5 1 10880 1517747
7 5 1 5031 820034
101 4 1 264150 50188468
9 3 1 9143 1490282
104 5 1 96653 17880688
125 5 1 8799 1227454
101 5 1 144004 27360684
9 5 1 2590 422017
101 5 1 252436 47962868
125 4 1 12904 1800073
101 5 1 201472 38279556
104 3 1 74475 13777829
101 5 1 280503 53295488
101 3 1 247838 47089084
101 5 1 13540 2572614
105 5 1 64098 10063393
107 5 1 230216 36527492
108 4 1 192426 75334560
101 5 1 262761 49924540
7 5 1 2567 418485
101 4 1 65103 12369421
127 5 1 758 149723
6 3 1 229 30753
101 4 1 26792 5090420
107 5 1 233780 37093124
101 5 1 317157 60259672
127 3 1 965 190725
101 5 1 278784 52968896
125 5 1 23189 3234732
105 3 1 177777 28266484
6 3 1 193 25967
101 4 1 227090 43147092
101 4 1 183602 34884360
101 5 1 193581 36780412
101 3 1 138849 26381168
127 3 1 1032 203871
125 5 1 17569 2450899
101 5 1 98342 18684876
101 3 1 68735 13059573
107 5 1 338844 53763200
125 5 1 25566 3566428
101 5 1 404664 76886120
101 5 1 86275 16392202
105 3 1 125685 19732564
101 5 1 396452 75325800
101 5 1 182984 34766968
125 5 1 4068 567448
123 4 1 8580 2659588
125 5 1 8001 1116119
101 4 1 292842 55639912
101 3 1 366730 69678648
7 4 1 2256 367717
6 5 1 2372 318724
6 4 1 10775 1447483
101 3 1 235418 44729432
125 4 1 20718 2890151
105 5 1 45836 7287914
106 5 1 166991 29111988
101 3 1 165134 31375316
101 5 1 41873 7955848
125 5 1 5420 756017
101 5 1 350190 66536096
111 5 1 136860 26096874
101 3 1 236286 44894336
7 5 1 3011 490779
7 5 1 1828 297916
101 5 1 154474 29350096
104 3 1 155209 28713650
9 3 1 7213 1175654
111 5 1 189751 36182540
108 5 1 180197 70546872
101 5 1 582 110578
101 3 1 115227 21893012
101 4 1 126554 24045198
125 3 1 17065 2380540
9 5 1 7551 1230744
125 5 1 3724 519428
101 4 1 273822 52026168
125 5 1 12505 1744484
101 3 1 291494 55383776
101 5 1 37764 7175127
101 5 1 407511 77426968
125 5 1 27947 3898524
125 5 1 25407 3607851
7 5 1 7007 1142202
105 4 1 44057 7005048
101 3 1 108518 20618424
104 3 1 121945 22559786
6 5 1 7190 965836
106 4 1 91026 15451670
111 3 1 32543 5055055
125 5 1 15387 2146440
106 5 1 5451 950236
101 5 1 314816 59814992
127 5 1 432 85287
111 5 1 32276 5013507
108 5 1 117553 46021704
108 5 1 145799 57080168
125 5 1 12660 1766045
101 3 1 104350 19826464
101 3 1 168428 32001284
7 5 1 1085 176898
101 5 1 252182 47914480
101 5 1 198081 37635268
9 5 1 8575 1397678
104 3 1 101622 18800082
125 5 1 8667 1209101
125 4 1 19761 2756674
101 5 1 269309 51168748
106 3 1 89102 15533394
107 5 1 155071 24604582
105 5 1 121170 19023776
101 4 1 199491 37903192
7 4 1 5131 836335
106 5 1 114803 19487768
101 5 1 254630 48379616
7 5 1 3612 588729
108 3 1 144741 56666212
9 5 1 5873 957355
125 5 1 15107 2107322
101 3 1 369812 70264192
127 5 1 220 43475
101 4 1 417554 79335152
9 5 1 1567 255353
101 3 1 107266 20380528
7 5 1 8422 1372718
101 4 1 84273 16011800
101 3 1 63632 12089978
101 5 1 216657 41164664
101 5 1 341636 64910752
111 5 1 36112 6379647
101 3 1 349629 66429376
7 5 1 1964 320062
101 5 1 411104 78109592
101 5 1 222745 42321472
9 5 1 500 81454
102 4 1 840010 119841296
9 3 1 5581 909606
106 5 1 162062 27509916
6 3 1 1610 216216
101 3 1 99581 18920304
7 5 1 6719 1095209
101 3 1 355526 67549800
121 5 1 3293 654129
101 3 1 101005 19190776
101 5 1 144406 27437080
107 5 1 122283 19402220
9 5 1 8983 1464076
125 5 1 2801 390760
101 3 1 12238 2325201
6 5 1 6148 825752
127 5 1 951 188024
9 5 1 8180 1333250
9 4 1 5785 942847
125 3 1 2303 321196
111 3 1 42130 6544219
106 3 1 47793 8112890
125 5 1 21209 2958696
101 5 1 278232 52863960
7 5 1 8171 1331825
7 5 1 6814 1110645
101 5 1 409995 77899024
125 5 1 20724 2890963
125 4 1 4599 641487
101 5 1 40481 7691251
6 3 1 5761 773795
101 5 1 97976 18615302
125 5 1 12187 1699991
125 5 1 5520 770017
125 3 1 13406 1870076
127 4 1 945 186802
111 5 1 34811 6149802
101 4 1 6435 1222504
101 3 1 113439 21553360
125 5 1 5419 755980
108 5 1 217157 85017056
6 5 1 9437 1267645
102 3 1 1034723 147620560
101 5 1 202058 38390944
127 4 1 172 33821
6 5 1 10544 1416383
105 5 1 136626 21723488
107 5 1 289132 45875520
101 4 1 402760 76524288
7 4 1 7043 1148016
107 3 1 348071 55227340
101 5 1 149536 28411792
102 5 1 406720 58025340
105 3 1 68710 10787403
101 5 1 33707 6404243
101 5 1 195727 37188088
125 5 1 5665 790215
107 5 1 102902 16327019
101 3 1 55989 10637880
101 5 1 135784 25798910
101 5 1 159198 30247568
125 5 1 1741 242779
9 3 1 5688 927122
6 4 1 62 8408
125 5 1 351 48874
101 3 1 363955 69151312
101 3 1 128204 24358708
125 5 1 13953 1946334
106 5 1 55896 9744523
108 3 1 314671 123193392
101 3 1 393587 74781568
125 3 1 4917 685813
127 4 1 247 48753
104 5 1 124817 23091076
101 3 1 200330 38062712
101 5 1 263186 50005288
6 4 1 1696 227730
111 5 1 14323 2530336
108 5 1 269835 105640400
111 5 1 28996 4504042
101 5 1 103977 19755530
111 5 1 21017 3713023
7 5 1 496 80862
7 4 1 4084 665621
101 5 1 78279 14872922
102 5 1 702343 100200840
125 5 1 12919 1802144
101 5 1 420405 79876928
125 5 1 14297 1994310
121 5 1 10423 1969809
125 5 1 11387 1588542
125 3 1 6136 855941
125 5 1 1935 269957
101 5 1 315857 60012856
107 5 1 243165 38582112
127 3 1 1136 224469
125 3 1 11803 1646450
125 3 1 17063 2380182
7 4 1 6958 1134085
6 3 1 8539 1147012
6 4 1 5698 765485
125 5 1 4433 618406
107 5 1 320835 50905752
9 4 1 902 147073
106 4 1 77491 13154117
125 3 1 24415 3405813
111 3 1 18220 3218769
6 4 1 9439 1267970
104 5 1 60215 11139649
9 5 1 6025 981943
6 5 1 5312 713566
106 5 1 161041 28074760
107 5 1 230416 36559368
125 5 1 25146 3507860
6 5 1 4409 592273
125 3 1 24549 3424548
7 3 1 694 113113
101 3 1 254569 48368116
101 5 1 176507 33536308
7 3 1 7749 1263048
125 3 1 26279 3665810
125 5 1 27480 3833457
108 5 1 324663 127105648
101 3 1 387842 73689888
127 3 1 968 191222
105 5 1 175643 27927198
101 5 1 160129 30424486
6 5 1 4762 639632
125 5 1 28501 3975950
125 5 1 16909 2358865
101 5 1 345843 65710036
108 4 1 248121 97139384
101 5 1 19779 3757877
9 5 1 8924 1454572
7 5 1 3581 583615
7 4 1 5296 863230
9 3 1 1456 237254
101 3 1 343305 65227852
101 3 1 262791 49930260
101 3 1 140252 26647748
105 3 1 117660 18707918
101 5 1 268221 50961972
6 5 1 2504 336457
9 5 1 8138 1326531
101 5 1 391948 74469960
101 5 1 395763 75194976
101 3 1 343781 65318436
6 3 1 4249 570749
101 5 1 323564 61477112
125 4 1 26471 3692663
7 5 1 1057 172139
101 4 1 274618 52177384
105 5 1 82638 12974096
105 5 1 190385 29890456
9 3 1 5858 954926
9 5 1 7858 1280697
101 4 1 331745 63031580
106 5 1 2509 437254
9 5 1 1556 253653
101 5 1 131407 24967312
101 5 1 112187 21315380
101 4 1 267493 50823592
101 5 1 165019 31353620
9 5 1 811 132070
105 5 1 30429 4777385
101 3 1 357926 68005952
101 4 1 190931 36276912
101 5 1 383367 72839712
101 5 1 95140 18076504
125 5 1 4749 662535
9 3 1 3628 591313
127 5 1 441 87186
111 4 1 28910 5107423
101 3 1 222516 42277972
7 5 1 3107 506371
125 3 1 9122 1272498
105 5 1 169948 27021678
9 4 1 2915 475183
9 5 1 6974 1136780
6 5 1 7825 1051186
104 4 1 103285 19107574
127 5 1 1159 229042
108 5 1 104118 40762080
106 5 1 34063 5938308
7 5 1 1415 230637
101 5 1 202415 38458728
111 5 1 31825 4943477
101 5 1 43486 8262185
125 3 1 10583 1502738
127 3 1 450 88792
111 3 1 15526 2411634
127 3 1 446 88155
7 5 1 6805 1109096
7 5 1 322 52372
6 5 1 10558 1418219
101 4 1 115276 21902304
101 5 1 13225 2512592
105 5 1 37822 5938048
125 5 1 28289 3946291
6 5 1 3193 428834
107 5 1 130780 20750466
107 4 1 159227 25264080
101 3 1 211913 40263352
9 5 1 3848 627124
7 5 1 8287 1350652
101 5 1 150474 28590016
101 5 1 109103 20729576
101 3 1 378759 71964176
125 4 1 15360 2142658
101 4 1 257067 48842744
101 4 1 172477 32770450
101 5 1 310785 59049096
101 5 1 308877 58686572
125 5 1 25852 3606328
101 3 1 80449 15285142
6 4 1 8449 1134984
127 5 1 981 193911
101 4 1 336153 63868984
101 5 1 36411 6918028
101 3 1 104539 19862394
101 4 1 198764 37765132
105 5 1 26570 4171377
105 3 1 173967 27312824
101 4 1 114016 21662940
105 5 1 113289 18012900
104 3 1 27096 5012735
125 3 1 6192 863727
9 5 1 2465 401841
101 3 1 321943 61169000
101 4 1 70312 13359166
127 5 1 949 187627
6 5 1 8915 1197681
101 5 1 176218 33481432
101 5 1 62308 11838497
9 5 1 4050 660062
125 5 1 23172 3232473
125 5 1 24031 3352347
107 4 1 309607 49124240
101 5 1 190842 36259944
101 5 1 276353 52506968
9 3 1 3983 649171
101 5 1 359710 68344920
101 5 1 123347 23435968
125 5 1 23518 3280688
101 5 1 56293 10695660
101 5 1 345802 65702412
121 4 1 9682 1829780
125 3 1 13699 1911026
125 3 1 27265 3803386
101 5 1 318353 60486960
101 5 1 113203 21508496
101 5 1 117961 22412480
101 5 1 288476 54810396
101 5 1 333482 63361528
101 5 1 97763 18574958
101 5 1 51488 9782611
9 5 1 3833 624764
127 5 1 130 25673
6 5 1 11162 1499420
125 5 1 22554 3146208
104 5 1 149426 27643748
123 5 1 7691 2384047
125 3 1 25790 3597654
125 3 1 16309 2275125
106 5 1 43868 7647592
107 4 1 116629 18504990
101 5 1 418692 79551360
101 5 1 158563 30126864
7 5 1 6539 1065745
101 3 1 7400 1405862
107 4 1 20404 3237371
101 5 1 171874 32656016
101 3 1 272006 51681112
101 5 1 362893 68949600
125 5 1 27241 3800066
101 5 1 188039 35727328
125 5 1 25303 3529736
101 3 1 12877 2446505
7 3 1 8200 1336580
104 3 1 142238 26313976
125 5 1 7207 1023253
125 5 1 15996 2231378
7 5 1 2662 433901
7 3 1 7760 1264765
107 5 1 90254 14320361
125 4 1 16457 2336841
125 5 1 21117 2945735
101 5 1 700 132970
125 5 1 503 70066
125 4 1 2197 306528
125 3 1 28289 3946368
101 4 1 100365 19069296
101 5 1 246317 46800160
6 3 1 2055 276054
101 5 1 207926 39505780
101 5 1 346915 65913832
101 5 1 16278 3092813
101 3 1 152993 29068676
9 5 1 5138 837417
101 5 1 165406 31427146
127 3 1 482 95269
125 5 1 21563 3008009
9 3 1 7143 1164241
6 5 1 674 90549
7 5 1 6643 1082678
107 5 1 42276 6707785
101 3 1 416671 79167304
101 3 1 343289 65224920
7 3 1 2491 405989
101 5 1 16129 3064402
6 5 1 5137 690041
125 5 1 12879 1796528
9 5 1 3634 592323
101 5 1 404402 76836320
125 3 1 4857 677464
127 5 1 52 10271
107 3 1 151408 24023352
125 5 1 24493 3416636
101 3 1 352825 67036648
9 5 1 6878 1121123
125 5 1 11037 1539652
125 4 1 1501 209399
101 5 1 242589 46091748
125 5 1 27149 3787293
6 3 1 9557 1283833
101 4 1 217396 41305096
125 4 1 18077 2521775
125 5 1 1565 218254
101 3 1 223573 42478864
9 3 1 1241 202160
101 5 1 413794 78620816
125 5 1 4595 640870
7 5 1 4549 741442
101 5 1 8565 1627353
101 5 1 66164 12571107
101 4 1 300639 57121356
