mc run lumi evt
101 1 61010 11591824
1 1 5831 1064014
110 1 422099 173482384
125 1 26901 3752580
101 1 31141 5916765
125 1 10217 1425154
2 1 10417 1119839
3 1 8083 860751
4 1 2922 498128
3 1 2915 310471
102 1 125317 17878524
110 1 283436 116491984
111 1 52658 10119124
110 1 485869 199691856
3 1 12421 1322872
110 1 299346 123031040
102 1 966595 137900880
111 1 29464 4576642
110 1 126347 51928276
102 1 237554 33891064
110 1 140221 57630596
110 1 296669 121930720
111 1 193446 37173816
3 1 7855 836458
5 1 4321 764816
103 1 157799 25279528
2 1 6533 702218
125 1 27783 3875712
110 1 175097 71964560
125 1 17251 2406529
102 1 1051810 150058256
4 1 6420 1094566
3 1 13527 1440581
5 1 2527 447186
3 1 5639 600463
3 1 8439 898756
5 1 8458 1497058
125 1 5972 833035
125 1 21401 2985448
5 1 6 1025
103 1 478919 76722816
110 1 96388 39615292
2 1 10041 1079307
110 1 124200 51046080
5 1 4765 843423
5 1 925 163561
110 1 2002 822567
110 1 463340 190432416
5 1 5175 915964
2 1 6543 703315
3 1 8567 912404
101 1 218468 41508780
1 1 4506 822212
1 1 1980 361269
110 1 231458 95128976
4 1 8783 1497376
110 1 162556 66810236
5 1 1857 328541
4 1 8125 1385173
127 1 1071 211704
111 1 32428 5728874
110 1 348145 143087456
110 1 89135 36634168
102 1 411646 58728076
4 1 7194 1226535
102 1 241235 34416200
110 1 286998 117955792
110 1 109220 44889020
103 1 442761 70930352
102 1 522166 74495736
110 1 469567 192991984
125 1 21715 3029167
2 1 11921 1281470
110 1 345647 142060560
101 1 234295 44515928
102 1 120726 17223564
1 1 7990 1458165
1 1 4609 841117
127 1 1160 229357
127 1 398 78692
2 1 7165 770277
125 1 28015 3908065
102 1 471614 67283552
4 1 8721 1486927
5 1 2114 374030
3 1 1087 115662
103 1 34341 5501423
3 1 13731 1462254
3 1 4817 512926
5 1 4775 845163
4 1 6603 1125646
125 1 6195 864249
2 1 6073 652886
5 1 8426 1491257
2 1 1735 186429
125 1 14278 1991730
111 1 13976 2170985
111 1 80421 15334965
2 1 12655 1360468
5 1 3123 552625
125 1 10374 1447140
102 1 337945 48213524
102 1 839555 119776504
111 1 11160 1971506
4 1 6762 1152908
102 1 924219 131855224
125 1 27067 3775884
1 1 641 116875
101 1 315629 59969480
5 1 2936 519663
102 1 67027 9562503
125 1 22133 3087502
102 1 776983 110849568
110 1 313348 128785864
5 1 1556 275404
102 1 228338 32576288
4 1 4863 828997
110 1 25112 10320777
2 1 1001 107621
4 1 5663 965457
110 1 31839 13085610
125 1 10433 1455355
103 1 197007 31560502
125 1 27287 3806453
111 1 240386 46194116
4 1 8450 1440591
102 1 273328 38994852
1 1 7984 1457052
103 1 308866 49480184
2 1 1355 145682
5 1 6519 1153775
111 1 83936 16129714
102 1 286238 40836608
110 1 341984 140555136
102 1 242501 34596840
4 1 7795 1328976
4 1 3001 511666
110 1 358096 147177056
1 1 2321 423490
110 1 5694 2340168
3 1 5605 596961
102 1 463085 66066756
3 1 4420 470727
102 1 758072 108151640
125 1 7053 983775
3 1 7883 839526
5 1 4198 742942
103 1 228323 36577424
5 1 8022 1419820
125 1 16850 2350516
110 1 255869 105161944
110 1 348224 143119744
102 1 428590 61145424
125 1 24760 3453973
4 1 1302 221864
5 1 7437 1316319
2 1 11599 1246897
110 1 175970 72323568
4 1 136 23128
4 1 4493 765951
125 1 20975 2925914
102 1 371738 53034672
110 1 381850 156940256
1 1 1993 363725
110 1 236741 97300448
3 1 8259 879658
125 1 4805 670333
5 1 1126 199302
111 1 19281 2994921
3 1 13722 1461384
110 1 104149 42805064
110 1 68191 28026418
4 1 5841 995920
5 1 2706 478898
110 1 234980 96576464
125 1 23608 3293278
125 1 891 124222
125 1 7204 1004888
102 1 1085630 154883264
2 1 3997 429661
101 1 350544 66603272
110 1 335818 138020832
2 1 6939 745861
127 1 720 142209
125 1 17075 2381987
2 1 6389 686846
111 1 303414 58305980
125 1 21588 3011463
110 1 111286 45738196
127 1 850 168061
111 1 31944 4961909
5 1 2976 526736
1 1 5391 983714
3 1 10609 1129908
4 1 6467 1102493
4 1 8274 1410604
4 1 4110 700726
102 1 597572 85253704
5 1 1944 344013
5 1 5573 986414
110 1 384563 158055376
110 1 169834 69801512
102 1 511481 72971208
5 1 4087 723338
4 1 8004 1364594
127 1 486 96051
5 1 3071 543451
4 1 8048 1372096
111 1 6509 1149953
3 1 8341 888377
121 1 1792 355995
3 1 2437 259480
102 1 986210 140699376
4 1 2307 393283
3 1 9857 1049785
125 1 24304 3390369
4 1 7684 1309997
103 1 53868 8629675
1 1 794 144904
2 1 10179 1094287
102 1 388384 55409428
102 1 788386 112476312
110 1 93949 38612752
102 1 539555 76976448
111 1 34461 6088088
1 1 7339 1339348
2 1 2820 303144
103 1 497133 79640672
110 1 353209 145168560
1 1 6693 1221297
110 1 392750 161420080
101 1 8687 1650518
102 1 527343 75234256
125 1 26959 3760682
127 1 1001 197814
110 1 464219 190793616
3 1 9329 993500
109 1 26727 4550247
125 1 16434 2292487
2 1 8459 909247
5 1 773 136774
127 1 1175 232291
4 1 6740 1149101
2 1 2911 312839
125 1 11609 1619435
1 1 6722 1226754
125 1 9558 1333330
2 1 5679 610493
5 1 2727 482572
103 1 127138 20367448
111 1 351653 67575920
110 1 170895 70237648
5 1 1887 333877
101 1 224289 42614908
103 1 209234 33519372
110 1 288215 118456176
1 1 3088 563506
5 1 7007 1240180
4 1 1538 262172
1 1 7556 1378874
127 1 144 28476
4 1 5183 883706
3 1 3608 384243
4 1 2520 429523
102 1 20008 2854459
125 1 21549 3059822
1 1 3408 621934
5 1 8409 1488227
5 1 1665 294612
5 1 7650 1354005
102 1 964220 137562144
5 1 5676 1004557
125 1 8411 1173284
125 1 19153 2671766
110 1 480798 197607696
4 1 5529 942623
110 1 342391 140722656
110 1 72277 29705656
5 1 218 38556
102 1 959617 136905232
127 1 729 143970
127 1 750 148229
125 1 2319 323522
110 1 371021 152489504
125 1 17261 2450993
4 1 2885 491907
1 1 1070 195239
110 1 188388 77427344
102 1 594309 84788064
110 1 326486 134185712
110 1 100970 41498376
127 1 1085 214431
110 1 115901 47635192
4 1 1727 294467
5 1 4581 810776
110 1 49692 20423360
110 1 255187 104881512
4 1 881 150085
102 1 483191 68935208
5 1 5748 1017341
125 1 884 123281
2 1 9149 983436
125 1 25317 3531773
102 1 49886 7117143
2 1 11319 1216778
102 1 121628 17352210
127 1 535 105743
102 1 789724 112667304
125 1 1475 205723
102 1 830215 118443920
3 1 7209 767707
125 1 20235 2822790
125 1 7967 1111397
3 1 1771 188698
5 1 3070 543371
5 1 6511 1152457
1 1 5800 1058435
4 1 6957 1186159
111 1 9770 1726079
5 1 3061 541815
102 1 304433 43432488
110 1 169350 69602464
102 1 459223 65515776
3 1 11295 1202907
4 1 4769 813001
102 1 890921 127104680
102 1 504253 71940136
3 1 8895 947285
102 1 954122 136121488
110 1 36422 14969374
125 1 9107 1270397
125 1 20363 2840574
127 1 526 103962
125 1 2049 285816
102 1 576209 82205736
110 1 361222 148461920
3 1 379 40369
2 1 2403 258270
4 1 8274 1410640
125 1 5961 831432
5 1 78 13726
125 1 26320 3671583
1 1 3722 679130
111 1 329552 63328888
110 1 474556 195042208
110 1 384901 158194240
5 1 6297 1114542
103 1 247119 39588536
102 1 598454 85379392
110 1 24245 9964488
127 1 1130 223337
125 1 9837 1372280
110 1 366819 150762528
5 1 2817 498527
5 1 7048 1247361
103 1 244529 39173696
5 1 7105 1257516
110 1 397429 163343216
101 1 245453 46636096
103 1 152481 24427376
3 1 11743 1250558
110 1 2602 1069399
110 1 70082 28803608
4 1 5395 919796
102 1 630149 89901176
111 1 127029 24410818
125 1 10165 1417976
3 1 10707 1140372
102 1 460206 65656048
109 1 4539 772816
2 1 3551 381658
127 1 533 105309
1 1 6152 1122706
5 1 6048 1070465
102 1 177886 25378284
5 1 4875 862815
125 1 13419 1871812
2 1 8317 893997
5 1 1437 254235
102 1 524459 74822824
110 1 38869 15974772
2 1 9307 1000412
3 1 13323 1418990
3 1 4213 448724
1 1 3767 687375
5 1 1303 230598
125 1 9296 1296723
110 1 458428 188413568
111 1 97553 18746508
102 1 740566 105653960
102 1 148402 21171924
102 1 374233 53390564
4 1 6487 1105938
4 1 156 26486
102 1 719393 102633328
125 1 16649 2322444
5 1 3740 661890
4 1 1869 318502
127 1 79 15556
125 1 12399 1729641
5 1 2126 376258
125 1 10731 1496852
110 1 47825 19655672
102 1 581561 82969328
4 1 5483 934706
110 1 474030 194826208
102 1 730468 104213464
110 1 451614 185613312
125 1 23715 3308174
5 1 1762 311730
2 1 4038 434078
110 1 368906 151620160
1 1 4266 778487
103 1 268662 43039676
4 1 8672 1478478
110 1 326026 133996320
3 1 5631 599659
2 1 2113 227117
102 1 652346 93068024
110 1 381435 156769472
4 1 7745 1320373
125 1 23617 3294544
125 1 2456 342563
110 1 166465 68417000
1 1 5852 1067861
3 1 13709 1460042
102 1 774326 110470488
3 1 10395 1106962
103 1 423347 67820112
110 1 446782 183627056
102 1 181438 25885050
110 1 138560 56947928
102 1 826162 117865728
110 1 145229 59689012
110 1 19900 8178774
1 1 5611 1023857
5 1 4750 840646
5 1 7498 1327040
5 1 7194 1273308
111 1 5482 851461
110 1 111767 45936096
5 1 3101 548789
125 1 16043 2237942
102 1 999134 142543088
125 1 24454 3411275
125 1 14223 1983987
5 1 5001 885036
3 1 7361 783926
125 1 479 66728
2 1 11087 1191854
110 1 375352 154269472
125 1 1907 266065
102 1 965839 137793056
2 1 7405 796011
102 1 558386 79663096
125 1 21770 3036840
102 1 873572 124629616
125 1 17604 2455729
125 1 18997 2649997
127 1 514 101444
110 1 180713 74272936
5 1 6828 1208543
110 1 156493 64318244
5 1 4209 745015
110 1 359029 147560784
102 1 1067675 152321664
102 1 18634 2658489
111 1 8041 1249022
102 1 988537 141031232
2 1 2269 244005
5 1 2782 492385
110 1 242439 99642304
110 1 365143 150073600
4 1 8632 1471743
102 1 561721 80138880
102 1 669911 95573920
3 1 10873 1158000
102 1 730540 104223680
125 1 5708 796204
110 1 420455 172806736
3 1 13421 1429418
110 1 177994 73155280
125 1 4813 671296
110 1 123592 50795936
5 1 7137 1263212
4 1 7569 1290485
102 1 952868 135942512
110 1 104649 43010584
5 1 929 164383
125 1 10966 1529730
102 1 361981 51642608
2 1 10041 1079340
110 1 5993 2462813
5 1 3744 662635
4 1 6371 1086095
110 1 204022 83852952
110 1 344514 141594880
123 1 1768 295757
4 1 283 48266
102 1 280712 40048200
2 1 11099 1193168
2 1 3395 364920
110 1 240897 99008648
102 1 330400 47137036
123 1 3895 651843
110 1 41501 17056580
5 1 4545 804431
4 1 1581 269535
2 1 4518 485681
2 1 8321 894569
125 1 12129 1691959
125 1 8767 1223016
5 1 508 89832
3 1 5097 542890
5 1 1288 227939
125 1 6021 839814
3 1 5113 544448
5 1 5580 987563
5 1 3928 695133
121 1 3119 619799
110 1 399847 164336992
125 1 26157 3714219
125 1 21079 2940421
102 1 651006 92876840
125 1 14315 1996922
123 1 3908 653944
110 1 284273 116835864
110 1 151159 62126188
110 1 349818 143774928
1 1 6079 1109406
110 1 459332 188785120
110 1 405923 166834256
3 1 6038 643037
110 1 926 380235
5 1 2306 408064
3 1 7639 813541
4 1 3709 632391
110 1 219598 90254736
125 1 8575 1196127
3 1 8269 880611
3 1 7411 789268
2 1 6801 731054
4 1 4278 729277
121 1 114 22699
2 1 13703 1472995
110 1 128972 53007088
103 1 327593 52480476
110 1 109829 45139616
5 1 8310 1470854
110 1 331783 136362480
110 1 1827 750703
3 1 11157 1188286
110 1 303641 124796408
3 1 4471 476192
110 1 365437 150194400
2 1 5053 543140
4 1 3522 600372
127 1 97 19152
110 1 159171 65419020
125 1 22911 3196026
5 1 8056 1425820
3 1 4173 444409
101 1 183568 34877808
125 1 23115 3224414
111 1 163042 31089440
2 1 4177 448969
125 1 5197 724952
4 1 8072 1376208
110 1 433160 178028688
102 1 934880 133376240
1 1 4722 861688
3 1 9837 1047609
1 1 6485 1183449
5 1 1185 209672
2 1 5217 560848
4 1 8679 1479672
2 1 8327 895088
1 1 1231 224498
4 1 3873 660318
3 1 12419 1322620
5 1 119 20994
125 1 19225 2681768
110 1 440743 181145088
5 1 4405 779688
102 1 885895 126387592
101 1 148764 28265036
5 1 7048 1247371
111 1 90718 17432988
125 1 10577 1475505
111 1 38563 6812808
110 1 135604 55733236
102 1 820481 117055344
5 1 5112 904727
3 1 6311 672201
4 1 1998 340605
110 1 98797 40605232
4 1 5260 896826
110 1 303495 124736320
125 1 16177 2256630
3 1 1371 145909
1 1 912 166340
2 1 5973 642130
110 1 306204 125849472
101 1 219633 41730120
101 1 277871 52795376
1 1 587 107106
110 1 211811 87054192
125 1 16 2170
125 1 18283 2550409
102 1 904439 129033408
110 1 219698 90295504
2 1 4465 479958
5 1 6633 1173874
102 1 488512 69694256
102 1 978830 139646528
102 1 544823 77728048
5 1 989 174929
102 1 313195 44682392
127 1 1253 247643
3 1 13014 1385980
3 1 10041 1069389
1 1 2449 446922
4 1 6050 1031479
125 1 26799 3738517
4 1 7257 1237191
111 1 209075 40177216
127 1 23 4392
110 1 409308 168225296
110 1 194850 80083136
125 1 15117 2108761
110 1 313433 128820648
102 1 828293 118169720
110 1 478138 196514528
4 1 1378 234837
125 1 3933 548584
1 1 3238 590801
110 1 66397 27289002
102 1 97448 13902518
2 1 5122 550605
125 1 12471 1739727
102 1 230710 32914600
103 1 260747 41771600
111 1 206002 39586760
102 1 555964 79317576
110 1 98290 40397020
2 1 4459 479398
3 1 11317 1205344
5 1 5637 997678
110 1 358151 147199696
3 1 3319 353478
2 1 6737 724202
125 1 4570 637446
127 1 492 97101
2 1 9937 1068195
125 1 19842 2767885
1 1 3053 557053
5 1 3051 540009
3 1 3663 390056
103 1 91646 14681557
110 1 311479 128017608
103 1 391211 62671844
5 1 6199 1097066
125 1 5078 708358
125 1 2359 329090
110 1 163986 67397992
111 1 1219 189222
125 1 4501 627835
110 1 22792 9367273
103 1 61257 9813357
101 1 152277 28932600
102 1 950144 135553808
110 1 357715 147020480
110 1 35020 14393214
4 1 3330 567693
102 1 452402 64542796
5 1 5167 914410
102 1 1088329 155268256
102 1 84448 12047879
110 1 324722 133460520
5 1 8207 1452655
125 1 21337 2976437
5 1 941 166553
5 1 1316 232903
5 1 2593 458937
101 1 65163 12380912
102 1 939776 134074704
125 1 23126 3226032
111 1 4838 929679
5 1 1438 254390
125 1 25054 3494970
103 1 351823 56361976
5 1 5061 895647
110 1 190301 78213368
125 1 10293 1435795
5 1 2268 401285
110 1 417366 171537280
127 1 75 14789
110 1 13959 5736753
111 1 179718 34535832
125 1 27877 3888728
103 1 494071 79150208
2 1 4485 482083
4 1 7345 1252175
111 1 205017 39397360
121 1 365 72590
102 1 694946 99145552
111 1 187432 35740352
103 1 371646 59537652
4 1 3616 616479
4 1 7312 1246567
3 1 2625 279620
4 1 3621 617387
110 1 423142 173910960
125 1 15141 2112205
102 1 490897 70034592
101 1 354260 67309328
3 1 5087 541778
1 1 7681 1401749
102 1 220598 31472032
3 1 2497 265925
1 1 1509 275383
125 1 16507 2302780
5 1 5921 1048026
5 1 4192 741871
127 1 1116 220653
5 1 6970 1233670
3 1 13137 1399124
3 1 12827 1366089
125 1 7797 1087692
101 1 357147 67857856
110 1 76825 31574876
2 1 12617 1356404
125 1 9343 1303247
5 1 6169 1091870
2 1 13511 1452359
2 1 12245 1316242
125 1 9583 1336803
1 1 6766 1234651
103 1 313487 50220656
5 1 2464 436023
1 1 2397 437462
4 1 3099 528272
102 1 974798 139071168
102 1 148456 21179716
102 1 380138 54233084
103 1 62192 9963119
110 1 398934 163961568
125 1 20839 2907032
125 1 24817 3461857
110 1 122126 50193656
102 1 660742 94265776
101 1 50261 9549525
4 1 2611 445180
127 1 489 96598
125 1 18755 2616213
125 1 13100 1827379
4 1 5543 944990
125 1 14811 2103137
3 1 873 93023
5 1 6235 1103420
4 1 2509 427755
110 1 55751 22913272
3 1 6881 732856
110 1 149849 61587896
4 1 679 115769
125 1 9563 1333997
3 1 11677 1243641
5 1 3500 619468
4 1 4635 790135
103 1 452742 72529328
110 1 369442 151840512
127 1 306 60401
125 1 15245 2126563
101 1 102018 19383378
110 1 340377 139894848
5 1 6965 1232789
2 1 11227 1206845
125 1 5563 775915
125 1 7487 1063064
110 1 331752 136349744
3 1 239 25365
110 1 371315 152610224
110 1 218986 90003168
103 1 111662 17888232
110 1 141160 58016412
4 1 3949 673242
4 1 4071 694128
125 1 14781 2061831
2 1 1894 203595
102 1 395885 56479556
125 1 20856 2909355
4 1 2036 347076
110 1 222517 91454440
2 1 10649 1144701
101 1 101223 19232260
110 1 56879 23377128
125 1 19875 2822205
4 1 4740 808152
5 1 3299 583812
5 1 6115 1082212
125 1 19807 2812617
110 1 351656 144530224
125 1 24367 3399144
2 1 1451 155982
101 1 328327 62382016
110 1 293849 120771640
2 1 6297 676937
103 1 340816 54598596
125 1 15725 2193616
5 1 8192 1449872
4 1 6871 1171519
5 1 7869 1392710
1 1 2923 533347
125 1 25185 3513183
4 1 8049 1372220
101 1 246789 46889856
4 1 8629 1471190
3 1 13641 1452718
110 1 319824 131447640
102 1 26156 3731564
127 1 761 150277
111 1 53843 10267069
4 1 6107 1041132
110 1 216314 88904856
4 1 6697 1141764
102 1 611750 87276320
2 1 7801 838634
102 1 639802 91278288
110 1 254733 104695232
111 1 59903 11511499
125 1 25637 3640475
111 1 84769 16164059
110 1 435505 178992464
3 1 9249 985076
3 1 6261 666876
125 1 4389 612224
5 1 7765 1374306
125 1 8898 1241199
125 1 6272 874928
127 1 97 19134
125 1 2267 316127
110 1 381573 156826448
102 1 227332 32432668
110 1 252955 103964464
5 1 4453 788055
5 1 7406 1310841
125 1 10605 1479338
125 1 4991 696175
110 1 58184 23913552
102 1 274715 39192768
110 1 351544 144484240
103 1 223087 35738608
111 1 17725 2753228
102 1 971264 138567056
2 1 7037 756410
102 1 1068408 152426192
110 1 400597 164645280
125 1 18677 2605453
1 1 2745 500914
5 1 1847 326928
102 1 776052 110716728
110 1 8064 3314286
3 1 1955 208137
5 1 1415 250303
4 1 6380 1087748
125 1 23348 3257030
5 1 6124 1083853
127 1 219 43133
4 1 2559 436287
5 1 2642 467481
103 1 97608 15636790
5 1 8160 1444286
121 1 1814 360294
2 1 11369 1222087
5 1 7423 1313710
110 1 310667 127683848
4 1 2507 427448
5 1 4321 764698
110 1 407296 167398624
103 1 287567 46068284
125 1 14001 1953161
102 1 423832 60466664
127 1 642 126800
103 1 218597 35019180
102 1 780116 111296520
5 1 7916 1401098
4 1 3451 588261
125 1 22721 3169619
5 1 4044 715698
125 1 20821 2904448
102 1 625810 89282120
125 1 8156 1137750
102 1 116903 16678156
102 1 989800 141211520
127 1 1014 200388
127 1 428 84520
102 1 764443 109060544
110 1 341295 140271936
125 1 14921 2118660
125 1 6515 908835
125 1 24280 3387020
110 1 288704 118657128
102 1 455030 64917624
102 1 547858 78160936
110 1 390501 160495616
102 1 949730 135494912
102 1 763697 108954048
125 1 20893 2914580
2 1 8687 933893
125 1 6069 846633
125 1 16601 2315862
1 1 5162 941975
5 1 7918 1401361
102 1 935028 133397304
1 1 3657 667361
4 1 1267 215956
110 1 285406 117301808
3 1 8687 925116
4 1 7560 1288864
110 1 379875 156128544
110 1 288695 118653448
4 1 5437 926943
4 1 5126 873906
5 1 6366 1126781
5 1 995 176095
110 1 405344 166596160
125 1 6885 960448
110 1 106236 43662592
102 1 594008 84745232
125 1 13651 1904344
101 1 187034 35536336
110 1 346278 142319904
3 1 725 77145
125 1 14854 2072067
4 1 7924 1351002
4 1 3168 540086
110 1 451175 185432800
110 1 335860 138038352
103 1 331486 53103920
4 1 1172 199807
1 1 5709 1041771
3 1 5395 574549
5 1 5050 893776
110 1 349323 143571520
5 1 7121 1260369
3 1 11895 1266786
127 1 477 94161
2 1 8427 905971
125 1 21172 2953424
5 1 1381 244273
110 1 222359 91389208
102 1 800257 114169952
125 1 6482 904164
110 1 243476 100068440
5 1 7421 1313353
102 1 1047827 149489952
1 1 2491 454521
5 1 7216 1277213
4 1 7150 1219047
110 1 319145 131168216
2 1 9163 985053
110 1 156018 64123116
110 1 85372 35087828
125 1 157 21911
110 1 130849 53778724
125 1 5359 747513
5 1 4911 869217
5 1 2273 402230
103 1 430517 68968808
125 1 14368 2004319
102 1 624145 89044608
102 1 1019884 145503440
110 1 395669 162619776
5 1 400 70681
102 1 288991 41229388
110 1 119993 49317088
125 1 3033 423045
3 1 6599 702803
110 1 166368 68377056
110 1 8441 3468948
3 1 14046 1495898
125 1 16002 2232271
127 1 1240 245083
4 1 5887 1003722
125 1 1767 246432
5 1 3179 562680
5 1 5485 970727
5 1 3359 594403
101 1 148287 28174414
110 1 256007 105218736
125 1 13981 1950374
102 1 253364 36146520
4 1 2486 423732
1 1 4116 751102
4 1 8329 1420066
5 1 6327 1119785
125 1 23476 3333554
110 1 320566 131752384
110 1 366591 150668720
5 1 1706 301845
4 1 6089 1038186
103 1 90641 14520630
2 1 12457 1339085
5 1 8381 1483337
127 1 966 190951
110 1 348595 143272192
102 1 911174 129994176
4 1 5978 1019180
2 1 725 77844
2 1 6945 746581
110 1 18595 7642457
3 1 7069 752853
3 1 4235 450992
4 1 1628 277459
5 1 824 145799
103 1 27274 4369359
102 1 450735 64304840
111 1 218340 41957596
125 1 9843 1372991
5 1 2283 404010
102 1 822428 117333168
110 1 414656 170423552
110 1 113469 46635676
102 1 1117167 159382480
102 1 157472 22466078
102 1 121238 17296640
125 1 27731 3868431
125 1 4043 563894
110 1 131759 54152744
110 1 441444 181433328
125 1 7647 1066635
110 1 147441 60598052
1 1 3289 600205
102 1 574324 81936936
123 1 4487 750874
125 1 13836 1930045
3 1 7133 759581
4 1 8090 1379207
4 1 8345 1422753
110 1 44677 18362080
102 1 804501 114775464
110 1 283747 116619712
102 1 816503 116487680
102 1 579107 82619376
125 1 242 33747
4 1 2271 387174
110 1 47041 19333724
4 1 569 96867
1 1 5999 1094762
110 1 66212 27213072
5 1 7070 1251325
110 1 194805 80064728
125 1 22575 3149179
125 1 21543 3005175
101 1 219478 41700772
125 1 20176 2814526
102 1 1078993 153936208
102 1 967241 137993120
4 1 5049 860749
2 1 6593 708705
125 1 20671 2883618
110 1 441470 181443808
110 1 92799 38140136
5 1 6324 1119239
1 1 7434 1356564
1 1 320 58298
125 1 11205 1563028
4 1 4814 820772
4 1 5567 949073
110 1 58370 23989792
125 1 6357 886797
110 1 30268 12440010
110 1 128079 52640276
125 1 26288 3667121
102 1 791516 112922984
4 1 2263 385820
102 1 636734 90840688
125 1 11217 1564723
125 1 13065 1822472
101 1 386380 73412192
5 1 7130 1261890
5 1 2367 418906
4 1 7345 1252274
110 1 371641 152744208
102 1 692099 98739408
123 1 8239 1378779
110 1 156904 64487432
102 1 221918 31660362
125 1 11586 1616230
110 1 32507 13360138
109 1 67453 11483774
125 1 21867 3050439
127 1 70 13715
3 1 13107 1395955
102 1 975166 139123680
4 1 5344 911046
5 1 1205 213186
102 1 11597 1654422
102 1 655043 93452784
4 1 7130 1215630
125 1 12677 1768460
110 1 221580 91069176
101 1 137680 26159118
110 1 165828 68155136
110 1 425361 174823216
110 1 231476 95136328
103 1 178852 28652042
102 1 911351 130019432
4 1 4654 793401
103 1 403736 64678348
4 1 2277 388073
4 1 3679 627218
101 1 155944 29629364
102 1 645269 92058296
1 1 2979 543533
110 1 228562 93938952
110 1 301832 124052864
127 1 670 132445
5 1 503 88991
102 1 572184 81631584
110 1 21615 8883721
5 1 2901 513491
121 1 299 59435
102 1 382142 54518872
102 1 822872 117396360
102 1 51205 7305303
4 1 7418 1264754
102 1 680741 97118968
4 1 7641 1302698
125 1 1659 231488
102 1 944627 134766848
5 1 244 43116
125 1 1165 162538
101 1 29965 5693248
1 1 8109 1479794
1 1 7740 1412544
4 1 2019 344088
1 1 2644 482438
125 1 20893 2914473
127 1 1217 240560
127 1 338 66787
110 1 256872 105573984
125 1 6836 953576
125 1 19313 2694080
2 1 2555 274646
3 1 4381 466655
4 1 6448 1099332
4 1 905 154241
125 1 1866 260241
111 1 330038 63422404
2 1 4291 461367
103 1 340089 54482372
110 1 361550 148596976
