mc run lumi evt
101 1 42349 8046320
101 1 311082 59105552
103 1 279929 44844652
101 1 18946 3599678
101 1 87932 16706944
101 1 181753 34532976
101 1 320934 60977400
6 1 3542 475905
101 1 160761 30544604
101 1 329045 62518504
101 1 366616 69657008
7 1 4481 730410
101 1 256597 48753400
101 1 290082 55115544
101 1 370552 70404760
101 1 26468 5028883
109 1 61178 10415602
101 1 78669 14947005
101 1 318686 60550256
101 1 79397 15085315
103 1 314908 50448296
101 1 216539 41142384
101 1 153490 29162950
6 1 4837 649721
101 1 355468 67538904
101 1 239558 45515944
101 1 54355 10327400
125 1 7958 1130021
101 1 140679 26728852
101 1 154454 29346256
101 1 257243 48876116
7 1 261 42461
101 1 142312 27039124
101 1 275691 52381300
101 1 141863 26953986
125 1 26407 3749685
103 1 205464 32915488
101 1 184155 34989296
101 1 229889 43678872
101 1 183250 34817532
101 1 5023 954375
101 1 59791 11360238
101 1 166285 31594120
101 1 182587 34691440
101 1 146341 27804736
101 1 83473 15859806
101 1 65755 12493386
109 1 27795 4732048
101 1 347053 65940032
101 1 280989 53387808
9 1 1837 299273
101 1 249538 47412168
101 1 352717 67016172
101 1 149579 28419906
101 1 127371 24200424
125 1 24613 3494905
101 1 73601 13984065
101 1 206661 39265584
101 1 143654 27294212
7 1 1113 181349
101 1 226192 42976324
101 1 108567 20627678
101 1 162240 30825552
101 1 383435 72852552
101 1 367900 69900848
101 1 97605 18544852
101 1 165885 31518102
101 1 224638 42681184
101 1 318996 60609176
9 1 5282 860844
101 1 112407 21357248
121 1 4493 848992
101 1 293966 55853524
101 1 102693 19511696
101 1 50695 9631971
101 1 335730 63788640
101 1 316098 60058516
101 1 342595 65092912
101 1 232904 44251592
101 1 227603 43244552
101 1 88695 16851992
101 1 274344 52125316
101 1 392172 74512544
101 1 33752 6412761
9 1 3604 587390
101 1 7943 1509121
101 1 176912 33613104
101 1 243385 46243060
7 1 1383 225399
123 1 7659 1281702
101 1 35901 6821082
7 1 1346 219450
103 1 184258 29518216
103 1 112432 18011582
101 1 312622 59398044
101 1 103610 19685816
101 1 293662 55795704
101 1 8248 1566998
101 1 384399 73035752
101 1 32106 6100016
101 1 329371 62580388
109 1 44219 7528269
101 1 21139 4016326
101 1 169097 32128480
101 1 166383 31612626
101 1 341248 64837000
7 1 5624 916590
101 1 97784 18578932
101 1 244341 46424640
101 1 221548 42093992
6 1 4837 649784
101 1 385895 73320032
101 1 270028 51305168
101 1 343210 65209752
101 1 117616 22346966
101 1 15545 2953600
101 1 81665 15516256
7 1 1985 323520
101 1 343537 65271960
101 1 312008 59281376
101 1 90137 17125954
101 1 112621 21397986
101 1 9178 1743820
101 1 292120 55502816
101 1 77296 14686150
9 1 7469 1217367
101 1 36833 6998242
101 1 248343 47185112
101 1 377477 71720600
103 1 63723 10208497
6 1 1270 170653
101 1 252071 47893396
7 1 594 96808
101 1 73930 14046582
101 1 314090 59676944
7 1 1562 254652
101 1 414567 78767712
101 1 240091 45617192
7 1 7630 1243687
101 1 160091 30417180
101 1 119269 22661072
101 1 270088 51316636
101 1 135843 25810076
101 1 401975 76375104
101 1 210634 40020308
101 1 409535 77811576
101 1 405659 77075072
7 1 3340 544383
121 1 3347 632489
109 1 52966 9017472
101 1 218593 41532560
101 1 191943 36469092
101 1 99828 18967288
7 1 500 81522
101 1 244669 46487032
125 1 18545 2633431
103 1 471717 75569120
101 1 135200 25687820
101 1 234245 44506424
101 1 377187 71665552
125 1 5452 774106
101 1 303496 57664188
101 1 181278 34442716
103 1 1291 206743
101 1 224152 42588880
102 1 762355 108762608
101 1 345638 65671112
101 1 294765 56005180
101 1 166802 31692352
101 1 50338 9564208
101 1 302600 57493868
121 1 5544 1047750
101 1 80720 15336814
101 1 366066 69552528
101 1 327776 62277304
101 1 91669 17417048
101 1 108642 20641876
101 1 331222 62932124
101 1 373617 70987200
101 1 183053 34780024
101 1 174833 33218184
103 1 139762 22389910
6 1 7555 1014879
101 1 195570 37158216
101 1 417298 79286544
101 1 97405 18506840
101 1 291114 55311648
6 1 5237 703491
101 1 149952 28490800
101 1 271382 51562472
101 1 323235 61414536
103 1 172232 27591576
6 1 4666 626700
101 1 279909 53182596
101 1 356373 67710752
101 1 81593 15502668
101 1 11476 2180384
101 1 316378 60111756
101 1 248127 47144016
6 1 11150 1497815
101 1 278562 52926664
101 1 323980 61556184
101 1 362867 68944752
101 1 325251 61797580
101 1 262793 49930704
125 1 10135 1439185
101 1 344614 65476632
9 1 2849 464425
101 1 182349 34646144
103 1 411684 65951788
101 1 120506 22896142
101 1 29662 5635648
101 1 35063 6661876
6 1 1346 180838
101 1 188462 35807712
101 1 178348 33886000
101 1 339711 64545080
101 1 13445 2554510
101 1 154196 29297248
101 1 149704 28443726
101 1 250274 47551988
101 1 307129 58354340
101 1 155332 29512924
101 1 378078 71834736
101 1 207613 39446316
101 1 222722 42317028
9 1 1927 314120
101 1 111575 21199224
101 1 12966 2463416
101 1 380864 72364144
101 1 234213 44500440
101 1 322889 61348824
101 1 266080 50555212
101 1 144184 27394908
101 1 46052 8749855
103 1 96933 15528663
101 1 348975 66305176
101 1 331708 63024496
101 1 403744 76711328
101 1 376525 71539600
101 1 90756 17243616
101 1 52346 9945657
101 1 23502 4465343
101 1 180347 34265800
101 1 137947 26209858
101 1 68133 12945123
101 1 266226 50582932
101 1 289068 54922848
101 1 118726 22557840
103 1 112741 18061080
101 1 224911 42732928
101 1 270578 51409704
101 1 192164 36511016
101 1 90910 17272904
101 1 142617 27097152
101 1 402977 76565520
103 1 471816 75584928
101 1 98586 18731200
101 1 66199 12577743
101 1 312553 59384932
101 1 106167 20171622
101 1 241799 45941824
101 1 62722 11917165
101 1 271868 51654756
101 1 22459 4267165
6 1 10534 1414947
9 1 2593 422510
101 1 360567 68507584
101 1 401854 76352176
101 1 401056 76200656
101 1 317906 60402052
101 1 352676 67008368
101 1 355468 67538960
103 1 7748 1241187
101 1 19515 3707786
101 1 176668 33566884
101 1 16302 3097357
101 1 132200 25117828
7 1 7028 1145622
102 1 166495 23753236
6 1 7498 1007147
101 1 160434 30482458
101 1 115171 21882420
101 1 227387 43203568
103 1 45144 7232184
103 1 216684 34712920
101 1 210649 40023224
101 1 94092 17877456
101 1 19843 3770088
121 1 5069 957911
101 1 9063 1721903
7 1 1717 279903
103 1 13466 2157233
101 1 145078 27564758
101 1 48870 9285209
101 1 280881 53367316
101 1 372770 70826216
101 1 302237 57424948
101 1 283438 53853132
101 1 91696 17422112
101 1 42883 8147621
103 1 413562 66252688
101 1 383780 72918160
101 1 410918 78074400
101 1 55889 10618835
103 1 267833 42906796
101 1 208807 39673312
121 1 7453 1408486
6 1 8555 1149260
101 1 27741 5270782
101 1 312884 59447832
103 1 462797 74140136
101 1 84847 16120804
125 1 24503 3479483
101 1 106967 20323594
101 1 41125 7813714
101 1 289493 55003696
101 1 350374 66571008
101 1 302556 57485628
