mc run lumi evt
101 1 70650 13423385
101 1 165866 31514490
101 1 80327 15262118
101 1 260634 49520336
7 1 2117 345008
101 1 321207 61029304
101 1 397274 75481920
101 1 45037 8556846
101 1 230837 43859032
101 1 356066 67652552
109 1 44404 7559779
101 1 244761 46504552
6 1 8845 1188130
103 1 431591 69140752
125 1 15409 2188114
101 1 88061 16731524
7 1 5128 835785
101 1 11366 2159490
101 1 334475 63550244
101 1 360267 68450736
101 1 371835 70648520
7 1 2606 424835
101 1 333754 63413192
101 1 298446 56704720
109 1 14955 2546113
101 1 1725 327745
101 1 196351 37306504
101 1 171934 32667456
103 1 34981 5603897
101 1 239624 45528520
101 1 181363 34458856
101 1 115172 21882668
101 1 378005 71820960
101 1 374506 71156040
101 1 420074 79813952
101 1 239183 45444808
101 1 303058 57580944
103 1 496096 79474552
9 1 1778 289750
101 1 8127 1544063
125 1 3092 431294
101 1 324444 61644232
101 1 225353 42817008
101 1 546 103690
101 1 404037 76766880
101 1 243462 46257708
101 1 185331 35212816
101 1 12766 2425469
103 1 19833 3177222
7 1 2531 412602
101 1 98345 18685548
101 1 142593 27092584
101 1 309439 58793280
101 1 79506 15106022
121 1 2900 548023
101 1 238973 45404848
101 1 215297 40906336
101 1 117537 22332020
7 1 4705 766791
101 1 362721 68916992
109 1 24855 4231480
125 1 27005 3767101
101 1 308099 58538856
6 1 1541 207123
101 1 4235 804585
101 1 226076 42954348
101 1 32823 6236325
101 1 357506 67926072
101 1 215474 40939956
101 1 226904 43111736
101 1 171011 32492128
101 1 21955 4171370
101 1 11828 2247264
103 1 23798 3812554
101 1 371898 70660592
101 1 152504 28975762
101 1 105278 20002724
109 1 66549 11329844
101 1 182811 34733960
101 1 319486 60702200
101 1 89627 17029038
9 1 2593 422510
101 1 296916 56414008
109 1 22812 3883691
125 1 26135 3645879
101 1 287098 54548560
101 1 165129 31374342
101 1 182529 34680460
103 1 329178 52734248
101 1 348591 66232124
101 1 34790 6609993
101 1 365175 69383216
7 1 9154 1491960
103 1 284692 45607608
101 1 363768 69115896
101 1 213116 40491864
103 1 50923 8157845
103 1 108369 17360708
101 1 231917 44064208
103 1 328908 52691164
7 1 8867 1445309
103 1 460352 73748360
101 1 174958 33241902
101 1 94301 17917052
101 1 385151 73178640
101 1 320521 60898816
101 1 109737 20849936
7 1 6001 978106
101 1 145457 27636856
101 1 265737 50489928
101 1 213551 40574588
101 1 69639 13231280
103 1 148931 23858716
101 1 109475 20800242
101 1 44565 8467254
101 1 401854 76352272
101 1 65374 12421004
101 1 251431 47771744
101 1 190237 36145032
101 1 164225 31202644
7 1 5503 896940
101 1 129577 24619484
101 1 183555 34875292
101 1 353742 67210880
7 1 2861 466293
101 1 9647 1832789
101 1 102218 19421368
101 1 282962 53762784
101 1 391222 74332200
101 1 50647 9622853
101 1 268907 51092348
101 1 300865 57164212
101 1 268825 51076560
6 1 4478 601542
9 1 4468 728140
101 1 238913 45393416
101 1 308761 58664500
101 1 335575 63759184
101 1 195178 37083800
101 1 147264 27980112
101 1 7835 1488533
101 1 310717 59036196
103 1 60691 9722593
9 1 6055 986893
101 1 42095 7997975
101 1 396445 75324432
101 1 244181 46394376
103 1 329396 52769216
101 1 246617 46857104
101 1 88334 16783390
111 1 20062 3544178
101 1 25827 4907033
101 1 360157 68429824
127 1 816 161327
101 1 250141 47526636
101 1 131438 24973154
101 1 362317 68840176
101 1 62458 11866966
9 1 554 90201
101 1 217269 41280960
101 1 258419 49099536
103 1 272739 43692800
101 1 35983 6836641
9 1 4208 685922
101 1 151170 28722192
101 1 420432 79882056
101 1 103797 19721304
101 1 341126 64813940
101 1 383655 72894456
101 1 253431 48151752
101 1 386284 73393984
101 1 198561 37726560
101 1 143635 27290600
101 1 366846 69700640
101 1 71076 13504385
125 1 5663 789886
101 1 377005 71630800
101 1 8142 1546970
103 1 269574 43185808
101 1 3637 690993
101 1 104656 19884532
101 1 237213 45070316
101 1 376611 71556064
101 1 12854 2442216
125 1 19360 2700647
125 1 12268 1711350
101 1 386125 73363744
9 1 1381 225097
101 1 306379 58211968
101 1 386681 73469328
101 1 378637 71940960
103 1 345957 55422304
101 1 1793 340539
101 1 199973 37994812
101 1 269353 51176976
101 1 275233 52294204
101 1 365290 69405088
101 1 404941 76938768
101 1 358453 68105904
101 1 341607 64905288
101 1 167355 31797288
127 1 660 130323
101 1 60173 11432794
101 1 335921 63824968
101 1 320607 60915224
101 1 263342 50034852
101 1 398111 75641104
9 1 7715 1257516
101 1 261225 49632592
6 1 2753 369941
101 1 165195 31387052
101 1 20842 3959978
103 1 153548 24598384
101 1 290919 55274532
101 1 172684 32809904
101 1 49868 9474927
7 1 1506 245471
101 1 186598 35453640
101 1 87898 16700574
9 1 3526 574582
101 1 37317 7090229
101 1 192073 36493852
7 1 2885 470234
101 1 87785 16679112
125 1 10622 1481712
101 1 382936 72757880
101 1 129394 24584756
101 1 138431 26301882
9 1 2285 372515
101 1 221537 42091920
9 1 2369 386201
101 1 297745 56571404
101 1 190142 36126932
6 1 7135 958527
101 1 49429 9391440
103 1 331172 53053776
101 1 334394 63534856
103 1 116716 18697816
101 1 77946 14809664
101 1 248442 47203948
101 1 52803 10032464
101 1 258265 49070296
101 1 101385 19263096
101 1 205370 39020196
103 1 10131 1622964
101 1 379611 72126048
101 1 286917 54514072
125 1 501 69810
101 1 412771 78426464
6 1 3731 501193
125 1 4184 594107
103 1 232204 37199172
101 1 365176 69383336
125 1 626 87278
101 1 200386 38073276
101 1 192251 36527728
125 1 14592 2035524
101 1 280783 53348640
101 1 126647 24062922
101 1 270420 51379688
101 1 404800 76911864
101 1 416591 79152320
101 1 408395 77595048
7 1 8733 1423437
125 1 7183 1001981
101 1 410786 78049352
101 1 309416 58789000
103 1 86176 13805389
101 1 311044 59098388
101 1 113111 21491084
101 1 65192 12386446
101 1 344050 65369424
103 1 433306 69415656
125 1 13643 1937198
101 1 196290 37295092
101 1 46333 8803263
103 1 376201 60267352
101 1 224552 42664828
101 1 252114 47901592
101 1 221281 42043224
101 1 380539 72302352
101 1 321308 61048448
101 1 65386 12423186
101 1 362247 68826896
109 1 49015 8344882
101 1 279771 53156480
9 1 2370 386265
101 1 237611 45146000
101 1 311059 59101100
101 1 58356 11087575
103 1 469748 75253712
101 1 106126 20163964
101 1 188280 35773088
101 1 1472 279527
101 1 166276 31592444
101 1 260163 49430824
101 1 379726 72147936
101 1 19856 3772504
101 1 54960 10442312
101 1 408773 77666896
101 1 47270 8981222
101 1 372176 70713392
101 1 249027 47315088
101 1 114341 21724792
101 1 150593 28612688
101 1 295335 56113648
101 1 290590 55211960
101 1 11494 2183750
101 1 180623 34318412
101 1 1947 369933
101 1 295009 56051524
101 1 283655 53894336
101 1 367695 69861968
101 1 302355 57447472
101 1 412550 78384472
101 1 268614 51036536
7 1 7708 1256349
101 1 206784 39288880
101 1 108192 20556438
102 1 942692 134490768
103 1 106866 17119872
101 1 412813 78434288
125 1 16743 2377502
101 1 369100 70128856
101 1 49984 9496897
101 1 374895 71229912
101 1 340980 64786128
101 1 250640 47621536
101 1 90874 17265964
101 1 412153 78308992
101 1 329536 62611760
103 1 372083 59607620
101 1 5993 1138663
101 1 376052 71449704
101 1 199753 37952992
101 1 326118 61962316
101 1 130469 24789126
125 1 9220 1286116
101 1 26663 5066007
121 1 8471 1600954
101 1 343051 65179528
103 1 390532 62563164
6 1 733 98394
101 1 19666 3736434
101 1 88195 16756969
101 1 200441 38083684
9 1 2008 327192
101 1 56532 10741034
101 1 133507 25366154
109 1 18909 3219278
9 1 6213 1012706
103 1 492206 78851416
101 1 341392 64864488
101 1 124171 23592402
101 1 46254 8788125
101 1 267402 50806336
101 1 262636 49900880
101 1 303104 57589636
103 1 394506 63199800
101 1 185540 35252592
125 1 20399 2845542
101 1 46307 8798340
101 1 301442 57273956
101 1 210936 40077772
101 1 181369 34460000
101 1 323140 61396464
101 1 131322 24951074
7 1 7778 1267850
101 1 260584 49510976
101 1 403179 76603928
101 1 90637 17220840
102 1 1061177 151394624
101 1 392186 74515280
109 1 44199 7524895
101 1 202232 38424080
9 1 662 107975
101 1 203362 38638692
101 1 218664 41546084
101 1 133574 25379026
101 1 66323 12601360
101 1 115953 22031086
101 1 69523 13209230
101 1 382877 72746536
101 1 238457 45306824
101 1 221730 42128616
101 1 286381 54412352
101 1 35437 6732954
101 1 339579 64520028
101 1 324188 61595688
101 1 404540 76862464
101 1 359854 68372128
101 1 382479 72670928
101 1 41642 7911877
101 1 16933 3217108
9 1 3682 600148
101 1 155983 29636614
103 1 158392 25374412
101 1 148271 28171432
101 1 125301 23807184
101 1 203997 38759260
101 1 318208 60459364
101 1 304660 57885392
101 1 205194 38986808
101 1 211351 40156616
101 1 98768 18765790
101 1 66366 12609434
101 1 111882 21257556
101 1 385831 73307712
101 1 151823 28846336
101 1 160579 30509864
101 1 16814 3194485
101 1 252649 48003300
101 1 328205 62358880
101 1 64984 12346915
101 1 417270 79281296
103 1 269128 43114344
127 1 286 56550
101 1 92261 17529548
101 1 159168 30241900
101 1 319530 60710576
101 1 191464 36378004
101 1 133425 25350648
101 1 335160 63680288
101 1 247422 47010128
6 1 8915 1197683
101 1 334781 63608300
125 1 27947 3898578
101 1 233698 44402508
101 1 52749 10022328
101 1 62094 11797755
125 1 6545 929432
109 1 39239 6680484
101 1 401494 76283728
101 1 109787 20859520
6 1 6721 902918
101 1 239772 45556568
101 1 275671 52377448
101 1 82682 15709445
101 1 23866 4534400
125 1 13721 1948241
101 1 75245 14296544
101 1 251325 47751768
125 1 14524 2062341
101 1 340155 64629408
101 1 353379 67141856
101 1 105393 20024654
101 1 149899 28480720
101 1 271476 51580364
103 1 118838 19037802
101 1 36324 6901470
6 1 1308 175708
101 1 59655 11334458
101 1 307485 58421988
101 1 125260 23799252
6 1 6254 840096
103 1 307081 49194316
101 1 89493 17003662
101 1 265181 50384292
101 1 43277 8222583
103 1 255742 40969908
7 1 8423 1372940
125 1 10465 1459914
103 1 7004 1122079
101 1 93410 17747828
101 1 147895 28099998
103 1 112479 18019262
101 1 332686 63210248
101 1 413071 78483392
101 1 36140 6866609
101 1 173656 32994604
109 1 4862 827789
101 1 139356 26477504
7 1 3616 589355
101 1 104305 19817956
101 1 53992 10258403
101 1 252320 47940636
101 1 189334 35973304
7 1 4197 684095
125 1 25667 3644618
101 1 261683 49719720
103 1 14498 2322527
101 1 349292 66365348
101 1 365904 69521736
101 1 191388 36363600
7 1 7306 1190782
121 1 1312 247847
101 1 74028 14065262
101 1 42574 8089092
102 1 101 14406
101 1 385359 73218096
103 1 179917 28822608
6 1 5351 718766
101 1 203758 38713940
101 1 317408 60307508
103 1 74829 11987669
101 1 191943 36469160
103 1 480948 77047904
101 1 131923 25065344
101 1 211256 40138536
101 1 137437 26112906
101 1 93293 17725624
101 1 27946 5309764
101 1 15734 2989385
101 1 333687 63400416
101 1 199857 37972852
101 1 153317 29130236
101 1 251691 47821152
101 1 356372 67710696
101 1 206040 39147484
101 1 122676 23308394
101 1 146995 27928952
101 1 84018 15963356
103 1 158821 25443012
101 1 48706 9254116
101 1 306552 58244784
101 1 217131 41254844
103 1 476711 76368992
101 1 189189 35945868
101 1 103346 19635562
101 1 73988 14057613
101 1 217061 41241448
101 1 68851 13081580
101 1 389963 74092960
101 1 30350 5766377
6 1 3311 444811
101 1 258833 49178300
110 1 451644 185625280
127 1 617 121942
101 1 354429 67341456
101 1 279387 53083396
125 1 807 112479
101 1 92985 17667136
101 1 236615 44956732
103 1 211153 33826776
101 1 154792 29410360
101 1 400904 76171720
101 1 227785 43279044
101 1 92857 17642700
9 1 2656 432955
101 1 107062 20341742
111 1 14129 2496136
101 1 255933 48627176
101 1 366063 69551992
101 1 187391 35604332
101 1 156842 29799954
101 1 52583 9990712
101 1 234790 44610016
101 1 337149 64058164
125 1 4005 568707
7 1 4454 725990
101 1 216047 41048964
109 1 2135 363440
6 1 2998 402658
101 1 116377 22111480
9 1 6514 1061624
125 1 7929 1106059
101 1 19977 3795464
101 1 209337 39773968
101 1 256579 48749892
101 1 97215 18470876
101 1 106747 20281816
101 1 94299 17916652
101 1 199583 37920688
101 1 390757 74243720
127 1 207 40837
103 1 406984 65198836
6 1 10034 1347998
6 1 6932 931133
101 1 332829 63237344
109 1 64065 10906992
103 1 32472 5202021
101 1 277837 52788988
101 1 373511 70967128
103 1 374347 59970288
101 1 184767 35105620
101 1 91048 17299036
101 1 40878 7766715
103 1 160559 25721562
101 1 371023 70494360
101 1 146387 27813550
102 1 67333 9606179
125 1 18055 2563762
125 1 20046 2846508
101 1 258855 49182456
125 1 7771 1084069
101 1 227249 43177248
101 1 124485 23652044
7 1 4906 799696
101 1 154550 29364396
101 1 364621 69277832
101 1 382336 72643840
101 1 136608 25955392
101 1 257265 48880184
101 1 104860 19923414
101 1 181217 34431256
101 1 310561 59006592
103 1 298726 47855944
101 1 167613 31846376
101 1 211427 40171124
101 1 89400 16985884
125 1 26771 3801371
7 1 8200 1336608
101 1 174069 33073076
101 1 205988 39137680
101 1 40259 7649234
101 1 343790 65320084
101 1 390447 74184928
101 1 169409 32187758
101 1 373127 70894120
101 1 100666 19126412
101 1 79881 15177226
101 1 176268 33490916
6 1 7162 962012
101 1 223378 42441720
101 1 238766 45365456
101 1 44460 8447275
102 1 472362 67390288
101 1 13393 2544625
101 1 159287 30264382
101 1 379444 72094288
125 1 20312 2884249
125 1 3019 421039
101 1 354327 67321992
103 1 104674 16768866
101 1 26590 5051953
101 1 54313 10319289
101 1 141206 26829036
101 1 12650 2403376
7 1 8087 1318144
101 1 416324 79101400
9 1 5895 960824
101 1 293605 55784788
121 1 1191 236626
101 1 258287 49074560
101 1 220668 41926840
101 1 359346 68275616
101 1 250830 47657608
101 1 383914 72943648
101 1 147533 28031306
101 1 197578 37539664
101 1 311506 59186088
101 1 37081 7045301
101 1 357204 67868752
101 1 221985 42176988
6 1 5981 803431
101 1 415052 78859752
101 1 210401 39976112
101 1 338255 64268436
101 1 205651 39073588
101 1 299414 56888560
101 1 37357 7097773
101 1 280437 53282932
7 1 1646 268257
101 1 155687 29580544
101 1 139806 26563034
101 1 222349 42246224
101 1 189002 35910260
101 1 30093 5717694
101 1 7238 1375088
101 1 66709 12674622
101 1 310952 59080720
101 1 341434 64872428
101 1 154070 29273132
101 1 254833 48418120
101 1 348948 66299984
125 1 22521 3141554
103 1 335002 53667216
101 1 47761 9074463
101 1 416158 79069936
101 1 95904 18221752
101 1 85802 16302327
101 1 373521 70968840
101 1 111966 21273424
101 1 356482 67731504
101 1 417154 79259296
125 1 8702 1213900
101 1 202380 38452196
101 1 388132 73745112
125 1 24759 3453912
101 1 43344 8235296
101 1 88734 16859332
7 1 1175 191410
101 1 40855 7762424
101 1 225383 42822784
101 1 162969 30964020
101 1 415722 78987136
101 1 243925 46345744
103 1 75304 12063787
6 1 8285 1113069
101 1 278830 52977664
101 1 247526 47029952
101 1 37085 7046002
101 1 38009 7221593
101 1 236045 44848408
101 1 226359 43008116
101 1 254277 48312640
101 1 324980 61746192
101 1 151160 28720306
125 1 12392 1728631
101 1 208360 39588396
6 1 5714 767658
101 1 75733 14389223
9 1 7034 1146541
101 1 194451 36945600
101 1 349150 66338404
101 1 255073 48463772
6 1 7798 1047561
101 1 149415 28388856
101 1 103356 19637580
103 1 119308 19113184
101 1 361855 68752368
101 1 5261 999571
101 1 1650 313450
7 1 7867 1282180
101 1 254422 48340088
101 1 20757 3943827
101 1 334316 63520000
101 1 50030 9505710
101 1 200784 38148828
101 1 142548 27084026
101 1 386123 73363248
103 1 297801 47707588
103 1 477318 76466336
9 1 4480 730246
101 1 136230 25883644
101 1 166231 31583804
101 1 364801 69312008
101 1 77882 14797489
101 1 374456 71146536
103 1 359948 57663664
103 1 123167 19731304
101 1 204995 38948984
102 1 968315 138146352
121 1 6622 1251498
111 1 4717 833304
101 1 124469 23649086
101 1 405147 76977848
103 1 228276 36569792
101 1 39734 7549408
101 1 33225 6312683
101 1 51335 9753639
101 1 64135 12185566
101 1 205452 39035824
101 1 414939 78838416
101 1 261364 49659044
101 1 2559 486145
101 1 231023 43894360
101 1 263239 50015280
101 1 289857 55072680
101 1 65710 12484847
101 1 157031 29835934
102 1 523026 74618368
101 1 265804 50502632
101 1 75804 14402752
101 1 138121 26243000
101 1 410953 78081024
101 1 249077 47324676
101 1 227615 43246740
101 1 138188 26255640
101 1 302214 57420592
7 1 6260 1020282
101 1 189959 36092060
103 1 352868 56529504
101 1 328010 62321856
101 1 51182 9724498
101 1 5629 1069497
121 1 6806 1286171
101 1 31201 5928013
6 1 4805 645411
101 1 368458 70006880
101 1 20114 3821628
101 1 7868 1494871
101 1 145622 27668112
101 1 144933 27537172
101 1 389773 74056856
101 1 139754 26553184
125 1 16106 2287020
101 1 305954 58131240
101 1 362038 68787256
103 1 490442 78568816
9 1 9072 1478682
101 1 79715 15145807
125 1 2142 298743
6 1 8855 1189620
101 1 107138 20356208
101 1 283835 53928592
101 1 109031 20715876
6 1 11146 1497341
103 1 204066 32691380
9 1 966 157370
101 1 257752 48972888
101 1 319192 60646404
101 1 417091 79247248
125 1 865 120707
7 1 989 161101
101 1 163771 31116420
101 1 43582 8280450
9 1 4760 775891
101 1 197973 37614768
101 1 121941 23168696
101 1 59897 11380477
101 1 89223 16952338
125 1 19339 2697692
101 1 403623 76688312
7 1 8455 1378123
7 1 8342 1359758
103 1 347357 55646512
101 1 68439 13003380
101 1 328200 62357956
101 1 275983 52436644
101 1 417783 79378608
101 1 222316 42239960
125 1 18524 2630369
102 1 625966 89304368
101 1 228832 43478044
101 1 413054 78480224
101 1 182699 34712768
101 1 324206 61599104
101 1 271636 51610700
101 1 147975 28115246
101 1 286045 54348492
101 1 139413 26488490
101 1 392018 74483312
101 1 215121 40872936
101 1 419634 79730392
101 1 252400 47955872
7 1 627 102121
101 1 48143 9147106
101 1 373267 70920736
101 1 263312 50029136
101 1 270842 51459852
101 1 404668 76886856
101 1 219716 41746000
101 1 342237 65025028
103 1 193898 31062404
101 1 56456 10726651
101 1 179060 34021288
101 1 141436 26872742
101 1 401601 76304120
103 1 285833 45790512
101 1 186214 35380532
101 1 242097 45998288
101 1 107958 20511906
101 1 263615 50086896
101 1 333558 63375920
101 1 192941 36658712
101 1 214264 40710016
101 1 183957 34951772
101 1 61325 11651663
101 1 263255 50018324
9 1 6015 980401
101 1 267828 50887312
101 1 11550 2194459
101 1 327566 62237448
101 1 191037 36296924
101 1 301475 57280280
101 1 198755 37763368
101 1 302287 57434516
101 1 209172 39742592
101 1 343778 65317812
101 1 264075 50174212
7 1 7564 1232777
6 1 2776 372897
103 1 446321 71500512
101 1 388772 73866696
101 1 330277 62752576
101 1 32265 6130227
101 1 342066 64992520
101 1 398453 75706064
101 1 148273 28171782
111 1 14096 2490273
101 1 275586 52361216
101 1 132086 25096216
125 1 11440 1595817
103 1 47978 7686127
101 1 115110 21870786
101 1 4987 947523
101 1 395161 75080528
125 1 25009 3551335
101 1 138785 26369032
101 1 183556 34875548
103 1 100941 16170653
101 1 340421 64679956
101 1 163228 31013296
101 1 282064 53592176
101 1 341102 64809384
101 1 48520 9218680
101 1 398382 75692576
101 1 121003 22990474
101 1 55906 10622055
101 1 246388 46813748
101 1 169833 32268120
101 1 255050 48459376
101 1 316839 60199372
101 1 345677 65678592
103 1 87912 14083428
101 1 417107 79250368
101 1 408593 77632680
102 1 873125 124565824
101 1 112812 21434264
101 1 359367 68279672
101 1 84354 16027194
101 1 137187 26065412
101 1 284928 54136240
101 1 297518 56528308
101 1 72826 13836922
103 1 63746 10211969
101 1 49185 9345129
101 1 157954 30011276
101 1 371230 70533672
101 1 52935 10057628
101 1 344607 65475192
101 1 174314 33119554
101 1 232182 44114448
125 1 8413 1194507
101 1 154520 29358732
103 1 98278 15744119
103 1 60712 9726099
9 1 6554 1068207
101 1 355912 67623280
101 1 175586 33361288
101 1 295111 56071040
103 1 364464 58387232
101 1 72424 13760466
6 1 1651 221799
101 1 269992 51298476
101 1 405685 77080056
101 1 333153 63299032
101 1 385280 73203160
101 1 268628 51039160
101 1 58995 11209062
101 1 205777 39097448
101 1 403631 76689848
109 1 29333 4993937
6 1 8288 1113316
101 1 388516 73817896
125 1 13889 1937377
101 1 264497 50254352
103 1 249388 39952048
101 1 67494 12823839
101 1 5236 994752
9 1 2257 367794
101 1 404707 76894336
121 1 8329 1574045
125 1 3585 500145
101 1 316130 60064608
103 1 370826 59406256
101 1 371664 70616136
101 1 256796 48791156
101 1 92747 17621848
101 1 45236 8594668
101 1 79949 15190336
9 1 6834 1113935
101 1 308627 58638992
101 1 48988 9307711
101 1 5417 1029209
101 1 94599 17973784
101 1 82599 15693654
101 1 4480 851046
101 1 108295 20576012
9 1 1403 228639
101 1 87547 16633934
101 1 289330 54972548
101 1 46647 8862769
101 1 352724 67017472
101 1 319112 60631204
101 1 258945 49199560
103 1 186272 29840756
101 1 320077 60814616
101 1 33081 6285326
101 1 267253 50777932
101 1 33616 6387070
9 1 2590 422073
9 1 1595 259946
101 1 140716 26736006
7 1 652 106238
7 1 1720 280333
101 1 356565 67747232
103 1 1618 259143
101 1 8542 1622896
9 1 7648 1246500
101 1 311902 59261228
101 1 47712 9065267
101 1 192034 36486468
101 1 1414 268656
127 1 1255 248114
101 1 39203 7448587
101 1 351994 66878820
101 1 57933 11007288
101 1 116564 22147000
101 1 132745 25221432
101 1 273559 51976084
101 1 367079 69744880
101 1 337240 64075524
101 1 82716 15715964
109 1 9614 1636680
101 1 188744 35861292
101 1 250933 47677224
125 1 2921 414705
101 1 170948 32480132
101 1 153729 29208404
101 1 129000 24509896
125 1 1477 209607
101 1 36691 6971131
101 1 223778 42517816
101 1 28142 5346819
111 1 18940 3345994
101 1 14204 2698684
101 1 364111 69181016
101 1 84164 15991043
101 1 30043 5708100
125 1 789 110035
101 1 367783 69878768
101 1 138809 26373656
101 1 196813 37394304
125 1 7984 1133656
101 1 307672 58457636
101 1 28065 5332194
9 1 589 96028
101 1 98158 18649920
101 1 52776 10027426
109 1 5822 991066
101 1 87671 16657347
101 1 166568 31647904
101 1 46771 8886464
101 1 307790 58480032
101 1 208196 39557144
125 1 13117 1829718
6 1 1012 135845
101 1 283154 53799104
101 1 344647 65482796
7 1 2612 425669
101 1 401645 76312448
6 1 4439 596308
101 1 243085 46186100
101 1 386700 73472912
101 1 54002 10260299
103 1 37642 6030153
101 1 180056 34210520
7 1 1717 279903
101 1 285944 54329360
125 1 4347 617293
9 1 9133 1488522
101 1 374570 71168256
101 1 207227 39373020
125 1 20145 2860594
101 1 229272 43561644
101 1 329042 62517828
101 1 248337 47184060
101 1 193060 36681432
121 1 1144 227261
101 1 22890 4348965
101 1 304651 57883640
101 1 355350 67516472
101 1 25367 4819695
101 1 113778 21617690
101 1 355064 67462080
101 1 102147 19407920
101 1 65453 12435923
101 1 381330 72452632
7 1 7997 1303458
101 1 43059 8181042
101 1 393085 74686008
101 1 190007 36101228
101 1 157687 29960436
6 1 6328 850048
9 1 7662 1248868
7 1 1510 246018
101 1 251590 47802024
101 1 183171 34802376
101 1 60454 11486186
7 1 2951 480894
101 1 2431 461752
101 1 369862 70273816
101 1 328993 62508592
125 1 22885 3249558
101 1 412856 78442592
101 1 390390 74173984
101 1 75168 14281817
101 1 397952 75610848
101 1 48931 9296864
101 1 37723 7167238
109 1 6150 1046903
102 1 827117 118001960
101 1 226652 43063720
101 1 188314 35779544
103 1 498426 79847712
101 1 248051 47129656
101 1 146013 27742446
101 1 306439 58223364
103 1 29509 4727492
101 1 36513 6937478
121 1 4049 765206
101 1 1412 268278
101 1 234569 44568084
103 1 334567 53597652
101 1 406218 77181328
101 1 95227 18093032
101 1 105784 20098802
101 1 75332 14312993
101 1 317787 60379468
101 1 93763 17814920
101 1 296523 56339396
101 1 242968 46163868
101 1 322887 61348376
101 1 236414 44918616
101 1 168622 32038170
101 1 181382 34462400
6 1 2029 272616
101 1 240908 45772360
103 1 210004 33642624
101 1 331510 62986768
7 1 5381 877152
101 1 202464 38468092
103 1 87708 14050897
101 1 144110 27380904
101 1 237914 45203588
101 1 224977 42745520
101 1 312823 59436320
101 1 168121 31942984
101 1 71605 13604954
6 1 6563 881614
101 1 228219 43361632
101 1 133750 25412492
101 1 72283 13733648
101 1 38143 7247122
101 1 108373 20590740
101 1 195 36901
125 1 21049 2936256
101 1 221074 42004016
101 1 313465 59558196
101 1 366389 69613920
125 1 18398 2612454
125 1 24069 3357612
101 1 9149 1738205
103 1 260672 41759600
101 1 195703 37183572
101 1 211618 40207268
101 1 414881 78827264
101 1 150235 28544636
101 1 172533 32781176
101 1 333963 63452852
101 1 216076 41054404
101 1 135736 25789776
101 1 72081 13695252
101 1 244937 46538056
101 1 99734 18949444
6 1 2989 401448
9 1 5094 830247
101 1 205662 39075736
101 1 365743 69491064
7 1 4154 677040
103 1 174457 27948024
101 1 42991 8168213
125 1 26399 3748603
