mc run lumi evt
125 1 20542 8.20787e+06
101 1 376 311518
101 1 62415 5.1742e+07
11 1 10363 1.42997e+06
125 1 9474 3.77777e+06
125 1 26330 1.04997e+07
12 1 2145 257350
101 1 155 128503
101 1 70065 5.80837e+07
101 1 77817 6.45101e+07
101 1 114681 9.50698e+07
101 1 88034 7.29794e+07
101 1 22403 1.8572e+07
125 1 2290 914749
101 1 50709 4.20373e+07
10 1 1183 127728
101 1 49187 4.07753e+07
125 1 45361 1.81249e+07
12 1 7703 924385
101 1 79928 6.626e+07
125 1 43626 1.73967e+07
125 1 25532 1.02015e+07
101 1 24878 2.06237e+07
13 1 8257 1.14224e+06
10 1 8059 870456
12 1 6579 789451
13 1 3566 493340
125 1 32421 1.29542e+07
101 1 55582 4.60773e+07
125 1 15282 6.09388e+06
101 1 53739 4.45493e+07
125 1 236 93778
11 1 8828 1.21829e+06
101 1 89045 7.3818e+07
101 1 19484 1.61521e+07
101 1 47626 3.94812e+07
125 1 17570 7.02019e+06
101 1 12150 1.0072e+07
12 1 2529 303493
125 1 33946 1.35369e+07
116 1 1057 210894
101 1 82734 6.85865e+07
10 1 8641 933195
10 1 7375 796496
101 1 96366 7.9887e+07
127 1 4890 921412
11 1 7769 1.07221e+06
125 1 33546 1.33771e+07
101 1 41651 3.45285e+07
11 1 6950 959098
11 1 7400 1.02122e+06
101 1 11966 9.91952e+06
125 1 24583 9.80297e+06
125 1 22877 9.14065e+06
11 1 1417 195476
101 1 79177 6.56369e+07
101 1 120001 9.94806e+07
101 1 122076 1.01201e+08
125 1 24355 9.7314e+06
13 1 6281 868979
12 1 9285 1.11416e+06
125 1 26644 1.06459e+07
101 1 125325 1.03894e+08
10 1 11655 1.2587e+06
101 1 115178 9.54821e+07
125 1 10772 4.29546e+06
125 1 30707 1.22454e+07
125 1 37080 1.47866e+07
121 1 1224 244785
127 1 5114 963655
13 1 847 117186
125 1 36278 1.44669e+07
125 1 41731 1.66742e+07
127 1 1861 350561
101 1 12715 1.05402e+07
101 1 18318 1.51851e+07
101 1 36648 3.03808e+07
10 1 2589 279580
127 1 4069 766586
125 1 14352 5.72298e+06
12 1 12483 1.49787e+06
11 1 5818 802934
101 1 70276 5.82587e+07
10 1 645 69740
12 1 5725 686895
10 1 10715 1.1573e+06
14 1 1944 278881
101 1 1824 1.51191e+06
12 1 3305 396506
12 1 12109 1.4531e+06
101 1 105880 8.77742e+07
125 1 11382 4.53858e+06
125 1 26783 1.07015e+07
101 1 1007 834536
101 1 59985 4.97269e+07
101 1 11595 9.61216e+06
10 1 4791 517431
101 1 74223 6.15305e+07
101 1 122772 1.01777e+08
125 1 35653 1.42173e+07
101 1 5261 4.3607e+06
12 1 5353 642311
101 1 44742 3.70907e+07
125 1 4838 1.92932e+06
10 1 947 102300
14 1 5415 777039
101 1 15121 1.25353e+07
12 1 12279 1.47338e+06
101 1 27777 2.3027e+07
125 1 19082 7.60947e+06
13 1 7702 1.06543e+06
101 1 46979 3.89456e+07
125 1 30702 1.22674e+07
101 1 45760 3.79345e+07
10 1 10795 1.16593e+06
101 1 89876 7.45069e+07
11 1 7246 999889
125 1 44235 1.76751e+07
101 1 29599 2.45369e+07
125 1 29925 1.19569e+07
125 1 628 250748
101 1 101034 8.37564e+07
11 1 5078 700822
10 1 13503 1.45841e+06
125 1 20293 8.09223e+06
125 1 38761 1.54877e+07
101 1 109453 9.07359e+07
121 1 2853 567017
125 1 27387 1.0943e+07
101 1 89888 7.45165e+07
101 1 62576 5.18749e+07
101 1 47500 3.93771e+07
10 1 7233 781104
101 1 28201 2.33782e+07
12 1 1577 189233
14 1 10245 1.4701e+06
125 1 24346 9.70864e+06
13 1 3883 537198
101 1 47142 3.90802e+07
125 1 609 243072
101 1 93669 7.76516e+07
125 1 17729 7.06993e+06
125 1 42602 1.69885e+07
101 1 102841 8.52549e+07
13 1 3636 502979
11 1 4475 617542
127 1 2968 559206
125 1 35416 1.41511e+07
10 1 5409 584122
125 1 40416 1.61168e+07
101 1 49678 4.11828e+07
127 1 1656 312029
101 1 125184 1.03777e+08
125 1 5757 2.30022e+06
101 1 37307 3.09268e+07
11 1 9721 1.34141e+06
125 1 6160 2.46123e+06
125 1 2604 1.03838e+06
125 1 41249 1.64489e+07
101 1 116053 9.62078e+07
101 1 122301 1.01387e+08
125 1 11555 4.61672e+06
125 1 28877 1.15381e+07
101 1 37099 3.07551e+07
123 1 2571 430278
13 1 6407 886375
11 1 9985 1.3778e+06
10 1 3261 352157
101 1 64822 5.37371e+07
125 1 42512 1.69865e+07
125 1 31252 1.24624e+07
101 1 18685 1.54896e+07
101 1 65107 5.39731e+07
125 1 36967 1.47709e+07
127 1 4672 880277
125 1 15746 6.29154e+06
11 1 6397 882816
11 1 8425 1.16266e+06
12 1 4015 481708
13 1 8431 1.16624e+06
12 1 5453 654327
125 1 5075 2.02767e+06
121 1 874 173697
127 1 2973 560094
10 1 13393 1.44652e+06
101 1 51365 4.25809e+07
101 1 58203 4.82496e+07
11 1 6422 886252
11 1 4000 552037
125 1 2502 999374
101 1 78690 6.52338e+07
125 1 23832 9.52251e+06
101 1 83990 6.9627e+07
12 1 12127 1.45522e+06
101 1 91994 7.62628e+07
13 1 3073 425058
125 1 43657 1.74095e+07
101 1 56381 4.67392e+07
10 1 13383 1.44545e+06
101 1 39813 3.30046e+07
125 1 19548 7.81077e+06
13 1 2771 383419
101 1 95314 7.90149e+07
101 1 2292 1.8999e+06
101 1 8416 6.97641e+06
14 1 9834 1.41117e+06
125 1 6246 2.4956e+06
125 1 16950 6.77253e+06
101 1 127517 1.05712e+08
101 1 108626 9.00503e+07
10 1 9893 1.0685e+06
101 1 35623 2.95313e+07
125 1 42608 1.7025e+07
125 1 44946 1.79591e+07
127 1 2465 464344
12 1 8791 1.05482e+06
10 1 13696 1.47916e+06
11 1 2609 360007
116 1 8599 1.71709e+06
101 1 18560 1.53856e+07
101 1 44583 3.69593e+07
101 1 35167 2.91531e+07
101 1 10616 8.80021e+06
101 1 116126 9.62685e+07
101 1 55858 4.63062e+07
127 1 2821 531455
101 1 80619 6.68329e+07
125 1 5443 2.17467e+06
11 1 194 26841
125 1 39143 1.56405e+07
101 1 25799 2.13867e+07
101 1 126095 1.04532e+08
12 1 12420 1.4904e+06
125 1 46484 1.85736e+07
12 1 2132 255823
125 1 44825 1.79105e+07
13 1 7180 993178
12 1 11960 1.43517e+06
11 1 4369 602848
101 1 47585 3.94476e+07
101 1 194 160288
11 1 4793 661439
125 1 46007 1.83465e+07
101 1 21561 1.78738e+07
10 1 705 76187
11 1 7630 1.05287e+06
101 1 3597 2.98181e+06
14 1 2193 314607
101 1 1369 1.1348e+06
101 1 12506 1.03675e+07
127 1 3270 615986
127 1 3121 588030
10 1 7075 764110
11 1 7 839
11 1 6763 933240
101 1 23545 1.95183e+07
101 1 11129 9.22568e+06
101 1 792 655848
12 1 5115 613752
101 1 34745 2.88036e+07
101 1 58678 4.86438e+07
11 1 10355 1.42898e+06
121 1 2049 407223
101 1 118802 9.84861e+07
101 1 41195 3.415e+07
125 1 15823 6.32227e+06
10 1 6075 656140
13 1 2734 378071
101 1 90099 7.46914e+07
121 1 3263 648284
12 1 11774 1.41285e+06
125 1 20168 8.05832e+06
101 1 118354 9.81149e+07
101 1 27619 2.28955e+07
11 1 1477 203816
14 1 3369 483456
11 1 5308 732439
101 1 112961 9.3644e+07
125 1 48578 1.94101e+07
14 1 2681 384625
101 1 35317 2.92772e+07
12 1 5903 708416
101 1 48839 4.04875e+07
125 1 27299 1.0886e+07
125 1 29322 1.17163e+07
14 1 10177 1.46045e+06
12 1 853 102346
10 1 10269 1.10906e+06
11 1 1132 156271
101 1 59553 4.93687e+07
101 1 27457 2.27612e+07
125 1 12030 4.80663e+06
101 1 70774 5.86714e+07
12 1 6445 773365
116 1 6515 1.30101e+06
12 1 9633 1.15594e+06
10 1 8485 916380
11 1 4268 589007
101 1 86605 7.17947e+07
125 1 6766 2.70327e+06
125 1 6820 2.72494e+06
125 1 19672 7.86035e+06
125 1 23085 9.22407e+06
11 1 630 86928
125 1 35696 1.4263e+07
101 1 3695 3.06278e+06
125 1 15079 6.01298e+06
101 1 108199 8.96968e+07
127 1 1907 359288
101 1 25119 2.08234e+07
125 1 49098 1.9618e+07
101 1 55261 4.5811e+07
13 1 2116 292672
125 1 13023 5.20325e+06
125 1 46020 1.83517e+07
12 1 5807 696882
12 1 779 93444
127 1 339 63829
101 1 91765 7.60732e+07
125 1 19123 7.64069e+06
11 1 5827 804174
125 1 36028 1.43958e+07
10 1 12743 1.37617e+06
101 1 17468 1.44809e+07
123 1 4016 672047
11 1 10799 1.49023e+06
101 1 13621 1.12911e+07
125 1 33719 1.34729e+07
101 1 21996 1.82344e+07
101 1 73789 6.11703e+07
125 1 38130 1.52053e+07
125 1 49364 1.96854e+07
121 1 692 138400
101 1 5990 4.96544e+06
125 1 33060 1.31832e+07
127 1 1605 302411
12 1 5359 643088
125 1 29480 1.17557e+07
123 1 7703 1.289e+06
10 1 10773 1.16346e+06
101 1 3711 3.07584e+06
12 1 4025 483076
101 1 81711 6.7738e+07
101 1 30398 2.51995e+07
11 1 8142 1.12359e+06
14 1 2092 300178
101 1 1061 879387
10 1 10291 1.11138e+06
125 1 6892 2.75358e+06
13 1 8764 1.21232e+06
13 1 568 78454
101 1 46767 3.87696e+07
123 1 281 93008
12 1 11883 1.42594e+06
12 1 10150 1.218e+06
101 1 45288 3.75436e+07
101 1 70948 5.88158e+07
10 1 4778 516016
13 1 86 12011
125 1 21853 8.73175e+06
127 1 2164 407686
121 1 1895 376512
101 1 39100 3.24132e+07
101 1 19422 1.61007e+07
101 1 38941 3.22813e+07
101 1 118737 9.84329e+07
10 1 4339 468581
101 1 62324 5.16665e+07
12 1 4121 494506
101 1 3926 3.25394e+06
125 1 49786 1.98533e+07
125 1 49685 1.9813e+07
101 1 45946 3.80888e+07
10 1 3719 401710
101 1 86824 7.19763e+07
11 1 8473 1.16915e+06
101 1 107336 8.89809e+07
125 1 41079 1.64137e+07
125 1 18030 7.20411e+06
123 1 9 2884
121 1 1482 294580
127 1 3414 643181
11 1 5521 761777
101 1 25447 2.1095e+07
101 1 97607 8.0916e+07
10 1 1673 180578
127 1 4656 877186
101 1 82250 6.81852e+07
125 1 35230 1.4077e+07
101 1 78 64379
101 1 81257 6.73615e+07
101 1 22161 1.83707e+07
101 1 91547 7.58921e+07
101 1 53476 4.43315e+07
101 1 72565 6.0156e+07
13 1 229 31622
101 1 125469 1.04013e+08
125 1 2064 824679
14 1 7710 1.10638e+06
125 1 4867 1.94454e+06
125 1 28301 1.12855e+07
12 1 6953 834322
101 1 50709 4.20377e+07
127 1 1942 365857
13 1 3683 509411
127 1 664 125059
101 1 35971 2.98195e+07
12 1 8159 979105
101 1 68287 5.66094e+07
13 1 1327 183477
101 1 66711 5.53033e+07
13 1 286 39600
125 1 45159 1.80084e+07
10 1 9841 1.06282e+06
11 1 340 46967
101 1 72492 6.00957e+07
101 1 27773 2.30232e+07
101 1 24083 1.99643e+07
125 1 26737 1.06833e+07
125 1 16738 6.68773e+06
101 1 119334 9.89279e+07
101 1 49143 4.07391e+07
10 1 9573 1.03379e+06
125 1 34288 1.37005e+07
101 1 86525 7.1729e+07
11 1 7442 1.0271e+06
125 1 20733 8.28432e+06
101 1 37308 3.09279e+07
125 1 33195 1.32372e+07
12 1 10046 1.2055e+06
101 1 67025 5.55632e+07
101 1 87298 7.23694e+07
14 1 8331 1.19546e+06
10 1 8443 911790
10 1 4111 443987
125 1 39396 1.57414e+07
101 1 86212 7.14697e+07
101 1 109849 9.10646e+07
101 1 95863 7.94699e+07
14 1 9833 1.411e+06
10 1 9971 1.07683e+06
12 1 815 97803
101 1 71659 5.94045e+07
101 1 28514 2.36377e+07
11 1 5126 707425
12 1 8683 1.04196e+06
121 1 357 71340
101 1 82652 6.85184e+07
101 1 60346 5.00265e+07
125 1 14613 5.82731e+06
14 1 7779 1.11626e+06
13 1 7396 1.02315e+06
101 1 39517 3.27592e+07
127 1 696 131125
12 1 10293 1.23523e+06
11 1 10681 1.47388e+06
101 1 17049 1.41334e+07
11 1 7840 1.08181e+06
101 1 79310 6.57478e+07
123 1 256 84720
101 1 13133 1.08865e+07
101 1 118024 9.78414e+07
12 1 12447 1.49352e+06
12 1 8097 971641
11 1 8029 1.10793e+06
12 1 8969 1.07629e+06
101 1 60728 5.0343e+07
10 1 5319 574398
101 1 63415 5.25707e+07
101 1 88440 7.33166e+07
101 1 100294 8.3143e+07
127 1 2619 493343
101 1 24913 2.06525e+07
11 1 5060 698368
125 1 8072 3.21894e+06
101 1 54635 4.52916e+07
125 1 8397 3.35507e+06
125 1 1330 531147
10 1 3549 383216
101 1 4558 3.77849e+06
101 1 82117 6.80743e+07
12 1 3123 374724
116 1 609 121464
125 1 30198 1.2042e+07
101 1 41191 3.41473e+07
125 1 15424 6.16287e+06
101 1 17340 1.43741e+07
125 1 12903 5.15566e+06
11 1 4438 612314
101 1 64907 5.38078e+07
10 1 11407 1.2319e+06
101 1 38590 3.19907e+07
125 1 21072 8.41976e+06
12 1 2286 274298
10 1 5570 601546
10 1 6107 659631
101 1 105202 8.7212e+07
101 1 59247 4.91153e+07
13 1 5242 725019
101 1 12391 1.02718e+07
13 1 1729 239198
101 1 65056 5.3931e+07
101 1 78769 6.5299e+07
101 1 30725 2.54704e+07
101 1 121659 1.00855e+08
10 1 6983 754071
101 1 3750 3.10836e+06
101 1 85796 7.11248e+07
12 1 1169 140185
125 1 41125 1.63996e+07
10 1 10753 1.1614e+06
11 1 3174 438010
101 1 115163 9.54698e+07
12 1 1845 221354
116 1 3996 797960
101 1 34687 2.87548e+07
125 1 35994 1.43535e+07
10 1 7827 845320
101 1 9927 8.22922e+06
101 1 81701 6.77294e+07
10 1 5351 577916
125 1 29045 1.16054e+07
101 1 118445 9.81903e+07
101 1 20073 1.66404e+07
125 1 10926 4.36541e+06
125 1 6718 2.68429e+06
11 1 1205 166311
125 1 41817 1.67088e+07
11 1 8864 1.22324e+06
101 1 120095 9.95584e+07
127 1 1913 360444
125 1 34112 1.36031e+07
10 1 6197 669188
101 1 70381 5.83456e+07
127 1 4929 928685
12 1 6302 756238
13 1 2905 401741
101 1 112523 9.32813e+07
101 1 96716 8.01773e+07
101 1 66237 5.49104e+07
10 1 3509 378898
101 1 95615 7.92646e+07
101 1 45698 3.78836e+07
101 1 73610 6.10219e+07
101 1 9180 7.60957e+06
12 1 3761 451344
11 1 8453 1.16652e+06
12 1 3983 477933
101 1 89056 7.38274e+07
125 1 31476 1.25518e+07
125 1 28004 1.11893e+07
125 1 38614 1.5429e+07
123 1 83 27396
101 1 104402 8.65486e+07
13 1 5864 811183
101 1 99192 8.22301e+07
101 1 51141 4.23953e+07
101 1 6281 5.20632e+06
10 1 5581 602704
101 1 9283 7.69489e+06
101 1 111566 9.24879e+07
125 1 32879 1.31111e+07
10 1 13527 1.46084e+06
11 1 358 49423
125 1 2972 1.18512e+06
10 1 9289 1.00314e+06
101 1 119610 9.91561e+07
101 1 26728 2.21571e+07
13 1 663 91712
101 1 111005 9.20227e+07
11 1 2935 404975
125 1 30427 1.21578e+07
101 1 47862 3.96775e+07
101 1 53521 4.43688e+07
101 1 107404 8.90374e+07
101 1 64317 5.33184e+07
101 1 103925 8.61535e+07
125 1 22154 8.83458e+06
12 1 5379 645509
101 1 51187 4.24332e+07
11 1 6945 958401
125 1 35726 1.42749e+07
11 1 6817 940690
101 1 54286 4.50023e+07
125 1 4430 1.76636e+06
125 1 46549 1.85627e+07
101 1 46081 3.8201e+07
11 1 8846 1.22074e+06
127 1 2238 421599
125 1 15201 6.07375e+06
125 1 10556 4.20931e+06
10 1 7263 784400
125 1 47239 1.88751e+07
121 1 2084 413952
101 1 86506 7.17132e+07
125 1 46630 1.86319e+07
101 1 62776 5.20411e+07
127 1 2504 471690
123 1 438 73293
12 1 8791 1.05495e+06
127 1 2668 502621
10 1 9723 1.05001e+06
12 1 4559 547019
125 1 14000 5.58288e+06
125 1 32348 1.29253e+07
11 1 404 55770
101 1 109161 9.04945e+07
101 1 18105 1.50084e+07
101 1 107360 8.90007e+07
125 1 49098 1.9579e+07
13 1 5953 823395
127 1 718 135267
125 1 41222 1.6438e+07
101 1 56220 4.66061e+07
116 1 778 155181
125 1 40750 1.62823e+07
125 1 32354 1.2902e+07
101 1 121326 1.00579e+08
101 1 32386 2.68474e+07
10 1 12253 1.32338e+06
101 1 62756 5.20245e+07
101 1 94152 7.80517e+07
125 1 4004 1.5968e+06
101 1 89694 7.43561e+07
123 1 119 39288
101 1 31020 2.57155e+07
101 1 46773 3.87745e+07
125 1 11187 4.46087e+06
14 1 284 40735
101 1 13235 1.09718e+07
10 1 10756 1.16163e+06
125 1 39678 1.58539e+07
11 1 10441 1.44079e+06
101 1 63042 5.22615e+07
12 1 2187 262335
101 1 80327 6.65909e+07
12 1 3613 433515
116 1 5338 1.06598e+06
101 1 21694 1.79843e+07
11 1 10535 1.45395e+06
11 1 9925 1.36971e+06
101 1 16070 1.33213e+07
12 1 11730 1.40757e+06
101 1 101975 8.45365e+07
125 1 44261 1.765e+07
101 1 47281 3.91954e+07
101 1 16276 1.34922e+07
14 1 6577 943722
101 1 20154 1.67075e+07
101 1 23104 1.91525e+07
10 1 6777 732002
13 1 9115 1.26081e+06
101 1 30341 2.5152e+07
125 1 35517 1.41915e+07
14 1 8671 1.24433e+06
101 1 58488 4.84858e+07
12 1 2481 297607
125 1 51878 2.06875e+07
14 1 4537 650933
10 1 4677 505167
127 1 1153 217137
125 1 44276 1.76562e+07
125 1 11734 4.68854e+06
101 1 72999 6.05157e+07
101 1 100860 8.36128e+07
10 1 13427 1.45013e+06
101 1 111772 9.26589e+07
125 1 23346 9.32808e+06
12 1 9540 1.14477e+06
10 1 9825 1.06105e+06
11 1 6643 916747
125 1 260 103418
125 1 32784 1.30734e+07
101 1 66872 5.54364e+07
127 1 592 111482
101 1 58131 4.81903e+07
101 1 15093 1.25115e+07
101 1 72394 6.00141e+07
125 1 33463 1.33707e+07
101 1 68961 5.71686e+07
101 1 94190 7.80834e+07
116 1 12744 2.54492e+06
125 1 36140 1.44117e+07
101 1 65310 5.41418e+07
12 1 6093 731093
11 1 5899 813947
125 1 20941 8.3507e+06
13 1 4337 599912
125 1 39193 1.56293e+07
125 1 27276 1.08986e+07
101 1 88246 7.31551e+07
101 1 4774 3.95764e+06
101 1 85445 7.08332e+07
125 1 49971 1.99271e+07
10 1 3004 324419
12 1 10907 1.30875e+06
101 1 74545 6.17971e+07
101 1 48039 3.98241e+07
12 1 7573 908713
10 1 5021 542248
12 1 4756 570699
12 1 9091 1.0909e+06
10 1 4529 489136
125 1 12818 5.11147e+06
13 1 10688 1.47848e+06
101 1 88910 7.37063e+07
125 1 24627 9.82062e+06
101 1 31551 2.61552e+07
101 1 83304 6.90585e+07
101 1 79210 6.5665e+07
125 1 40069 1.59786e+07
125 1 26328 1.04987e+07
125 1 24560 9.81318e+06
125 1 2419 966496
12 1 7559 907139
101 1 61717 5.11631e+07
10 1 10897 1.17682e+06
125 1 18502 7.39281e+06
121 1 790 157021
127 1 4272 804838
10 1 12243 1.32218e+06
101 1 100964 8.36986e+07
10 1 5045 544868
12 1 6946 833500
11 1 6925 955563
10 1 7735 835339
125 1 21642 8.63007e+06
101 1 112352 9.31398e+07
101 1 62754 5.20223e+07
125 1 21886 8.74503e+06
11 1 6970 961844
10 1 11453 1.23698e+06
125 1 33931 1.35309e+07
12 1 4171 500483
101 1 12539 1.03948e+07
125 1 23757 9.47361e+06
11 1 1211 167113
101 1 83507 6.9227e+07
125 1 2486 993307
101 1 11641 9.65029e+06
12 1 12113 1.45358e+06
101 1 1070 886533
101 1 93375 7.74074e+07
13 1 6445 891510
101 1 82380 6.82926e+07
11 1 868 119800
101 1 19137 1.58641e+07
101 1 84460 7.00173e+07
11 1 923 127493
10 1 9879 1.06701e+06
101 1 110815 9.1865e+07
12 1 8972 1.07663e+06
101 1 111906 9.27695e+07
125 1 2343 935971
101 1 63052 5.22698e+07
101 1 106247 8.80784e+07
101 1 119112 9.87437e+07
127 1 2714 511325
125 1 33895 1.35434e+07
14 1 3547 508910
127 1 5238 986934
101 1 33768 2.79932e+07
14 1 9990 1.4335e+06
13 1 8080 1.11774e+06
101 1 2276 1.88648e+06
125 1 21889 8.7288e+06
10 1 13147 1.41986e+06
125 1 544 216805
101 1 92385 7.65865e+07
11 1 5894 813352
101 1 118349 9.81111e+07
101 1 113864 9.43926e+07
101 1 14746 1.22241e+07
13 1 10304 1.42534e+06
101 1 16049 1.33043e+07
125 1 11528 4.59708e+06
101 1 64448 5.34268e+07
11 1 4333 597968
10 1 6215 671242
125 1 5242 2.09429e+06
11 1 10102 1.39403e+06
101 1 80462 6.67023e+07
101 1 39933 3.31042e+07
11 1 8204 1.1321e+06
101 1 78122 6.4763e+07
11 1 6028 831814
12 1 2113 253621
125 1 43875 1.7531e+07
125 1 22760 9.09409e+06
125 1 24510 9.77397e+06
12 1 9630 1.15559e+06
11 1 4096 565166
101 1 103168 8.5526e+07
125 1 33517 1.33922e+07
125 1 38106 1.52258e+07
101 1 69723 5.78002e+07
123 1 191 63074
10 1 12168 1.31414e+06
11 1 6209 856820
11 1 3227 445304
125 1 40981 1.63421e+07
11 1 3722 513562
125 1 22677 9.06106e+06
12 1 7573 908659
125 1 27141 1.08447e+07
13 1 8789 1.2158e+06
125 1 846 337748
101 1 52808 4.37772e+07
10 1 3623 391252
101 1 113606 9.41791e+07
125 1 17028 6.80384e+06
13 1 10124 1.40059e+06
10 1 13363 1.44313e+06
125 1 14253 5.69509e+06
12 1 9495 1.13936e+06
101 1 121269 1.00531e+08
125 1 335 133322
101 1 24334 2.01727e+07
13 1 2954 408661
101 1 119782 9.92989e+07
125 1 26573 1.06175e+07
127 1 862 162255
101 1 112984 9.36635e+07
125 1 17295 6.91032e+06
101 1 114089 9.45796e+07
11 1 6277 866163
10 1 10629 1.14802e+06
101 1 19761 1.63815e+07
125 1 16184 6.46663e+06
101 1 71525 5.92937e+07
11 1 1754 242003
11 1 7087 978041
116 1 2693 537696
101 1 44981 3.72888e+07
101 1 116576 9.66411e+07
11 1 3764 519384
125 1 8480 3.38159e+06
101 1 37326 3.09426e+07
12 1 7969 956283
101 1 21907 1.81607e+07
101 1 119701 9.9232e+07
101 1 79284 6.57262e+07
101 1 123750 1.02589e+08
101 1 66918 5.54742e+07
10 1 6089 657584
101 1 119530 9.90902e+07
125 1 50498 2.01773e+07
125 1 52228 2.08685e+07
101 1 10341 8.57231e+06
127 1 674 126853
125 1 50831 2.02704e+07
11 1 3024 417310
127 1 396 74623
11 1 5810 801779
101 1 104861 8.69292e+07
11 1 10153 1.40106e+06
127 1 3258 613870
101 1 35904 2.9764e+07
14 1 9543 1.36943e+06
101 1 42232 3.50096e+07
101 1 51595 4.27717e+07
12 1 11205 1.34463e+06
125 1 31980 1.27528e+07
12 1 8830 1.0596e+06
125 1 17338 6.92756e+06
101 1 1737 1.43972e+06
125 1 30611 1.22313e+07
101 1 5475 4.5381e+06
101 1 45461 3.7687e+07
101 1 69671 5.77567e+07
125 1 36103 1.44255e+07
127 1 4933 929386
101 1 10947 9.07455e+06
125 1 11385 4.53992e+06
101 1 65349 5.41743e+07
101 1 95355 7.90493e+07
125 1 1878 748653
12 1 9381 1.12564e+06
101 1 45202 3.74725e+07
125 1 23588 9.40619e+06
125 1 20979 8.3824e+06
125 1 29137 1.16189e+07
125 1 19781 7.90384e+06
101 1 40698 3.37383e+07
12 1 4407 528853
10 1 13861 1.49697e+06
11 1 2666 367936
101 1 39139 3.24458e+07
125 1 3501 1.39852e+06
127 1 1146 215870
101 1 15096 1.25138e+07
101 1 18971 1.57268e+07
127 1 1501 282670
