mc run lumi evt
7 1 2270 370007
102 1 4627 660132
7 1 872 142050
125 1 7545 1052587
111 1 36628 5689573
110 1 65080 26747744
102 1 565568 80687712
7 1 6401 1043343
110 1 206384 84823704
9 1 3764 613447
110 1 97407 40034240
7 1 3106 506123
102 1 131940 18823432
6 1 8433 1132832
125 1 557 77715
127 1 143 28278
9 1 4388 715292
110 1 260087 106895504
6 1 1057 141875
110 1 453031 186195696
6 1 11060 1485767
7 1 2793 455180
125 1 25877 3609721
9 1 164 26764
9 1 4493 732362
6 1 10999 1477454
102 1 1009744 144056816
110 1 296574 121891752
7 1 4550 741567
101 1 72074 13694022
6 1 1919 257915
110 1 21676 8908529
125 1 3425 477703
6 1 8737 1173681
110 1 224524 92279352
127 1 683 134995
125 1 19042 2656286
110 1 468674 192624736
110 1 130341 53570048
102 1 1007230 143698144
101 1 39417 7489069
102 1 343410 48993152
103 1 98554 15788338
125 1 16921 2360496
9 1 1302 212140
110 1 250774 103067888
110 1 240451 98825216
101 1 249221 47351872
9 1 5732 934390
127 1 1162 229734
110 1 14164 5821360
6 1 9931 1334011
110 1 285045 117153392
110 1 137650 56573884
9 1 1355 220909
121 1 2821 560509
102 1 875725 124936680
7 1 2168 353270
7 1 7101 1157462
125 1 8145 1136141
7 1 4942 805490
103 1 323217 51779320
6 1 9394 1261900
6 1 467 62857
110 1 453839 186527776
102 1 716867 102273024
127 1 796 157278
110 1 262374 107835344
125 1 19173 2674522
7 1 6218 1013567
110 1 477595 196291536
7 1 1660 270590
125 1 9225 1286794
110 1 317025 130296928
103 1 241274 38652092
110 1 20276 8333376
110 1 332148 136512688
9 1 5087 829074
9 1 8279 1349384
102 1 13774 1964992
125 1 2459 343081
7 1 3340 544325
6 1 7196 966687
9 1 2702 440456
7 1 712 116011
9 1 2999 488866
102 1 472012 67340352
102 1 324659 46318132
125 1 16643 2363295
9 1 3700 602963
6 1 2698 362320
9 1 6481 1056283
110 1 395744 162650672
102 1 1035180 147685664
125 1 26577 3707497
110 1 375998 154534944
125 1 23883 3331589
101 1 84468 16048844
110 1 250912 103124608
110 1 85162 35001412
110 1 160191 65838192
110 1 330475 135824976
125 1 399 55613
6 1 8513 1143649
125 1 8209 1145092
102 1 320377 45707172
121 1 1849 367324
6 1 9703 1303324
103 1 215176 34471084
110 1 134074 55104248
110 1 458479 188434848
125 1 4897 683029
125 1 23693 3305047
6 1 455 61211
102 1 901772 128652728
102 1 595841 85006736
6 1 1628 218764
9 1 9105 1484027
6 1 7835 1052467
110 1 112363 46181120
102 1 1028243 146696016
125 1 23823 3323201
125 1 17075 2381826
127 1 63 12319
110 1 232228 95445696
7 1 5038 821229
110 1 243966 100269856
6 1 902 121286
9 1 707 115311
6 1 3023 406188
111 1 36022 5595368
125 1 18319 2555506
9 1 5746 936601
125 1 19217 2680789
110 1 199461 81978208
125 1 21901 3055115
110 1 164016 67410280
9 1 4160 678033
7 1 8243 1343636
103 1 396841 63573916
111 1 56028 10683693
110 1 143447 58956404
9 1 8086 1317869
101 1 93159 17700086
7 1 3333 543243
7 1 7 986
6 1 10370 1392994
7 1 751 122321
125 1 11959 1668314
110 1 417570 171621184
6 1 3971 533507
110 1 85188 35012136
102 1 1110118 158376784
102 1 233131 33260048
110 1 223007 91655776
7 1 284 46227
6 1 9381 1260180
102 1 680701 97113264
125 1 19791 2760811
102 1 556186 79349072
127 1 773 152725
6 1 152 20533
110 1 308512 126798368
110 1 461284 189587616
102 1 234265 33421758
102 1 589963 84168112
101 1 34698 6592507
110 1 158957 65331296
111 1 26984 4767040
125 1 21437 2990356
6 1 74 10023
102 1 386338 55117472
103 1 104422 16728419
125 1 19979 2786962
7 1 3317 540707
7 1 328 53318
110 1 391635 160961968
102 1 311681 44466580
6 1 9541 1281579
110 1 262948 108071328
111 1 40686 6319883
110 1 447941 184103664
102 1 97142 13859012
125 1 576 80335
102 1 728245 103896224
9 1 1250 203762
111 1 32413 5726320
110 1 374937 154098816
110 1 277682 114127040
109 1 56701 9653345
103 1 124799 19992772
6 1 3256 437418
125 1 6465 901894
102 1 885103 126274688
7 1 4619 752880
7 1 8753 1426690
6 1 952 127864
125 1 11039 1539990
102 1 396794 56609264
102 1 640229 91339328
110 1 47757 19627746
110 1 35538 14605764
103 1 390571 62569344
7 1 2390 389495
102 1 653815 93277536
9 1 5408 881413
111 1 104379 20058004
7 1 7748 1262967
102 1 55985 7987165
7 1 4894 797719
7 1 5807 946532
125 1 9031 1259854
110 1 115269 47375528
7 1 7702 1255433
125 1 6581 918001
125 1 19507 2721168
9 1 7343 1196968
110 1 473611 194653904
9 1 4837 788333
101 1 118009 22421530
125 1 19387 2704357
7 1 8894 1449658
125 1 24937 3478660
9 1 5144 838512
7 1 5555 905372
110 1 243407 100040232
6 1 5585 750279
110 1 424131 174317680
110 1 39663 16301451
103 1 53157 8515632
110 1 93536 38443020
110 1 79491 32670546
125 1 6927 966301
110 1 239784 98550848
101 1 25160 4780247
103 1 309717 49616552
9 1 5401 880333
110 1 111381 45777264
102 1 440167 62797024
7 1 4556 742546
7 1 8380 1365818
110 1 402471 165415456
121 1 1888 375120
7 1 1324 215660
121 1 36 7175
111 1 37879 5883723
103 1 389478 62394464
102 1 444061 63352664
103 1 495998 79458808
125 1 23625 3295718
121 1 1432 284477
102 1 1050803 149914656
101 1 25691 4881152
6 1 10429 1400999
102 1 882400 125888944
103 1 353419 56617712
102 1 510819 72876824
111 1 140384 26769112
125 1 26113 3642683
9 1 6558 1068891
7 1 1445 235607
125 1 20013 2791761
9 1 5537 902468
7 1 4936 804412
110 1 212846 87479704
7 1 3359 547452
103 1 335159 53692568
127 1 302 59537
9 1 7525 1226455
127 1 331 65364
125 1 12519 1746280
110 1 144590 59426120
6 1 3239 435082
7 1 3556 579622
110 1 316697 130162088
101 1 107113 20351474
110 1 230240 94628480
101 1 176648 33563064
110 1 6774 2783896
110 1 43126 17724418
9 1 4738 772293
9 1 4794 781396
9 1 7488 1220534
7 1 3774 615081
9 1 8262 1346638
110 1 155775 64023516
7 1 6707 1093296
110 1 340474 139934480
103 1 60521 9695388
127 1 968 191339
6 1 758 101939
111 1 70592 13460841
9 1 8900 1450580
110 1 375629 154383168
121 1 3295 622572
9 1 2555 416513
102 1 417704 59592476
110 1 44409 18251788
9 1 2261 368471
125 1 659 91925
102 1 857678 122362016
7 1 6301 1027011
102 1 405964 57917440
102 1 564097 80477760
110 1 472694 194277152
110 1 157290 64646076
125 1 8653 1207031
102 1 412228 58811112
7 1 2987 486766
6 1 1783 239413
102 1 994370 141863376
9 1 3326 542048
125 1 22547 3145262
110 1 431004 177142592
102 1 356906 50918672
9 1 3853 627914
7 1 3926 639909
6 1 9961 1338028
127 1 323 63808
125 1 19604 2734688
102 1 54542 7781274
125 1 8951 1248543
125 1 359 49942
7 1 7576 1234891
101 1 283531 53870824
9 1 6757 1101411
125 1 19877 2772802
125 1 1669 232696
125 1 8533 1190253
110 1 400098 164440000
102 1 276084 39387976
110 1 5711 2346985
103 1 151353 24246688
9 1 8420 1372347
6 1 9103 1222878
127 1 591 116845
110 1 11095 4559945
101 1 163095 30987988
6 1 3362 451566
6 1 8536 1146706
111 1 18914 3341371
7 1 6447 1050853
125 1 26021 3629944
102 1 257917 36796180
102 1 590303 84216624
102 1 614607 87683912
121 1 2203 437629
7 1 3727 607538
9 1 1472 239868
9 1 2364 385281
102 1 293098 41815204
6 1 1471 197472
6 1 158 21216
111 1 21393 3323010
7 1 2681 437002
7 1 3970 647040
125 1 15169 2116105
125 1 25103 3501874
111 1 5971 927522
6 1 6713 901841
9 1 9092 1482054
127 1 179 35221
101 1 233543 44373168
103 1 484234 77574256
7 1 8261 1346554
102 1 922553 131617664
121 1 2295 456127
9 1 6472 1054842
6 1 9718 1305517
125 1 2201 306957
9 1 979 159461
102 1 808636 115365272
111 1 17125 2660123
102 1 515870 73597504
9 1 8447 1376770
6 1 4847 651222
125 1 21899 3054784
125 1 22884 3192289
110 1 52897 21740292
102 1 784360 111902016
110 1 434138 178430624
125 1 8373 1167906
125 1 22149 3089689
6 1 3988 535766
102 1 810641 115651432
9 1 2018 328925
7 1 1777 289537
110 1 331072 136070240
110 1 434812 178707696
101 1 177287 33684436
125 1 19189 2676865
125 1 10731 1496889
125 1 1181 164689
111 1 38914 6874756
102 1 362672 51741288
6 1 7802 1048056
9 1 1623 264462
9 1 1541 251253
127 1 326 64428
102 1 1087184 155104896
7 1 2522 410968
102 1 799299 114033312
102 1 969461 138309776
110 1 451203 185444080
110 1 461624 189727424
102 1 479777 68448280
7 1 6256 1019643
110 1 284662 116995864
103 1 307728 49298144
110 1 166281 68341232
110 1 131380 53997000
9 1 8380 1365951
7 1 5255 856515
125 1 12343 1721855
110 1 128182 52682652
111 1 41419 6433673
109 1 65355 11126643
7 1 5651 921127
103 1 12647 2025982
125 1 18148 2531642
9 1 4280 697706
7 1 6841 1115075
7 1 6616 1078396
6 1 4103 551141
9 1 8663 1411975
7 1 5503 896914
125 1 18649 2601543
110 1 486140 199803488
103 1 132738 21264698
125 1 7480 1043389
111 1 133853 25523736
110 1 313889 129008336
102 1 757666 108093608
102 1 132859 18954464
110 1 477977 196448528
102 1 857852 122386840
110 1 409408 168266384
110 1 242548 99687088
7 1 8599 1401606
102 1 717322 102337936
110 1 313252 128746304
110 1 217302 89310832
110 1 403403 165798368
7 1 6363 1037089
110 1 223086 91687992
9 1 1832 298497
9 1 7259 1183195
7 1 562 91451
9 1 7533 1227807
110 1 269799 110887328
110 1 62739 25785332
9 1 3554 579208
7 1 1598 260527
6 1 2558 343557
9 1 3302 538103
7 1 8945 1457962
125 1 149 20820
6 1 9437 1267770
125 1 13197 1841038
7 1 3814 621577
125 1 1978 280826
110 1 313224 128734800
7 1 7533 1227824
110 1 24208 9949080
102 1 851345 121458608
7 1 5287 861697
6 1 3224 433105
125 1 10084 1406706
110 1 69986 28764014
125 1 5507 768233
125 1 14391 2007553
102 1 514234 73363960
110 1 44474 18278512
102 1 379693 54169520
110 1 57572 23661780
101 1 361420 68669720
121 1 322 63906
102 1 441898 63044104
111 1 36084 6880496
7 1 788 128515
102 1 550459 78532080
102 1 801371 114328960
111 1 174711 33573672
102 1 1008977 143947408
127 1 223 43954
110 1 108743 44693176
102 1 935267 133431488
6 1 4567 613384
111 1 9958 1546693
110 1 67722 27833408
9 1 85 13723
110 1 30991 12737145
103 1 248413 39795876
110 1 306810 126098712
125 1 18369 2562529
102 1 484375 69104032
125 1 3605 502791
6 1 1346 180787
110 1 267016 109743576
7 1 2294 373850
127 1 386 76151
9 1 5930 966645
110 1 131909 54214344
6 1 28 3765
102 1 109457 15615914
103 1 338859 54285336
9 1 891 145160
102 1 388055 55362576
110 1 341456 140338272
110 1 360086 147995008
9 1 5878 958011
6 1 4681 628763
7 1 1268 206605
7 1 2338 381077
102 1 1077578 153734432
6 1 2648 355726
127 1 287 56691
103 1 478479 76652424
9 1 5074 827037
110 1 384151 157886048
102 1 1023007 145949040
125 1 19072 2660494
102 1 512063 73054376
6 1 8356 1122458
102 1 1090184 155532928
110 1 311268 127931056
111 1 98231 18876894
9 1 810 131989
111 1 51488 9894302
110 1 417965 171783504
110 1 278893 114624856
121 1 1049 208387
9 1 7738 1261300
6 1 5089 683653
9 1 4675 761988
111 1 23387 3632826
9 1 3792 618075
125 1 19689 2746511
102 1 82748 11805377
121 1 2507 498108
102 1 370945 52921444
111 1 29615 4600266
102 1 463770 66164512
7 1 7465 1216818
110 1 230253 94633832
125 1 18441 2572478
9 1 3067 499766
125 1 23981 3345338
9 1 6311 1028697
110 1 438604 180265872
7 1 6236 1016469
111 1 1650 291500
127 1 164 32337
110 1 383782 157734304
110 1 62603 25729524
102 1 105328 15026840
102 1 660830 94278336
110 1 193132 79377104
103 1 283716 45451180
9 1 3598 586479
6 1 2905 390151
125 1 28508 3976866
9 1 3610 588343
6 1 9556 1283692
111 1 145765 27795134
110 1 292301 120135440
7 1 3413 556206
101 1 196820 37395760
102 1 508265 72512432
110 1 10866 4465800
102 1 135074 19270668
9 1 5744 936337
7 1 3910 637254
7 1 8510 1387069
125 1 19485 2718108
103 1 250922 40197680
110 1 216531 88993896
7 1 3169 516496
9 1 2175 354451
7 1 3659 596457
102 1 1115878 159198496
103 1 448696 71881000
110 1 97241 39965984
110 1 273548 112428096
110 1 145784 59917080
101 1 343403 65246528
7 1 6543 1066441
6 1 8813 1183866
125 1 17927 2545604
110 1 249460 102528048
110 1 340970 140138496
9 1 5357 873242
7 1 6274 1022642
125 1 1955 272736
110 1 200134 82254832
121 1 1203 239143
111 1 91322 17413656
111 1 32948 5820772
125 1 5086 709459
6 1 6487 871405
6 1 1025 137745
6 1 853 114505
111 1 32108 4987376
7 1 442 71985
9 1 8288 1350934
110 1 116453 47861776
102 1 780876 111404952
102 1 768370 109620768
7 1 7755 1264030
110 1 224033 92077344
111 1 33083 6357450
102 1 8399 1198175
6 1 9638 1294811
102 1 340558 48586256
110 1 312632 128491744
7 1 5200 847616
9 1 785 127960
110 1 262255 107786744
110 1 181885 74754368
103 1 122029 19549170
110 1 279489 114869680
125 1 17366 2422542
102 1 1086637 155026768
102 1 126991 18117260
110 1 272905 112163952
110 1 389926 160259456
101 1 406945 77319448
6 1 3844 516294
125 1 23345 3256518
103 1 226348 36261056
125 1 1474 205614
110 1 269270 110669824
6 1 343 45971
110 1 277843 114193328
102 1 576643 82267656
110 1 173842 71448912
123 1 7868 1316587
110 1 428272 176019456
111 1 180230 34634260
6 1 7387 992273
6 1 5474 735300
7 1 5188 845616
6 1 2788 374426
110 1 8294 3408826
125 1 10495 1463996
9 1 4417 719887
7 1 7667 1249722
6 1 4210 565609
9 1 6958 1134139
6 1 6679 897143
110 1 292246 120112864
103 1 327009 52386820
9 1 1762 287075
9 1 8409 1370625
125 1 6179 861984
9 1 8027 1308311
6 1 4966 667108
110 1 89506 36786824
7 1 459 74767
110 1 83053 34134756
102 1 604217 86201608
6 1 1006 135203
7 1 1575 256671
110 1 141942 58337796
7 1 889 144868
7 1 1708 278406
125 1 4513 629596
110 1 182256 74907152
101 1 316437 60122888
102 1 522725 74575512
9 1 2271 370144
6 1 7892 1060152
102 1 55661 7941005
7 1 6185 1008071
6 1 9773 1312834
7 1 5537 902561
127 1 421 83228
110 1 352027 144682976
102 1 766348 109332224
9 1 5821 948676
110 1 136345 56037764
7 1 7915 1290146
127 1 191 37723
103 1 54549 8738715
125 1 22839 3186010
9 1 889 144917
9 1 4331 705979
110 1 95806 39376248
102 1 471871 67320256
102 1 604513 86243720
127 1 528 104241
125 1 1993 277906
9 1 4250 692806
7 1 197 32067
7 1 6357 1036150
6 1 3343 449080
125 1 27396 3821682
110 1 118623 48753708
7 1 751 122316
125 1 3206 447236
125 1 27913 3893853
125 1 5667 790583
110 1 430935 177114112
9 1 5948 969598
110 1 376575 154772128
110 1 169270 69569880
111 1 2571 399305
101 1 114968 21843896
125 1 6973 972785
125 1 4627 645477
102 1 334134 47669760
7 1 6726 1096306
6 1 931 124979
7 1 6888 1122707
110 1 277649 114113552
127 1 1104 218254
125 1 15803 2204504
110 1 196198 80637016
9 1 8824 1438237
9 1 3028 493600
125 1 13672 1907169
103 1 82822 13268157
110 1 306536 125986256
6 1 4823 647884
102 1 150422 21460184
101 1 47616 9047025
6 1 8012 1076221
102 1 1009532 144026544
6 1 950 127549
110 1 445769 183210768
7 1 1757 286350
6 1 2824 379400
110 1 450788 185273856
110 1 54852 22543840
6 1 6395 859054
125 1 16750 2336551
125 1 9390 1309902
102 1 608255 86777704
110 1 369121 151708400
110 1 478869 196814976
110 1 115146 47324600
9 1 2692 438755
6 1 779 104694
125 1 3264 455309
110 1 463195 190373088
110 1 62037 25496818
9 1 7068 1152052
110 1 253681 104262512
111 1 208275 39714824
110 1 341427 140326192
125 1 14247 1987369
9 1 172 27999
110 1 236653 97264152
110 1 396838 163100288
110 1 59435 24427684
6 1 8447 1134713
6 1 1660 222996
125 1 3189 444886
103 1 6109 978732
9 1 4724 770075
110 1 110781 45530992
9 1 3938 641910
110 1 1402 576048
110 1 202611 83272800
125 1 18481 2578079
6 1 7934 1065899
102 1 764443 109060544
110 1 14122 5803811
127 1 1016 200682
110 1 138964 57113904
7 1 1915 312086
110 1 236861 97349568
7 1 6559 1069135
125 1 12311 1748162
102 1 701146 100030120
7 1 5422 883630
103 1 347453 55662028
110 1 224173 92134968
111 1 42367 6580980
9 1 3028 493538
6 1 3035 407800
7 1 8276 1348877
110 1 122086 50177224
102 1 715886 102133152
7 1 5252 856059
111 1 340662 65463824
7 1 194 31503
6 1 7475 1004106
102 1 135430 19321282
125 1 3667 520726
7 1 935 152293
6 1 4732 635566
6 1 5600 752344
110 1 179832 73910576
125 1 23771 3375459
9 1 4850 790461
110 1 430314 176858832
102 1 87555 12491159
110 1 107357 44123368
110 1 323172 132823496
110 1 346686 142487760
125 1 3759 524318
125 1 17543 2447234
110 1 449549 184764640
7 1 3800 619319
125 1 1807 252075
127 1 684 135116
9 1 5605 913634
102 1 864421 123324024
110 1 256872 105573984
7 1 7457 1215399
102 1 432754 61739512
125 1 1197 166974
111 1 7999 1413039
125 1 8494 1184849
125 1 141 19637
127 1 354 69940
111 1 7804 1212134
101 1 384305 73017816
6 1 3281 440865
7 1 6919 1127769
101 1 175232 33293992
6 1 2611 350709
111 1 160524 30609480
9 1 1775 289205
102 1 251833 35928136
103 1 13171 2109983
111 1 8025 1417721
110 1 473731 194703216
110 1 36938 15181226
7 1 1336 217702
110 1 379464 155959552
6 1 7406 994874
7 1 6157 1003528
7 1 760 123901
110 1 356467 146507616
6 1 10577 1420828
102 1 1021103 145677360
125 1 17823 2486171
102 1 92190 13152434
110 1 414600 170400400
125 1 26905 3753208
6 1 1099 147568
125 1 27661 3858571
7 1 5549 904377
110 1 162243 66681792
101 1 73612 13986261
127 1 333 65666
102 1 632550 90243792
125 1 8185 1141796
125 1 13396 1868721
110 1 293714 120716304
6 1 7892 1060238
110 1 101244 41611068
111 1 11122 1727551
125 1 485 67625
125 1 8554 1193242
110 1 289917 119155520
125 1 4963 692263
127 1 433 85459
9 1 6593 1074573
103 1 63481 10169583
121 1 696 138179
6 1 10378 1394108
7 1 8227 1340894
6 1 2845 382111
125 1 22081 3080164
110 1 321788 132254800
9 1 5807 946475
102 1 1037341 147993952
110 1 179260 73675800
9 1 4814 784734
9 1 4964 809110
7 1 8561 1395410
9 1 2439 397516
125 1 26807 3739576
125 1 18657 2602641
9 1 806 131419
7 1 8438 1375325
9 1 8573 1397320
110 1 391648 160967184
125 1 19835 2766998
127 1 868 171512
9 1 6298 1026432
7 1 8224 1340455
103 1 136301 21835300
110 1 306797 126093512
6 1 9890 1328524
125 1 16996 2370925
7 1 6856 1117401
6 1 1583 212690
9 1 8551 1393785
110 1 222981 91644960
7 1 4323 704579
110 1 224606 92312792
6 1 2107 283037
125 1 4318 602303
9 1 8033 1309378
9 1 3309 539301
125 1 1871 260969
110 1 277418 114018608
110 1 258203 106121256
110 1 301303 123835152
110 1 242551 99688416
110 1 158540 65159748
9 1 5148 839081
110 1 400795 164726352
6 1 3043 408744
102 1 456697 65155368
125 1 8093 1128985
102 1 697012 99440248
110 1 372730 153191792
127 1 306 60485
7 1 3545 577787
7 1 8165 1330828
101 1 32386 6153300
6 1 8653 1162292
110 1 217106 89230280
125 1 16773 2339826
110 1 304504 125151064
9 1 8894 1449765
101 1 191925 36465688
125 1 465 64829
123 1 4815 805668
6 1 259 34699
7 1 2222 362158
6 1 2287 307198
102 1 932966 133103224
7 1 8465 1379716
7 1 3842 626216
125 1 26744 3730746
110 1 384306 157949440
102 1 532414 75957712
6 1 8462 1136765
9 1 1499 244291
102 1 518446 73964920
7 1 476 77536
110 1 255989 105211208
9 1 3820 622560
125 1 26591 3709448
7 1 2399 390977
102 1 2528 360676
9 1 5343 870872
7 1 6235 1016278
111 1 352559 67750128
125 1 12671 1767494
125 1 7594 1059338
123 1 4531 758307
9 1 7027 1145388
6 1 2353 316076
110 1 71714 29474126
9 1 6167 1005189
6 1 10562 1418869
125 1 1589 221662
9 1 7048 1148855
7 1 5038 821149
6 1 610 81882
7 1 4912 800672
9 1 5018 817921
110 1 470617 193423296
9 1 1966 320382
7 1 2046 333477
111 1 41669 6472631
125 1 11946 1666413
9 1 8135 1326064
110 1 481616 197943984
110 1 265677 109192864
110 1 211252 86824448
110 1 159688 65631452
125 1 5453 760705
9 1 2368 385938
7 1 7968 1298764
102 1 960056 136968000
110 1 64542 26526672
125 1 4479 624852
102 1 77195 11013245
9 1 287 46712
125 1 26680 3721797
101 1 74103 14079445
6 1 6977 937300
103 1 297197 47611032
110 1 338177 138990624
103 1 419509 67205464
125 1 12331 1720110
125 1 1881 262345
9 1 3366 548592
9 1 164 26673
125 1 8812 1229226
110 1 428450 176092848
125 1 17735 2473979
102 1 936042 133541976
125 1 14186 1978927
9 1 5113 833312
102 1 665926 95005456
102 1 382003 54499028
110 1 117657 48356744
110 1 246091 101143176
102 1 738662 105382400
110 1 91525 37616588
125 1 25763 3593978
6 1 2809 377302
121 1 1179 234184
110 1 189891 78045192
9 1 1762 287176
125 1 13841 1965445
125 1 10133 1413547
9 1 2869 467606
110 1 139536 57349008
110 1 448924 184507472
9 1 7594 1237690
7 1 4889 796787
127 1 855 168954
9 1 461 75127
110 1 36564 15027733
125 1 3307 461235
125 1 23819 3322644
101 1 312268 59330828
110 1 51757 21271780
6 1 1412 189783
102 1 752242 107319776
9 1 7494 1221469
110 1 288538 118588840
6 1 407 54751
110 1 80080 32912526
102 1 849035 121129024
127 1 25 4925
125 1 7353 1025775
9 1 6618 1078647
9 1 5700 929096
110 1 25452 10460452
9 1 7910 1289370
7 1 7357 1199065
9 1 3257 530848
111 1 206487 39373816
7 1 5496 895839
6 1 10706 1438232
6 1 9605 1290313
110 1 274743 112919280
102 1 974036 138962528
125 1 15119 2108990
