mc run lumi evt
111 1 21906 3870041
111 1 39599 6151040
125 1 8366 1167054
101 1 390413 74178344
7 1 1171 190732
105 1 141599 22231164
6 1 464 62267
125 1 23110 3223798
101 1 55558 10555936
6 1 284 38206
108 1 236125 92442760
101 1 314611 59776060
7 1 4875 794543
107 1 280624 44525620
9 1 4565 744067
6 1 1936 260047
101 1 179336 34073728
101 1 11217 2131247
101 1 148807 28273278
105 1 122762 19273688
101 1 20770 3946258
7 1 2179 355081
6 1 6904 927329
101 1 345597 65663316
101 1 3101 589200
9 1 6461 1053174
101 1 214836 40818808
111 1 8293 1581382
125 1 1041 145146
101 1 301848 57351056
6 1 3424 459953
9 1 8409 1370605
101 1 92907 17652248
125 1 4120 574717
121 1 8688 1641858
125 1 13921 1941906
9 1 7255 1182589
108 1 86117 33714600
125 1 8645 1205938
107 1 173716 27562796
101 1 60523 11499243
101 1 144114 27381636
9 1 7614 1241075
101 1 93961 17852600
101 1 267220 50771652
121 1 10066 1902451
101 1 89689 17040722
101 1 293793 55820636
9 1 6037 983869
6 1 7214 969105
102 1 576064 82185016
125 1 17308 2414441
101 1 137068 26042866
111 1 41906 6509413
127 1 104 20420
105 1 163571 26007830
125 1 10577 1475368
102 1 268522 38309128
106 1 146499 24868212
125 1 4332 604308
121 1 968 182781
101 1 215159 40880116
125 1 6514 908698
101 1 266638 50661072
101 1 53414 10148677
7 1 8458 1378681
101 1 188115 35741756
102 1 57466 8198444
6 1 7616 1023208
108 1 310131 121416056
101 1 12249 2327295
106 1 82330 13975459
108 1 331509 129785592
125 1 2119 295617
9 1 7913 1289857
101 1 187037 35536936
7 1 6245 1017836
127 1 973 192206
6 1 10106 1357567
9 1 1957 319005
101 1 304494 57853776
101 1 364827 69317024
108 1 317523 124310256
125 1 20241 2823510
9 1 2076 338323
125 1 604 84252
107 1 117671 18670384
6 1 1103 148111
101 1 374077 71074568
101 1 95580 18160092
101 1 341019 64793604
101 1 345829 65707344
101 1 139934 26587436
101 1 388414 73798688
101 1 64243 12206113
101 1 45907 8722224
125 1 11571 1614135
125 1 25113 3503268
9 1 4606 750657
125 1 8987 1253643
101 1 255462 48537684
101 1 263363 50038960
127 1 763 150721
105 1 137726 21622926
125 1 20040 2795509
125 1 16496 2301172
7 1 8130 1325115
125 1 4896 682979
6 1 9913 1331649
108 1 237675 93049896
101 1 148252 28167880
101 1 373220 70911808
101 1 7966 1513513
6 1 6250 839613
105 1 93953 14750551
101 1 348426 66200828
107 1 136591 21672416
101 1 375382 71322616
101 1 381886 72558192
108 1 82137 32156460
101 1 223455 42456444
9 1 8107 1321458
101 1 21408 4067492
101 1 155742 29590872
7 1 2792 455018
105 1 86095 13517006
7 1 5408 881400
101 1 330342 62764924
125 1 25727 3588866
125 1 1126 157011
123 1 8466 2624323
125 1 28194 3932990
125 1 17075 2381966
6 1 8378 1125411
108 1 202397 79238232
7 1 3447 561844
6 1 7505 1008211
101 1 237349 45096184
101 1 206739 39280388
108 1 147870 57890924
6 1 7153 960839
102 1 748982 106854688
102 1 13588 1938418
101 1 53010 10071770
125 1 16698 2329364
101 1 349916 66483972
9 1 6152 1002680
106 1 8105 1412996
101 1 416578 79149736
101 1 76393 14514525
125 1 16035 2236788
101 1 398842 75779984
125 1 5773 805229
101 1 42799 8131670
9 1 65 10594
6 1 6058 813760
108 1 170115 66600060
9 1 37 6043
125 1 22339 3116282
101 1 192986 36667356
125 1 21386 2983287
9 1 7269 1184824
125 1 708 98753
125 1 21165 2952481
108 1 122482 47951592
101 1 147817 28085204
125 1 6369 888522
105 1 179639 28203416
101 1 282626 53698760
6 1 5069 680943
9 1 6508 1060715
108 1 70453 27582076
125 1 22578 3149566
101 1 148918 28294268
101 1 416273 79091768
9 1 3113 507361
108 1 84697 33158600
125 1 21651 3020182
125 1 22265 3105971
7 1 6340 1033296
9 1 7702 1255372
101 1 31504 5985786
125 1 20528 2863637
125 1 20477 2856552
9 1 578 94178
101 1 217655 41354356
104 1 5273 975383
7 1 4135 673876
125 1 11911 1661595
104 1 86990 16093032
6 1 1792 240643
125 1 6879 959677
127 1 323 63739
125 1 19518 2722744
101 1 12064 2292192
111 1 23197 4098081
125 1 27733 3868714
101 1 315196 59887088
108 1 42776 16746627
127 1 822 162488
101 1 72767 13825650
101 1 258443 49104048
101 1 253313 48129520
101 1 319876 60776476
105 1 81829 12847134
104 1 3516 650406
7 1 601 97960
101 1 262606 49895180
125 1 13751 1918182
125 1 17385 2425168
125 1 6889 961049
125 1 1734 241883
101 1 337675 64158072
101 1 82681 15709320
101 1 153068 29082904
125 1 17472 2437320
125 1 23733 3310780
7 1 1579 257353
101 1 239518 45508392
108 1 299000 117058328
101 1 219265 41660360
101 1 206200 39177972
9 1 7003 1141483
107 1 161492 25623398
101 1 152089 28896912
9 1 1135 185003
7 1 1966 320313
127 1 404 79796
101 1 168865 32084356
101 1 294924 56035420
101 1 29454 5596212
7 1 282 45930
6 1 3965 532719
101 1 5459 1037126
107 1 352144 55873456
9 1 8525 1389469
102 1 910447 129890368
125 1 14617 2075561
108 1 84996 33275870
101 1 101493 19283640
106 1 115636 20159220
127 1 1122 221761
125 1 1161 161921
101 1 292994 55668872
108 1 307045 120208000
9 1 5068 826072
7 1 3876 631725
102 1 594868 84867808
125 1 7115 992516
101 1 239525 45509708
127 1 644 127210
125 1 14389 2007169
7 1 8002 1304207
105 1 31278 4910582
9 1 3469 565419
101 1 144662 27485616
101 1 282905 53751848
101 1 387579 73639936
127 1 1117 220837
125 1 2556 356520
6 1 3931 527961
101 1 385968 73333816
101 1 254847 48420764
6 1 7222 970205
107 1 128328 20361370
101 1 144293 27415604
9 1 3253 530170
125 1 28236 3938884
125 1 11617 1620525
101 1 380712 72335248
101 1 228933 43497228
102 1 103735 14799417
101 1 11277 2142591
6 1 9446 1269004
127 1 1252 247377
6 1 6094 818649
101 1 144716 27495984
101 1 8665 1646212
106 1 66542 11295387
125 1 17637 2460395
7 1 4734 771636
101 1 158378 30091772
6 1 223 29978
101 1 399061 75821496
125 1 11698 1631811
101 1 174263 33109888
125 1 27650 3857106
108 1 136480 53431744
125 1 17305 2414005
101 1 317449 60315268
101 1 281220 53431796
101 1 204989 38947788
127 1 797 157571
125 1 10839 1512091
101 1 25298 4806470
101 1 378589 71931792
101 1 285208 54189520
127 1 50 9729
9 1 109 17766
111 1 5753 893564
9 1 6054 986800
7 1 7819 1274369
104 1 122863 22729688
101 1 187395 35604928
9 1 8699 1417935
101 1 361471 68679416
106 1 124633 21156310
101 1 153157 29099808
9 1 3797 618974
111 1 15407 2721942
127 1 589 116326
101 1 139846 26570662
125 1 10019 1397592
101 1 373995 71058944
101 1 125887 23918464
9 1 8557 1394687
125 1 13164 1836359
102 1 1051334 149990304
9 1 6713 1094117
125 1 9453 1342199
7 1 8777 1430551
7 1 2086 339964
101 1 292760 55624324
125 1 1007 140350
106 1 40561 6885116
121 1 10301 1946781
125 1 22611 3154148
7 1 3537 576525
125 1 20524 2863031
101 1 67438 12813253
101 1 312771 59426368
125 1 4778 666496
101 1 394024 74864544
125 1 14579 2033830
101 1 78158 14849859
101 1 114926 21835912
125 1 3792 528962
101 1 392397 74555368
101 1 233628 44389256
125 1 283 39471
102 1 772297 110181056
125 1 11843 1652031
121 1 307 61017
102 1 1078974 153933600
101 1 416499 79134680
101 1 324772 61706692
125 1 12901 1799555
101 1 332901 63251172
107 1 21559 3420602
101 1 270385 51372992
123 1 3910 654299
101 1 198513 37717464
101 1 3239 615280
106 1 87949 15332371
125 1 23131 3226654
125 1 16169 2255446
7 1 6461 1053058
101 1 221302 42047380
108 1 149248 58430416
125 1 15281 2131565
9 1 7267 1184556
101 1 323356 61437600
6 1 6373 856113
7 1 1453 236758
111 1 10163 1795324
104 1 145706 26955504
101 1 183995 34959004
101 1 305337 58013908
101 1 223570 42478196
7 1 7367 1200806
6 1 3392 455787
9 1 3295 537017
125 1 10497 1464231
125 1 8871 1237465
101 1 397886 75598240
7 1 6981 1137832
106 1 9394 1637711
108 1 136237 53336660
101 1 115947 22029868
101 1 246827 46897112
101 1 367076 69744328
9 1 5747 936777
105 1 88271 13858535
125 1 12154 1695406
101 1 84391 16034285
125 1 19354 2699862
9 1 2322 378444
127 1 428 84504
125 1 10762 1501246
101 1 76563 14546906
101 1 169416 32188908
101 1 417683 79359728
101 1 309795 58860944
101 1 383225 72812624
101 1 56307 10698234
105 1 64106 10192889
127 1 1148 226811
125 1 10207 1423921
123 1 15143 4694160
6 1 2701 362786
125 1 682 95109
7 1 3867 630267
125 1 24309 3391094
9 1 1091 177864
105 1 34995 5494197
101 1 264530 50260712
106 1 108061 18343264
105 1 83819 13159593
105 1 186266 29243820
102 1 605671 86408976
6 1 5896 792009
107 1 332682 52785512
101 1 63533 12071177
101 1 84621 16077939
9 1 5290 862285
101 1 409152 77738816
125 1 18960 2692305
101 1 35522 6749097
125 1 8054 1123495
7 1 4957 807996
7 1 2534 412960
107 1 125118 19852010
105 1 150366 23607352
6 1 4301 577777
9 1 3688 601100
127 1 1196 236412
101 1 186540 35442524
125 1 8765 1222616
125 1 13814 1927053
101 1 191787 36439480
108 1 266227 104227672
101 1 76238 14485080
9 1 4135 673940
125 1 3202 446662
7 1 6657 1085075
125 1 20614 2875611
125 1 11453 1597687
101 1 304982 57946428
111 1 27322 4826758
108 1 195431 76510888
125 1 21295 2970579
101 1 229099 43528652
101 1 340340 64664564
111 1 5045 783682
108 1 246411 96469848
101 1 17198 3267594
101 1 97467 18518588
125 1 20125 2857629
125 1 16065 2241128
7 1 6014 980348
125 1 9678 1350041
101 1 264915 50333800
7 1 3361 547847
121 1 2601 491571
127 1 248 48863
125 1 26231 3659232
9 1 206 33558
101 1 251289 47744752
125 1 14913 2080256
125 1 2129 296913
101 1 32164 6111122
9 1 6731 1097030
108 1 47866 18739362
101 1 44164 8391014
101 1 416031 79045904
102 1 860683 122790720
125 1 25029 3491441
101 1 360770 68546152
101 1 189277 35962584
7 1 1570 255846
101 1 345639 65671284
7 1 5796 944743
9 1 5319 866952
7 1 6437 1049302
125 1 1255 175070
7 1 2063 336234
101 1 50056 9510577
9 1 1644 267919
111 1 5714 887524
105 1 97241 15266782
7 1 6377 1039491
125 1 10707 1493636
101 1 28045 5328377
108 1 63119 24711212
6 1 8639 1160545
125 1 13941 1944649
9 1 3502 570827
105 1 81250 12756318
106 1 1863 324742
9 1 2842 463217
107 1 251818 39955104
101 1 349266 66360464
101 1 20194 3836877
104 1 98144 18156530
125 1 25673 3581319
123 1 8274 1384639
101 1 231230 43933644
106 1 138148 23450562
121 1 1899 377428
101 1 22475 4270137
101 1 236966 45023556
101 1 96722 18377052
105 1 178474 28377296
108 1 4529 1773048
125 1 19917 2778301
101 1 354902 67431264
105 1 170429 26757270
107 1 279781 44391832
101 1 164047 31168888
105 1 37246 5921984
101 1 228251 43367560
101 1 79034 15016371
107 1 123954 19667292
105 1 16759 2664527
101 1 147461 28017504
108 1 202155 79143512
101 1 188609 35835676
101 1 392211 74519952
108 1 171697 67219320
127 1 469 92657
102 1 139535 19906918
9 1 7796 1270686
101 1 316999 60229720
101 1 174703 33193508
7 1 2118 345207
101 1 16187 3075537
125 1 14281 2027919
9 1 3766 613739
9 1 95 15493
101 1 234249 44507232
125 1 20222 2820947
108 1 341441 133674160
9 1 8783 1431625
121 1 1672 332177
105 1 33474 5322295
123 1 9635 2986887
101 1 394445 74944456
6 1 3350 449968
101 1 306691 58271248
101 1 257343 48895080
6 1 2350 315584
101 1 145654 27674208
102 1 419383 59831832
111 1 21683 3830516
105 1 75572 12015838
101 1 191595 36402960
6 1 5500 738778
125 1 5383 750922
9 1 2971 484247
108 1 247159 96762752
101 1 65015 12352815
7 1 5374 875965
101 1 3147 597931
105 1 25765 4096593
101 1 34395 6535076
125 1 10529 1468767
101 1 241159 45820192
101 1 248487 47212388
6 1 10874 1460790
101 1 104207 19799316
101 1 72043 13688027
108 1 120119 47026336
7 1 7976 1300053
101 1 36231 6883729
105 1 11781 1849565
125 1 19567 2729490
127 1 698 137914
111 1 35509 6273151
9 1 3443 561135
121 1 3128 621492
107 1 128660 20413984
101 1 218355 41487360
107 1 277933 44098564
125 1 26557 3704725
127 1 121 23897
101 1 402517 76478056
101 1 395756 75193520
101 1 216111 41061092
101 1 89966 17093448
6 1 5129 689030
125 1 26397 3682370
111 1 34448 6085750
101 1 400954 76181192
9 1 9111 1485083
121 1 1947 386889
9 1 5965 972302
101 1 290886 55268264
7 1 7452 1214646
101 1 280045 53208384
121 1 3323 660227
101 1 365762 69494768
125 1 10684 1490359
9 1 690 112410
106 1 10132 1766253
101 1 335849 63811208
101 1 306795 58290940
101 1 164282 31213584
9 1 7056 1150046
101 1 132148 25108018
6 1 2197 295191
101 1 191668 36416784
125 1 22129 3087056
101 1 408445 77604528
7 1 4812 784314
125 1 24198 3375586
125 1 28181 3931243
106 1 104281 17701562
101 1 346675 65868172
101 1 312100 59298976
101 1 111655 21214316
108 1 74936 29337220
101 1 313047 59478924
101 1 176880 33607168
101 1 233393 44344564
6 1 4406 591916
101 1 185637 35271008
101 1 126929 24116400
125 1 5438 758536
101 1 97681 18559218
101 1 185222 35192132
125 1 18423 2569964
7 1 84 13655
125 1 13546 1889629
123 1 3466 1074300
107 1 53815 8538527
101 1 289503 55005440
101 1 414410 78737872
125 1 20603 2874147
111 1 20312 3155158
107 1 88396 14025415
105 1 69572 11062015
101 1 107349 20396296
7 1 6100 994210
101 1 79384 15082840
125 1 26678 3721556
6 1 9554 1283496
101 1 203529 38670476
101 1 53385 10143014
101 1 70880 13467147
125 1 7633 1064722
125 1 20133 2808415
121 1 1650 327666
101 1 390080 74115136
125 1 12079 1684924
101 1 283302 53827368
9 1 8753 1426635
101 1 229341 43574636
101 1 228640 43441540
7 1 9100 1483241
125 1 23401 3264307
105 1 171112 27206840
101 1 151254 28738200
104 1 93818 17356352
123 1 14787 4583826
106 1 167377 28412126
7 1 1032 168166
107 1 73631 11682681
7 1 5444 887280
121 1 2092 415706
104 1 131731 24370232
106 1 100530 17064948
6 1 6161 827734
108 1 93527 36615584
127 1 501 98906
101 1 242019 45983632
101 1 378129 71844480
101 1 200223 38042296
101 1 7526 1429827
111 1 11415 2016583
101 1 368574 70028968
125 1 10189 1421280
125 1 23599 3292005
108 1 85938 33644552
9 1 4319 704039
127 1 236 46553
108 1 106409 41658808
9 1 4912 800617
9 1 3912 637621
9 1 1661 270750
101 1 133001 25270052
105 1 59119 9281788
101 1 336628 63959316
106 1 3587 625256
102 1 537737 76717072
123 1 16372 5075296
101 1 33504 6365649
101 1 368581 70030232
9 1 782 127492
101 1 178973 34004892
101 1 367426 69810808
101 1 28703 5453566
101 1 37944 7209333
105 1 25503 4054965
101 1 197724 37567468
7 1 146 23712
125 1 1705 237832
125 1 1191 166098
101 1 416909 79212744
101 1 322794 61330792
125 1 26333 3673326
127 1 827 163432
125 1 7628 1064066
101 1 303482 57661480
125 1 16397 2287437
6 1 3095 415737
101 1 35174 6682906
6 1 5471 734985
108 1 314801 123244624
6 1 6236 837749
9 1 4081 665236
101 1 98902 18791292
106 1 126263 21433198
106 1 135533 23627934
121 1 1650 327675
7 1 1404 228766
125 1 12783 1783269
125 1 22077 3079659
101 1 30344 5765236
101 1 127939 24308232
6 1 8656 1162744
106 1 152916 26658252
111 1 29118 4522961
125 1 19173 2674680
125 1 18238 2544129
101 1 220811 41954120
101 1 308558 58625928
125 1 27724 3867443
101 1 267781 50878312
7 1 7876 1283799
125 1 11909 1661187
101 1 291709 55424696
111 1 173801 33398802
125 1 25499 3557050
101 1 132917 25254182
125 1 17463 2436038
125 1 13790 1923632
101 1 308470 58609304
125 1 4203 586322
9 1 3784 616740
125 1 3512 489882
101 1 410818 78055288
125 1 13617 1899448
101 1 299458 56896976
111 1 242789 46655860
111 1 27384 4837743
9 1 7612 1240676
9 1 3386 551829
7 1 8431 1374150
125 1 16194 2259003
6 1 2602 349460
7 1 240 39032
125 1 22766 3175852
7 1 533 86943
101 1 246534 46841392
101 1 248485 47211960
6 1 6935 931582
125 1 4083 569476
101 1 126508 24036380
101 1 234716 44595952
125 1 5411 754793
101 1 187971 35714440
101 1 19435 3692512
106 1 128556 21822370
107 1 194201 30813116
111 1 13776 2433691
7 1 6294 1025885
125 1 16939 2362882
101 1 338509 64316536
6 1 9947 1336304
6 1 4759 639177
101 1 295869 56215048
7 1 1379 224752
101 1 223868 42534752
101 1 168479 32010904
106 1 162665 28357904
104 1 50340 9312821
127 1 437 86339
101 1 75582 14360520
101 1 59067 11222731
101 1 258185 49055088
125 1 11586 1616222
125 1 577 80437
101 1 67516 12827968
105 1 68866 10811886
106 1 100698 17093520
6 1 494 66318
125 1 24165 3431347
101 1 31786 6039371
9 1 5248 855351
7 1 6495 1058667
101 1 279059 53021196
101 1 54484 10351895
111 1 25682 3989213
101 1 404898 76930544
125 1 4681 653058
101 1 274512 52157184
111 1 27658 4296182
101 1 73897 14040374
9 1 3451 562351
106 1 46124 8040955
101 1 333926 63445824
121 1 1436 271326
106 1 77992 13596581
101 1 121254 23038152
125 1 4013 559857
101 1 293593 55782536
105 1 179210 28494466
111 1 18366 2852798
106 1 143045 24937440
7 1 3804 620029
125 1 13844 1931234
125 1 7711 1075573
7 1 1088 177395
107 1 345223 54775392
101 1 351323 66751276
125 1 24452 3410998
101 1 374800 71211936
108 1 203061 79498280
101 1 419132 79635064
101 1 371789 70639808
101 1 48375 9191253
6 1 2218 297978
101 1 213197 40507440
101 1 22662 4305705
111 1 37793 5870447
6 1 5359 719863
125 1 24943 3479538
101 1 250145 47527456
9 1 275 44744
108 1 86613 33909072
108 1 32184 12600020
6 1 998 134144
101 1 171721 32626972
101 1 118055 22430412
101 1 64021 12163856
7 1 8983 1464246
7 1 5668 923730
6 1 10148 1363197
101 1 345440 65633456
125 1 8743 1219644
9 1 1983 323162
101 1 312961 59462572
7 1 7567 1233455
9 1 9038 1473259
7 1 517 84208
101 1 397025 75434624
127 1 837 165434
101 1 170649 32423268
9 1 2965 483231
125 1 10777 1503264
7 1 1245 202915
6 1 980 131686
101 1 167076 31744316
125 1 23204 3294916
7 1 7702 1255282
101 1 232619 44197608
125 1 28019 3908612
108 1 330101 129234608
101 1 47642 9051982
101 1 204117 38782244
9 1 7069 1152144
101 1 376074 71453960
111 1 36729 5705182
108 1 105162 41170812
111 1 31030 5481794
7 1 6052 986509
6 1 8765 1177450
125 1 1838 256358
101 1 284675 54088296
101 1 124232 23604076
101 1 176384 33512846
101 1 236342 44904976
125 1 17046 2420465
101 1 32932 6257065
101 1 345642 65671852
106 1 137140 23908052
101 1 412362 78348704
107 1 188459 29902196
105 1 110505 17349312
101 1 345945 65729468
125 1 12810 1786959
111 1 6190 961371
101 1 119321 22670996
125 1 19379 2703404
101 1 20952 3980814
101 1 72861 13843519
7 1 6793 1107228
101 1 185058 35160904
101 1 306998 58329472
9 1 2109 343732
127 1 1006 198781
111 1 37657 6652708
101 1 290960 55282280
101 1 324606 61675108
101 1 114593 21772632
101 1 191835 36448680
101 1 206513 39237412
101 1 11541 2192687
111 1 37661 5850070
101 1 181582 34500444
7 1 2418 394127
125 1 9409 1312453
7 1 2933 478110
101 1 212455 40366376
101 1 181107 34410244
9 1 4414 719414
9 1 165 26855
111 1 33310 5884647
111 1 39086 6905203
125 1 22289 3109237
6 1 6922 929800
108 1 283713 111073592
125 1 17193 2398288
108 1 231921 90796968
108 1 197925 77487672
125 1 20303 2832289
123 1 971 300832
7 1 7752 1263495
101 1 131926 25065824
101 1 51220 9731737
101 1 211897 40260384
101 1 108875 20686196
125 1 17177 2396214
107 1 257543 40863544
111 1 24542 4335631
125 1 11345 1582495
101 1 336339 63904360
105 1 64098 10063393
101 1 351132 66714988
125 1 9191 1282136
105 1 65871 10473466
125 1 24073 3358196
101 1 362874 68945936
6 1 2266 304362
101 1 409219 77751496
105 1 102878 16357570
9 1 4344 707999
9 1 8593 1400534
108 1 330781 129500464
9 1 1051 171281
125 1 16858 2351670
125 1 19475 2716792
7 1 5822 948939
107 1 193655 30726534
9 1 9112 1485119
101 1 349300 66366840
9 1 9040 1473415
101 1 387028 73535344
101 1 251987 47877560
106 1 158927 26977910
9 1 4518 736408
101 1 52069 9893059
127 1 1138 224861
125 1 10222 1425893
6 1 2828 379888
9 1 4726 770349
9 1 5422 883681
111 1 40836 7847258
125 1 15837 2209257
111 1 32522 5051763
107 1 49321 7825463
101 1 32364 6149071
6 1 3532 474444
125 1 3803 530480
101 1 404125 76783728
111 1 8608 1520643
101 1 326582 62050508
121 1 2982 592445
108 1 291305 114045984
125 1 21339 2976821
121 1 5141 971578
127 1 316 62404
104 1 52670 9743786
127 1 913 180516
101 1 164800 31312002
101 1 265851 50511636
111 1 13093 2033770
101 1 244360 46428344
125 1 11520 1606966
125 1 27157 3788444
106 1 50558 8582280
125 1 2052 286226
101 1 87626 16648938
125 1 18954 2691410
101 1 267735 50869676
101 1 27547 5233898
107 1 374467 59415472
101 1 156735 29779680
9 1 8387 1367065
9 1 6124 998070
125 1 18353 2560194
125 1 9369 1330263
101 1 114512 21757280
101 1 221218 42031264
102 1 874742 124796512
6 1 3500 470206
101 1 246495 46833892
108 1 317535 124314736
9 1 5851 953568
108 1 41027 16061815
125 1 28547 3982296
125 1 7806 1088935
107 1 354227 56203944
7 1 7709 1256540
104 1 139421 25792778
9 1 7735 1260699
104 1 24621 4554704
125 1 18425 2570195
101 1 80642 15321898
101 1 193338 36734132
101 1 365225 69392792
101 1 261157 49619720
101 1 197913 37603356
108 1 249335 97614664
101 1 211951 40270688
111 1 23722 4190852
107 1 267154 42388352
121 1 2287 454524
101 1 391361 74358464
125 1 401 55910
7 1 1821 296798
6 1 4286 575695
101 1 272660 51805368
101 1 317243 60276088
125 1 16671 2325608
9 1 1527 248834
125 1 1219 169917
102 1 519937 74177600
7 1 3716 605711
101 1 202295 38436056
101 1 311289 59144852
9 1 1910 311349
101 1 350629 66619480
101 1 106548 20244008
101 1 199950 37990392
125 1 5083 709078
101 1 131682 25019488
101 1 40784 7748886
125 1 25270 3588331
101 1 381274 72441976
6 1 945 126945
101 1 213908 40642360
101 1 60580 11510162
7 1 8077 1316579
101 1 24669 4686955
9 1 4525 737596
111 1 18857 2929135
101 1 357025 67834752
101 1 187690 35661088
101 1 238810 45373916
125 1 27185 3792332
101 1 339746 64551756
108 1 253015 99055360
101 1 135906 25822132
106 1 144112 25123428
101 1 215016 40852992
101 1 407707 77464256
125 1 26125 3644307
101 1 129612 24626220
7 1 7144 1164332
9 1 3696 602396
7 1 3827 623801
101 1 225173 42782908
9 1 5054 823770
101 1 27237 5175006
101 1 235028 44655296
102 1 399698 57023504
105 1 67480 10729288
108 1 287027 112370824
106 1 117643 20508948
127 1 453 89576
125 1 11333 1580991
101 1 364586 69271344
6 1 9869 1325743
105 1 119126 18941024
104 1 81278 15036285
125 1 3248 453085
125 1 22385 3122723
101 1 272066 51692480
9 1 7274 1185657
101 1 346647 65862764
7 1 3782 616383
121 1 256 50843
125 1 11645 1653546
101 1 290253 55148008
101 1 298683 56749712
108 1 87988 34447256
111 1 17951 3171192
104 1 56337 10422308
125 1 17376 2423875
101 1 362049 68789176
125 1 25751 3592313
7 1 2524 411421
101 1 411439 78173288
101 1 305129 57974548
101 1 204992 38948396
102 1 385963 55064012
101 1 377570 71738136
105 1 117907 18747104
9 1 904 147357
101 1 283469 53858980
107 1 16163 2564534
101 1 73798 14021532
125 1 17601 2455243
7 1 5327 868177
101 1 358703 68153536
9 1 820 133679
102 1 449975 64196372
9 1 2149 350245
106 1 140435 23838750
111 1 26035 4044007
107 1 252634 40084600
101 1 154811 29414116
127 1 354 69971
9 1 8786 1432189
101 1 62978 11965700
9 1 12 1897
106 1 77538 13162112
107 1 5197 824588
101 1 72871 13845432
101 1 33065 6282350
9 1 1198 195140
101 1 18418 3499318
101 1 313992 59658380
9 1 7702 1255405
125 1 21512 3000886
125 1 3541 493877
121 1 217 43124
101 1 165057 31360796
125 1 2350 333630
7 1 1918 312644
106 1 7638 1296480
108 1 14817 5800824
101 1 287050 54539360
125 1 25102 3501704
101 1 157120 29852808
101 1 309630 58829648
108 1 268105 104963096
101 1 218722 41557024
9 1 8825 1438489
