mc lep_category run lumi evt
5 5 1 7823 1384522
125 5 1 3293 459279
125 5 1 8261 1152389
3 3 1 11232 1196203
3 5 1 4745 505254
101 4 1 36475 6930205
123 5 1 5854 1814671
3 5 1 9355 996218
105 5 1 78827 12375949
101 5 1 106062 20151704
107 3 1 241903 38381784
127 4 1 589 116415
125 5 1 23935 3338983
5 5 1 7739 1369767
101 5 1 159985 30397064
107 3 1 146488 23242680
5 5 1 8048 1424415
101 5 1 88972 16904698
127 5 1 1041 205818
101 4 1 59088 11226615
5 5 1 818 144765
101 5 1 57433 10912188
111 5 1 298 52593
102 5 1 71525 10204200
125 5 1 19140 2717803
106 5 1 11997 2091409
111 3 1 15361 2713746
5 4 1 5262 931351
125 3 1 8953 1248990
101 5 1 6511 1237033
101 5 1 264008 50161412
4 5 1 3106 529557
4 5 1 1481 252394
101 5 1 139288 26464676
125 3 1 10463 1459597
3 4 1 6889 733717
125 5 1 7438 1037529
105 5 1 48545 7621577
101 5 1 378456 71906584
101 3 1 275429 52331472
125 5 1 23131 3226654
5 3 1 3685 652255
101 5 1 373620 70987744
107 5 1 343853 54558008
101 5 1 365266 69400448
101 4 1 164151 31188644
101 5 1 341571 64898484
101 4 1 274124 52083400
101 3 1 304986 57947288
125 3 1 15102 2106716
101 3 1 206372 39210540
101 5 1 247034 46936424
101 5 1 2708 514421
4 3 1 429 72980
4 5 1 868 147930
101 4 1 166167 31571748
125 5 1 23740 3311703
102 5 1 1091842 155769376
105 4 1 92171 14655152
5 5 1 3690 653088
101 4 1 282041 53587788
3 4 1 11203 1193095
101 5 1 192695 36612048
125 3 1 3571 507040
125 3 1 27947 3898578
125 5 1 11787 1644251
101 4 1 31619 6007494
3 3 1 3625 386061
125 5 1 24798 3459275
125 3 1 1675 237772
125 5 1 21860 3049442
101 3 1 411121 78112896
101 5 1 411457 78176752
101 4 1 60006 11401044
101 5 1 278247 52866800
101 5 1 400085 76016032
3 5 1 7603 809765
101 3 1 195786 37199224
125 4 1 70 9735
105 5 1 146183 23243072
2 3 1 12663 1361240
101 5 1 259671 49337472
3 3 1 7217 768699
125 4 1 7085 988295
101 4 1 372546 70783712
101 4 1 163663 31095818
125 5 1 12639 1763116
127 3 1 394 77719
125 5 1 13831 1929343
125 5 1 17507 2442111
101 3 1 147029 27935552
125 5 1 1025 142862
111 4 1 24418 4313809
101 3 1 209404 39786704
101 5 1 8879 1686969
5 5 1 6185 1094742
108 5 1 246970 96688656
4 5 1 6824 1163425
5 4 1 7614 1347580
105 4 1 32056 5096870
125 5 1 4108 573063
101 5 1 30148 5728066
125 5 1 24835 3464397
101 3 1 26223 4982236
2 5 1 1983 213172
101 5 1 394990 75048096
125 5 1 1475 205637
3 5 1 9777 1041244
4 5 1 4495 766252
101 5 1 354055 67270400
127 4 1 335 66189
111 5 1 94291 17979920
2 5 1 4669 501976
108 5 1 287478 112547624
101 5 1 350925 66675696
101 4 1 3041 577788
108 3 1 49385 19334268
101 5 1 115938 22028100
107 5 1 143230 22725848
101 5 1 159339 30274360
101 5 1 226822 43096032
101 5 1 220834 41958408
5 3 1 1669 295329
101 4 1 341982 64976576
4 3 1 8354 1424272
108 3 1 104593 40948132
101 4 1 146824 27896476
101 5 1 226336 43003868
1 5 1 3999 729731
107 3 1 343942 54572136
2 4 1 5263 565676
101 5 1 81837 15548906
101 5 1 349526 66409820
127 5 1 544 107448
101 4 1 37359 7098145
5 4 1 1922 340193
111 3 1 25913 4025142
104 5 1 117699 21774266
125 5 1 13433 1873922
101 5 1 290633 55220280
121 3 1 9139 1727233
5 3 1 7771 1375467
2 3 1 13853 1489115
108 3 1 47943 18769740
3 4 1 9143 973641
2 5 1 2845 305742
101 5 1 71780 13638183
108 5 1 100256 39250084
101 5 1 344392 65434472
4 5 1 2855 486646
107 5 1 208126 33022572
101 5 1 274023 52064308
101 3 1 96536 18341818
5 3 1 6192 1095843
1 3 1 7205 1314919
101 3 1 315594 59962784
101 5 1 928 176358
108 5 1 235455 92180544
102 4 1 697199 99467080
125 3 1 2925 408077
125 5 1 19253 2685795
125 5 1 4853 677007
125 5 1 11116 1550681
125 3 1 17317 2415592
125 3 1 23174 3232755
3 5 1 3601 383502
2 5 1 3155 339198
107 4 1 292769 46452696
101 5 1 248548 47224068
125 5 1 7576 1056845
125 5 1 6840 954144
4 4 1 3209 547046
4 5 1 966 164629
111 5 1 24770 3847531
4 5 1 323 54921
125 5 1 17189 2397787
111 3 1 17205 3039442
5 5 1 6391 1131092
125 5 1 11491 1603024
125 5 1 1131 157767
5 5 1 7969 1410499
125 5 1 14491 2021366
4 5 1 7016 1196090
125 3 1 20172 2813950
105 5 1 185910 29187792
101 5 1 407515 77427728
5 3 1 4939 874120
2 5 1 10165 1092717
125 5 1 14695 2049892
121 3 1 1709 339454
5 5 1 1998 353577
125 4 1 16547 2308209
101 5 1 166024 31544416
3 3 1 801 85334
101 5 1 350174 66533016
121 5 1 442 83448
101 3 1 50123 9523273
5 5 1 5607 992323
125 3 1 10332 1441308
5 5 1 8285 1466400
2 4 1 8423 905554
101 5 1 79963 15192970
101 4 1 186010 35341760
3 3 1 7323 779958
125 3 1 20303 2832289
111 5 1 2701 477053
2 5 1 6539 702886
127 5 1 749 147913
125 5 1 22143 3088844
125 4 1 13789 1923595
5 4 1 692 122451
3 4 1 1927 205226
1 3 1 753 137428
101 5 1 266076 50554352
4 4 1 216 36821
107 3 1 50489 8010998
101 5 1 196971 37424400
101 5 1 102935 19557540
101 5 1 14165 2691379
125 3 1 9877 1377829
101 4 1 218388 41493696
102 5 1 432046 61638460
101 3 1 273561 51976448
127 3 1 22 4225
5 3 1 4203 743796
101 5 1 56166 10671407
123 4 1 3977 1232571
5 5 1 1291 228407
3 3 1 6261 666803
101 5 1 129700 24643032
125 5 1 6785 946517
127 3 1 533 105233
1 5 1 804 146577
101 5 1 331005 62890928
4 4 1 7897 1346303
3 5 1 83 8797
101 3 1 305260 57999416
102 4 1 97757 13946615
102 5 1 1103089 157374064
107 5 1 127777 20273844
106 4 1 129415 21968236
125 3 1 22745 3172789
107 5 1 26579 4217099
101 5 1 416130 79064616
127 5 1 920 181845
101 3 1 239818 45565460
5 5 1 8050 1424698
101 3 1 289084 54925876
125 3 1 7491 1044953
111 5 1 38864 6036834
101 5 1 24803 4712519
101 5 1 368995 70109056
101 3 1 91622 17408016
5 3 1 5256 930288
125 3 1 425 59230
4 5 1 1061 180896
107 3 1 131671 20891728
1 5 1 2537 462868
101 5 1 282469 53668996
108 3 1 180977 70852192
101 5 1 138470 26309292
125 5 1 3111 433878
5 5 1 5796 1025852
101 3 1 18514 3517570
125 5 1 13965 1948163
105 5 1 30854 4844112
101 5 1 256856 48802628
125 5 1 21989 3067457
101 5 1 199203 37848472
108 4 1 177820 69616296
108 5 1 188984 73987160
106 5 1 89841 15662231
2 4 1 4639 498722
3 5 1 12581 1339815
3 5 1 7819 832728
101 5 1 408736 77659704
125 5 1 25907 3613963
102 5 1 392354 55975768
104 4 1 153756 28444780
4 5 1 121 20589
4 5 1 5235 892518
4 5 1 2869 489070
4 5 1 3273 557894
101 5 1 180620 34317632
101 5 1 36521 6939020
101 3 1 277067 52642588
125 5 1 27461 3830851
105 5 1 186842 29334192
5 4 1 2733 483749
102 5 1 289135 41249892
101 5 1 97815 18584752
101 3 1 110902 21071260
3 5 1 7425 790721
125 5 1 2988 416768
101 5 1 351860 66853296
101 4 1 285881 54317332
121 3 1 2402 477294
4 5 1 6575 1121033
125 5 1 24490 3416277
5 4 1 8355 1478854
4 4 1 7263 1238255
101 5 1 6906 1312058
125 5 1 18373 2563044
104 5 1 1668 308461
4 5 1 505 86127
127 4 1 610 120604
125 3 1 2814 392478
5 5 1 3695 653884
101 3 1 155946 29629740
121 4 1 1430 284097
101 3 1 98884 18787824
104 5 1 76235 14103331
101 3 1 187761 35674476
5 5 1 6571 1163003
111 4 1 37982 5899841
101 5 1 386849 73501344
101 4 1 193275 36722160
108 5 1 283187 110867776
101 5 1 298649 56743184
106 5 1 30717 5354966
2 5 1 11773 1265531
106 3 1 137467 23965056
125 3 1 12919 1802126
101 4 1 95673 18177756
105 5 1 171428 27257084
101 5 1 272467 51768640
125 5 1 16701 2329781
4 4 1 2123 361986
105 5 1 17131 2723854
102 5 1 160419 22886430
3 3 1 1707 181795
101 5 1 419634 79730320
125 5 1 11313 1578136
4 5 1 7112 1212468
125 4 1 12301 1715890
105 3 1 174722 27780808
3 5 1 1703 181405
127 3 1 4 788
125 3 1 21084 2941173
2 4 1 3141 337585
106 5 1 167561 28443336
127 3 1 473 93441
123 5 1 2079 347853
104 5 1 74233 13732977
101 5 1 395450 75135464
101 5 1 44878 8526693
4 5 1 2213 377335
108 4 1 26290 10292482
102 5 1 152771 21795368
101 5 1 66963 12722895
125 4 1 8634 1204429
107 5 1 171191 27162316
4 5 1 1699 289540
101 5 1 96187 18275380
101 5 1 112125 21303760
101 5 1 929 176366
107 3 1 372498 59103004
101 5 1 414797 78811424
5 4 1 6048 1070471
101 5 1 343648 65293056
101 5 1 296805 56392852
125 5 1 2637 367906
101 3 1 232242 44125976
125 3 1 987 137718
3 5 1 9359 996791
125 4 1 111 15397
125 5 1 2817 392845
101 4 1 81111 15410926
101 5 1 138749 26362260
101 5 1 260179 49433928
4 5 1 2031 346311
127 3 1 904 178700
101 5 1 287535 54631520
101 5 1 22587 4291435
108 5 1 235455 92180280
3 4 1 59 6255
101 5 1 71606 13605063
101 5 1 328646 62442704
101 5 1 160045 30408516
105 5 1 29610 4648707
2 5 1 372 39981
101 5 1 129215 24550796
125 4 1 12925 1802983
101 3 1 389401 73986200
101 3 1 219701 41743112
5 5 1 7495 1326529
111 5 1 37634 5845722
101 3 1 172714 32815520
2 5 1 13311 1430897
105 5 1 12723 2022929
101 5 1 402013 76382312
125 4 1 26515 3698719
101 3 1 72219 13721523
2 3 1 4781 513859
125 5 1 25405 3543895
5 5 1 1105 195580
108 4 1 273437 107050280
5 4 1 3813 674762
3 5 1 4840 515454
5 5 1 3374 597182
3 5 1 207 21982
125 3 1 22201 3097015
108 3 1 30121 11792256
121 4 1 3120 589574
101 5 1 178414 33898668
3 3 1 1671 178053
5 3 1 6940 1228338
125 5 1 15223 2123486
4 3 1 1077 183478
4 3 1 629 107261
3 3 1 8157 868676
101 3 1 56594 10752695
5 3 1 999 176805
104 5 1 38353 7095318
5 5 1 3469 614007
127 5 1 1184 234028
107 3 1 235797 37413120
101 5 1 258233 49064180
101 3 1 343582 65280492
5 3 1 7800 1380543
125 5 1 17311 2414872
2 5 1 9185 987341
101 5 1 68331 12982867
101 3 1 65458 12436896
125 5 1 47 6453
106 3 1 149197 26009932
127 5 1 668 131884
3 3 1 13523 1440269
105 4 1 109154 17355492
121 5 1 3144 624698
2 5 1 5603 602410
101 5 1 36259 6889055
101 3 1 368041 69927672
101 4 1 103121 19592926
101 5 1 287364 54599108
107 5 1 189497 30066892
101 5 1 318455 60506304
101 5 1 207329 39392512
127 5 1 1071 211705
125 3 1 16641 2321449
101 4 1 241098 45808528
5 5 1 4062 718879
125 3 1 3384 471993
108 3 1 105315 41230548
5 5 1 2461 435611
127 5 1 1142 225726
107 4 1 73083 11595822
3 5 1 8039 856186
101 5 1 47111 8951024
5 5 1 4495 795458
127 4 1 1033 204172
3 4 1 10089 1074432
101 3 1 11610 2205868
127 5 1 442 87341
125 4 1 22515 3140785
101 5 1 253379 48141912
4 5 1 4828 823162
101 5 1 136335 25903564
107 5 1 197750 31376280
125 5 1 25897 3612618
3 5 1 7209 767754
101 5 1 119011 22612060
101 5 1 92869 17645030
108 5 1 245459 96097008
108 3 1 118824 46519396
101 5 1 289172 54942608
101 4 1 101447 19274832
108 5 1 327579 128246808
125 3 1 20800 2901595
125 5 1 17857 2491054
5 3 1 546 96640
4 5 1 1262 215159
2 5 1 5627 604857
101 4 1 321254 61038192
5 3 1 4829 854744
101 3 1 113439 21553360
5 3 1 3056 540854
125 5 1 21069 2939132
5 5 1 1001 177151
5 3 1 3871 685176
5 3 1 1319 233480
101 5 1 132148 25108018
1 5 1 7664 1398526
107 4 1 259229 41130952
101 5 1 335705 63783876
2 4 1 5741 617138
101 5 1 150256 28548536
107 4 1 353425 56076796
104 5 1 24390 4511989
125 5 1 11146 1554793
125 5 1 19151 2671547
101 5 1 223001 42370236
125 5 1 4789 668091
101 3 1 181996 34579252
101 5 1 201328 38252352
125 5 1 19635 2739054
3 4 1 7149 761429
3 4 1 12173 1296516
106 3 1 102671 17898838
108 5 1 250378 98022832
125 4 1 12957 1807550
101 5 1 397097 75448480
101 5 1 53971 10254471
125 5 1 258 35931
111 5 1 30940 4805911
125 4 1 16493 2300752
125 4 1 6412 894405
5 5 1 4261 754108
101 4 1 332227 63123112
127 5 1 251 49594
3 3 1 7415 789602
108 5 1 29773 11655880
4 5 1 4699 801121
2 4 1 8475 910958
108 5 1 255901 100185312
4 5 1 2429 414172
101 4 1 186633 35460208
101 4 1 360635 68520576
101 4 1 95109 18070604
4 4 1 7839 1336468
1 3 1 2039 372034
1 5 1 2145 391350
101 4 1 218489 41512856
101 5 1 296548 56344128
5 5 1 6508 1151794
107 5 1 205174 32554138
125 5 1 8105 1130676
125 5 1 1815 253224
101 4 1 350498 66594488
4 5 1 6972 1188693
125 3 1 14835 2069374
4 5 1 3032 516864
2 3 1 6959 748119
125 5 1 14712 2052260
5 5 1 7677 1358665
108 5 1 224245 87791856
2 3 1 8561 920309
123 5 1 9865 3058092
4 5 1 8176 1393972
107 4 1 363662 57700948
108 5 1 272948 106859088
5 5 1 8444 1494546
1 5 1 2079 379389
2 5 1 11165 1200235
101 5 1 399387 75883416
4 5 1 7414 1263969
125 3 1 21112 2945072
101 3 1 167725 31867716
106 5 1 160464 27238736
4 5 1 837 142639
5 4 1 4439 785659
101 5 1 323585 61481068
101 3 1 388013 73722496
123 5 1 8013 2483967
4 3 1 3231 550849
104 3 1 9698 1793995
5 3 1 1906 337356
101 5 1 301177 57223444
101 5 1 109486 20802198
106 5 1 136126 23731280
5 3 1 6308 1116460
105 4 1 11431 1794693
101 5 1 140231 26643848
1 5 1 436 79458
125 5 1 1887 267921
101 5 1 208838 39679168
101 5 1 318568 60527784
111 5 1 23142 4088401
1 5 1 1213 221292
125 5 1 6683 932264
101 3 1 353614 67186528
3 3 1 8157 868759
125 3 1 5287 737458
108 5 1 186041 72835032
4 3 1 6505 1109059
106 5 1 163649 28529362
5 5 1 5886 1041682
3 5 1 3735 397845
5 3 1 6287 1112797
101 5 1 67900 12900953
105 5 1 140753 22098204
125 5 1 9609 1340446
101 5 1 244841 46519832
1 3 1 7173 1308932
2 3 1 4077 438284
125 5 1 2185 304780
101 5 1 69083 13125630
2 4 1 2995 322050
125 5 1 13433 1873785
125 3 1 24179 3372979
125 4 1 28067 3915255
1 4 1 7651 1396212
2 5 1 6593 708729
104 5 1 40479 7488656
1 5 1 549 100148
125 5 1 25037 3492525
101 5 1 298196 56657256
2 4 1 8077 868341
108 5 1 124391 48698912
4 3 1 1442 245794
3 5 1 1685 179411
108 5 1 33898 13270946
4 5 1 7791 1328314
5 3 1 4698 831443
3 3 1 171 18271
2 5 1 119 12708
125 5 1 27173 3790520
101 5 1 110511 20997044
127 5 1 375 74049
101 5 1 235769 44796052
108 3 1 289327 113271384
5 5 1 4667 825959
101 5 1 273898 52040480
101 3 1 198233 37664260
101 5 1 140798 26751460
111 3 1 6396 1129886
108 5 1 220535 86339128
2 3 1 5929 637413
1 3 1 326 59462
108 3 1 277652 108700704
4 3 1 4549 775564
4 3 1 7853 1338799
101 4 1 43043 8178127
107 4 1 14114 2239481
3 3 1 5549 590948
104 3 1 146629 27126292
101 5 1 250994 47688704
125 4 1 6492 905633
125 4 1 7459 1040501
101 5 1 4952 940796
107 3 1 49804 7902107
101 3 1 42541 8082691
101 5 1 135975 25835120
4 5 1 4234 721759
101 5 1 299015 56812816
121 5 1 872 173146
111 5 1 802 141597
101 5 1 319953 60791016
101 5 1 240576 45709368
125 5 1 10741 1498367
127 5 1 156 30845
5 5 1 6521 1154186
101 3 1 241095 45807948
5 5 1 645 113996
1 5 1 1215 221596
105 5 1 26632 4181207
2 3 1 847 91112
5 3 1 4763 842945
101 5 1 140345 26665404
125 4 1 15594 2175302
125 5 1 15665 2185172
125 5 1 12032 1678457
5 5 1 2629 465225
101 3 1 136401 25916028
101 5 1 406156 77169520
101 5 1 262533 49881188
101 5 1 301252 57237876
106 5 1 101441 17219532
101 3 1 11121 2112824
4 5 1 6141 1046881
101 5 1 221483 42081752
4 5 1 694 118218
127 5 1 1023 202093
101 3 1 381419 72469648
101 5 1 78856 14982538
101 3 1 5751 1092719
125 5 1 27209 3795526
101 3 1 90449 17185356
108 5 1 207104 81081144
125 5 1 19593 2733104
106 3 1 17420 3036803
125 5 1 3939 549382
3 5 1 9613 1023843
102 5 1 256045 36528972
101 5 1 151896 28860186
101 5 1 65507 12446268
101 4 1 214722 40797180
4 3 1 4382 747100
101 3 1 84197 15997469
101 3 1 298785 56769096
3 5 1 5105 543763
101 5 1 77238 14675137
3 3 1 13832 1473104
4 5 1 3658 623597
5 5 1 6294 1113984
2 5 1 1647 177069
125 4 1 14237 1985955
3 5 1 13621 1450709
101 5 1 8312 1579151
125 5 1 8563 1194548
123 3 1 8587 2661667
101 5 1 249506 47406016
3 4 1 9685 1031520
101 4 1 254893 48429680
101 4 1 102439 19463270
101 5 1 408350 77586376
127 5 1 1084 214256
101 3 1 41333 7853228
101 5 1 383604 72884680
101 5 1 304994 57948852
3 5 1 3015 321102
1 5 1 7336 1338777
104 4 1 12614 2333592
1 3 1 4273 779709
101 5 1 245825 46706720
101 5 1 345221 65591880
3 5 1 1077 114671
101 3 1 218546 41523588
125 4 1 1524 212555
101 5 1 124617 23677182
5 5 1 4414 781261
3 5 1 1811 192963
125 5 1 24991 3486232
3 5 1 897 95586
125 3 1 10196 1422290
101 5 1 83086 15786337
101 5 1 249481 47401400
106 5 1 34691 5888820
125 5 1 21367 2980637
1 3 1 3017 550545
125 5 1 17847 2489656
101 5 1 219277 41662472
101 5 1 80006 15201070
4 5 1 8572 1461402
101 5 1 50668 9626894
106 5 1 63870 10841979
4 5 1 5943 1013240
101 5 1 69837 13268890
2 3 1 8759 941597
101 3 1 47715 9065868
101 4 1 209518 39808392
125 5 1 25919 3615749
101 5 1 179508 34106408
108 4 1 47425 18566574
121 3 1 2938 583665
2 5 1 8075 868060
111 5 1 25906 4023970
101 5 1 349237 66354896
101 5 1 93879 17836842
106 4 1 85246 14861075
101 4 1 119709 22744710
5 5 1 364 64398
125 5 1 9108 1270496
101 5 1 32868 6244800
101 3 1 113176 21503408
5 5 1 3078 544688
102 5 1 1101374 157129328
105 3 1 10871 1728428
2 5 1 6837 734914
1 5 1 5701 1040444
101 5 1 100833 19158128
101 5 1 130710 24834774
2 5 1 11727 1260697
127 3 1 78 15421
1 5 1 3073 560680
101 5 1 243391 46244172
125 5 1 13317 1857690
3 5 1 13719 1461033
101 5 1 169513 32207306
101 5 1 90386 17173334
3 4 1 9023 960964
125 5 1 23683 3303685
125 5 1 5300 739300
125 5 1 6467 902172
101 5 1 315195 59886988
111 5 1 5507 855394
125 5 1 13881 1936337
107 5 1 165947 26330292
101 3 1 229480 43601072
101 5 1 165997 31539420
106 3 1 146477 24864348
1 5 1 4751 867054
101 3 1 102022 19384052
101 4 1 1037 196951
2 3 1 10285 1105562
125 5 1 19106 2665246
111 4 1 44251 6873582
123 3 1 8764 2716838
125 5 1 5144 717563
5 3 1 6330 1120296
101 3 1 9787 1859538
3 5 1 753 80108
3 5 1 13419 1429084
107 5 1 224606 35637496
3 5 1 325 34567
101 5 1 53133 10095119
101 4 1 180567 34307696
3 3 1 4257 453339
5 4 1 6005 1062787
101 5 1 375984 71436904
101 5 1 380301 72257056
125 5 1 5632 785611
125 5 1 10395 1450114
101 5 1 68586 13031339
101 5 1 60748 11542066
4 3 1 8118 1384081
111 4 1 33903 5989441
125 5 1 15255 2128053
107 4 1 366667 58177824
1 5 1 3632 662840
5 3 1 1270 224658
101 4 1 163071 30983460
101 3 1 405595 77063016
4 5 1 5390 918886
111 5 1 12616 2228740
111 5 1 15354 2712443
2 3 1 12397 1332685
106 5 1 38014 6452915
107 5 1 120060 19049490
101 4 1 289944 55089316
101 5 1 69025 13114610
104 5 1 91698 16964132
101 4 1 412672 78407568
111 5 1 146295 27896154
105 5 1 34549 5493297
105 3 1 76097 12099372
101 5 1 44482 8451573
4 3 1 2720 463674
125 5 1 13927 1942745
101 5 1 326691 62071188
101 5 1 210926 40075960
123 5 1 14478 4487939
101 5 1 148568 28227900
127 5 1 645 127456
107 3 1 330749 52478792
101 5 1 298925 56795792
3 5 1 123 13106
108 5 1 195136 76395680
4 4 1 8285 1412577
111 5 1 16286 2877214
4 5 1 4627 788850
125 4 1 20353 2839261
101 5 1 320246 60846656
101 5 1 146654 27864152
101 5 1 210985 40087088
125 4 1 23917 3336451
5 5 1 4007 709180
4 5 1 5892 1004446
125 5 1 22689 3165073
121 3 1 4243 801793
2 5 1 761 81852
101 5 1 417603 79344584
101 4 1 69653 13234028
101 4 1 277203 52668528
101 5 1 160979 30586032
123 5 1 17053 5286257
125 5 1 25152 3571571
108 5 1 206633 80896496
101 5 1 331907 63062248
101 4 1 419508 79706512
101 5 1 380507 72296192
3 5 1 37 3855
101 3 1 132745 25221432
106 3 1 61636 10745144
101 3 1 271150 51518464
101 5 1 136349 25906212
125 3 1 22648 3159381
3 5 1 8505 905821
3 5 1 3937 419256
104 4 1 26477 4898172
101 5 1 405566 77057392
4 5 1 1307 222777
1 5 1 1059 193276
101 4 1 23367 4439561
101 4 1 336782 63988588
101 5 1 283676 53898400
105 3 1 146265 22963604
101 3 1 184058 34970864
101 5 1 272229 51723408
4 5 1 78 13249
101 4 1 31114 5911576
101 5 1 168459 32007096
105 5 1 181629 28515692
2 5 1 6786 729493
125 5 1 15635 2181052
106 3 1 6438 1092726
125 3 1 27443 3828344
2 5 1 5955 640153
101 5 1 253423 48150368
2 4 1 1021 109815
5 5 1 5349 946634
101 5 1 213894 40639828
101 5 1 401693 76321584
101 3 1 221801 42142208
101 5 1 147496 28024096
101 5 1 13244 2516318
125 3 1 8994 1254619
125 5 1 23810 3321465
1 3 1 4775 871332
108 5 1 328725 128695888
125 4 1 11459 1598431
101 5 1 132542 25182984
5 4 1 2787 493292
101 5 1 256515 48737792
101 3 1 30594 5812808
3 5 1 5834 621312
101 5 1 227061 43141528
101 5 1 8167 1551679
101 5 1 12146 2307591
101 5 1 2765 525376
101 4 1 301545 57293476
111 4 1 32270 5012656
125 5 1 15713 2191851
2 5 1 4829 519075
107 5 1 177537 28169184
101 5 1 39956 7591599
4 5 1 7814 1332260
108 5 1 212161 83060992
102 3 1 269146 38398152
104 5 1 36417 6736975
1 3 1 5316 970138
101 4 1 58321 11080956
101 4 1 236735 44979528
3 5 1 1503 160022
121 3 1 1134 225312
3 5 1 8109 863510
101 3 1 214203 40698568
125 5 1 15563 2171040
101 5 1 12092 2297365
101 3 1 393836 74828816
101 3 1 129034 24516364
5 3 1 7678 1358901
5 5 1 1989 351936
102 5 1 750581 107082936
102 5 1 472696 67437944
127 3 1 749 148078
125 5 1 832 116018
101 4 1 6129 1164471
101 4 1 365644 69472232
101 5 1 944 179304
127 5 1 874 172663
101 5 1 162631 30899734
101 5 1 197753 37572956
4 4 1 5113 871736
4 5 1 2407 410249
1 3 1 2866 522905
101 3 1 66421 12619914
125 5 1 1939 275387
101 5 1 220024 41804600
101 3 1 134286 25514238
125 3 1 23039 3213829
125 5 1 26037 3632111
5 5 1 2333 412964
2 3 1 12884 1385021
1 5 1 597 108922
123 3 1 9766 3027284
2 3 1 115 12396
4 5 1 2893 493210
101 5 1 154642 29381972
101 3 1 320795 60951088
125 5 1 6603 921001
5 5 1 4076 721386
2 5 1 10243 1101122
101 5 1 103049 19579282
5 3 1 91 16070
127 3 1 361 71296
101 5 1 96527 18340150
4 3 1 8514 1451578
5 3 1 7376 1305522
101 5 1 252554 47985160
101 5 1 203405 38646996
125 4 1 16867 2352862
4 5 1 4955 844790
105 3 1 141390 22480956
101 4 1 288548 54824004
101 5 1 163398 31045592
101 4 1 47288 8984671
107 5 1 22342 3544773
127 5 1 872 172307
108 3 1 307078 120220896
3 5 1 5923 630858
104 5 1 148113 27400822
101 4 1 46624 8858487
5 3 1 3466 613369
1 5 1 3218 587139
5 5 1 3814 674950
101 3 1 35847 6810793
125 5 1 43 6029
2 3 1 7097 762946
121 5 1 514 102263
101 5 1 315817 60005196
101 5 1 50742 9640859
127 5 1 1156 228512
125 3 1 18621 2597626
111 3 1 17851 2772759
125 5 1 15261 2128937
106 5 1 59795 10424296
4 5 1 3910 666654
