mc lep_category run lumi evt
111 2 1 24898 3867473
125 2 1 7591 1058839
2 1 1 351 37813
125 1 1 1430 199430
125 1 1 20377 2842608
5 1 1 8104 1434289
127 1 1 456 90037
125 2 1 17719 2471820
102 1 1 636956 90872336
3 2 1 8735 930306
1 2 1 6310 1151427
125 1 1 16537 2306854
125 2 1 12341 1721445
1 2 1 4970 906987
106 2 1 7646 1297810
3 1 1 10493 1117483
102 2 1 17779 2536459
5 1 1 1062 187964
105 2 1 184900 29399080
101 2 1 379091 72027176
5 2 1 2660 470796
102 1 1 726291 103617496
123 2 1 1913 592975
102 1 1 431293 61531044
3 2 1 1321 140636
105 1 1 33691 5356725
111 1 1 11722 1820791
2 1 1 11061 1189011
5 1 1 4975 880488
125 2 1 21231 2961643
111 1 1 26819 4738032
125 1 1 16843 2349519
4 1 1 1931 329137
2 1 1 2363 254110
5 1 1 2542 449795
123 2 1 8099 1355223
2 1 1 411 44203
108 2 1 235869 92342744
125 1 1 20167 2813293
105 2 1 165416 25970288
5 1 1 4311 762890
2 2 1 13302 1429961
102 2 1 774574 110505864
104 1 1 137283 25397284
107 2 1 245741 38990900
2 1 1 217 23224
123 1 1 15437 4785170
111 2 1 1611 250182
108 2 1 41132 16103054
101 2 1 168825 32076646
127 1 1 1159 229014
1 1 1 2603 475008
3 2 1 13241 1410073
4 2 1 6421 1094762
102 1 1 406270 57961120
2 1 1 8119 872757
102 2 1 229849 32791756
5 1 1 3933 696009
102 2 1 156715 22357872
4 2 1 6671 1137366
2 2 1 8359 898649
101 2 1 201881 38357380
3 1 1 1375 146461
1 1 1 5412 987563
123 1 1 14886 4614606
3 2 1 9077 966637
105 2 1 130602 20504536
4 1 1 4998 852127
102 1 1 961615 137190464
102 2 1 711069 101445824
1 2 1 6434 1174158
102 1 1 151418 21602292
102 2 1 935001 133393456
111 2 1 5039 782685
111 1 1 3410 655217
5 1 1 4831 854946
5 1 1 7315 1294686
3 1 1 9881 1052354
4 1 1 381 64941
5 1 1 58 10193
4 2 1 8021 1367502
125 2 1 7801 1088267
108 2 1 203059 79497408
106 1 1 65093 11049425
4 2 1 650 110797
125 2 1 19128 2668305
2 1 1 5669 609398
125 2 1 2197 306359
1 2 1 312 56874
125 1 1 26133 3645558
4 1 1 2101 358068
1 1 1 5019 915941
102 1 1 161219 23000552
2 2 1 4007 430745
127 1 1 1105 218483
1 2 1 5824 1062763
2 2 1 3817 410221
2 2 1 12101 1300855
108 2 1 74200 29049282
102 1 1 483370 68960784
1 2 1 5251 958198
2 1 1 10903 1172012
5 1 1 6102 1079952
125 2 1 13831 1929484
102 1 1 159335 22731884
108 1 1 73789 28888256
3 1 1 4749 505856
102 1 1 1115549 159151696
125 1 1 8221 1146701
5 1 1 2552 451643
107 2 1 237355 37660308
5 1 1 3006 532059
101 1 1 72452 13765789
5 1 1 7127 1261434
102 1 1 1012138 144398256
2 1 1 13785 1481935
102 1 1 527569 75266496
2 1 1 4573 491672
125 1 1 19145 2718486
102 2 1 1026226 146408240
4 2 1 1498 255363
123 1 1 15590 4832844
5 1 1 5933 1050064
125 1 1 6439 898297
1 2 1 714 130255
2 2 1 856 92017
5 1 1 6897 1220643
108 2 1 215477 84358880
106 2 1 171108 29045522
4 2 1 6284 1071284
101 2 1 177115 33651744
106 1 1 33783 5734728
102 2 1 952609 135905472
4 1 1 3954 674032
1 1 1 316 57516
5 2 1 7135 1262751
107 2 1 103112 16360515
127 1 1 543 107336
111 1 1 24131 3748245
108 1 1 104507 40914216
108 1 1 250869 98215032
4 2 1 4339 739748
1 1 1 2657 484778
2 2 1 11819 1270583
1 2 1 783 142732
111 2 1 13772 2139149
2 1 1 9578 1029633
105 1 1 122807 19526252
1 1 1 7668 1399406
5 1 1 1171 207280
5 2 1 2199 389173
125 1 1 21447 3045368
5 1 1 369 65214
3 1 1 6731 716820
108 1 1 52449 20533906
102 1 1 585898 83588072
105 1 1 97549 15315201
4 2 1 6851 1168027
5 1 1 3884 687457
111 1 1 201868 38792292
125 1 1 24363 3459471
4 1 1 1237 210881
3 1 1 1465 156080
102 1 1 554985 79177856
5 2 1 4265 754742
4 1 1 4378 746316
107 2 1 305090 48407584
127 1 1 903 178390
3 1 1 12789 1362066
102 1 1 52490 7488631
105 2 1 64984 10332396
5 1 1 3202 566638
5 1 1 5152 911842
102 2 1 726596 103661128
105 1 1 150499 23628280
2 2 1 10271 1104201
2 2 1 2583 277708
102 2 1 355615 50734424
102 2 1 518795 74014776
101 1 1 23008 4371462
111 2 1 179671 34526664
1 1 1 5388 983172
125 2 1 22944 3200678
125 2 1 6994 975641
2 2 1 3116 334965
102 1 1 1034317 147562528
102 1 1 529396 75527024
111 1 1 19700 3060029
111 2 1 36176 6391002
108 1 1 318832 124822552
4 1 1 7712 1314816
1 2 1 1255 228999
4 2 1 5758 981699
1 1 1 4803 876423
4 1 1 4763 811950
4 1 1 6559 1118150
125 2 1 25831 3603361
1 2 1 7098 1295226
125 2 1 11807 1647057
3 2 1 11875 1264692
102 2 1 441731 63020268
107 1 1 280753 44546136
102 1 1 290737 41478380
107 1 1 33358 5292824
4 1 1 711 121078
2 1 1 2367 254452
127 1 1 769 151990
102 2 1 853225 121726752
5 2 1 5023 888946
1 1 1 2309 421354
5 2 1 7307 1293164
102 1 1 961261 137139936
5 1 1 7147 1264912
1 1 1 4970 906951
111 2 1 2713 421304
102 2 1 830621 118502016
101 2 1 82701 15713213
105 1 1 55985 8901598
125 2 1 19089 2662845
102 2 1 148169 21138704
106 2 1 151574 26424392
107 1 1 47498 7536283
107 2 1 52255 8291077
3 1 1 4927 524645
4 1 1 4859 828433
111 1 1 23200 3603646
107 1 1 182393 28939688
107 1 1 124451 19746212
102 2 1 668215 95331888
107 1 1 41690 6614735
4 2 1 6575 1121056
102 2 1 944821 134794384
111 2 1 214132 41149052
102 2 1 979961 139807712
102 1 1 60950 8695591
3 2 1 5017 534362
106 2 1 60673 10577329
3 1 1 10783 1148349
108 2 1 38637 15126137
5 1 1 7615 1347817
5 2 1 6326 1119699
125 2 1 9855 1374706
101 1 1 409423 77790264
102 1 1 52022 7421727
102 1 1 150137 21419568
102 2 1 960622 137048704
125 1 1 24043 3354049
125 1 1 6573 916959
4 1 1 4275 728892
127 1 1 450 88783
105 1 1 74315 11667414
2 2 1 7917 851070
101 1 1 7306 1388101
3 1 1 793 84469
4 1 1 3189 543745
3 2 1 9361 996843
5 2 1 7996 1415277
127 2 1 1039 205320
125 1 1 9463 1320058
125 1 1 17012 2373112
3 1 1 9405 1001536
102 2 1 512470 73112336
107 2 1 97849 15525223
2 2 1 6835 734841
3 2 1 5261 560236
125 2 1 18043 2516958
125 2 1 15691 2188830
2 1 1 12095 1300302
4 1 1 1759 299910
102 2 1 491673 70145344
3 2 1 12655 1347742
102 2 1 653492 93231536
102 1 1 560530 79968960
2 2 1 8097 870378
2 1 1 10979 1180218
3 1 1 1477 157354
1 1 1 437 79586
111 1 1 35249 5475414
125 2 1 13953 1946343
102 1 1 64403 9188232
4 1 1 4833 823949
106 2 1 126581 22067156
127 1 1 210 41344
1 2 1 6884 1256256
121 2 1 1065 211612
108 1 1 203445 79648432
2 1 1 7237 778054
125 1 1 25802 3599335
111 1 1 18528 3532936
1 1 1 1301 237268
2 1 1 8633 928132
2 1 1 3657 393132
4 1 1 5576 950641
102 1 1 925883 132092632
1 2 1 2178 397406
104 2 1 44189 8174917
127 1 1 312 61619
3 2 1 11341 1207711
107 2 1 227027 36021684
102 1 1 654230 93336872
4 2 1 7369 1256295
102 1 1 983740 140346800
4 1 1 4611 786161
102 1 1 602395 85941656
108 1 1 120823 47301928
111 1 1 96753 18449316
4 2 1 6053 1031894
125 2 1 17417 2473213
5 2 1 6869 1215659
1 2 1 6361 1160891
111 2 1 320442 61578224
107 1 1 97094 15405478
111 2 1 2723 422956
125 1 1 22147 3089543
121 2 1 393 78219
4 1 1 2825 481508
125 1 1 3831 534403
111 2 1 39529 6140157
4 1 1 3154 537689
2 2 1 1707 183478
3 1 1 2771 295088
104 1 1 42417 7847088
5 1 1 7790 1378824
2 2 1 4497 483348
5 1 1 2810 497241
107 1 1 2203 349426
111 2 1 11367 1765664
4 2 1 5043 859819
5 1 1 8439 1493616
107 2 1 131095 20800354
5 2 1 3237 572797
111 1 1 29487 5622708
105 1 1 125228 19911208
123 2 1 4945 1532809
1 1 1 6886 1256630
108 1 1 182979 71635936
107 1 1 100273 15909987
127 1 1 248 48902
125 1 1 5270 735144
1 1 1 2234 407561
2 2 1 11357 1220853
3 2 1 3917 417090
1 1 1 4536 827775
2 1 1 11883 1277419
1 2 1 1119 204044
4 1 1 4932 840906
4 2 1 1259 214632
3 2 1 8657 921988
5 1 1 1047 185188
2 1 1 12471 1340572
2 1 1 3309 355625
3 1 1 3775 401995
102 2 1 1011374 144289344
102 1 1 534362 76235584
2 1 1 12127 1303622
102 1 1 314056 44805244
1 1 1 6592 1203015
4 2 1 2509 427641
3 2 1 8968 955086
2 2 1 97 10374
3 1 1 1177 125438
1 2 1 5934 1082904
1 1 1 2688 490420
4 2 1 2138 364476
5 2 1 4697 831208
105 2 1 178900 28087284
111 1 1 21506 3799337
1 1 1 182 33159
3 1 1 5829 620795
5 1 1 857 151679
106 1 1 161889 28222530
108 2 1 95199 37270356
1 2 1 2198 401015
104 1 1 61332 11346323
4 2 1 6987 1191180
106 2 1 25634 4468850
107 1 1 275041 43639724
111 2 1 7998 1412947
3 1 1 13985 1489419
2 1 1 2953 317390
5 2 1 4416 781574
102 2 1 75205 10729182
102 1 1 894461 127609768
108 2 1 55826 21855748
111 1 1 125231 24065392
104 1 1 59959 11092342
127 1 1 43 8501
107 2 1 94321 14965490
111 2 1 79537 15166409
5 1 1 8038 1422595
101 1 1 152385 28953032
111 2 1 38615 6821831
111 1 1 104010 19987352
2 1 1 12399 1332925
2 1 1 9291 998729
5 2 1 500 88429
125 1 1 8741 1219332
105 1 1 42109 6611107
102 1 1 646165 92186152
125 1 1 25625 3574719
2 1 1 11861 1275069
125 2 1 7856 1095865
4 1 1 6989 1191517
127 1 1 1027 203013
102 1 1 1059659 151178016
2 1 1 12511 1344964
3 1 1 12078 1286299
4 2 1 8261 1408390
102 2 1 253957 36231060
125 2 1 8669 1209224
4 1 1 4843 825566
111 1 1 3034 471275
4 2 1 8676 1479245
5 2 1 4122 729563
111 1 1 38158 5927153
108 1 1 259338 101530688
3 1 1 3301 351601
102 1 1 749750 106964336
5 2 1 8071 1428427
105 2 1 72663 11408121
125 1 1 4157 590199
107 2 1 246490 39109652
102 1 1 486172 69360488
3 2 1 14057 1497133
125 2 1 10467 1460200
102 1 1 598915 85445088
123 1 1 2860 886568
5 1 1 3931 695689
5 2 1 3064 542311
1 2 1 1942 354345
2 1 1 3527 379227
102 1 1 758746 108247664
125 2 1 27577 3915861
102 2 1 982460 140164320
125 1 1 14154 1974435
3 1 1 763 81262
107 2 1 62774 9960211
5 1 1 4115 728286
1 1 1 6951 1268403
4 2 1 7089 1208653
102 2 1 35270 5031912
125 1 1 10003 1420389
2 1 1 5767 619880
102 1 1 451349 64392480
107 1 1 104882 16641201
1 2 1 7291 1330523
4 1 1 6938 1182919
111 2 1 5831 905774
3 1 1 10571 1125776
105 2 1 159458 25353836
1 1 1 6923 1263378
121 1 1 189 37424
102 1 1 274759 39198888
4 2 1 5298 903200
102 1 1 575180 82059056
125 1 1 1897 264595
2 1 1 9739 1046995
105 2 1 52881 8408070
102 1 1 529016 75472896
4 1 1 3946 672785
102 2 1 205195 29274540
127 2 1 955 188810
2 2 1 10911 1172977
5 2 1 4278 757148
104 2 1 107874 19956524
111 1 1 64308 12262485
4 1 1 3432 585056
108 2 1 287092 112396360
102 2 1 929347 132586736
2 2 1 4039 434257
4 2 1 7235 1233434
102 1 1 162377 23165818
108 1 1 302137 118286288
111 1 1 98380 18905348
123 1 1 6384 1978846
3 1 1 1333 142011
5 1 1 7675 1358441
125 2 1 17232 2403862
3 1 1 13831 1473011
125 1 1 6365 887886
5 1 1 599 105897
4 1 1 4803 818830
107 2 1 39083 6201210
2 1 1 9689 1041526
4 2 1 7547 1286620
102 1 1 763291 108896120
111 1 1 31096 5493599
102 1 1 363428 51849084
125 1 1 28619 3992332
4 1 1 7502 1279083
3 2 1 7589 808246
5 1 1 7762 1373828
2 1 1 12815 1377632
102 2 1 905534 129189552
4 1 1 3328 567353
4 1 1 2404 409804
102 2 1 901495 128613328
107 1 1 155725 24708328
111 1 1 182762 34849824
111 1 1 113052 21724908
5 1 1 1318 233212
102 1 1 544445 77674096
125 1 1 7833 1092649
111 2 1 25949 4948041
111 1 1 16804 2968539
4 2 1 7746 1320684
107 1 1 327707 51996132
3 2 1 11248 1197910
111 2 1 3937 695525
125 2 1 23933 3338643
108 1 1 77383 30295136
2 2 1 6695 719675
4 1 1 6225 1061249
106 1 1 89549 15200864
1 1 1 3452 629906
3 2 1 13767 1466206
2 2 1 8578 922121
125 1 1 6992 975356
3 1 1 7137 760085
107 1 1 252136 40005540
4 2 1 6886 1174039
3 2 1 557 59263
102 2 1 36827 5253915
102 1 1 457428 65259704
2 1 1 2693 289529
102 2 1 405527 57855128
4 1 1 4596 783521
4 1 1 262 44638
125 2 1 28366 3957056
4 1 1 7857 1339581
5 2 1 6609 1169761
5 2 1 4927 872042
3 1 1 11471 1221586
107 1 1 86671 13751744
3 1 1 6043 643627
5 2 1 8077 1429633
102 1 1 394387 56265748
102 1 1 769841 109830680
5 2 1 4745 839856
111 2 1 20161 3131535
4 2 1 7336 1250672
106 1 1 56882 9916299
107 2 1 115612 18343720
125 2 1 15085 2104407
2 1 1 1977 212598
3 1 1 976 103939
3 1 1 723 76952
5 1 1 7857 1390539
4 1 1 5116 872181
1 1 1 4369 797195
107 2 1 257405 40841556
107 2 1 86729 13761017
104 2 1 3923 725643
4 1 1 5435 926646
125 2 1 11352 1583574
102 1 1 443930 63333988
5 2 1 4193 742013
4 1 1 7061 1203756
107 1 1 56369 8943931
102 2 1 885377 126313856
2 1 1 9927 1067109
102 2 1 866735 123654272
3 1 1 7647 814457
3 1 1 10545 1123077
102 2 1 867241 123726400
125 1 1 4035 572917
4 1 1 2307 393252
102 1 1 588931 84020872
125 1 1 3331 464733
4 2 1 1848 314958
5 2 1 4484 793646
101 1 1 391465 74378216
111 2 1 29716 5249664
4 2 1 348 59311
105 2 1 4706 738791
111 1 1 34268 6053863
101 1 1 331803 63042456
108 2 1 275762 107960616
125 2 1 21659 3021372
111 1 1 10802 1677962
125 1 1 24188 3374190
1 1 1 4167 760298
5 1 1 4498 796047
5 1 1 7403 1310214
111 1 1 207933 39957936
5 2 1 6075 1075159
102 2 1 276865 39499264
3 1 1 12771 1360163
4 2 1 5008 853839
111 1 1 32159 4995329
3 2 1 13559 1443952
5 2 1 754 133338
108 2 1 166208 65070196
5 1 1 4876 862941
111 1 1 29963 4654266
3 2 1 3 311
105 1 1 29776 4734244
125 1 1 10307 1463632
3 2 1 8930 951043
121 1 1 438 87001
125 2 1 7207 1005242
3 1 1 2758 293719
111 2 1 205001 39394472
4 1 1 6545 1115880
101 2 1 300086 57016280
5 2 1 5752 1018054
5 2 1 1923 340244
4 1 1 5021 856109
127 2 1 627 123963
111 2 1 10934 1931524
102 2 1 108181 15433853
4 1 1 207 35316
123 1 1 5524 1712215
123 2 1 12831 3977317
5 1 1 4269 755466
5 1 1 7621 1348838
4 1 1 8423 1436133
102 1 1 526384 75097360
125 1 1 24703 3445985
5 2 1 1063 188066
3 2 1 4111 437873
105 1 1 10786 1714980
106 1 1 144506 25192256
108 2 1 131339 51419092
4 2 1 5223 890533
3 1 1 10897 1160579
111 1 1 19673 3055791
3 1 1 8383 892847
125 2 1 25951 3620138
3 1 1 8855 943008
111 2 1 1085 191623
101 1 1 138368 26289916
125 2 1 4668 651141
3 2 1 1927 205200
3 1 1 4215 448918
3 2 1 9015 960112
3 1 1 5745 611897
105 1 1 86219 13708750
102 1 1 702373 100205240
4 1 1 1816 309595
105 1 1 163327 25642374
2 2 1 3005 322992
2 1 1 9035 971271
108 1 1 221361 86662840
125 2 1 23638 3297487
111 1 1 127654 24530888
125 1 1 7031 980711
125 1 1 22889 3192891
125 2 1 4726 659204
123 1 1 8239 2554054
5 1 1 5575 986787
1 2 1 3559 649379
2 1 1 3373 362555
111 1 1 28040 4355569
4 1 1 1265 215531
125 2 1 17280 2410541
102 1 1 131110 18705056
105 2 1 174103 27334192
102 1 1 303676 43324460
102 1 1 666455 95080952
3 2 1 6657 708897
1 2 1 3765 687062
4 1 1 8529 1454193
5 1 1 6823 1207560
5 2 1 5079 898957
125 1 1 13973 1949250
5 1 1 6185 1094666
125 1 1 17405 2427921
2 1 1 189 20379
123 2 1 3894 1207052
5 1 1 5078 898655
4 1 1 3013 513676
2 1 1 10395 1117404
3 1 1 4247 452373
2 1 1 10087 1084273
125 1 1 10453 1484373
4 2 1 3993 680808
105 1 1 162245 25797008
4 2 1 480 81774
2 2 1 8611 925584
104 2 1 113486 20994774
1 2 1 1158 211198
5 2 1 6664 1179442
102 2 1 1065643 152031648
5 1 1 1240 219446
125 1 1 1751 244132
111 1 1 85120 16231038
5 2 1 179 31560
121 2 1 717 142386
4 1 1 6403 1091706
102 2 1 923903 131810080
4 1 1 5503 938291
102 1 1 1084945 154785520
125 2 1 5941 828788
108 1 1 253889 99397240
111 1 1 10234 1966702
125 1 1 6163 859609
4 2 1 1798 306537
102 2 1 179038 25542776
107 2 1 195403 31003828
111 1 1 33052 6351367
105 2 1 124417 19782264
3 2 1 6351 676277
2 1 1 6625 712183
3 1 1 7317 779293
1 2 1 1385 252726
1 1 1 1196 218249
105 2 1 19950 3172005
3 1 1 735 78347
4 2 1 5264 897475
5 1 1 7947 1406553
4 2 1 257 43649
102 1 1 1039553 148309632
1 2 1 5909 1078410
1 2 1 369 67171
101 2 1 278216 52861000
3 2 1 9175 977033
125 1 1 26533 3701303
106 1 1 68099 11871806
1 2 1 2509 457721
1 1 1 4095 747170
102 2 1 362660 51739472
5 2 1 2026 358592
2 2 1 4221 453750
5 2 1 4376 774432
105 2 1 173102 27523116
4 1 1 664 113122
4 2 1 723 123163
4 1 1 926 157855
105 1 1 167681 26661276
5 1 1 3933 696112
3 1 1 10131 1078934
4 2 1 4941 842443
1 1 1 1117 203699
107 1 1 67832 10762720
4 1 1 4463 760958
111 1 1 21697 3833076
111 1 1 262355 50415884
4 1 1 5894 1004803
4 1 1 586 99822
2 1 1 8811 947096
3 1 1 65 6966
125 2 1 28261 3942405
1 1 1 4198 766006
2 1 1 11709 1258661
1 2 1 7943 1449440
105 1 1 162968 25911896
125 2 1 3576 498823
106 2 1 168461 28596204
107 1 1 271456 43071048
4 1 1 8649 1474683
102 2 1 970137 138406192
127 1 1 763 150856
104 1 1 149938 27738372
4 1 1 1306 222622
111 1 1 36653 6475301
102 2 1 55640 7938055
3 2 1 5645 601096
2 2 1 12637 1358437
3 1 1 6905 735338
5 1 1 963 170277
105 1 1 111269 17691732
5 2 1 3254 575906
1 1 1 4142 755879
3 1 1 12103 1288996
111 2 1 95884 18425640
4 1 1 4177 712054
102 2 1 752806 107400240
3 2 1 10146 1080546
5 1 1 5906 1045265
108 1 1 205123 80305512
125 1 1 5613 783074
1 1 1 3785 690673
3 1 1 8675 923937
102 1 1 268433 38296392
4 1 1 7149 1218863
4 1 1 1925 328155
105 1 1 175711 27586632
108 1 1 305594 119639864
102 2 1 295670 42182236
125 2 1 6686 932690
102 1 1 58952 8410447
1 1 1 1017 185431
102 1 1 233243 33275970
125 1 1 6072 846974
102 2 1 12926 1844046
102 2 1 774074 110434640
105 1 1 82774 13160951
111 1 1 2801 435065
5 1 1 6809 1205086
3 1 1 7657 815380
4 1 1 3955 674188
5 1 1 3693 653552
5 2 1 7196 1273628
106 2 1 162421 27570816
102 1 1 725171 103457792
5 1 1 7069 1251195
104 1 1 84348 15604307
2 1 1 11465 1232509
111 2 1 274380 52726640
102 2 1 650527 92808392
4 2 1 8767 1494768
102 1 1 980239 139847360
5 1 1 1679 297132
5 2 1 2912 515280
121 1 1 2661 528672
111 1 1 196565 37481776
3 2 1 4907 522648
1 2 1 4085 745510
125 1 1 12645 1763885
4 1 1 6887 1174111
123 1 1 3124 522743
2 2 1 11313 1216086
3 1 1 10033 1068436
111 2 1 33086 5845218
1 2 1 7039 1284558
107 1 1 194183 30810432
3 2 1 1225 130537
102 1 1 11809 1684720
4 1 1 5678 968064
5 1 1 3193 565103
2 2 1 11513 1237561
121 1 1 1826 345023
102 1 1 516214 73646568
4 2 1 6389 1089193
105 1 1 42414 6743772
4 2 1 7931 1352222
4 1 1 3317 565524
5 1 1 1470 260143
2 2 1 12113 1302220
108 1 1 106314 41621692
5 1 1 1765 312280
5 2 1 1577 279062
1 2 1 3558 649333
105 1 1 173965 27312352
102 1 1 374729 53461296
125 1 1 14014 1989970
105 1 1 84537 13272335
107 2 1 49637 7875689
102 1 1 599426 85518152
108 1 1 181109 70904152
111 2 1 36305 6413789
2 1 1 11285 1213211
102 1 1 869575 124059352
102 2 1 10908 1556201
111 2 1 30204 5759467
111 1 1 312998 60147744
102 1 1 1067637 152316192
1 2 1 3946 720025
108 1 1 131239 51380064
101 2 1 185735 35289556
5 1 1 5190 918512
104 2 1 118927 22001512
3 2 1 3335 355201
4 1 1 1760 299970
4 1 1 4905 836281
127 1 1 1009 199447
3 1 1 5375 572510
105 1 1 114584 18218760
125 2 1 10094 1408060
107 2 1 174419 27674476
3 1 1 8639 920048
2 2 1 6483 696824
111 1 1 33019 5128859
2 2 1 2763 296967
125 1 1 13803 1925544
107 1 1 62725 9952364
102 1 1 696059 99304408
102 1 1 663884 94714208
3 2 1 5425 577687
1 2 1 1353 246790
111 2 1 3451 609539
111 1 1 32943 5819923
1 1 1 5842 1066089
102 2 1 219206 31273348
106 2 1 111917 18997892
125 1 1 6561 915242
4 1 1 6633 1130876
2 2 1 11883 1277404
4 2 1 2297 391521
4 1 1 913 155591
5 2 1 8008 1417386
102 1 1 562574 80260584
102 1 1 415878 59331924
1 1 1 3638 663836
111 2 1 29407 4567820
108 1 1 139237 54511216
102 1 1 189128 26982312
105 1 1 89791 14276654
5 1 1 2745 485808
101 1 1 125967 23933682
123 1 1 3951 1224624
108 1 1 1771 693421
102 2 1 209615 29905036
102 1 1 617875 88150072
5 1 1 6498 1149997
125 1 1 1667 232475
1 1 1 1438 262406
121 2 1 2044 406200
108 2 1 342734 134180208
5 2 1 3135 554820
5 1 1 6777 1199531
102 2 1 106511 15195568
3 1 1 5421 577404
1 1 1 4509 822814
2 2 1 8621 926784
102 2 1 242212 34555524
2 1 1 4689 504074
102 2 1 744859 106266592
3 2 1 9168 976381
1 1 1 3499 638537
5 1 1 6437 1139185
111 1 1 6940 1226082
101 1 1 29930 5686559
5 2 1 8240 1458330
2 1 1 8232 884938
1 2 1 3734 681305
125 2 1 12153 1695233
5 1 1 5578 987238
111 1 1 12481 2204907
3 1 1 7607 810068
102 1 1 1052603 150171344
2 1 1 10981 1180526
102 1 1 512081 73056832
101 1 1 47952 9110820
104 1 1 113670 21028800
102 1 1 796459 113628200
102 2 1 880633 125637000
3 2 1 4145 441535
108 1 1 293931 115073600
3 2 1 14059 1497281
102 1 1 184495 26321296
125 1 1 14575 2069590
3 1 1 10833 1153729
1 2 1 2600 474483
102 1 1 1053915 150358528
5 2 1 7916 1401071
101 2 1 394846 75020608
125 1 1 6021 839972
127 1 1 1005 198706
1 2 1 976 177984
108 1 1 106165 41563544
