mc lep_category run lumi evt
108 1 1 52295 20473306
104 1 1 16849 3116968
101 1 1 232106 44100116
125 2 1 27679 3930355
111 1 1 131775 25127460
111 2 1 37567 5835372
102 1 1 609433 86945688
102 2 1 523529 74690160
105 2 1 100128 15920300
105 1 1 184799 29383068
123 2 1 3229 540316
107 1 1 59430 9429546
125 2 1 8195 1143201
125 2 1 18193 2537954
125 1 1 5910 824393
102 1 1 833509 118913920
13 2 1 187 25791
105 1 1 47787 7598117
125 2 1 13223 1844573
105 1 1 161709 25388248
105 2 1 4814 765507
13 2 1 8867 1226615
127 1 1 1154 228007
125 1 1 13443 1875264
102 1 1 1049770 149767152
107 1 1 216635 34372640
13 2 1 6761 935363
13 1 1 2093 289576
102 1 1 773090 110294256
104 2 1 106213 19649364
125 1 1 15901 2218164
127 2 1 1180 233307
106 1 1 46668 7921849
125 1 1 26909 3753715
125 1 1 18417 2569194
125 2 1 12069 1683547
102 2 1 644819 91994160
125 2 1 13452 1910139
105 1 1 12921 2028441
13 2 1 3999 553187
13 2 1 2636 364685
107 1 1 341974 54259892
125 1 1 2943 410512
13 2 1 9560 1322505
13 1 1 2407 332846
13 1 1 10145 1403418
13 2 1 538 74295
102 1 1 1068935 152501504
102 1 1 686195 97897160
102 2 1 179742 25643186
108 1 1 256739 100512952
107 1 1 312653 49607680
111 1 1 256926 49372616
13 1 1 9263 1281349
125 2 1 23887 3332296
125 1 1 18085 2568110
102 2 1 106864 15245933
102 2 1 111821 15953046
104 1 1 143341 26517984
13 1 1 7615 1053445
13 2 1 1975 273167
102 1 1 1014492 144734176
125 2 1 21102 2943660
111 1 1 318409 61187448
106 1 1 154993 27020428
105 2 1 82756 13158191
13 1 1 5497 760393
121 1 1 1051 208889
108 2 1 120281 47090004
102 2 1 420669 60015444
102 1 1 661372 94355728
102 1 1 799792 114103536
125 2 1 7069 986012
108 2 1 266820 104459992
125 1 1 19681 2745440
13 2 1 809 111868
108 1 1 92117 36063932
102 2 1 930937 132813640
102 1 1 75593 10784679
102 2 1 777138 110871664
13 1 1 6995 967574
105 1 1 131609 20925718
102 1 1 41073 5859727
111 2 1 10290 1598341
13 2 1 7405 1024357
125 1 1 8358 1165899
13 1 1 4472 618739
107 1 1 359279 57005488
13 1 1 4012 554913
13 1 1 1153 159555
125 1 1 2715 385460
102 2 1 179548 25615394
13 1 1 4533 627054
127 1 1 161 31725
108 1 1 179029 70089464
13 1 1 9190 1271324
13 2 1 914 126527
106 2 1 41683 7266659
111 1 1 15064 2339855
102 1 1 1031191 147116576
127 2 1 458 90499
13 1 1 2974 411313
125 1 1 2311 322411
13 1 1 1289 178240
102 1 1 216142 30836240
102 1 1 435652 62152896
125 2 1 1734 246147
102 2 1 86459 12334799
102 1 1 1100666 157028320
107 1 1 91 14346
102 1 1 878953 125397304
125 1 1 10019 1397565
125 1 1 2763 385495
102 1 1 938215 133852040
107 2 1 177563 28173280
102 1 1 775819 110683384
125 2 1 17127 2389213
13 1 1 5060 699932
102 1 1 557734 79569992
102 1 1 1059400 151140992
102 2 1 431675 61585576
111 1 1 1771 275019
111 2 1 2410 425610
102 1 1 892489 127328304
125 2 1 11193 1561333
106 2 1 146538 25546356
13 1 1 4876 674440
111 2 1 154578 29704876
111 1 1 10181 1581406
125 2 1 19153 2671886
13 2 1 7060 976528
107 1 1 304875 48373464
123 1 1 3663 1135322
125 2 1 19135 2669238
13 2 1 9017 1247348
107 2 1 99737 15825019
107 1 1 368996 58547272
108 1 1 200941 78668360
102 2 1 209615 29905140
102 1 1 171395 24452416
106 1 1 109815 19144332
125 1 1 594 82824
102 1 1 911186 129995912
102 1 1 723977 103287376
13 1 1 7905 1093514
125 1 1 12982 1810947
102 1 1 169133 24129616
125 2 1 24776 3456233
111 1 1 11666 2060871
13 1 1 643 88881
13 1 1 5504 761437
127 2 1 732 144601
125 2 1 6641 926470
111 2 1 8159 1441398
123 1 1 8324 2580362
102 1 1 652321 93064504
111 2 1 15315 2920195
102 2 1 876184 125002240
13 2 1 5801 802463
102 2 1 461048 65776112
108 2 1 190077 74414928
102 1 1 275689 39331572
125 1 1 24922 3476616
108 2 1 87121 34107776
13 1 1 8579 1186733
125 1 1 5698 794810
125 1 1 15175 2116852
13 1 1 3448 477016
127 1 1 634 125188
13 1 1 5273 729400
13 2 1 10531 1456653
108 2 1 332173 130045664
13 2 1 877 121240
105 1 1 178865 28439546
102 1 1 391343 55831544
125 1 1 20406 2846618
13 2 1 5630 778862
13 2 1 2149 297141
108 1 1 98118 38413120
108 1 1 300189 117523792
105 2 1 176105 28000588
13 2 1 8051 1113678
102 1 1 374908 53486824
111 2 1 154112 29615248
125 2 1 19575 2779681
107 1 1 320417 50839488
13 2 1 7819 1081532
105 1 1 28001 4452174
102 1 1 195628 27909512
13 1 1 10400 1438669
125 2 1 26215 3656879
125 2 1 5325 742803
13 1 1 2608 360690
13 2 1 7154 989741
127 1 1 909 179672
105 2 1 138871 21802852
121 2 1 8586 1622692
13 2 1 4405 609282
102 1 1 808246 115309760
102 1 1 566027 80753176
107 1 1 1828 289914
111 2 1 70900 13624485
102 1 1 128240 18295606
125 2 1 7157 998420
105 1 1 150704 23961908
13 1 1 4319 597503
13 1 1 5744 794643
102 2 1 107654 15358633
102 1 1 942259 134428928
125 2 1 24199 3375729
123 2 1 5525 1712507
13 1 1 3143 434795
102 1 1 1058269 150979680
125 2 1 11335 1581128
107 2 1 203539 32294698
102 1 1 282757 40340000
13 1 1 10795 1493334
102 2 1 398747 56887964
125 2 1 27000 3766480
127 2 1 1080 213413
104 2 1 145071 26838020
13 2 1 9451 1307371
125 1 1 1769 251203
102 2 1 508130 72493232
111 2 1 4819 748435
105 1 1 119855 18817192
111 1 1 28445 4418453
101 1 1 60906 11572054
13 1 1 8903 1231563
106 1 1 76393 13317743
111 2 1 19440 3434285
127 2 1 972 192115
127 2 1 785 155121
13 1 1 3169 438344
13 2 1 5936 821084
102 1 1 450764 64308968
125 1 1 21123 2946590
107 2 1 141317 22422228
127 2 1 484 95681
102 1 1 764657 109091032
102 2 1 105562 15060197
105 1 1 67493 10731369
125 2 1 3447 489513
13 2 1 3671 507764
107 1 1 176083 27938368
13 1 1 9113 1260621
111 2 1 137958 26510808
102 1 1 375605 53586256
13 2 1 8002 1106863
105 1 1 5632 895405
111 2 1 64607 12415442
106 1 1 62958 10687030
102 1 1 89521 12771664
121 1 1 1237 245601
111 2 1 31602 4908827
108 2 1 243199 95212224
102 1 1 967763 138067504
108 1 1 106833 41824800
102 2 1 1049704 149757664
111 1 1 146345 27905716
106 2 1 130426 22139874
102 1 1 699020 99726816
13 1 1 9073 1255091
13 1 1 6931 958786
127 2 1 689 136116
106 2 1 143190 24962686
13 1 1 6068 839409
102 2 1 1081252 154258512
107 2 1 361237 57316296
13 1 1 2807 388352
13 2 1 5135 710333
102 2 1 506031 72193752
111 1 1 15210 2900356
125 1 1 10832 1511058
123 1 1 6701 2077042
102 2 1 1100610 157020336
105 2 1 111808 17777428
104 1 1 12221 2260838
13 1 1 1033 142923
13 1 1 6776 937330
13 1 1 9812 1357292
13 2 1 6805 941413
102 2 1 573125 81765888
107 1 1 347098 55072896
13 2 1 6100 843808
102 1 1 168329 24014972
111 2 1 184641 35481736
125 2 1 19303 2692717
108 1 1 203988 79861096
107 2 1 128478 20385150
125 2 1 12101 1688008
108 2 1 116941 45782288
111 1 1 252771 48574160
13 1 1 890 123067
125 1 1 10779 1503725
13 1 1 1093 151140
13 1 1 2197 303872
13 1 1 7969 1102435
111 2 1 19433 3433045
108 1 1 197437 77296664
127 1 1 979 193493
102 2 1 159148 22705088
102 1 1 139238 19864668
125 2 1 6985 974381
108 1 1 14382 5630429
104 1 1 18950 3505771
111 1 1 27536 4864581
121 2 1 2958 587828
125 1 1 6851 955744
102 1 1 76189 10869641
13 2 1 9209 1273971
102 1 1 500399 71390272
13 1 1 5485 758785
13 2 1 10072 1393307
107 2 1 161259 25586378
102 1 1 897950 128107544
13 2 1 4376 605335
13 1 1 3512 485756
127 2 1 969 191455
13 1 1 2746 379890
101 2 1 285190 54186108
125 1 1 1160 164707
111 1 1 32639 6272176
102 1 1 65066 9282810
125 2 1 3082 429877
125 1 1 5931 842156
102 2 1 806215 115020024
102 1 1 542630 77415288
102 1 1 558095 79621488
107 2 1 132253 20984098
111 1 1 254756 48955748
121 2 1 341 67838
125 1 1 22309 3112103
107 1 1 65945 10463295
111 2 1 15320 2379737
105 2 1 174996 27824326
13 1 1 5686 786445
102 1 1 183271 26146674
102 1 1 928792 132507688
125 2 1 1341 187039
111 1 1 16561 2925648
105 1 1 90334 14363052
13 1 1 1901 262980
123 1 1 14110 4373988
102 2 1 523258 74651400
13 1 1 7559 1045586
102 2 1 205264 29284246
111 1 1 12414 2193121
125 1 1 13577 1893970
105 2 1 170679 27137916
121 1 1 1360 270194
111 2 1 89677 17232912
101 2 1 335900 63820960
13 1 1 8771 1213293
108 1 1 285741 111867480
125 1 1 15299 2134250
111 1 1 20925 3696694
108 1 1 11522 4510629
102 1 1 572905 81734352
102 2 1 1087948 155213904
13 2 1 7222 999011
102 2 1 601406 85800672
111 2 1 30674 5419105
105 1 1 122789 19523434
102 1 1 688553 98233480
111 1 1 151635 29139064
125 1 1 17116 2387667
108 1 1 11290 4419840
127 1 1 740 146241
102 1 1 1010270 144131952
102 1 1 92804 13240097
13 2 1 1660 229618
102 1 1 9938 1417922
121 1 1 10164 1920842
13 1 1 8797 1216924
13 2 1 8275 1144718
13 1 1 2084 288246
102 1 1 380767 54322692
102 2 1 715337 102054680
13 1 1 4579 633419
105 2 1 65595 10298465
125 1 1 7701 1074164
13 2 1 7441 1029354
102 2 1 789968 112702112
102 1 1 946595 135047520
102 2 1 683332 97488624
13 1 1 3064 423806
105 2 1 64641 10277872
105 1 1 128222 20130872
107 2 1 227403 36081260
13 1 1 5564 769681
13 2 1 5710 789846
107 1 1 170442 27043438
111 2 1 144585 27784340
13 1 1 2578 356537
13 1 1 8944 1237159
125 1 1 9275 1317010
125 2 1 2197 306359
125 1 1 5233 729935
107 2 1 230738 36610360
102 1 1 795121 113437256
13 2 1 1224 169313
101 1 1 19545 3713514
102 1 1 686515 97942848
102 2 1 432117 61648688
13 1 1 5558 768890
13 2 1 8864 1226267
13 1 1 1933 267331
13 1 1 6449 892044
102 2 1 997540 142315584
102 2 1 241205 34412012
107 1 1 4261 676079
111 2 1 39169 6084136
125 1 1 1570 218960
102 1 1 897971 128110592
125 1 1 26247 3661439
105 2 1 33631 5347274
111 1 1 37069 5757926
13 1 1 656 90725
102 1 1 239285 34137964
13 1 1 2923 404247
102 1 1 969632 138334128
102 2 1 827215 118015920
13 1 1 9478 1311088
102 2 1 404408 57695492
108 1 1 124237 48638936
127 2 1 280 55337
104 2 1 41962 7762926
13 1 1 4924 681079
111 2 1 78370 14943941
125 2 1 24047 3354468
102 2 1 231995 33097868
125 1 1 16935 2362316
102 1 1 374674 53453452
102 1 1 840839 119959776
108 1 1 72509 28387088
108 2 1 102600 40167816
13 2 1 7534 1042191
111 1 1 155820 29943400
125 2 1 3093 431498
102 2 1 902610 128772344
125 2 1 9876 1377661
102 1 1 800349 114183120
102 2 1 615547 87818080
13 2 1 9295 1285868
111 2 1 323854 62233936
111 2 1 26379 4660271
102 2 1 928495 132465264
127 2 1 364 71787
107 2 1 101384 16086276
102 2 1 834353 119034392
111 1 1 4838 854585
125 2 1 25862 3607734
102 2 1 882181 125857840
102 2 1 1019717 145479584
102 1 1 577966 82456424
13 1 1 8399 1161832
107 2 1 47897 7599731
105 1 1 117239 18406578
125 1 1 17629 2503182
123 1 1 12559 3893010
13 1 1 5687 786753
111 1 1 44837 6964593
111 1 1 260920 50140172
13 1 1 7009 969466
125 1 1 17627 2458940
108 1 1 112137 43901704
13 2 1 2645 366010
13 1 1 10153 1404444
102 2 1 650527 92808392
105 1 1 81074 12890724
125 2 1 12007 1674990
111 1 1 27160 5178926
13 2 1 2885 399133
107 2 1 74402 11805154
111 2 1 327198 62876440
106 1 1 20809 3627570
13 2 1 2599 359400
111 2 1 186760 35889032
106 2 1 37251 6323312
102 1 1 208772 29784844
13 1 1 742 102524
123 1 1 2439 755953
125 1 1 22471 3134727
102 2 1 145126 20704616
111 1 1 310706 59707240
101 2 1 124648 23683044
107 1 1 236814 37574484
13 1 1 9613 1329728
111 1 1 12259 1904257
13 1 1 2045 282913
127 2 1 802 158436
13 2 1 6190 856259
13 2 1 5219 722067
102 2 1 529190 75497800
125 1 1 16707 2330523
13 2 1 8221 1137161
102 1 1 106753 15229994
111 1 1 6597 1257916
127 2 1 1021 201689
125 1 1 2051 286090
13 1 1 7100 982174
125 1 1 13623 1900406
102 1 1 1061898 151497440
102 1 1 1042034 148663472
102 2 1 832492 118768832
102 1 1 1120796 159900224
13 1 1 2386 329957
105 2 1 145614 22861300
102 2 1 1085590 154877424
108 1 1 340721 133391984
13 2 1 7820 1081777
102 2 1 1060059 151235072
13 2 1 7359 1017993
102 1 1 460045 65633076
13 2 1 8762 1212155
102 1 1 1051331 149989824
13 2 1 5768 797879
106 1 1 106454 18070532
13 2 1 2912 402852
102 1 1 249124 35541716
13 2 1 6812 942390
127 1 1 378 74629
111 1 1 39253 6934607
102 1 1 1114697 159030080
102 1 1 99587 14207814
125 2 1 8140 1135472
102 1 1 89858 12819822
102 2 1 639770 91273960
13 2 1 5285 731025
102 2 1 709665 101245520
125 1 1 25720 3587872
102 1 1 1023583 146031200
13 2 1 4603 636710
13 2 1 7540 1042917
125 2 1 26251 3661961
102 2 1 1087489 155148304
108 2 1 76681 30020308
13 2 1 2068 286082
106 2 1 100784 17569866
111 2 1 111499 21261032
102 1 1 34472 4918003
107 1 1 334428 53062560
107 2 1 351982 55847736
101 1 1 344882 65527480
106 2 1 161951 27491092
125 1 1 16331 2318894
125 1 1 8678 1210540
102 1 1 151953 21678606
101 2 1 64243 12206112
13 1 1 6995 967754
102 2 1 93227 13300332
102 1 1 528426 75388768
13 2 1 4940 683463
105 2 1 100626 15798169
105 2 1 155483 24410804
108 1 1 72449 28363632
102 1 1 273121 38965160
101 2 1 141146 26817616
111 1 1 8795 1553741
125 1 1 28293 3946763
125 1 1 22872 3190615
106 1 1 146441 24858226
111 1 1 116133 22316928
125 1 1 20700 2887639
13 1 1 2839 392781
107 1 1 223630 35482616
102 1 1 244184 34836984
102 2 1 1060721 151329632
13 1 1 9578 1324971
125 1 1 2927 408230
102 2 1 56822 8106644
125 2 1 117 16199
111 1 1 14998 2649479
102 2 1 843752 120375328
125 2 1 20201 2817923
13 2 1 658 90934
125 1 1 27843 3884115
125 1 1 2838 402995
107 1 1 241138 38260492
102 1 1 57543 8209450
111 2 1 354045 68035632
102 1 1 316096 45096288
13 2 1 2774 383857
125 2 1 4829 673574
13 2 1 8482 1173317
125 1 1 27501 3836251
13 1 1 7798 1078586
125 1 1 32 4448
104 1 1 107518 19890758
107 1 1 261510 41492884
111 1 1 139185 26540452
125 1 1 24351 3396896
13 1 1 3530 488430
13 1 1 6224 860952
127 1 1 161 31689
13 1 1 9736 1346825
102 2 1 369142 52664276
101 1 1 259249 49257144
111 2 1 198134 37780924
102 1 1 91637 13073611
125 2 1 24327 3393480
13 1 1 1526 211120
125 2 1 2167 302283
127 1 1 1208 238817
13 1 1 6307 872415
102 1 1 468961 66905132
127 2 1 1262 249475
111 1 1 97949 18677340
102 1 1 926542 132186688
13 2 1 400 55208
108 2 1 91507 35824832
13 2 1 2795 386716
101 1 1 67652 12853715
123 2 1 2915 903477
111 1 1 35583 5527166
105 1 1 132860 21124660
13 1 1 745 103067
105 1 1 163285 25962158
13 1 1 5156 713364
107 2 1 283169 44929408
13 2 1 3086 426907
101 1 1 109787 20859380
121 1 1 3198 635320
105 1 1 7249 1138129
13 1 1 6187 855763
13 1 1 10744 1486123
125 1 1 10114 1410890
102 2 1 428204 61090432
102 1 1 160676 22923148
13 1 1 10435 1443549
102 2 1 711887 101562600
125 2 1 4622 644750
125 1 1 15391 2147101
121 1 1 2352 467249
13 2 1 7805 1079713
104 2 1 149159 27594364
13 2 1 3905 540209
125 2 1 20818 2904111
127 1 1 91 17925
105 2 1 123959 19461664
125 1 1 12399 1729541
102 1 1 733319 104620200
111 2 1 29087 5138732
102 1 1 687278 98051584
13 1 1 5344 739242
13 1 1 3407 471368
13 2 1 6197 857200
13 1 1 2650 366565
111 2 1 103991 19983712
13 1 1 9356 1294249
13 1 1 4673 646414
13 1 1 5029 695582
102 2 1 493963 70471936
111 1 1 76056 14502752
125 1 1 13485 1881199
13 2 1 1559 215617
107 1 1 10969 1740433
102 1 1 157688 22496892
13 2 1 3748 518522
13 1 1 5210 720654
104 1 1 156402 28934312
105 2 1 152051 24176160
127 2 1 799 157841
102 2 1 970354 138437040
105 1 1 52693 8272793
13 2 1 164 22679
102 1 1 921058 131404232
105 1 1 103937 16318082
108 1 1 346136 135512048
108 1 1 285250 111675184
13 2 1 5185 717169
127 1 1 1077 212772
111 1 1 247557 47572332
102 2 1 579631 82694024
13 2 1 3149 435605
13 2 1 3632 502463
13 1 1 3973 549518
13 1 1 6509 900443
111 1 1 190640 36351992
102 1 1 179735 25642246
111 1 1 15154 2353799
13 1 1 4558 630581
102 1 1 496219 70793952
13 1 1 6229 861703
125 1 1 9539 1330610
13 1 1 211 29061
125 2 1 1636 228154
13 1 1 2483 343517
102 1 1 4886 697095
13 1 1 4063 561995
13 1 1 9845 1361949
108 2 1 226485 88668688
111 1 1 2855 504315
111 2 1 110220 21017180
127 1 1 602 118975
111 2 1 168595 32148310
111 1 1 308910 59362092
111 1 1 24341 4300267
102 1 1 323309 46125368
125 2 1 831 115964
125 1 1 1573 219364
102 2 1 268354 38285184
102 1 1 118343 16883650
111 2 1 272669 52397872
102 2 1 433922 61906120
127 1 1 197 38833
125 1 1 2406 335596
13 1 1 239 32998
108 1 1 164219 64291432
125 1 1 26175 3651293
102 1 1 660328 94206768
125 1 1 14314 1996797
102 2 1 682112 97314568
111 1 1 166507 31997148
125 2 1 89 12374
111 1 1 157805 30324744
108 1 1 234111 91654488
127 1 1 227 44720
125 2 1 19236 2683406
125 1 1 16703 2371881
107 1 1 83170 13196272
13 1 1 4624 639525
102 1 1 98545 14059095
102 1 1 419448 59841224
111 2 1 251614 48351948
13 1 1 9557 1322173
105 1 1 74947 11766758
102 2 1 931315 132867472
125 2 1 178 24784
102 1 1 198185 28274504
106 1 1 7952 1386265
123 1 1 12889 3995476
102 1 1 559126 79768520
105 2 1 46839 7447397
127 1 1 679 134231
111 1 1 23864 4215830
125 1 1 3559 496541
13 2 1 10184 1408891
102 1 1 472205 67367896
125 2 1 17729 2473074
107 1 1 79926 12681583
125 1 1 19913 2777726
105 1 1 190181 29858292
102 1 1 451777 64453460
105 2 1 141400 22199792
125 2 1 3079 429390
127 1 1 277 54596
13 1 1 2395 331235
127 1 1 674 133086
102 1 1 348833 49766784
105 1 1 38282 6086781
123 1 1 6979 2163240
102 1 1 540247 77075168
107 1 1 223978 35537720
13 1 1 8071 1116424
102 1 1 800333 114180952
125 2 1 7199 1004186
13 1 1 10424 1441957
125 1 1 4809 670787
104 2 1 96218 17800332
13 1 1 3386 468373
106 2 1 66682 11319142
102 2 1 399982 57064052
125 1 1 27274 3804668
102 1 1 779312 111181856
111 2 1 2594 403002
106 2 1 163765 27799038
102 1 1 80447 11477142
106 2 1 147407 25697944
13 1 1 890 123180
13 2 1 7210 997402
102 2 1 701713 100110912
102 1 1 274099 39104684
13 1 1 9152 1265961
13 1 1 4447 615053
105 1 1 81609 12975811
106 2 1 81966 14289374
13 1 1 650 89845
111 1 1 275816 53002624
13 1 1 4827 667734
125 2 1 26886 3750549
108 1 1 296981 116267880
13 1 1 5035 696382
125 1 1 24419 3406467
102 1 1 654691 93402592
102 2 1 372742 53177732
111 2 1 27950 4341586
13 1 1 5648 781242
102 1 1 437858 62467680
105 1 1 70681 11096802
102 1 1 79448 11334541
125 1 1 5975 833545
125 1 1 27053 3773895
13 2 1 10110 1398546
13 1 1 7133 986786
123 1 1 4671 1447756
102 1 1 65183 9299484
102 2 1 309491 44154144
13 2 1 6605 913668
107 2 1 80137 12714976
107 1 1 300680 47707868
111 2 1 1514 267506
111 1 1 198659 38175648
13 1 1 10073 1393358
102 2 1 923365 131733448
111 2 1 46676 8969668
104 2 1 29535 5463849
111 1 1 361866 69538528
123 1 1 15121 4687212
111 2 1 68431 13048628
102 2 1 1057826 150916480
111 2 1 1129 199344
13 2 1 1831 253334
13 2 1 8357 1156088
13 1 1 9961 1377837
107 1 1 135061 21429528
13 1 1 6253 864927
102 2 1 1531 218385
102 1 1 92978 13264840
105 1 1 126862 20171094
125 2 1 1919 267584
101 1 1 345803 65702528
101 1 1 210956 40081552
102 1 1 795899 113548312
13 1 1 5366 742394
123 1 1 12241 3794546
111 1 1 16295 2878758
125 1 1 20437 2850927
13 1 1 4183 578574
125 1 1 19387 2704532
125 1 1 15305 2134949
106 1 1 93786 15920148
125 2 1 11950 1667007
111 2 1 40848 7789181
13 1 1 10037 1388420
111 1 1 156035 29753398
102 1 1 364112 51946752
106 2 1 77399 13493139
102 1 1 48361 6899520
102 1 1 894805 127658888
102 2 1 111916 15966541
13 1 1 9311 1287968
125 2 1 7423 1035410
13 2 1 6592 911776
106 2 1 47648 8306627
104 1 1 124266 22989220
13 1 1 5404 747521
102 1 1 388730 55458784
111 1 1 30667 4763495
13 1 1 10259 1419241
125 1 1 3178 451274
106 1 1 61029 10359527
111 2 1 33491 5916607
102 1 1 666337 95064048
105 2 1 2708 430621
102 1 1 689188 98324144
102 1 1 476126 67927344
105 1 1 17951 2854170
