mc lep_category run lumi evt
105 5 1 163507 25670586
7 5 1 6471 1054744
101 5 1 49027 9314957
101 3 1 282417 53659160
101 3 1 262343 49845040
111 5 1 12502 1941996
101 5 1 139066 26422572
108 3 1 83859 32830672
101 5 1 100927 19176012
101 5 1 134344 25525286
101 3 1 82870 15745170
101 3 1 56790 10790017
106 5 1 113965 19867916
9 5 1 7721 1258449
101 3 1 407180 77364200
101 4 1 420741 79940696
102 5 1 458134 65360344
101 4 1 341820 64945740
107 5 1 139445 22125244
101 5 1 74125 14083566
101 5 1 181543 34493024
101 5 1 146958 27921900
101 5 1 391106 74310088
105 5 1 149901 23834224
101 5 1 391743 74431152
101 5 1 99018 18813284
101 5 1 381926 72565904
101 5 1 336256 63888576
111 4 1 1459 257770
127 5 1 56 11000
101 4 1 3844 730338
7 5 1 3501 570626
125 3 1 25343 3535365
101 5 1 274606 52175064
101 3 1 224070 42573180
104 5 1 136258 25207716
101 4 1 372731 70818912
101 4 1 8080 1535082
101 3 1 340762 64744620
101 5 1 48379 9191888
104 4 1 1633 302118
9 5 1 8915 1453200
101 5 1 26107 4960318
121 5 1 3613 717828
101 5 1 187967 35713704
9 5 1 6779 1104863
102 3 1 519851 74165352
6 5 1 1256 168817
6 4 1 9838 1321576
101 3 1 380182 72234464
101 5 1 252124 47903544
101 5 1 357123 67853240
101 5 1 194113 36881392
125 5 1 14483 2056499
125 3 1 14033 1957620
101 5 1 243788 46319608
101 5 1 47705 9063930
123 3 1 10568 3275905
6 5 1 4289 576218
101 3 1 390141 74126704
7 5 1 4346 708367
127 5 1 1265 249947
111 5 1 769 135860
9 5 1 3511 572309
125 5 1 28551 3982858
125 5 1 14094 1966082
101 5 1 110003 20900488
111 5 1 5996 1059148
107 5 1 173063 27459320
125 3 1 10691 1491329
101 5 1 74409 14137723
102 5 1 501220 71507360
111 5 1 26388 4661875
101 5 1 77843 14790114
111 5 1 174335 33501482
106 3 1 166408 29010412
105 5 1 71887 11286289
9 5 1 7957 1297017
101 3 1 188579 35830036
6 5 1 5690 764423
101 5 1 90605 17214816
105 4 1 134374 21365496
105 3 1 92282 14672860
6 5 1 10142 1362516
7 4 1 1328 216484
125 3 1 23587 3290420
6 3 1 3355 450717
101 4 1 35681 6779332
127 5 1 615 121483
108 3 1 90218 35320232
111 3 1 4006 707604
101 5 1 419006 79610976
101 4 1 211449 40175340
123 5 1 6847 1145851
101 4 1 403693 76701504
101 5 1 49862 9473642
101 4 1 6023 1144388
101 5 1 282344 53645188
9 5 1 3296 537215
9 3 1 5356 873055
101 4 1 271460 51577280
111 3 1 100135 19094184
101 5 1 236672 44967536
125 5 1 3755 523804
7 5 1 2863 466614
101 5 1 302785 57529004
101 5 1 212564 40387024
125 5 1 26087 3639044
106 5 1 29369 5119971
7 5 1 8074 1316069
101 3 1 69565 13217199
101 5 1 184674 35087948
101 3 1 339465 64498236
123 5 1 796 246645
125 4 1 2663 371394
101 4 1 193448 36755136
7 5 1 5315 866314
101 5 1 219211 41650044
7 3 1 425 69184
101 3 1 48322 9181128
125 3 1 17475 2481376
101 5 1 287083 54545620
101 5 1 267836 50888816
105 5 1 144487 22973284
106 5 1 129991 22065992
101 4 1 418709 79554744
101 4 1 202934 38557368
107 5 1 267297 42411116
104 4 1 90110 16670265
9 4 1 7577 1235032
108 5 1 10654 4171004
108 5 1 247009 96703976
125 5 1 12481 1741131
7 4 1 6122 997881
125 3 1 11681 1629495
7 5 1 7345 1197181
111 4 1 21251 3300900
127 5 1 455 89916
125 5 1 15433 2152867
9 5 1 1609 262239
7 5 1 5807 946574
101 5 1 154219 29301436
101 4 1 11170 2122275
101 5 1 101565 19297252
101 3 1 160235 30444594
121 5 1 8129 1536359
102 5 1 671666 95824464
108 5 1 334477 130947752
125 5 1 25046 3556464
7 3 1 3881 632529
107 5 1 258157 40960860
101 3 1 60762 11544658
101 5 1 95001 18050056
9 5 1 3453 562770
101 5 1 19361 3678541
6 3 1 1913 257089
101 5 1 49803 9462477
101 5 1 76473 14529740
101 3 1 31856 6052618
106 3 1 121605 20642432
7 3 1 4109 669823
6 5 1 6425 863160
111 4 1 36659 5694364
102 3 1 695021 99156400
7 5 1 2281 371723
108 3 1 232191 90902496
125 5 1 17743 2475095
7 5 1 5412 882092
106 5 1 124398 21116600
107 5 1 154898 24577036
106 5 1 97669 16579175
125 5 1 27202 3794618
125 5 1 17221 2402197
102 5 1 634388 90506032
101 5 1 125367 23819726
106 3 1 53678 9357853
101 5 1 298194 56656780
107 5 1 13307 2111271
101 3 1 43831 8327875
101 5 1 366284 69593808
105 5 1 94093 14960792
9 5 1 6092 993015
9 3 1 4195 683644
101 3 1 382609 72695712
6 5 1 4045 543296
107 5 1 129496 20546712
108 5 1 104891 41064528
107 3 1 131278 20829416
111 5 1 33570 5930700
6 5 1 5603 752799
121 3 1 462 91668
101 5 1 249892 47479472
101 5 1 145972 27734596
125 3 1 5031 701799
123 5 1 15144 4694535
101 5 1 163557 31075828
7 5 1 2501 407540
101 3 1 419672 79737624
7 5 1 9169 1494515
101 3 1 391279 74342856
106 5 1 118460 20651424
101 5 1 169605 32224956
101 5 1 85958 16332038
106 5 1 31123 5283068
111 5 1 43183 6707608
101 4 1 204399 38835668
107 4 1 57038 9049925
101 3 1 90105 17119864
101 5 1 134600 25573968
6 5 1 9281 1246755
101 5 1 340011 64601964
101 5 1 170378 32371752
108 5 1 181901 71214136
6 5 1 1073 144246
101 4 1 54973 10444722
101 5 1 3781 718239
105 5 1 54595 8680451
9 5 1 5117 833965
105 5 1 180916 28765552
101 5 1 174032 33065908
101 5 1 320796 60951184
6 5 1 4720 634042
111 3 1 30497 5387684
101 3 1 30779 5847951
125 5 1 5857 817099
101 5 1 66329 12602548
108 4 1 75915 29720548
6 4 1 2594 348533
102 4 1 1042733 148763168
102 3 1 10093 1439815
101 4 1 226212 42980264
9 5 1 5381 876982
101 5 1 75090 14267075
101 5 1 341667 64916608
101 3 1 121348 23055980
105 5 1 169454 26604196
7 5 1 3619 589850
106 5 1 140989 24579006
111 5 1 10880 1690068
101 3 1 156913 29813434
101 3 1 400454 76086264
101 3 1 417079 79244984
9 5 1 815 132896
108 3 1 164053 64226392
123 5 1 5176 1604432
127 5 1 428 84549
9 5 1 557 90730
101 5 1 363673 69097760
125 5 1 27079 3777564
101 4 1 90061 17111480
108 4 1 179522 70282864
7 3 1 6094 993267
101 5 1 102636 19500814
101 5 1 292334 55543300
111 5 1 21689 3369023
104 3 1 144573 26746008
101 5 1 226040 42947464
101 4 1 219544 41713248
101 4 1 155038 29457156
7 3 1 1481 241469
127 5 1 138 27109
102 5 1 530867 75737040
108 5 1 73871 28920292
123 5 1 16489 5111618
111 5 1 35222 5471164
6 5 1 8453 1135529
101 5 1 200582 38110556
9 5 1 4561 743442
101 5 1 73073 13883882
101 5 1 222272 42231556
104 5 1 14649 2710008
7 5 1 9131 1488283
9 5 1 121 19686
6 5 1 4084 548635
102 5 1 143876 20526256
101 5 1 221396 42065204
101 5 1 375531 71350744
125 5 1 14499 2022523
107 5 1 344658 54685704
101 4 1 266471 50629520
125 4 1 23445 3270485
104 5 1 49099 9083212
9 5 1 4744 773173
125 4 1 26249 3727413
121 4 1 10403 1966044
101 5 1 91083 17305662
101 3 1 114319 21720484
6 4 1 3652 490586
101 3 1 381571 72498304
125 5 1 21597 3012708
125 5 1 26511 3698173
6 3 1 8794 1181320
101 3 1 147913 28103410
127 4 1 165 32601
123 5 1 6479 2008433
125 5 1 5344 745423
101 5 1 55087 10466500
111 5 1 5450 846653
125 5 1 17353 2420785
101 5 1 314298 59716512
102 3 1 528101 75342384
101 5 1 108898 20690480
102 5 1 668545 95379072
127 5 1 477 94270
125 5 1 5330 756780
125 3 1 19733 2752647
9 4 1 8369 1364068
6 5 1 6760 908001
108 4 1 337423 132100824
9 5 1 914 148968
108 5 1 128795 50423328
101 5 1 134383 25532740
6 5 1 2563 344294
101 5 1 244911 46533008
125 5 1 3345 466627
125 3 1 11625 1621657
111 4 1 11986 2117363
101 5 1 168134 31945360
125 3 1 9631 1343428
127 3 1 783 154815
101 5 1 153188 29105658
101 3 1 224888 42728700
108 5 1 266238 104231952
9 4 1 1711 278878
101 5 1 23840 4529600
105 3 1 70833 11120677
101 5 1 399871 75975320
9 5 1 6473 1055150
102 3 1 608330 86788344
107 5 1 178055 28251452
9 5 1 722 117679
101 5 1 384035 72966624
101 5 1 274714 52195524
6 5 1 6329 850149
127 4 1 570 112597
111 3 1 42655 6625737
111 5 1 19536 3034584
101 3 1 169598 32223596
108 4 1 56976 22306020
101 5 1 386768 73485800
9 4 1 2984 486444
101 5 1 371423 70570376
101 5 1 152393 28954696
101 5 1 376756 71583504
105 5 1 152794 24294186
111 3 1 29732 5252692
6 4 1 10459 1404878
101 5 1 321010 60991784
101 5 1 90594 17212826
111 5 1 31408 4878694
9 5 1 5790 943750
7 3 1 8575 1397637
108 5 1 220410 86290488
6 4 1 8615 1157241
106 4 1 51350 8951970
9 5 1 7393 1205082
125 3 1 23190 3234934
101 5 1 236566 44947428
125 3 1 14632 2077706
101 5 1 379364 72079144
125 3 1 8233 1148368
111 5 1 29873 4640309
108 4 1 77858 30481244
105 3 1 119043 18689830
121 5 1 1439 285922
125 5 1 6837 953800
104 3 1 129865 24024940
125 5 1 24233 3380479
9 5 1 989 161251
7 5 1 5784 942767
101 5 1 333981 63456420
101 5 1 22436 4262812
104 4 1 137720 25478106
6 5 1 1067 143333
101 5 1 61851 11751649
101 5 1 304355 57827448
102 5 1 726097 103589696
125 5 1 25699 3584983
101 5 1 83517 15868179
101 5 1 420076 79814472
101 5 1 248955 47301456
101 5 1 149107 28330268
101 4 1 296072 56253572
125 5 1 14227 1984631
102 5 1 1093693 156033456
101 5 1 62437 11863021
102 5 1 10100 1440996
107 4 1 368949 58539884
108 3 1 190121 74432064
125 3 1 2344 326930
127 5 1 80 15650
101 4 1 75989 14437936
101 5 1 102245 19426442
101 5 1 198022 37624024
104 4 1 137166 25375700
108 5 1 240601 94195296
6 5 1 7192 966091
125 3 1 24582 3429148
102 4 1 481646 68714928
9 5 1 6104 995001
108 5 1 251751 98560376
6 5 1 9355 1256628
107 5 1 103346 16397537
101 5 1 97246 18476628
106 3 1 70661 11994610
101 4 1 94728 17998204
101 5 1 61072 11603610
108 5 1 321083 125704104
111 3 1 26222 4632476
9 5 1 2354 383703
6 5 1 4628 621673
101 5 1 176988 33627708
101 4 1 296829 56397528
107 4 1 295336 46859928
123 3 1 9903 3069667
125 3 1 8208 1145004
6 5 1 9622 1292578
102 5 1 1098096 156661664
127 5 1 1186 234458
125 3 1 26575 3707075
105 5 1 116731 18326706
102 5 1 703922 100426208
101 5 1 187177 35563616
125 5 1 18454 2574300
101 5 1 89922 17085096
7 5 1 2206 359548
105 5 1 172130 27368572
101 4 1 96484 18331980
111 5 1 7734 1366243
105 5 1 101778 16182648
107 5 1 20140 3195466
125 3 1 16416 2290008
101 5 1 38428 7301357
101 5 1 359514 68307576
101 4 1 260244 49446328
106 5 1 123736 21571190
101 5 1 145426 27630898
107 4 1 65308 10362132
108 5 1 185588 72657632
125 5 1 6891 961263
101 5 1 304320 57820768
125 5 1 7687 1072380
9 5 1 2080 339070
101 3 1 279508 53106412
102 3 1 701680 100106296
6 3 1 9823 1319541
125 3 1 13353 1862788
101 5 1 250441 47583612
111 5 1 19190 2980786
101 5 1 326960 62122256
101 5 1 52778 10027700
102 5 1 326050 46516328
101 5 1 390990 74287968
125 5 1 18311 2554371
101 3 1 287045 54538440
106 5 1 145429 25352984
102 5 1 1117069 159368432
101 3 1 253688 48200624
101 5 1 261993 49778544
101 5 1 408372 77590608
101 5 1 35619 6767616
111 3 1 30843 4790883
101 5 1 269769 51255988
107 5 1 938 148858
101 3 1 412036 78286824
125 5 1 6769 944254
127 5 1 473 93403
127 5 1 715 141339
105 3 1 159898 25103894
101 5 1 249084 47325952
101 3 1 66095 12558045
123 3 1 2750 852281
7 5 1 9037 1472886
101 5 1 399208 75849520
127 3 1 820 162096
101 5 1 130262 24749668
101 5 1 252628 47999176
9 5 1 2939 479072
101 4 1 116996 22229152
127 5 1 1048 207146
125 3 1 6395 891965
111 5 1 31100 4830837
9 4 1 2893 471448
101 3 1 112220 21321714
104 5 1 61344 11348533
101 5 1 53724 10207444
6 4 1 6578 883772
101 5 1 254937 48437904
9 3 1 5002 815236
101 3 1 400706 76134112
101 5 1 316889 60208868
101 5 1 260929 49576472
101 5 1 358108 68040472
101 5 1 287155 54559284
9 3 1 2150 350432
107 5 1 188107 29846288
101 3 1 389637 74030896
125 3 1 13637 1936340
105 3 1 97501 15502575
101 5 1 195235 37094524
125 5 1 25037 3492599
101 5 1 207307 39388312
107 5 1 377650 59920456
125 4 1 8711 1215081
105 3 1 48590 7628588
7 5 1 223 36285
125 5 1 20143 2809937
125 3 1 27502 3836482
125 5 1 19035 2655318
125 5 1 17889 2495397
127 5 1 853 168589
101 3 1 203267 38620772
102 5 1 364852 52052148
123 4 1 57 9561
101 5 1 224353 42626884
7 5 1 2076 338371
125 3 1 17031 2375852
111 5 1 180584 34434492
125 5 1 15041 2098114
101 3 1 400538 76102200
125 5 1 13403 1869659
111 5 1 20181 3565299
7 3 1 8525 1389458
101 3 1 395141 75076816
9 5 1 4703 766558
7 5 1 3873 631289
101 3 1 244303 46417536
125 3 1 23023 3211673
101 3 1 119006 22610976
9 5 1 6390 1041516
101 5 1 98630 18739712
125 3 1 15062 2101090
125 5 1 28285 3945658
9 5 1 4399 716889
111 5 1 26492 4115012
111 4 1 24771 4376108
101 5 1 106221 20181968
125 3 1 919 128120
101 5 1 390800 74251976
102 5 1 708007 101008928
123 3 1 15861 4916952
9 4 1 3706 604008
101 5 1 325426 61830828
125 5 1 21281 3021821
101 5 1 169443 32194172
125 5 1 23941 3339813
101 4 1 106124 20163412
101 3 1 5469 1038952
7 5 1 7972 1299344
111 3 1 6863 1212370
105 5 1 104967 16479774
101 3 1 123883 23537668
101 4 1 204207 38799256
6 3 1 5597 751927
101 5 1 409413 77788320
101 5 1 409483 77801672
111 5 1 95806 18410880
105 3 1 87265 13875152
7 3 1 3518 573354
9 5 1 7240 1180056
125 3 1 7647 1066789
101 4 1 224578 42669744
9 3 1 1437 234202
101 3 1 406829 77297448
107 3 1 275891 43774668
101 5 1 5431 1031881
108 5 1 267334 104661120
101 5 1 392070 74493248
111 5 1 25447 3952624
125 5 1 26959 3760705
7 3 1 7043 1147988
9 5 1 5410 881795
9 4 1 791 128951
125 5 1 9325 1300886
102 5 1 378704 54028456
7 5 1 6432 1048344
7 5 1 3532 575616
105 5 1 88976 14147167
6 5 1 3101 416604
101 4 1 16111 3061036
6 5 1 9787 1314689
9 5 1 2319 377990
7 5 1 8401 1369376
101 4 1 326687 62070492
111 3 1 2338 363099
9 5 1 8882 1447835
101 5 1 56349 10706163
127 5 1 996 196925
6 5 1 941 126496
9 4 1 5915 964120
7 4 1 5609 914261
125 3 1 26197 3654507
101 3 1 30094 5717786
6 5 1 590 79308
127 3 1 754 148894
125 5 1 6549 913513
7 5 1 8790 1432686
101 5 1 358165 68051328
127 5 1 899 177558
102 5 1 24608 3510826
111 5 1 22349 3948239
101 5 1 269366 51179532
7 3 1 3157 514444
101 5 1 302129 57404380
7 3 1 982 160095
101 4 1 378502 71915360
6 4 1 5951 799470
125 5 1 17145 2391630
7 3 1 3077 501443
101 5 1 47734 9069413
104 5 1 145135 26849848
6 5 1 2249 302093
108 5 1 278251 108935328
7 5 1 5237 853517
125 5 1 19152 2719547
6 5 1 277 37213
6 4 1 10213 1371818
101 3 1 318649 60543136
106 5 1 93153 16239588
9 3 1 367 59747
108 5 1 301493 118034320
111 5 1 4195 651662
108 4 1 61355 24020280
6 5 1 8672 1165001
123 5 1 3100 518686
111 5 1 8920 1575739
101 4 1 284302 54017368
125 4 1 9679 1350280
101 4 1 266875 50706236
101 5 1 243513 46267416
101 5 1 4779 907964
125 5 1 24042 3353854
101 3 1 346472 65829636
7 5 1 3791 617939
7 5 1 9179 1496237
111 3 1 26161 4063700
7 3 1 5116 833859
6 3 1 4759 639269
101 4 1 31699 6022721
101 3 1 368370 69990272
125 5 1 15467 2196222
9 3 1 7063 1151177
6 3 1 11098 1490758
105 5 1 105740 16812720
125 5 1 16412 2289465
101 5 1 145883 27717624
121 5 1 2036 384712
101 5 1 254334 48323352
101 4 1 79859 15173138
101 5 1 287109 54550544
111 5 1 608 121474
101 3 1 239353 45476896
125 4 1 6917 964975
101 5 1 6407 1217278
6 5 1 4523 607545
7 4 1 8968 1461697
101 3 1 239829 45567388
9 5 1 1368 222949
101 3 1 224084 42575792
7 3 1 4661 759732
108 5 1 126075 49358280
6 5 1 7747 1040565
101 5 1 100456 19086660
107 4 1 124858 19810756
125 5 1 6495 906068
7 5 1 7845 1278721
125 3 1 28263 3942711
125 4 1 11291 1603374
104 5 1 86750 16048684
125 3 1 24107 3362963
105 4 1 77893 12384996
107 4 1 151975 24113240
101 3 1 93963 17852976
101 5 1 251008 47691384
101 3 1 49600 9423918
101 5 1 298058 56630960
106 5 1 132688 23131820
125 5 1 1273 177476
7 3 1 4097 667702
101 5 1 19641 3731673
102 5 1 347370 49558112
108 4 1 88962 34828428
101 5 1 122905 23351920
101 5 1 150728 28638332
9 3 1 4211 686423
9 5 1 1089 177425
125 4 1 14970 2088247
101 5 1 174198 33097566
