mc lep_category run lumi evt
101 4 1 280262 53249720
101 5 1 179374 34081048
101 3 1 198868 37784868
14 4 1 5416 777145
101 4 1 83905 15941816
14 4 1 8963 1286081
105 5 1 150462 23923390
101 4 1 77121 14652825
104 3 1 125164 23155316
14 4 1 10317 1480415
101 3 1 77236 14674766
101 5 1 318058 60430976
101 5 1 349858 66473044
125 3 1 20747 2894135
105 3 1 83061 13040457
125 5 1 18591 2593491
125 4 1 21147 2950033
107 3 1 216365 34329868
125 5 1 27900 3891993
101 3 1 243043 46177992
101 5 1 148145 28147482
101 5 1 53453 10156066
108 5 1 227495 89064320
101 5 1 77456 14716466
101 5 1 286279 54392924
108 5 1 196209 76815792
107 5 1 40504 6426497
101 5 1 384798 73111616
111 4 1 24611 3822877
101 4 1 37426 7110895
108 4 1 98122 38414584
101 5 1 90590 17212020
101 3 1 167287 31784484
125 3 1 741 103383
101 5 1 344742 65500876
101 4 1 324688 61690664
127 5 1 723 142840
125 3 1 28543 3981643
101 5 1 280670 53327120
125 5 1 9953 1388423
121 4 1 3223 640290
125 5 1 24605 3432306
101 5 1 383494 72863784
106 3 1 35752 6232668
107 5 1 254657 40405636
105 5 1 70467 11204206
101 4 1 94491 17953132
101 5 1 228240 43365596
101 5 1 367747 69871744
108 5 1 190023 74393952
101 5 1 137554 26135184
104 5 1 8002 1480395
107 5 1 222188 35253892
121 5 1 676 134457
125 5 1 12205 1702654
101 3 1 221860 42153360
127 3 1 939 185557
127 5 1 924 182551
101 3 1 102953 19561046
101 5 1 96640 18361446
14 3 1 8996 1290876
101 5 1 25409 4827757
14 4 1 5643 809747
102 5 1 853319 121740264
107 5 1 320798 50899992
101 3 1 111877 21256496
101 5 1 179101 34029116
108 5 1 264673 103619096
127 5 1 713 140878
106 3 1 125939 21955220
125 5 1 14433 2013461
101 4 1 317453 60316028
125 5 1 21291 2970066
111 4 1 33775 5966812
101 5 1 17070 3243257
101 5 1 243570 46278232
125 3 1 6807 949626
101 5 1 172739 32820446
125 4 1 27814 3879977
101 5 1 261959 49772080
101 3 1 95716 18186040
127 4 1 45 8894
101 5 1 236494 44933828
125 5 1 12338 1721108
101 5 1 122169 23212132
101 5 1 59642 11331823
125 3 1 10297 1436301
101 3 1 303004 57570776
101 3 1 254689 48390900
101 3 1 20355 3867337
101 5 1 1000 189991
106 5 1 153539 26063216
14 4 1 4869 698727
101 5 1 73864 14034137
125 3 1 25315 3531461
101 5 1 203155 38599308
14 5 1 3201 459246
101 4 1 392656 74604672
101 3 1 390987 74287368
104 5 1 112677 20845248
101 5 1 176069 33452976
105 4 1 84814 13485344
14 5 1 5539 794799
101 5 1 259671 49337472
111 3 1 9212 1627374
14 3 1 6370 914060
127 5 1 1127 222650
105 5 1 110513 17571560
101 5 1 287911 54703016
101 5 1 193073 36683916
106 5 1 97287 16514418
101 5 1 76243 14486119
125 3 1 4515 629823
101 5 1 39630 7529591
125 5 1 10912 1522224
125 5 1 13148 1867016
101 5 1 108712 20655264
125 4 1 26833 3743161
101 3 1 357971 68014424
14 4 1 6366 913498
101 5 1 148416 28198956
125 5 1 27619 3852834
101 5 1 314711 59794948
108 5 1 8060 3155367
101 5 1 280328 53262144
14 5 1 2227 319602
14 3 1 9277 1331154
127 3 1 510 100811
101 5 1 172674 32807978
101 5 1 268971 51104512
125 5 1 28600 3989686
101 5 1 408660 77645280
101 5 1 215240 40895512
101 5 1 31016 5892885
101 3 1 324934 61737408
101 4 1 335756 63793624
125 5 1 5028 701341
107 5 1 32920 5223335
101 4 1 371449 70575296
101 5 1 88534 16821380
125 5 1 13407 1870250
14 5 1 8117 1164659
101 5 1 240184 45634948
125 5 1 18288 2551169
107 3 1 239280 37965744
127 5 1 217 42771
101 3 1 259725 49347712
125 5 1 20625 2877190
127 3 1 669 132117
106 5 1 18579 3238904
101 4 1 285728 54288224
101 5 1 267661 50855520
108 4 1 51093 20002644
127 5 1 1025 202638
127 3 1 1261 249131
101 5 1 237775 45177248
123 4 1 3794 634897
101 5 1 79753 15152964
127 3 1 770 152084
108 5 1 338337 132458568
101 5 1 215374 40921036
101 5 1 247334 46993448
101 5 1 237198 45067536
107 5 1 128569 20399608
101 3 1 37152 7058751
101 4 1 73645 13992362
101 3 1 32660 6205279
106 5 1 112085 19540074
125 5 1 6825 951987
125 5 1 7619 1062770
125 5 1 5984 834734
125 3 1 3583 499769
127 3 1 515 101690
101 5 1 198832 37777972
125 5 1 4139 577420
104 5 1 52970 9799288
107 3 1 295065 46816972
125 3 1 1109 154600
125 4 1 7815 1090106
101 5 1 378734 71959288
101 5 1 236026 44844976
125 5 1 9897 1380600
127 5 1 1200 237216
101 5 1 80800 15351877
101 3 1 249094 47327844
101 4 1 105129 19974392
125 5 1 22342 3116695
107 4 1 2386 378542
104 4 1 147202 27232304
121 3 1 2449 486627
125 5 1 9447 1317905
125 5 1 12217 1704313
101 4 1 128254 24368272
125 3 1 26660 3719011
104 5 1 95192 17610400
104 5 1 55421 10252814
101 5 1 233786 44419192
101 5 1 83769 15916073
101 3 1 99581 18920304
105 5 1 15339 2408297
14 3 1 7507 1077134
101 5 1 10391 1974209
107 4 1 995 157954
108 5 1 206937 81015632
101 5 1 54682 10389472
101 5 1 310971 59084348
101 4 1 69792 13260409
127 5 1 1057 208839
125 5 1 25312 3531013
125 5 1 8253 1151288
121 4 1 1852 367937
125 3 1 19306 2693112
105 5 1 28065 4406049
125 5 1 18197 2538425
101 5 1 348393 66194556
101 5 1 222792 42330392
125 5 1 28277 3944587
101 5 1 188029 35725324
101 5 1 325274 61802016
101 5 1 11237 2135023
101 5 1 187667 35656744
125 5 1 9632 1343617
101 5 1 277364 52699080
101 5 1 263826 50126936
125 3 1 10381 1448114
101 5 1 157381 29902364
14 3 1 211 30141
125 3 1 23021 3211471
101 3 1 131375 24961180
101 3 1 129721 24646848
101 5 1 419856 79772600
101 3 1 224720 42696816
108 3 1 127078 49750956
125 3 1 15537 2167375
125 3 1 8953 1248990
101 5 1 411910 78262920
111 3 1 42697 6632119
125 3 1 17484 2438955
101 4 1 314746 59801760
14 3 1 10189 1462170
101 3 1 299145 56837468
101 5 1 64933 12337256
121 5 1 2674 531286
101 5 1 370512 70397240
101 5 1 384833 73118256
101 5 1 18485 3512014
101 5 1 273029 51875488
101 5 1 271061 51501528
121 5 1 2541 504849
101 5 1 20535 3901652
125 5 1 5149 718249
125 5 1 22027 3072710
101 4 1 370790 70450080
125 4 1 20850 2908529
101 5 1 235210 44689852
101 5 1 361051 68599680
14 4 1 6349 910944
14 5 1 7729 1109109
101 3 1 261138 49616172
101 3 1 335348 63716104
123 5 1 13262 4111063
111 5 1 21712 3835760
101 3 1 149950 28490460
14 5 1 3163 453852
101 4 1 165175 31383232
127 4 1 241 47579
106 4 1 36655 6390017
101 5 1 314770 59806268
125 5 1 12408 1761917
14 4 1 3590 515122
101 4 1 94952 18040784
125 3 1 2925 408077
111 4 1 26020 4041757
105 5 1 45415 7220896
125 3 1 2421 337728
125 3 1 20303 2832289
125 4 1 17161 2393907
125 5 1 5009 698674
105 5 1 92899 14585239
101 5 1 316013 60042432
111 5 1 13028 2301559
101 5 1 226418 43019400
104 4 1 119939 22188570
106 5 1 73294 12441544
101 5 1 309227 58753056
101 5 1 140323 26661278
101 5 1 361693 68721608
101 3 1 40990 7787955
14 5 1 8438 1210836
101 5 1 330746 62841592
127 5 1 101 19914
105 4 1 82369 13096635
125 5 1 18893 2635561
125 5 1 1324 184683
101 5 1 361415 68668728
101 3 1 54635 10380583
101 4 1 334778 63607760
102 5 1 549734 78428776
108 5 1 63455 24842332
101 5 1 240590 45712092
101 4 1 363605 69084976
125 5 1 5383 750972
14 5 1 9146 1312376
101 5 1 344762 65504640
14 3 1 5193 745065
125 3 1 12376 1726406
111 5 1 39125 6077502
101 3 1 14907 2832358
111 5 1 10928 1930544
108 4 1 189006 73995632
108 5 1 87467 34243280
101 3 1 203213 38610352
101 3 1 308251 58567552
101 5 1 243633 46290224
101 5 1 192190 36516080
125 5 1 8001 1116119
107 5 1 292508 46411260
125 4 1 3566 497379
104 5 1 10095 1867428
101 5 1 275956 52431532
101 3 1 362343 68845096
101 4 1 192230 36523536
111 3 1 5227 923325
111 5 1 27373 4835802
14 5 1 3589 514905
101 4 1 287174 54562916
101 4 1 159334 30273396
102 4 1 760445 108490264
101 5 1 120197 22837312
125 5 1 26741 3730273
127 5 1 1059 209298
127 5 1 9 1609
101 3 1 150435 28582588
101 5 1 386994 73528784
101 5 1 230277 43752520
101 4 1 7546 1433610
125 5 1 15945 2224190
101 4 1 270429 51381408
101 5 1 88130 16744610
121 3 1 589 117023
108 5 1 324663 127105648
101 5 1 63071 11983398
104 5 1 30314 5608052
107 5 1 296345 47019968
105 5 1 8476 1347569
101 3 1 181880 34557164
101 5 1 223136 42395732
101 4 1 335605 63764944
101 4 1 356983 67826616
111 5 1 2287 403950
106 5 1 39935 6961914
101 5 1 229292 43565388
127 3 1 575 113659
125 4 1 9615 1341347
106 5 1 33487 5837811
101 3 1 149950 28490460
101 5 1 16723 3177199
108 3 1 22624 8857270
125 5 1 4737 660754
101 5 1 130396 24775216
125 5 1 22395 3124130
105 5 1 29306 4601019
101 5 1 236924 45015416
101 3 1 371548 70594096
107 5 1 121501 19278098
125 5 1 7173 1000595
101 5 1 374077 71074616
101 4 1 413286 78524320
101 5 1 207523 39429264
105 3 1 38142 5988234
101 5 1 140648 26722940
125 5 1 19556 2727998
102 4 1 956980 136529168
125 3 1 9861 1375559
14 3 1 9922 1423791
125 4 1 17603 2455501
101 5 1 279531 53110756
101 5 1 67819 12885431
108 5 1 74936 29337220
125 4 1 515 71773
125 4 1 24126 3365529
125 5 1 17725 2472625
121 4 1 3170 629706
101 3 1 189832 36068016
101 3 1 127158 24159926
125 5 1 26631 3714917
127 5 1 214 42202
101 3 1 78782 14968433
125 4 1 4747 662109
101 5 1 6071 1153495
106 3 1 83339 14528666
121 5 1 3134 622772
101 5 1 181987 34577368
101 5 1 288619 54837464
101 5 1 358334 68083376
125 5 1 16333 2278366
102 5 1 510656 72853528
125 4 1 21902 3055273
101 3 1 153907 29242272
125 3 1 8403 1172259
101 4 1 93383 17742800
101 5 1 106879 20306984
125 5 1 10125 1412414
101 5 1 334957 63641672
101 5 1 269923 51285292
125 5 1 27163 3789190
125 5 1 6163 859608
101 5 1 137574 26138962
101 5 1 255336 48513784
101 5 1 110367 20969692
125 5 1 21720 3029928
101 5 1 278745 52961416
105 4 1 18946 3012381
14 5 1 10315 1480124
107 5 1 230080 36505968
125 5 1 691 96438
101 4 1 10880 2067156
101 4 1 324729 61698480
108 4 1 168591 66003400
102 5 1 369485 52713244
125 5 1 16890 2398337
108 5 1 193374 75705688
101 5 1 183729 34908452
14 5 1 3353 481043
125 5 1 24607 3432694
125 3 1 14691 2049405
125 5 1 11853 1653506
101 3 1 278567 52927660
125 5 1 18342 2558657
125 5 1 15837 2209318
105 5 1 168097 26727300
125 3 1 21772 3037183
125 5 1 12911 1801127
101 3 1 113926 21645936
101 5 1 172253 32728068
107 5 1 42562 6753144
101 4 1 93065 17682380
125 5 1 27743 3870198
106 4 1 49826 8458015
111 5 1 22387 3477351
101 3 1 283906 53942128
125 5 1 17285 2411228
123 3 1 8932 2768768
101 5 1 128074 24333920
107 3 1 168346 26710772
107 3 1 136093 21593382
125 5 1 20013 2841757
101 5 1 376432 71521992
101 3 1 225411 42827976
101 5 1 119901 22781102
101 5 1 389983 74096696
101 5 1 93945 17849468
125 5 1 3713 518005
125 4 1 70 9735
102 5 1 769651 109803520
101 5 1 199975 37995104
125 5 1 12525 1778573
14 5 1 7407 1062770
101 5 1 42844 8140381
101 5 1 126791 24090210
101 5 1 254751 48402536
108 5 1 210202 82293928
111 4 1 34535 6101065
101 5 1 296240 56285436
101 5 1 103916 19743916
101 3 1 346556 65845624
101 5 1 399094 75827768
101 5 1 216160 41070384
125 5 1 12908 1800663
111 5 1 26623 4703377
102 4 1 21181 3021732
125 4 1 11982 1671476
108 4 1 296363 116026048
111 3 1 19139 3381142
14 3 1 5187 744378
101 5 1 156037 29646892
127 3 1 790 156068
125 4 1 27045 3772780
125 4 1 25566 3566413
101 3 1 103098 19588562
102 4 1 179153 25559222
125 4 1 21970 3064742
125 5 1 24067 3357286
101 5 1 380699 72332712
101 3 1 197569 37537984
14 5 1 8459 1213831
101 4 1 381898 72560592
108 5 1 114695 44903080
111 5 1 5938 922221
111 5 1 6239 1102194
111 5 1 16826 2972483
101 5 1 160426 30480866
111 5 1 642 123489
101 5 1 307742 58470976
14 5 1 8607 1235123
101 5 1 275051 52259676
125 5 1 4981 694748
105 3 1 8517 1337114
106 5 1 75654 12842312
101 5 1 293991 55858224
101 3 1 170853 32461980
125 5 1 5468 776399
101 3 1 130198 24737570
108 4 1 241485 94541176
108 5 1 65308 25567990
101 5 1 95267 18100586
14 5 1 9255 1328035
106 3 1 13791 2404199
106 5 1 31995 5577722
14 5 1 5197 745796
101 5 1 407 77317
125 5 1 4221 588799
101 4 1 323951 61550700
107 5 1 225880 35839536
125 5 1 5060 705793
107 3 1 333901 52978816
127 3 1 1067 210899
101 5 1 211033 40096216
101 5 1 338933 64397164
101 4 1 268969 51104020
125 5 1 21977 3065847
127 3 1 577 113898
101 3 1 260546 49503756
105 3 1 41879 6658829
101 5 1 207738 39470208
101 5 1 290467 55188700
101 5 1 226546 43043608
101 5 1 405695 77082016
101 4 1 125722 23887118
105 5 1 11857 1885271
101 5 1 122309 23238654
108 5 1 188984 73987160
101 5 1 135530 25750676
125 3 1 7627 1063898
101 5 1 372797 70831392
127 3 1 778 153680
101 5 1 149009 28311722
101 5 1 222748 42322032
101 5 1 386746 73481728
101 4 1 168509 32016736
125 5 1 22199 3152194
104 5 1 30162 5579892
107 5 1 242318 38447768
14 4 1 7306 1048335
101 5 1 76109 14460743
125 3 1 27687 3862323
106 5 1 84419 14330066
101 5 1 394756 75003488
127 5 1 898 177421
107 5 1 26315 4175282
125 5 1 19801 2762224
101 5 1 60100 11418991
101 3 1 233257 44318676
14 3 1 949 136069
125 3 1 3229 450430
102 4 1 931259 132859712
101 5 1 76802 14592217
125 5 1 27889 3890551
127 3 1 281 55395
125 5 1 25211 3516818
108 5 1 69598 27247600
125 4 1 13835 1929871
125 4 1 13383 1866953
104 3 1 14020 2593643
125 3 1 22589 3151113
107 3 1 220127 34926776
101 5 1 343123 65193212
101 5 1 346913 65913332
101 5 1 240942 45778868
106 5 1 53115 9259645
101 5 1 338881 64387344
101 5 1 353241 67115640
125 5 1 9139 1274869
101 3 1 217641 41351632
14 5 1 1980 284087
101 3 1 277714 52765696
102 5 1 400133 57085720
105 5 1 148699 23345848
111 5 1 7183 1268943
101 5 1 377953 71811016
14 3 1 8155 1170265
101 3 1 104462 19847748
127 5 1 262 51696
107 5 1 206677 32792730
102 3 1 295129 42105004
101 5 1 335509 63746672
102 5 1 633907 90437440
101 5 1 189206 35948964
101 5 1 379510 72106880
125 5 1 17541 2446880
101 3 1 239000 45409872
125 5 1 19389 2704802
125 5 1 13855 1932736
101 5 1 311016 59092972
101 3 1 198513 37717464
101 5 1 300860 57163352
106 5 1 20867 3637669
101 3 1 107266 20380528
107 5 1 148926 23629536
14 5 1 8523 1223107
101 5 1 374686 71190312
125 5 1 17050 2378433
108 5 1 116914 45771792
125 5 1 7893 1100945
101 3 1 173120 32892664
14 3 1 504 72303
101 5 1 85890 16319029
125 5 1 7368 1027822
101 5 1 1597 303251
101 3 1 167438 31813216
101 3 1 245720 46686800
125 3 1 22812 3182209
101 3 1 261521 49688848
127 3 1 492 97169
125 3 1 6921 965529
14 5 1 57 8107
125 5 1 20763 2896456
101 5 1 65155 12379385
125 5 1 3143 438337
101 4 1 398179 75653984
101 4 1 174726 33197906
107 3 1 303257 48116700
107 4 1 136662 21683696
14 5 1 935 134042
125 5 1 880 122734
101 5 1 41417 7869148
125 5 1 17451 2434287
125 4 1 17851 2490266
14 3 1 6602 947321
14 5 1 4808 689892
101 3 1 96557 18345708
125 5 1 15748 2196813
101 5 1 300426 57080852
101 3 1 296428 56321172
108 5 1 257003 100616504
107 5 1 66278 10516044
14 4 1 5225 749735
14 3 1 2885 413907
127 5 1 615 121522
107 5 1 361444 57349040
101 4 1 74154 14089241
101 5 1 104489 19852940
101 5 1 234487 44552368
125 4 1 4145 578204
125 3 1 14290 1993390
101 5 1 55844 10610210
101 5 1 233897 44440480
101 5 1 212093 40297528
101 5 1 252484 47971912
14 5 1 9987 1433095
101 5 1 255562 48556732
101 5 1 107120 20352648
14 3 1 6251 896970
125 5 1 7661 1068769
101 5 1 176359 33508120
101 3 1 99372 18880656
101 3 1 171423 32570372
123 5 1 10220 3167963
123 5 1 6051 1875697
101 5 1 93912 17843148
125 3 1 21428 3042700
125 4 1 15362 2142987
121 5 1 1127 223860
101 5 1 248890 47289052
105 5 1 164671 25853420
101 5 1 97300 18486912
107 4 1 17278 2741387
101 5 1 288942 54898872
123 5 1 13818 4283475
125 4 1 15337 2139414
101 4 1 330785 62849168
101 5 1 56049 10649226
125 5 1 11453 1597617
125 5 1 10053 1402365
107 5 1 339926 53934904
127 5 1 1003 198160
111 5 1 7925 1400034
101 5 1 87309 16588546
106 5 1 166703 28297808
101 5 1 386353 73407008
125 5 1 24499 3417620
111 3 1 43354 6734250
101 5 1 392827 74637104
14 5 1 2215 317833
101 5 1 111935 21267504
125 5 1 8883 1239080
102 5 1 908120 129558456
105 3 1 146165 22947812
101 5 1 63398 12045481
125 5 1 15932 2262306
101 3 1 44128 8384219
125 5 1 11374 1586673
101 5 1 79402 15086383
106 3 1 98518 17174810
127 3 1 1107 218749
107 5 1 92851 14732207
14 3 1 1525 218748
101 3 1 215387 40923540
111 5 1 22973 4058581
101 5 1 372164 70711144
125 5 1 27887 3959893
101 5 1 175112 33271296
107 5 1 259349 41150120
125 5 1 15082 2103917
108 5 1 13948 5460534
101 5 1 395299 75106696
101 3 1 180503 34295452
14 5 1 233 33465
101 3 1 162703 30913524
127 5 1 711 140435
101 5 1 75714 14385540
125 4 1 28063 3914703
125 3 1 8953 1248967
125 3 1 18015 2512987
101 5 1 372481 70771256
101 5 1 23928 4546207
101 5 1 71368 13559894
125 3 1 10525 1468266
125 5 1 18467 2576177
106 5 1 152948 26663792
101 5 1 298666 56746476
125 3 1 20509 2860908
101 4 1 361289 68644944
125 4 1 27317 3810724
108 3 1 82615 32343636
125 5 1 3282 457829
108 5 1 87317 34184456
125 5 1 775 108094
108 3 1 14663 5740499
101 5 1 132141 25106812
101 5 1 145922 27725016
101 5 1 235340 44714472
111 4 1 24873 3863566
101 3 1 227445 43214384
101 3 1 62325 11841762
111 5 1 9675 1502849
111 5 1 11563 1796006
101 5 1 270704 51433652
107 4 1 333952 52987064
101 5 1 113285 21524068
111 5 1 33186 5862738
101 5 1 117988 22417696
104 5 1 76674 14184655
125 4 1 3750 523096
101 4 1 15751 2992621
14 5 1 9139 1311455
101 5 1 311353 59156956
101 5 1 5352 1016781
125 3 1 1427 199079
14 5 1 3350 480685
127 5 1 284 56055
101 5 1 254327 48322092
101 5 1 390772 74246552
101 5 1 24346 4625764
125 5 1 3859 538350
121 5 1 442 87835
108 5 1 168959 66147580
121 5 1 1496 297292
101 3 1 312675 59408220
125 3 1 9869 1376690
101 5 1 152350 28946374
101 5 1 92740 17620544
111 5 1 15035 2656154
121 5 1 239 45074
106 3 1 130842 22810076
105 4 1 142558 22381538
106 5 1 47242 8235821
106 4 1 305 51631
127 5 1 360 71117
104 3 1 109473 20252456
101 5 1 221474 42079972
101 5 1 271647 51612840
108 3 1 198847 77848728
108 5 1 22438 8784378
101 5 1 66253 12587977
14 5 1 476 68282
101 4 1 123077 23384618
125 5 1 8057 1123835
101 4 1 131264 24940098
101 4 1 210677 40028532
101 4 1 405548 77053984
101 5 1 352776 67027300
101 3 1 182718 34716316
101 3 1 226900 43110968
125 5 1 25975 3623466
108 3 1 81681 31978004
108 5 1 35801 14015783
125 5 1 16759 2337935
125 4 1 12029 1677914
127 3 1 806 159188
125 5 1 22580 3149845
101 5 1 292794 55630740
101 5 1 246533 46841152
101 5 1 301185 57225032
111 5 1 14156 2198950
111 4 1 11056 1717248
101 5 1 324736 61699732
101 5 1 291259 55339164
125 5 1 23227 3240200
107 5 1 211058 33487880
14 3 1 2524 362130
101 4 1 23495 4463910
104 5 1 157111 29065420
111 4 1 11636 2055578
121 4 1 1410 280028
111 3 1 10361 1609328
101 5 1 369840 70269520
101 4 1 315719 59986616
125 5 1 24114 3363860
125 5 1 19065 2659439
101 5 1 205511 39047040
101 3 1 115135 21875468
101 5 1 180875 34366160
108 3 1 193244 75654856
101 3 1 95182 18084540
101 5 1 93724 17807408
125 5 1 1085 151272
125 5 1 16632 2320132
101 4 1 12194 2316687
101 5 1 230622 43818048
107 4 1 190511 30227694
101 5 1 17390 3304061
127 5 1 104 20417
101 5 1 329950 62690372
101 4 1 157340 29894608
102 3 1 991600 141468192
101 5 1 363946 69149616
108 5 1 191683 75043688
101 5 1 353721 67206952
108 3 1 232184 90899960
125 3 1 14978 2089396
106 5 1 22904 3992846
101 5 1 83717 15906167
104 3 1 156166 28890542
101 3 1 22442 4263809
102 5 1 816479 116484384
101 5 1 375525 71349728
14 5 1 1355 194371
101 4 1 116622 22158074
14 5 1 4229 606753
14 5 1 6174 885937
105 5 1 26725 4195774
125 5 1 14448 2015424
101 5 1 4835 918610
125 5 1 16094 2245067
125 3 1 7931 1106429
125 5 1 10275 1433303
101 5 1 237178 45063772
14 5 1 3383 485466
101 3 1 44240 8405527
105 3 1 67751 10636964
14 5 1 2754 395183
101 5 1 141516 26887984
125 5 1 11105 1549076
127 5 1 935 184761
14 5 1 5610 804996
101 5 1 162904 30951780
125 5 1 12657 1765683
125 5 1 20141 2809676
127 5 1 20 3918
125 4 1 27347 3814890
101 5 1 243161 46200612
127 5 1 520 102705
101 5 1 247021 46933884
125 5 1 6727 938328
101 5 1 92231 17523748
101 5 1 332597 63193312
106 4 1 152136 25825020
101 5 1 167900 31900860
125 5 1 11723 1635331
121 5 1 4434 837910
101 5 1 363162 69000672
101 3 1 76568 14547793
101 5 1 67595 12842931
125 5 1 22355 3118496
14 5 1 1613 231396
101 5 1 183911 34943036
102 4 1 273671 39043712
102 5 1 472171 67363032
127 3 1 306 60358
101 4 1 327847 62290820
101 5 1 232486 44172200
105 5 1 150377 23609132
101 5 1 252467 47968652
101 3 1 284757 54103744
101 3 1 361039 68597312
101 5 1 159553 30314900
127 5 1 614 121307
101 3 1 109876 20876442
106 5 1 14553 2470383
101 5 1 90891 17269192
101 5 1 194795 37011052
101 5 1 278589 52931836
101 5 1 408835 77678512
101 4 1 44165 8391371
107 5 1 68846 10923648
101 3 1 408941 77698728
111 4 1 30338 5359597
14 5 1 8549 1226786
102 3 1 744568 106225024
101 5 1 140992 26788448
125 5 1 6368 888258
111 5 1 12589 2223889
14 4 1 7769 1114758
125 5 1 27894 3891189
105 4 1 35177 5593034
125 3 1 4507 628718
101 5 1 169624 32228550
101 5 1 7545 1433515
101 5 1 348534 66221432
101 5 1 76809 14593698
125 5 1 28012 3907599
101 4 1 180930 34376632
107 3 1 18634 2956632
101 3 1 171907 32662316
127 4 1 1149 227133
105 5 1 163265 25632460
101 5 1 47448 9015043
125 3 1 7795 1087308
101 5 1 269479 51200936
125 5 1 12835 1790435
125 5 1 22059 3077157
123 4 1 6909 2141555
105 5 1 161654 25379664
101 5 1 303075 57584124
104 5 1 112118 20741664
121 5 1 305 60488
101 5 1 182475 34670260
101 5 1 278305 52877844
101 5 1 225926 42925864
106 5 1 168608 29394044
102 5 1 576941 82310336
101 3 1 203507 38666272
125 5 1 11505 1604898
125 5 1 3688 514449
102 3 1 569146 81198176
107 5 1 66445 10542486
107 5 1 368459 58462124
14 5 1 3545 508596
125 5 1 1927 268799
111 5 1 28129 4369392
