mc lep_category run lumi evt
125 1 1 8711 1236969
4 1 1 7583 1292738
125 1 1 10921 1523388
5 1 1 6519 1153799
102 1 1 429225 61236076
3 2 1 14021 1493320
5 2 1 3510 621146
5 1 1 3359 594403
3 1 1 7623 811757
5 2 1 2526 447072
1 2 1 4237 773112
3 1 1 11793 1255889
4 2 1 6210 1058768
1 1 1 4462 814174
125 2 1 22117 3085279
125 2 1 650 90668
3 1 1 6939 739040
2 1 1 9247 993991
4 2 1 5454 929783
127 2 1 341 67378
3 2 1 8183 871528
125 1 1 21717 3029455
4 1 1 2043 348245
106 1 1 39916 6775706
102 2 1 1075396 153423040
4 1 1 3367 574044
5 2 1 4209 744856
108 1 1 283393 110948184
125 2 1 1978 275865
5 2 1 5797 1026012
106 1 1 3299 559962
3 1 1 9493 1010919
4 2 1 4865 829321
2 1 1 1275 136965
104 1 1 141689 26212412
102 2 1 167315 23870236
111 1 1 25298 3929547
4 1 1 4254 725293
2 1 1 4871 523623
4 1 1 886 151047
5 2 1 2370 419375
102 1 1 326075 46519952
2 1 1 5829 626512
5 1 1 1133 200433
5 1 1 6373 1127849
5 2 1 901 159302
102 1 1 70208 10016367
125 1 1 9699 1352967
127 1 1 476 94004
5 1 1 2783 492516
102 1 1 516740 73721640
5 1 1 3500 619468
102 1 1 909697 129783456
5 2 1 4585 811424
4 1 1 6949 1184800
125 1 1 18589 2593215
3 1 1 3945 420146
1 2 1 3570 651367
106 1 1 142409 24173876
105 1 1 126868 20171976
125 2 1 10179 1419835
1 2 1 5352 976688
127 1 1 1122 221715
108 2 1 253041 99065392
3 1 1 9981 1062977
108 2 1 230813 90363200
3 2 1 4063 432693
3 1 1 3839 408852
2 1 1 12643 1359131
5 1 1 3150 557476
106 1 1 114526 19965656
5 2 1 6535 1156602
1 1 1 1717 313221
3 1 1 10659 1135116
125 2 1 9499 1325099
4 1 1 2412 411181
5 1 1 4069 720193
125 2 1 24345 3396166
5 2 1 6852 1212782
104 1 1 155192 28710384
4 1 1 3456 589120
125 2 1 13403 1903229
4 2 1 7350 1253038
5 2 1 1206 213431
106 1 1 26172 4442619
105 2 1 74017 11768637
1 1 1 5646 1030322
102 1 1 966374 137869312
101 1 1 154865 29424320
125 2 1 12056 1681750
5 1 1 7923 1402315
5 2 1 2918 516340
4 1 1 2051 349695
3 1 1 3649 388664
4 2 1 8732 1488672
125 1 1 9463 1319981
102 2 1 115535 16483062
102 1 1 491864 70172704
4 1 1 7379 1258107
4 1 1 2514 428575
107 2 1 376829 59790280
101 1 1 410770 78046144
101 2 1 336346 63905648
127 2 1 703 138853
4 1 1 5422 924397
111 1 1 221297 42525912
5 1 1 7936 1404556
4 2 1 4442 757223
127 1 1 848 167584
125 1 1 9339 1302787
107 1 1 359073 56972904
102 1 1 669286 95484824
102 1 1 213911 30517964
111 1 1 12882 2275782
5 1 1 4243 750896
4 2 1 5709 973363
2 1 1 4895 526180
4 2 1 761 129641
3 1 1 3153 335796
105 1 1 37220 5917945
4 1 1 2664 454107
108 1 1 3803 1488816
104 2 1 45840 8480341
106 2 1 32456 5509398
102 2 1 620579 88535880
101 1 1 304574 57869032
106 2 1 82368 14359430
5 2 1 6375 1128219
125 1 1 14151 1974064
4 1 1 4052 690729
5 1 1 1900 336176
111 1 1 105917 20353556
5 2 1 3289 582091
127 1 1 539 106417
3 1 1 8129 865737
127 1 1 365 72130
125 1 1 17983 2508591
1 2 1 5310 968957
5 1 1 7891 1396619
101 1 1 278983 53006628
105 2 1 131128 20849314
105 2 1 64234 10213195
5 2 1 1262 223291
2 2 1 9697 1042378
1 2 1 522 95223
102 1 1 48392 6903917
5 1 1 6817 1206511
102 2 1 950435 135595408
102 2 1 418084 59646704
4 2 1 6406 1092221
127 2 1 247 48746
5 1 1 6115 1082299
101 1 1 50036 9506762
1 1 1 5865 1070341
105 2 1 168358 26768790
102 1 1 123835 17667070
3 1 1 63 6711
2 1 1 6501 698893
3 1 1 13682 1457133
2 2 1 9801 1053627
108 2 1 158124 61905536
5 1 1 3163 559812
125 2 1 26197 3654526
102 1 1 4608 657403
105 1 1 12026 1912174
104 2 1 109266 20214060
3 1 1 13877 1477923
2 1 1 11227 1206895
111 1 1 3829 676315
4 2 1 2846 485228
125 1 1 13084 1825153
125 1 1 17782 2480547
5 1 1 5673 1004141
101 2 1 360962 68582616
3 2 1 8097 862396
125 1 1 23133 3227034
4 2 1 1825 311077
102 2 1 395226 56385560
1 2 1 3551 647945
123 1 1 7629 2364885
5 1 1 6114 1082041
107 1 1 69172 10975261
4 2 1 6442 1098239
125 1 1 5221 728215
125 1 1 18166 2534098
5 2 1 5736 1015249
111 1 1 7408 1150580
125 2 1 28481 3973004
127 2 1 153 30071
5 2 1 6187 1095051
107 1 1 149779 23764906
1 2 1 2718 495988
102 1 1 1103213 157391744
5 1 1 6586 1165582
104 1 1 80238 14844000
101 1 1 237910 45202880
5 2 1 4878 863312
4 1 1 1280 218160
4 1 1 8023 1367761
102 2 1 245433 35015092
125 1 1 14283 2028059
102 1 1 945983 134960208
4 2 1 3475 592509
102 2 1 211876 30227564
1 2 1 2988 545228
106 1 1 47466 8057404
125 1 1 10824 1509932
3 2 1 10493 1117414
125 1 1 22563 3147585
5 1 1 1995 353091
3 1 1 5149 548368
3 1 1 7459 794470
3 2 1 8763 933322
2 1 1 12033 1293539
1 1 1 748 136379
125 1 1 14621 2039624
106 1 1 99520 17349512
102 2 1 309787 44196312
3 1 1 7655 815292
127 2 1 173 34120
2 1 1 6461 694475
108 1 1 27542 10782599
106 2 1 33845 5900245
125 1 1 22537 3143930
102 1 1 64936 9264069
111 1 1 36582 7029739
5 1 1 1688 298714
5 2 1 4680 828354
5 2 1 7104 1257346
105 1 1 188251 29555512
5 2 1 2909 514767
4 1 1 2861 487674
4 2 1 3574 609333
5 1 1 1006 178049
1 2 1 3017 550444
5 1 1 946 167389
3 2 1 10769 1146965
102 2 1 398981 56921240
102 1 1 638885 91147600
4 2 1 5155 878799
105 2 1 136012 21625904
111 1 1 27103 4788163
5 2 1 7809 1382081
2 2 1 963 103510
102 1 1 137764 19654340
5 1 1 2582 456918
5 1 1 1791 316876
125 1 1 28489 3974085
102 1 1 965195 137701232
1 1 1 1206 219982
102 1 1 653159 93183976
1 1 1 5628 1027023
102 2 1 691370 98635536
3 2 1 11675 1243302
125 2 1 20127 2807658
102 1 1 427141 60938664
125 2 1 6628 924601
5 1 1 2611 461980
106 1 1 92344 16098600
1 1 1 7187 1311633
3 2 1 6969 742246
3 2 1 6145 654418
5 2 1 4742 839328
2 1 1 6045 649848
102 1 1 851612 121496760
5 1 1 8375 1482274
102 2 1 387625 55301192
3 1 1 13653 1454079
4 2 1 8132 1386469
1 1 1 8068 1472292
125 2 1 103 14348
5 2 1 28 4864
4 1 1 6437 1097502
3 1 1 11775 1254109
5 2 1 1704 301524
105 1 1 188029 29896572
4 1 1 4690 799525
104 1 1 140858 26058640
125 2 1 27602 3850412
125 1 1 27807 3879114
5 2 1 2390 422974
5 1 1 1369 242208
102 1 1 980411 139871920
1 1 1 6577 1200166
5 2 1 7715 1365547
4 1 1 7593 1294548
3 2 1 11665 1242263
125 1 1 13085 1825334
105 2 1 69501 10911624
102 2 1 603412 86086760
106 2 1 43212 7335197
106 2 1 146206 25488476
3 1 1 4815 512723
101 2 1 36163 6870943
3 1 1 3149 335437
101 2 1 184478 35050792
102 1 1 406300 57965368
4 1 1 4478 763365
127 1 1 460 90833
108 1 1 58466 22889260
111 2 1 194189 37028664
5 2 1 2256 399161
5 1 1 2179 385548
2 1 1 2159 232046
4 1 1 3298 562290
4 1 1 2971 506390
2 1 1 3697 397325
105 1 1 19163 3046846
125 1 1 16267 2269144
125 1 1 14359 2003023
102 2 1 678257 96764664
4 1 1 7815 1332438
102 1 1 503899 71889624
105 2 1 156647 24593548
1 2 1 1633 298017
108 1 1 111347 43592464
3 1 1 1661 176812
102 1 1 510431 72821576
1 1 1 1904 347317
106 1 1 159398 27057792
2 1 1 1283 137894
4 2 1 6093 1038773
127 1 1 801 158181
4 1 1 8683 1480465
125 1 1 24013 3349843
102 2 1 931388 132878032
123 1 1 11593 3593592
5 1 1 7218 1277446
102 1 1 285449 40724000
125 1 1 15756 2197907
102 2 1 198484 28316988
106 1 1 17893 3119318
102 2 1 19040 2716357
5 2 1 4451 787817
125 1 1 5999 836885
2 1 1 3755 403602
125 1 1 4331 604103
108 1 1 42771 16744684
1 1 1 5406 986589
2 2 1 3559 382551
4 1 1 836 142445
4 2 1 5328 908301
3 1 1 10319 1098916
102 1 1 853289 121735960
125 1 1 15889 2216435
5 2 1 6533 1156272
123 1 1 5438 909917
5 2 1 6491 1148887
125 2 1 9293 1296247
125 2 1 28412 3963467
106 1 1 23167 3932608
4 2 1 5383 917639
107 1 1 129134 20489292
102 2 1 304725 43474096
102 2 1 453482 64696768
127 1 1 381 75303
127 1 1 938 185369
5 2 1 5311 940048
127 1 1 708 139971
2 2 1 10841 1165304
5 2 1 8080 1430143
2 2 1 5381 578495
101 1 1 136774 25987052
102 1 1 623026 88884928
125 2 1 2749 383525
106 1 1 141 24486
5 2 1 4985 882264
108 2 1 249277 97591608
127 1 1 919 181675
104 1 1 153427 28383904
102 1 1 949117 135407392
102 2 1 739705 105531160
102 1 1 885268 126298168
1 2 1 343 62529
102 2 1 843068 120277616
1 1 1 3774 688740
106 1 1 122770 21402752
125 1 1 12581 1754938
5 1 1 531 93862
102 1 1 938813 133937336
125 2 1 27773 3874205
125 2 1 25654 3578706
127 2 1 1252 247385
102 2 1 752078 107296544
2 1 1 3463 372266
125 1 1 5681 792417
3 2 1 5651 601782
4 2 1 799 136179
4 2 1 115 19595
125 2 1 16403 2288212
111 1 1 103250 19688124
111 2 1 10569 1867076
3 1 1 13291 1415444
101 2 1 417353 79297056
102 1 1 559442 79813656
5 2 1 5918 1047458
1 1 1 393 71674
5 1 1 4314 763548
102 2 1 220320 31432308
125 1 1 28377 3958476
125 1 1 3972 554049
125 1 1 6821 951511
105 1 1 168544 26798348
125 2 1 25752 3592328
5 2 1 6557 1160579
102 2 1 150626 21489388
1 1 1 7706 1406297
3 2 1 151 16015
1 2 1 3957 722005
121 1 1 950 188815
102 1 1 1037492 148015472
125 1 1 16805 2344291
107 1 1 358937 56951336
1 1 1 8145 1486422
2 2 1 7375 792904
5 2 1 1074 190097
104 1 1 127109 23515008
111 2 1 188976 36034596
4 2 1 988 168437
5 2 1 2698 477434
107 2 1 221279 35109512
102 2 1 138443 19751130
104 1 1 92440 17101392
104 2 1 6458 1194565
3 1 1 2369 252233
125 2 1 11520 1606999
102 1 1 610627 87116016
125 2 1 14377 2005537
3 1 1 2472 263267
102 1 1 794041 113283088
5 2 1 4543 803955
106 2 1 156605 26583648
2 1 1 4477 481305
104 1 1 65781 12169394
3 1 1 7635 813060
1 2 1 36 6462
3 2 1 11231 1196051
102 1 1 917012 130827120
106 1 1 112676 19643226
121 1 1 970 192702
3 2 1 14035 1494640
5 1 1 3368 596092
4 1 1 5695 970917
2 1 1 11041 1186862
111 1 1 37871 5882618
1 1 1 6108 1114706
1 1 1 5609 1023588
127 1 1 215 42424
111 2 1 160616 30865034
102 1 1 976511 139315648
5 1 1 3514 621904
125 1 1 28120 3922693
102 1 1 997303 142281856
101 1 1 57356 10897479
125 1 1 8119 1132494
127 2 1 839 165827
2 2 1 13515 1452803
101 1 1 203404 38646724
127 1 1 203 40036
102 2 1 1098676 156744368
3 2 1 6909 735752
3 1 1 11397 1213845
101 2 1 158061 30031612
3 2 1 3039 323723
102 2 1 765650 109232768
125 2 1 6957 970491
5 2 1 2575 455675
5 2 1 3578 633195
3 2 1 14075 1498902
1 1 1 5969 1089305
3 1 1 13543 1442380
107 2 1 93926 14902991
105 2 1 173103 27523330
5 2 1 1465 259201
101 2 1 147391 28004216
3 1 1 13120 1397273
102 1 1 1103339 157409776
102 1 1 1010372 144146368
105 2 1 106125 16661548
2 2 1 8769 942752
127 1 1 182 35906
104 1 1 49883 9228277
4 1 1 1817 309771
5 1 1 7637 1351693
125 1 1 2103 293285
5 1 1 6340 1122156
3 1 1 13301 1416517
3 2 1 13607 1449203
125 2 1 7029 980531
5 1 1 4030 713234
5 1 1 6549 1159033
104 2 1 51225 9476456
127 1 1 781 154398
3 2 1 11699 1245935
3 2 1 11189 1191668
5 2 1 1733 306665
3 2 1 75 8017
125 1 1 1954 272520
2 1 1 4209 452461
105 2 1 36835 5783125
108 2 1 304578 119242136
2 1 1 153 16501
3 1 1 11355 1209274
3 1 1 1705 181512
4 2 1 4262 726631
5 1 1 5106 903717
4 1 1 5573 950177
125 1 1 3764 525073
5 1 1 6567 1162285
125 2 1 21329 2975437
125 2 1 16831 2347945
4 1 1 6893 1175261
4 1 1 8755 1492733
5 2 1 3305 584837
102 1 1 488084 69633328
125 1 1 26241 3660625
5 2 1 6652 1177274
1 1 1 353 64249
5 1 1 7316 1294844
125 1 1 24299 3389741
108 1 1 41295 16166862
1 2 1 5838 1065386
5 2 1 5773 1021648
125 1 1 18042 2561945
3 1 1 14072 1498665
1 1 1 6481 1182663
102 1 1 1023121 145965248
125 2 1 1400 195233
102 1 1 934498 133321744
2 1 1 7471 803214
5 1 1 3753 664203
102 2 1 595142 84906912
3 1 1 2929 311897
4 1 1 8080 1377574
4 1 1 639 108834
102 1 1 665750 94980320
102 2 1 1051753 150050080
125 2 1 2231 311106
106 1 1 11479 1948580
125 1 1 24819 3462175
125 1 1 5554 774766
102 1 1 558326 79654472
2 2 1 3441 369825
102 2 1 702757 100259952
5 1 1 4757 841878
102 2 1 724764 103399640
102 2 1 639317 91209256
5 1 1 616 108953
102 2 1 221042 31535244
4 1 1 90 15291
105 1 1 42015 6596362
102 1 1 459961 65621048
102 1 1 980051 139820656
101 1 1 288548 54823988
5 2 1 4087 723225
2 2 1 10037 1079008
3 1 1 10027 1067835
1 1 1 3909 713212
108 1 1 198925 77878960
4 1 1 947 161350
5 1 1 7277 1288026
3 2 1 653 69512
4 2 1 4783 815420
106 2 1 100538 17526990
4 1 1 6175 1052839
3 2 1 13889 1479077
102 1 1 90313 12884706
2 2 1 5827 626348
5 1 1 2721 481445
1 1 1 1482 270368
121 1 1 462 91676
3 1 1 3177 338401
102 1 1 1034250 147552992
125 1 1 5793 808139
102 1 1 334901 47779292
125 1 1 22851 3187712
105 2 1 167665 26658642
102 2 1 870197 124148160
111 1 1 255666 49130480
5 2 1 827 146320
3 1 1 7697 819749
125 2 1 430 61031
2 1 1 2945 316508
5 1 1 4031 713391
1 2 1 7832 1429317
102 1 1 754536 107647120
102 2 1 624352 89074208
5 2 1 6286 1112494
125 1 1 17966 2506186
4 1 1 6524 1112297
2 2 1 7829 841693
3 1 1 5627 599299
4 1 1 5161 879914
125 1 1 12647 1795745
4 2 1 6899 1176118
125 1 1 13609 1932364
4 2 1 1432 244134
1 2 1 4040 737140
123 2 1 15178 4705043
102 1 1 1047419 149431728
125 2 1 24971 3483499
5 1 1 7472 1322470
107 2 1 168639 26757330
4 2 1 6443 1098513
4 2 1 947 161386
5 1 1 2086 369202
102 1 1 673128 96032912
102 2 1 693614 98955520
108 1 1 213286 83501296
4 2 1 7840 1336592
2 1 1 11773 1265589
102 1 1 255158 36402608
102 2 1 1101418 157135664
102 2 1 396848 56617072
108 2 1 53404 20907614
111 2 1 302574 58144648
125 1 1 16444 2293917
125 1 1 12619 1760341
111 2 1 286108 54980368
101 2 1 350653 66624076
5 1 1 3308 585474
125 2 1 17871 2492912
3 1 1 11117 1183973
4 1 1 7915 1349511
105 1 1 127082 20205944
111 1 1 19487 3026878
102 1 1 622463 88804656
2 1 1 7203 774297
102 1 1 533039 76046928
3 2 1 557 59272
111 1 1 172359 33121604
102 2 1 827684 118082864
125 1 1 13001 1813693
5 2 1 299 52769
102 1 1 652052 93026104
102 1 1 526466 75109240
106 1 1 77840 13213282
3 2 1 5307 565211
2 1 1 12352 1327835
2 1 1 4663 501341
4 2 1 397 67651
3 2 1 8427 897533
127 1 1 958 189252
102 1 1 378915 54058532
3 1 1 10769 1146804
5 1 1 4792 848138
5 2 1 7379 1305935
2 1 1 1719 184716
5 1 1 6307 1116316
4 2 1 276 47022
5 2 1 4869 861664
127 2 1 64 12484
1 1 1 8003 1460505
102 2 1 686025 97872896
3 1 1 4469 475874
125 1 1 11199 1562211
3 1 1 7325 780050
102 2 1 308702 44041408
1 1 1 2598 474054
102 1 1 814435 116192632
4 1 1 5485 935085
4 2 1 6009 1024436
101 1 1 292424 55560508
102 2 1 866297 123591744
5 2 1 6506 1151411
4 1 1 8676 1479181
5 2 1 6040 1068986
102 1 1 857569 122346448
102 1 1 1041541 148593056
2 2 1 125 13339
2 2 1 4789 514829
127 1 1 308 60809
5 1 1 6475 1146060
105 1 1 30419 4775884
111 1 1 7463 1159268
102 2 1 576209 82205736
108 2 1 324941 127214440
105 1 1 98619 15680361
102 1 1 137200 19573816
102 1 1 1046192 149256672
125 1 1 13645 1903417
3 2 1 9965 1061275
104 2 1 58875 10891849
5 1 1 459 81133
107 2 1 278160 44134660
108 1 1 61343 24015880
1 1 1 3640 664210
2 2 1 6855 736975
121 1 1 213 42254
1 2 1 1025 187068
1 2 1 5815 1061070
125 2 1 11813 1647943
127 2 1 838 165553
106 2 1 67157 11399832
3 1 1 5809 618677
121 2 1 597 118572
5 2 1 191 33692
3 1 1 699 74535
4 2 1 3019 514740
108 1 1 321627 125917112
102 1 1 440241 62807696
102 1 1 1095674 156316128
5 1 1 2115 374290
101 2 1 148561 28226508
3 2 1 3223 343257
125 2 1 2663 371404
111 1 1 38144 5925071
5 2 1 6667 1179945
4 1 1 1333 227116
102 1 1 179335 25585020
4 2 1 662 112751
125 1 1 20383 2843389
3 1 1 10599 1128761
5 2 1 3702 655212
102 1 1 384644 54875944
125 1 1 14805 2065231
102 1 1 253633 36184952
1 1 1 7984 1456975
5 2 1 4979 881284
125 2 1 8625 1203109
2 2 1 1943 208860
108 2 1 128577 50337948
102 1 1 406678 58019332
2 1 1 4937 530658
3 1 1 4651 495264
121 1 1 506 100484
5 1 1 5996 1061199
102 1 1 852745 121658272
3 2 1 437 46481
101 2 1 115704 21983724
125 2 1 8099 1150011
5 1 1 2338 413777
2 1 1 3959 425537
2 1 1 4415 474633
4 2 1 897 152863
4 1 1 6785 1156814
105 1 1 185062 29424780
102 1 1 990385 141294912
4 1 1 6720 1145746
3 2 1 10447 1112558
102 2 1 315505 45011904
1 1 1 2350 428819
5 1 1 5688 1006773
5 2 1 613 108439
5 1 1 5538 980074
125 2 1 21195 2956571
125 2 1 16220 2262690
1 1 1 6873 1254219
125 2 1 25105 3502129
2 1 1 2737 294122
125 1 1 9368 1306834
102 2 1 645914 92150480
111 1 1 11113 1963183
5 2 1 8447 1494992
125 1 1 17305 2457337
105 1 1 186866 29337988
125 1 1 18329 2556897
125 1 1 16431 2292041
5 1 1 8377 1482716
121 2 1 318 63141
125 2 1 9094 1268560
102 2 1 547 78055
5 2 1 6738 1192511
108 2 1 225649 88341576
102 1 1 735002 104860336
111 1 1 235360 45228436
4 1 1 6998 1193021
104 2 1 7385 1366135
102 1 1 334220 47681984
102 1 1 69680 9941067
2 1 1 11595 1246552
108 1 1 320321 125405504
2 1 1 3653 392763
125 1 1 283 39359
125 1 1 16553 2309203
3 1 1 5375 572451
101 2 1 7351 1396672
111 2 1 36192 5621817
102 1 1 677438 96647888
102 1 1 783761 111816688
121 1 1 2491 494863
102 2 1 682907 97428128
102 1 1 808033 115279240
4 1 1 1366 232812
102 1 1 806473 115056848
5 2 1 104 18275
125 1 1 5359 747578
3 2 1 11605 1235924
106 2 1 30778 5365569
1 1 1 8139 1485321
106 2 1 122679 21386918
1 1 1 2322 423648
125 2 1 189 26232
1 1 1 7248 1322669
127 2 1 736 145359
5 2 1 7046 1247132
5 1 1 6765 1197345
5 1 1 3668 649171
127 2 1 302 59544
125 2 1 12382 1727281
4 2 1 3667 625147
4 1 1 1059 180512
101 2 1 176140 33466636
111 2 1 32651 5071706
4 1 1 1864 317780
123 2 1 1240 384161
101 1 1 344231 65403864
125 1 1 22955 3202179
102 1 1 896144 127849856
2 1 1 3243 348554
121 2 1 1119 222303
5 1 1 6273 1110261
3 2 1 8935 951552
4 2 1 6547 1116292
108 2 1 198133 77569040
1 1 1 6827 1245850
2 1 1 4989 536319
108 2 1 344981 135059824
106 1 1 175446 29781920
5 1 1 314 55459
121 1 1 1393 276678
102 1 1 1015444 144869984
3 2 1 1829 194735
4 2 1 3649 622171
125 2 1 4837 674808
107 1 1 279608 44364432
3 1 1 9893 1053657
125 1 1 4857 677589
125 1 1 27547 3842814
2 2 1 8905 957250
125 1 1 3001 418525
4 1 1 474 80809
4 2 1 8314 1417527
127 2 1 708 139940
1 1 1 3139 572806
3 1 1 11917 1269177
102 1 1 196819 28079564
4 1 1 1125 191756
101 1 1 13514 2567528
5 1 1 1929 341337
102 1 1 915827 130657952
107 2 1 363886 57736452
107 1 1 305986 48549648
108 1 1 266621 104382208
4 1 1 1698 289418
102 1 1 615980 87879768
101 1 1 73677 13998622
102 1 1 450490 64269956
4 2 1 6710 1143916
4 1 1 5461 931009
4 1 1 1015 173069
5 1 1 7728 1367769
125 1 1 24369 3399475
125 2 1 5618 783656
125 1 1 11305 1576962
4 1 1 1760 299992
3 1 1 4953 527545
123 1 1 14004 4341151
4 1 1 1514 258079
102 2 1 802516 114492288
108 2 1 66009 25842494
102 2 1 434504 61989324
3 1 1 9037 962346
127 1 1 911 180103
3 1 1 12107 1289433
125 1 1 10646 1485066
125 2 1 3918 546522
102 1 1 885097 126273744
3 1 1 4001 426145
3 1 1 6497 691985
5 2 1 2596 459462
5 1 1 6250 1106151
105 2 1 103442 16240318
4 2 1 5475 933345
3 2 1 9037 962510
5 2 1 4066 719635
111 2 1 218530 41994180
125 1 1 5465 762295
4 2 1 7456 1271119
104 1 1 57352 10610080
5 1 1 8200 1451369
5 1 1 2729 482982
5 2 1 4855 859244
5 2 1 6575 1163646
3 2 1 13625 1451085
2 2 1 1843 198185
1 1 1 559 101845
111 2 1 218447 41978320
125 2 1 24981 3484745
1 1 1 4241 773942
108 1 1 271400 106252912
5 1 1 7379 1305967
102 1 1 339200 48392456
111 1 1 345022 66301876
102 2 1 622336 88786536
5 1 1 1079 190814
102 1 1 500765 71442560
4 1 1 613 104395
4 1 1 4087 696744
5 2 1 6808 1204999
102 2 1 1080695 154179216
125 1 1 18740 2614194
2 1 1 11845 1273351
5 1 1 2215 392059
