mc lep_category run lumi evt
107 1 1 151544 24044960
102 2 1 510500 72831320
7 2 1 4292 699636
6 2 1 3686 495232
125 2 1 11777 1642813
9 2 1 881 143622
102 1 1 128486 18330658
127 2 1 667 131754
7 2 1 610 99415
9 1 1 6490 1057805
125 2 1 22315 3113003
9 2 1 8875 1446519
125 1 1 23229 3240367
108 2 1 316239 123807512
9 2 1 8898 1450325
102 2 1 450803 64314608
102 1 1 96020 13698918
9 2 1 8720 1421403
102 1 1 237406 33869876
108 1 1 314081 122962784
102 2 1 286501 40874100
9 1 1 131 21305
125 1 1 11470 1600050
125 2 1 1512 210883
111 1 1 87439 16802796
102 2 1 282014 40234048
102 1 1 701210 100039240
6 1 1 8740 1174036
6 2 1 8774 1178710
102 1 1 1069225 152542672
111 1 1 8025 1417721
9 2 1 5633 918103
9 1 1 2642 430632
101 1 1 324330 61622620
9 1 1 7716 1257691
6 2 1 9224 1239154
102 2 1 834391 119039800
9 1 1 4933 804106
125 2 1 18360 2561151
105 1 1 71625 11388333
6 1 1 4465 599712
102 2 1 1072283 152979152
107 1 1 13727 2177958
101 1 1 991 188143
125 2 1 3237 451529
9 1 1 2974 484696
9 1 1 4505 734319
125 2 1 21349 2978073
125 2 1 18455 2574406
107 1 1 89767 14242909
6 2 1 4048 543671
7 2 1 7168 1168311
102 2 1 488528 69696576
106 1 1 108995 19001376
9 2 1 1949 317622
105 1 1 28016 4454445
7 1 1 9046 1474375
6 2 1 4898 658015
125 1 1 15623 2179357
102 2 1 691831 98701176
101 1 1 182986 34767296
7 2 1 4786 780134
107 1 1 105923 16806514
6 1 1 7555 1014812
121 1 1 2017 400736
9 1 1 3516 573069
6 1 1 10580 1421227
111 1 1 32176 5684371
7 2 1 3827 623728
125 1 1 21644 3019330
111 2 1 32930 6327999
9 2 1 8416 1371767
125 1 1 13315 1857348
9 1 1 5888 959711
7 2 1 4348 708574
7 2 1 7970 1299133
111 2 1 44249 6873408
102 1 1 692899 98853640
102 1 1 882755 125939760
101 2 1 59521 11308981
7 1 1 2858 465744
7 1 1 1277 208154
102 1 1 1069517 152584464
102 1 1 130079 18558036
9 1 1 7399 1205958
102 1 1 355597 50731836
107 2 1 151541 24044500
127 1 1 961 189810
104 1 1 20189 3734937
104 2 1 40114 7421065
104 1 1 67674 12519561
7 1 1 6865 1118959
6 1 1 1715 230341
7 2 1 3628 591393
6 2 1 7316 982735
108 2 1 84614 33126260
125 1 1 25220 3518156
102 2 1 26363 3761210
125 1 1 20733 2892181
102 2 1 81671 11651795
121 1 1 3495 694445
6 1 1 2560 343829
6 1 1 1265 169947
9 1 1 3288 535938
6 2 1 3274 439827
102 1 1 172103 24553386
106 2 1 168005 29288884
9 2 1 5156 840348
6 2 1 8851 1188962
6 1 1 9419 1265247
7 1 1 5201 847647
125 1 1 23756 3373349
107 2 1 80105 12710013
125 1 1 20213 2819588
106 1 1 77366 13487459
125 1 1 15109 2107676
7 1 1 707 115218
108 2 1 196432 76902928
9 2 1 2579 420414
125 1 1 11664 1627107
125 1 1 17721 2516241
125 2 1 14680 2047850
7 2 1 3200 521673
102 1 1 496873 70887248
106 1 1 37410 6350216
9 1 1 9151 1491452
125 1 1 7921 1104890
9 2 1 4076 664443
107 2 1 66793 10597844
6 2 1 3574 480145
125 1 1 25971 3622903
9 2 1 1728 281616
105 1 1 46341 7275482
125 2 1 10695 1491874
102 2 1 7601 1084405
7 1 1 709 115445
101 1 1 20212 3840283
9 1 1 6270 1021922
6 2 1 8557 1149540
102 1 1 725170 103457608
6 1 1 8319 1117517
9 1 1 2659 433338
9 1 1 4486 731106
9 2 1 6630 1080682
6 1 1 5068 680863
7 1 1 3721 606469
9 1 1 5620 915914
125 1 1 6545 912892
102 2 1 761042 108575424
6 1 1 422 56648
6 1 1 10288 1381974
108 2 1 91514 35827564
125 1 1 4581 639029
102 1 1 1053902 150356768
102 1 1 951910 135805728
7 1 1 8494 1384479
125 1 1 28629 3993799
6 1 1 6794 912656
125 2 1 10235 1427656
7 2 1 6361 1036793
125 2 1 23429 3268342
125 1 1 22879 3191674
7 2 1 8642 1408648
125 2 1 10348 1443533
104 1 1 18461 3415192
102 1 1 693365 98920096
102 1 1 1045636 149177376
105 1 1 88473 14067135
9 1 1 6190 1008975
6 2 1 6482 870721
104 2 1 30370 5618333
9 2 1 2203 359030
107 1 1 28241 4480940
125 1 1 24514 3419642
6 2 1 7843 1053505
6 1 1 1418 190477
125 2 1 14312 1996491
101 1 1 399259 75859096
102 2 1 860807 122808560
7 1 1 7014 1143207
106 1 1 128932 22477130
101 2 1 319216 60650928
104 2 1 98279 18181486
125 1 1 1871 260988
6 2 1 9745 1309144
6 2 1 9793 1315527
7 2 1 3424 557995
127 1 1 943 186393
125 1 1 24247 3382428
6 1 1 10109 1358047
125 1 1 28409 3962996
105 1 1 107791 17138716
9 1 1 1509 245910
111 2 1 9069 1729240
104 2 1 34942 6464254
104 2 1 85502 15817819
125 1 1 2879 401610
6 1 1 2806 376985
7 2 1 1508 245848
104 1 1 35364 6542210
9 1 1 9000 1466980
108 1 1 193143 75615280
101 1 1 199214 37850580
7 1 1 6386 1040830
108 2 1 218901 85699352
102 2 1 387676 55308452
9 1 1 7033 1146416
9 1 1 4994 813918
7 1 1 7693 1253989
125 1 1 10347 1443284
102 2 1 41670 5944916
9 2 1 2836 462206
105 1 1 70439 11199878
9 1 1 4831 787308
6 1 1 2012 270369
9 2 1 250 40594
125 2 1 26530 3700883
105 1 1 35150 5588922
125 1 1 22132 3087348
102 1 1 954910 136233824
101 2 1 179230 34053616
9 1 1 2830 461311
125 1 1 16155 2253553
6 2 1 3461 464894
127 1 1 1221 241225
125 1 1 15097 2105985
107 2 1 208106 33019504
102 2 1 510394 72816216
7 1 1 6511 1061279
6 1 1 8725 1172123
7 2 1 4922 802336
101 1 1 170287 32354536
102 1 1 825938 117833864
7 1 1 9200 1499637
123 2 1 2805 869265
9 1 1 6517 1062284
102 2 1 767843 109545624
7 1 1 5843 952309
102 1 1 1034267 147555536
9 2 1 8548 1393174
6 1 1 5141 690680
106 2 1 127090 22155932
7 1 1 2403 391624
107 1 1 352934 55998872
7 1 1 1847 300982
125 2 1 7637 1065274
6 2 1 991 133152
102 1 1 1000069 142676432
7 1 1 1787 291168
102 2 1 929260 132574376
6 2 1 3413 458534
7 1 1 6842 1115265
127 1 1 74 14614
107 1 1 34238 5432408
9 2 1 9028 1471462
9 2 1 3244 528634
9 2 1 6242 1017397
125 1 1 243 33859
7 2 1 3171 516791
125 1 1 22337 3115973
9 1 1 5516 899165
9 2 1 4737 772047
6 1 1 3851 517256
125 2 1 10931 1524852
9 2 1 6193 1009387
9 1 1 4519 736588
6 1 1 572 76900
111 1 1 221934 42648176
125 1 1 5383 750942
9 1 1 7709 1256593
106 2 1 24632 4294123
9 1 1 2161 352170
6 1 1 3881 521415
7 1 1 251 40888
7 2 1 8024 1307975
102 2 1 764398 109054024
6 1 1 4897 657821
125 1 1 7497 1045830
102 1 1 927185 132278504
102 2 1 1071815 152912256
7 1 1 6070 989322
102 2 1 356729 50893332
125 1 1 14614 2038636
108 2 1 60064 23514840
9 1 1 5357 873115
125 1 1 24507 3418595
102 2 1 542686 77423112
127 1 1 497 98258
9 1 1 6993 1139778
6 1 1 8281 1112440
125 2 1 20339 2837216
125 1 1 5014 699379
111 2 1 27423 4844630
7 1 1 1827 297747
102 1 1 652217 93049616
9 2 1 5366 874691
6 2 1 1337 179636
125 2 1 6911 964003
9 2 1 6117 997039
125 1 1 22483 3136312
9 1 1 7965 1298249
107 2 1 136000 21578628
7 1 1 4979 811585
7 1 1 5685 926587
125 2 1 28627 3993408
102 2 1 554506 79109400
105 2 1 93870 14737584
7 2 1 8774 1430157
102 1 1 39890 5690970
7 1 1 422 68662
111 1 1 3492 616813
107 1 1 261806 41539960
123 1 1 8747 2711339
102 1 1 101746 14515759
6 2 1 9224 1239035
6 1 1 5023 674754
125 1 1 19355 2699984
102 1 1 588658 83981808
6 1 1 10295 1382920
9 1 1 2513 409615
9 2 1 1156 188431
7 2 1 7544 1229607
6 1 1 2095 281416
9 2 1 8906 1451598
125 1 1 6943 968491
125 2 1 22081 3080322
7 1 1 4460 726962
9 1 1 4682 763132
111 1 1 281066 54011528
6 1 1 9740 1308471
105 2 1 94447 14828109
101 1 1 332843 63240140
7 1 1 7655 1247764
9 2 1 20 3285
101 2 1 191282 36343512
6 2 1 6889 925408
6 2 1 1844 247711
102 1 1 884537 126193936
125 1 1 22911 3196057
107 1 1 326464 51798940
125 1 1 6200 864895
7 1 1 7389 1204339
102 2 1 315688 45038080
6 2 1 10565 1419313
127 2 1 357 70469
107 2 1 318947 50606312
121 2 1 9116 1722886
6 1 1 4094 549953
127 2 1 833 164615
102 2 1 162859 23234556
102 1 1 1030915 147077072
125 1 1 15992 2230858
9 2 1 5663 923067
6 2 1 2155 289450
125 2 1 24735 3450585
102 1 1 634576 90532864
125 1 1 7004 977019
9 1 1 1319 215017
7 2 1 6596 1075104
102 1 1 873653 124641232
9 2 1 9081 1480139
125 1 1 16967 2366829
7 2 1 1067 173834
127 2 1 2 259
105 1 1 62739 9850120
101 2 1 200735 38139516
102 1 1 565136 80626000
102 1 1 831106 118571072
127 1 1 767 151503
108 1 1 245183 95988840
6 1 1 8132 1092401
9 2 1 962 156758
9 1 1 7356 1198967
9 2 1 4976 811062
125 1 1 21449 2992062
102 1 1 505951 72182368
125 1 1 23926 3337672
7 1 1 259 42164
7 2 1 4940 805110
9 1 1 1500 244492
102 1 1 1067465 152291744
108 1 1 171244 67042008
7 2 1 8812 1436288
125 1 1 19684 2745842
7 1 1 8767 1428901
7 1 1 6536 1065248
6 2 1 5272 708139
125 2 1 909 126773
9 2 1 3981 648842
9 1 1 7354 1198736
121 1 1 3096 615128
9 1 1 5222 851236
9 2 1 1809 294780
6 1 1 8756 1176248
9 1 1 6571 1071055
105 1 1 105511 16565252
9 2 1 3318 540770
7 1 1 1204 196224
108 1 1 195101 76381984
108 2 1 196037 76748184
105 2 1 134938 21185286
9 1 1 8039 1310377
6 1 1 6841 918993
125 2 1 8993 1254579
6 1 1 7993 1073673
7 2 1 8972 1462368
105 1 1 3489 547714
104 2 1 135232 25017840
101 2 1 2955 561326
104 1 1 108515 20075200
9 2 1 181 29444
6 2 1 1193 160239
7 1 1 4655 758739
6 1 1 7030 944375
102 2 1 1051346 149991984
102 1 1 487648 69571128
125 1 1 23600 3292143
108 1 1 315513 123523192
102 2 1 1033849 147495760
6 1 1 3523 473221
9 1 1 3452 562640
125 1 1 14628 2040554
101 2 1 225296 42806172
9 1 1 3796 618717
102 1 1 1095311 156264464
6 1 1 4997 671209
125 1 1 11292 1575211
107 1 1 156004 24752504
6 1 1 7390 992649
102 1 1 527395 75241632
105 2 1 143914 22594452
125 2 1 744 103763
102 1 1 937912 133808760
9 1 1 3194 520514
125 2 1 22701 3166681
101 2 1 199108 37830396
125 2 1 14953 2085914
106 1 1 44439 7747091
125 1 1 21047 2935950
106 1 1 162268 28288604
125 1 1 249 34732
9 1 1 5533 901878
127 2 1 1020 201488
108 2 1 264481 103544032
125 1 1 21823 3044355
102 1 1 984504 140455904
9 1 1 959 156220
106 1 1 76876 13401960
7 1 1 970 158134
9 2 1 5588 910819
125 2 1 19519 2722833
6 1 1 6965 935726
102 1 1 59668 8512640
7 1 1 3348 545685
6 1 1 8668 1164407
9 1 1 8115 1322688
102 2 1 899680 128354232
102 2 1 644779 91988352
102 1 1 864163 123287192
102 2 1 205445 29310244
102 1 1 783827 111826000
125 1 1 18233 2543484
6 1 1 8103 1088503
102 2 1 442286 63099436
125 2 1 8245 1150090
7 1 1 6373 1038819
125 2 1 2901 404634
9 1 1 3663 597048
125 2 1 20272 2827943
7 2 1 2981 485975
9 2 1 6088 992291
9 2 1 685 111561
105 1 1 122875 19537024
9 1 1 6209 1012017
9 1 1 3422 557700
6 1 1 1958 263060
102 1 1 412727 58882368
101 1 1 140602 26714404
125 1 1 25299 3529148
111 1 1 991 153816
102 1 1 129274 18443000
7 2 1 3389 552368
7 1 1 5638 918982
125 2 1 12430 1733977
9 1 1 5945 968968
9 1 1 457 74512
111 2 1 25895 4574675
127 1 1 323 63784
7 1 1 816 133000
125 1 1 24271 3385763
9 1 1 8662 1411888
9 1 1 6657 1085017
6 1 1 8867 1191118
125 1 1 4433 618427
7 1 1 5344 871094
7 1 1 4688 764097
7 2 1 5560 906149
7 1 1 3905 636487
127 2 1 22 4326
102 1 1 994703 141911024
7 1 1 7262 1183635
125 1 1 19743 2754058
6 2 1 2951 396464
125 2 1 26924 3755885
9 2 1 6599 1075576
125 1 1 16348 2280475
102 2 1 625630 89256464
6 2 1 6733 904531
127 1 1 15 2910
7 2 1 8606 1402658
9 2 1 266 43348
125 1 1 24883 3471090
102 1 1 898192 128142040
9 1 1 8213 1338757
125 1 1 829 115668
104 1 1 10641 1968540
102 1 1 425726 60736920
125 1 1 19738 2753435
102 2 1 548183 78207424
102 1 1 552586 78835640
111 1 1 26154 4620439
108 1 1 194327 76079032
108 2 1 29783 11660180
9 1 1 2165 352783
125 2 1 10297 1436423
102 1 1 571618 81550856
105 2 1 98489 15462639
102 2 1 1062290 151553392
105 1 1 116858 18346744
104 1 1 119678 22140382
9 1 1 5756 938282
6 1 1 5570 748203
108 2 1 252653 98913296
9 2 1 6362 1037070
6 1 1 6986 938479
102 2 1 5396 769917
107 1 1 118252 18762552
7 2 1 3808 620616
9 2 1 7201 1173733
9 1 1 8417 1371856
7 2 1 1070 174385
9 1 1 3323 541711
125 1 1 3784 527840
125 2 1 22283 3108406
9 2 1 4449 725157
102 2 1 330965 47217788
6 2 1 4895 657576
102 1 1 804509 114776672
7 1 1 3965 646290
101 2 1 279210 53049880
102 2 1 905914 129243720
6 1 1 4639 623040
7 1 1 5779 942014
6 1 1 9920 1332575
102 2 1 665101 94887680
108 2 1 237720 93067144
6 2 1 4627 621590
125 2 1 6601 937303
6 1 1 1400 188136
111 2 1 196846 37827296
9 2 1 1750 285113
104 1 1 1823 337264
102 1 1 217009 30959980
105 1 1 109219 17147392
125 1 1 1141 161951
127 1 1 1261 249128
9 2 1 6035 983658
6 1 1 4958 666101
101 1 1 55688 10580664
102 1 1 629482 89806120
9 1 1 6569 1070714
105 2 1 12184 1937120
125 1 1 26929 3756549
111 1 1 7007 1237780
102 1 1 1012732 144483104
101 1 1 196332 37303032
125 1 1 16485 2299658
102 2 1 83027 11845101
9 1 1 8903 1451097
102 2 1 478999 68337048
105 1 1 35730 5609584
102 2 1 434725 62020632
9 1 1 5921 964999
106 2 1 111139 18865920
106 1 1 112300 19062852
125 1 1 22843 3186497
125 2 1 17209 2400686
106 1 1 130802 22203682
125 1 1 21145 2949772
7 2 1 5569 907684
6 1 1 814 109295
125 2 1 4163 580603
125 1 1 15576 2172786
125 1 1 590 82260
6 1 1 3424 459975
6 2 1 7217 969609
6 1 1 10862 1459178
6 2 1 5566 747646
125 2 1 11773 1642283
9 1 1 8653 1410309
6 1 1 10402 1397362
7 1 1 9080 1480048
9 1 1 9091 1481801
108 2 1 200890 78648208
107 1 1 126088 20005876
9 1 1 7628 1243245
6 1 1 8776 1178882
106 1 1 174179 29566840
106 1 1 40988 7145475
127 1 1 1174 232111
107 2 1 183368 29094388
108 2 1 134233 52552232
101 1 1 159153 30238908
125 1 1 17739 2474569
9 1 1 4240 690980
102 2 1 72641 10363530
106 1 1 121803 20676016
111 1 1 14115 2493605
111 1 1 20967 3704135
105 2 1 2291 359778
7 1 1 7451 1214543
102 2 1 133659 19068660
7 1 1 8935 1456418
9 2 1 8690 1416499
102 2 1 1030475 147014432
7 2 1 5884 958931
111 2 1 223926 43030996
125 1 1 21195 3009693
125 1 1 15745 2196334
111 2 1 21545 3806134
7 1 1 6782 1105510
121 1 1 2111 419404
6 1 1 2465 331222
101 1 1 254536 48361812
7 1 1 8852 1442946
9 2 1 6428 1047775
125 2 1 2954 412058
7 2 1 8483 1382728
6 1 1 2819 378721
102 2 1 920585 131336840
102 1 1 285857 40782336
102 2 1 984487 140453488
7 1 1 4283 698189
7 1 1 8641 1408513
9 2 1 2123 345952
9 1 1 4234 690143
102 1 1 838693 119653592
108 2 1 229169 89719712
9 2 1 6746 1099524
107 1 1 244347 38769656
9 1 1 4949 806607
125 1 1 9358 1305422
125 2 1 21659 3021292
6 2 1 6019 808528
9 2 1 4688 764175
125 2 1 27148 3787127
6 1 1 10831 1454921
108 1 1 334113 130805000
107 1 1 83590 13262833
101 2 1 16657 3164830
9 2 1 7623 1242470
7 1 1 6534 1065010
125 2 1 8505 1186333
125 2 1 13475 1879639
125 1 1 5033 702054
6 2 1 9648 1296047
7 2 1 1867 304334
7 1 1 4958 808189
111 1 1 107322 20623736
111 1 1 30448 4729583
9 2 1 3112 507278
105 2 1 54808 8604841
7 2 1 412 67127
111 1 1 820 127299
107 1 1 183706 29148018
9 1 1 7633 1244078
102 2 1 1080818 154196816
9 2 1 114 18522
102 2 1 688162 98177696
7 1 1 1730 281882
6 2 1 917 123274
125 1 1 10057 1402896
111 1 1 30740 5430657
125 2 1 12004 1674543
121 2 1 1439 271876
125 1 1 1225 170908
6 2 1 2794 375304
9 2 1 5858 954888
6 2 1 697 93675
108 2 1 336254 131643264
6 1 1 524 70375
125 2 1 12461 1738322
101 2 1 355739 67590424
125 2 1 9876 1377658
125 1 1 21473 2995454
7 1 1 4638 755972
102 2 1 262477 37446720
7 1 1 1028 167486
108 1 1 197223 77212512
125 1 1 23857 3328051
6 1 1 323 43462
9 1 1 619 100741
111 1 1 9935 1894429
125 1 1 6511 908151
125 2 1 7549 1053020
9 2 1 2656 432929
102 2 1 288910 41217760
102 1 1 822347 117321552
105 1 1 136559 21439764
7 2 1 6798 1108058
7 1 1 5459 889694
6 1 1 7984 1072508
107 2 1 73328 11634733
105 2 1 86580 13766197
102 2 1 724978 103430176
125 1 1 28559 3983999
111 1 1 17716 3378111
125 1 1 18977 2647346
9 1 1 4862 792529
125 2 1 19457 2714255
105 1 1 15578 2445820
102 2 1 502871 71742896
6 2 1 2281 306412
102 2 1 447818 63888672
102 1 1 342277 48831484
125 1 1 8211 1145337
105 2 1 127829 20324876
123 1 1 7164 2220668
102 1 1 783661 111802272
101 1 1 148670 28247122
102 2 1 1083522 154582448
7 1 1 8802 1434683
111 2 1 44092 6848965
107 1 1 280388 44488220
6 1 1 1936 260090
7 1 1 4499 733311
108 1 1 44225 17313920
9 1 1 7483 1219749
125 1 1 19193 2677349
108 1 1 33912 13276417
6 2 1 8042 1080381
7 1 1 1717 279905
6 1 1 109 14594
107 2 1 231301 36699772
125 1 1 9657 1347045
9 1 1 2782 453460
9 1 1 5424 884092
102 2 1 170998 24395688
125 1 1 16911 2359060
9 2 1 6398 1042798
102 1 1 952897 135946592
6 1 1 7298 980400
9 1 1 3903 636105
9 1 1 5011 816698
102 1 1 740975 105712448
111 1 1 13463 2091336
111 1 1 42376 6582356
125 2 1 1163 162129
6 2 1 4831 648832
111 1 1 345868 66464272
125 1 1 4049 564814
125 2 1 17231 2403742
7 1 1 7078 1153555
108 1 1 103801 40637980
6 1 1 526 70598
108 2 1 117340 45938504
105 1 1 170197 26720844
111 1 1 119475 22781914
9 2 1 3500 570469
101 1 1 157664 29956036
102 1 1 36023 5139318
102 2 1 520315 74231512
125 2 1 27371 3818242
102 1 1 744982 106284032
6 2 1 2530 339812
125 2 1 20859 2909791
102 1 1 1119737 159749216
104 2 1 79187 14649542
125 1 1 3009 419803
127 2 1 355 70167
105 1 1 24494 3894532
6 1 1 7391 992876
102 2 1 402587 57435668
111 2 1 17451 3083003
6 2 1 7163 962225
107 2 1 233229 37005668
9 2 1 2677 436253
111 2 1 33302 5883333
111 2 1 17084 2653617
102 2 1 552124 78769736
105 2 1 44709 7108688
108 2 1 251768 98567136
6 2 1 6530 877226
107 2 1 25625 4065778
102 1 1 926407 132167360
111 1 1 106194 20249402
