mc run lumi evt
102 1 228365 32580040
9 1 4972 810363
125 1 18147 2531424
9 1 8232 1341784
7 1 9028 1471411
102 1 652117 93035256
105 1 122365 19456052
125 1 24547 3424170
125 1 9312 1298967
111 1 29847 5735627
106 1 148385 25868430
6 1 8336 1119737
125 1 15381 2145595
102 1 343604 49020884
9 1 9004 1467603
123 1 7275 2254970
125 1 681 95001
7 1 1535 250232
106 1 86147 14623533
104 1 123693 22883088
6 1 2906 390433
102 1 978155 139550112
9 1 5714 931368
125 1 13090 1826020
7 1 6439 1049495
125 1 12041 1679776
125 1 6105 866920
9 1 23 3655
9 1 7053 1149639
7 1 6850 1116476
9 1 5082 828351
125 1 23281 3247600
9 1 5559 906108
105 1 67831 10649545
7 1 8207 1337782
105 1 101996 16217248
7 1 6412 1045106
9 1 6152 1002800
125 1 12543 1749740
125 1 11725 1635508
9 1 993 161844
125 1 12105 1688629
127 1 818 161669
6 1 3251 436693
7 1 5759 938619
102 1 973513 138887824
6 1 85 11478
9 1 1891 308241
127 1 315 62099
108 1 46181 18079656
9 1 2159 351901
107 1 354888 56308896
106 1 165353 28068540
102 1 926550 132187792
106 1 52137 8850269
102 1 358754 51182188
125 1 610 85020
111 1 1116 173313
7 1 5312 865766
105 1 181180 28807620
7 1 7271 1185232
127 1 885 174934
9 1 4257 693810
125 1 11758 1640173
7 1 7891 1286148
6 1 4313 579322
6 1 1493 200558
7 1 1949 317651
6 1 6302 846527
9 1 8386 1366949
9 1 3575 582677
7 1 3022 492620
7 1 6536 1065248
7 1 4634 755242
125 1 23419 3325365
125 1 27795 3877321
7 1 2087 340171
125 1 14723 2053796
104 1 118961 22007788
9 1 4040 658498
9 1 2281 371819
6 1 6493 872103
125 1 12827 1789266
102 1 194251 27713112
6 1 5881 789970
125 1 7398 1031951
102 1 768610 109655048
6 1 3392 455727
6 1 9644 1295556
125 1 1788 249417
6 1 10669 1433260
102 1 47812 6821099
125 1 12003 1674384
104 1 36741 6797040
9 1 1703 277474
9 1 316 51513
6 1 7925 1064529
127 1 455 89925
102 1 117485 16761216
9 1 3338 544111
7 1 8597 1401323
125 1 6917 964879
9 1 7225 1177563
6 1 200 26912
102 1 548248 78216720
6 1 10027 1346926
101 1 364935 69337640
9 1 3059 498550
125 1 3694 515249
106 1 82594 14020357
107 1 171441 27201956
7 1 6882 1121703
101 1 339344 64475272
127 1 41 8017
125 1 28002 3906240
6 1 7010 941697
7 1 6743 1099021
108 1 72312 28310072
6 1 10784 1448617
7 1 6816 1110930
101 1 12680 2409214
6 1 9427 1266244
108 1 255446 100007032
111 1 17500 3362755
7 1 6361 1036714
6 1 7774 1044358
102 1 1004625 143326480
111 1 9553 1687596
125 1 16803 2344061
9 1 3533 575835
9 1 7306 1190903
125 1 24313 3452355
127 1 46 9055
102 1 492160 70214856
125 1 2257 314748
125 1 23239 3241810
9 1 8710 1419718
102 1 337828 48196680
6 1 5159 692974
9 1 4967 809623
7 1 6803 1108883
102 1 1011136 144255296
125 1 15651 2183301
6 1 6152 826530
125 1 19225 2681795
127 1 1176 232406
107 1 40217 6381143
102 1 22298 3181245
9 1 3235 527298
125 1 27158 3788513
125 1 17641 2460881
7 1 2051 334373
6 1 4879 655309
125 1 8148 1136646
106 1 173998 29536080
7 1 5342 870701
6 1 4230 568230
105 1 137312 21832664
6 1 5939 797846
108 1 47740 18690108
7 1 1363 222081
101 1 369344 70175232
102 1 458293 65383044
127 1 223 44007
7 1 906 147617
7 1 128 20937
108 1 243347 95270432
9 1 6957 1133946
7 1 3387 552048
105 1 187787 29482628
102 1 288691 41186536
102 1 539519 76971464
7 1 302 49212
9 1 1108 180616
102 1 916393 130738736
9 1 4587 747594
125 1 4631 645905
6 1 1 25
125 1 25889 3611410
6 1 212 28576
125 1 11839 1651417
6 1 10630 1427849
104 1 5393 997622
102 1 1057301 150841664
102 1 953923 136092960
102 1 151733 21647288
6 1 8356 1122489
125 1 19472 2716276
9 1 2510 409071
101 1 166136 31565812
7 1 6909 1126161
9 1 4836 788245
102 1 1004620 143325712
125 1 14781 2061935
6 1 3475 466777
6 1 5299 711806
6 1 4241 569656
102 1 419920 59908556
125 1 7310 1019714
105 1 60916 9685627
6 1 7502 1007738
9 1 3727 607397
105 1 3477 545846
7 1 3015 491363
105 1 106185 16670994
101 1 327678 62258712
7 1 8332 1357973
102 1 448628 64004280
9 1 2659 433446
6 1 5611 753686
102 1 171307 24439688
125 1 3093 431400
125 1 11502 1604475
7 1 7346 1197295
6 1 3956 531450
125 1 23513 3279946
102 1 540524 77114760
123 1 15852 4913892
108 1 322708 126340048
125 1 5963 831804
125 1 14277 1991611
104 1 22666 4193101
9 1 3017 491697
6 1 7795 1047108
9 1 2580 420470
9 1 7186 1171336
9 1 1780 290061
107 1 102529 16267830
9 1 4145 675527
7 1 7036 1146850
9 1 2635 429541
102 1 847982 120978704
102 1 65981 9413229
107 1 15982 2535762
102 1 806798 115103176
102 1 572971 81743872
127 1 507 100218
111 1 8158 1441183
125 1 18041 2516665
6 1 2065 277313
9 1 5009 816485
102 1 576659 82270056
111 1 177010 33752968
7 1 221 36063
6 1 9167 1231459
125 1 19018 2653003
125 1 26773 3734807
9 1 5459 889823
9 1 4946 806253
7 1 5744 936236
104 1 32043 5927975
102 1 721324 102908888
6 1 1693 227330
6 1 5371 721479
102 1 615769 87849600
7 1 2729 444851
125 1 22605 3153287
125 1 15373 2144530
125 1 28288 3946127
6 1 6265 841580
7 1 4403 717667
9 1 6980 1137700
7 1 749 122140
7 1 6899 1124465
125 1 12645 1763981
6 1 4228 567991
6 1 3277 440219
111 1 19085 3371643
9 1 5630 917675
123 1 8741 2709432
102 1 206800 29503348
7 1 5073 826894
123 1 9009 2792665
123 1 2601 435193
111 1 176887 33991672
6 1 10358 1391497
102 1 955079 136257920
7 1 1702 277383
7 1 2579 420441
6 1 3214 431636
9 1 8368 1363844
9 1 7667 1249597
102 1 620376 88506960
111 1 10944 1933363
102 1 1037764 148054272
125 1 9013 1257360
102 1 249242 35558536
7 1 3622 590376
102 1 211781 30214056
7 1 1737 283097
7 1 5562 906529
7 1 8230 1341505
108 1 180689 70739808
7 1 5912 963627
9 1 2858 465832
104 1 158034 29236196
7 1 6430 1048037
125 1 10357 1444852
106 1 39863 6766773
9 1 730 118888
125 1 14379 2005930
125 1 11114 1550379
9 1 641 104450
7 1 7414 1208494
6 1 9784 1314350
125 1 1020 142246
102 1 302572 43166936
9 1 5137 837170
107 1 377804 59944984
7 1 7426 1210385
111 1 61698 11764697
7 1 3728 607736
7 1 8903 1451162
102 1 80857 11535510
6 1 10634 1428533
7 1 5205 848346
104 1 119327 22075456
9 1 2638 430004
9 1 6898 1124294
102 1 172316 24583840
125 1 19132 2668861
9 1 386 62820
105 1 141733 22535424
9 1 7762 1265049
102 1 945639 134911152
101 1 367707 69864344
6 1 1828 245432
7 1 6073 989915
125 1 17905 2497685
101 1 348779 66267944
7 1 6361 1036878
127 1 171 33777
105 1 159613 25378340
7 1 7056 1150042
125 1 4106 572726
102 1 482483 68834288
125 1 26216 3657097
127 1 1263 249622
6 1 9109 1223600
106 1 11679 2035933
6 1 5656 759703
125 1 20003 2790364
6 1 7429 997908
125 1 12916 1801761
105 1 19522 3065037
125 1 227 31666
101 1 55303 10507406
9 1 7355 1198905
125 1 26773 3734768
7 1 9119 1486277
6 1 3841 515920
127 1 913 180387
6 1 1370 183998
7 1 7067 1151975
9 1 2279 371519
105 1 134825 21167518
107 1 188694 29939442
9 1 8278 1349316
125 1 2011 280484
125 1 26101 3640955
7 1 9039 1473282
7 1 4908 799988
127 1 253 50024
125 1 22702 3166868
102 1 738548 105366168
125 1 27561 3844795
7 1 2857 465680
102 1 771064 110005080
125 1 2275 317351
125 1 17847 2489544
102 1 632416 90224688
6 1 1990 267271
9 1 3236 527380
9 1 2556 416567
127 1 341 67378
107 1 173435 27518436
9 1 8165 1330829
125 1 13757 1918990
105 1 131345 20621012
6 1 10231 1374387
102 1 249904 35652968
102 1 1014581 144746832
101 1 408222 77562088
125 1 26616 3712897
6 1 617 83013
127 1 842 166392
6 1 7250 973925
7 1 1976 321974
9 1 3366 548592
9 1 5369 875185
111 1 7476 1161258
101 1 400476 76090432
9 1 8219 1339658
101 1 151120 28712652
102 1 649970 92729128
125 1 24386 3401791
106 1 64554 11253832
102 1 867107 123707288
102 1 10675 1523021
102 1 530510 75686096
125 1 2638 367949
105 1 18257 2902760
125 1 14330 1999008
6 1 9697 1302648
7 1 3755 611981
9 1 2448 399016
102 1 541324 77228760
107 1 74981 11896982
125 1 829 115579
6 1 1916 257491
102 1 262244 37413580
125 1 15281 2131596
125 1 20275 2828351
102 1 652594 93103432
6 1 2398 322062
101 1 191029 36295324
106 1 158148 27570370
104 1 64896 12005757
9 1 2647 431496
6 1 9226 1239245
7 1 723 117775
7 1 7578 1235187
7 1 2725 444020
9 1 8185 1334163
102 1 555653 79273216
9 1 4678 762423
102 1 1069768 152620192
125 1 22843 3186497
6 1 10352 1390585
127 1 393 77585
108 1 288313 112874464
9 1 589 95932
106 1 16740 2841582
107 1 166196 26369724
102 1 497420 70965328
104 1 24752 4579110
123 1 2282 707298
6 1 4258 571866
105 1 139959 22253424
7 1 997 162399
121 1 533 106042
6 1 4598 617677
125 1 27083 3778076
111 1 112319 21584142
9 1 3779 615900
7 1 2972 484375
108 1 245597 96151352
101 1 288600 54833984
127 1 256 50478
104 1 120735 22335824
9 1 5669 924041
111 1 36198 6394938
125 1 20175 2814315
125 1 3303 460719
101 1 40751 7742609
105 1 107902 17156458
6 1 10021 1346042
9 1 4084 665584
6 1 2117 284427
9 1 8995 1466191
7 1 4561 743374
127 1 1186 234418
7 1 1306 212767
107 1 214669 34060724
102 1 413177 58946632
7 1 1115 181649
111 1 55823 10644572
101 1 192999 36669792
7 1 8800 1434421
125 1 3975 554454
102 1 579068 82613760
7 1 8005 1304804
7 1 7702 1255433
127 1 23 4532
101 1 173851 33031586
108 1 106055 41520440
105 1 137091 21523276
125 1 7506 1047053
9 1 4970 810152
108 1 46237 18101444
9 1 5294 862937
9 1 3379 550726
108 1 11339 4439011
6 1 1376 184899
6 1 4502 604744
105 1 140570 22069396
6 1 10064 1351905
9 1 6316 1029440
7 1 2455 400176
121 1 713 141558
102 1 603580 86110792
9 1 3655 595680
7 1 6010 979609
9 1 2120 345571
108 1 108681 42548332
7 1 3521 573987
125 1 14853 2072036
125 1 15681 2187380
7 1 889 144795
127 1 1132 223788
107 1 149035 23646912
127 1 19 3673
9 1 5431 885216
125 1 11714 1634036
125 1 22647 3159159
127 1 940 185735
6 1 8600 1155279
6 1 5332 716211
7 1 9035 1472770
7 1 2971 484187
105 1 35655 5597782
102 1 314714 44899196
108 1 252248 98754880
111 1 270924 52062532
9 1 1412 230118
125 1 9547 1331761
108 1 169729 66448928
9 1 4090 666572
125 1 27901 3892097
6 1 3616 485678
123 1 3346 559834
6 1 7910 1062638
125 1 21555 3006829
125 1 1469 204951
102 1 490817 70023184
102 1 1094404 156134992
6 1 5014 673567
6 1 3775 507150
102 1 496876 70887608
6 1 5864 787706
108 1 110235 43156952
105 1 138386 22003432
9 1 5942 968422
7 1 747 121702
125 1 2776 387209
125 1 23756 3313921
125 1 707 98560
108 1 215067 84198832
6 1 4330 581586
108 1 331264 129689728
125 1 8770 1223392
125 1 14870 2074356
7 1 5782 942389
102 1 934168 133274512
7 1 6228 1015099
6 1 3896 523424
102 1 934675 133346984
7 1 6338 1033056
101 1 266086 50556196
105 1 15136 2376330
102 1 827897 118113360
9 1 7514 1224682
7 1 777 126592
106 1 138676 24175784
9 1 8311 1354601
6 1 4000 537280
125 1 1171 163276
9 1 5525 900565
9 1 8847 1442000
125 1 18507 2581659
7 1 7166 1168098
105 1 117185 18397944
9 1 7448 1214019
9 1 917 149529
9 1 7156 1166353
102 1 103058 14702981
125 1 14155 1974553
7 1 3001 489050
6 1 10442 1402673
101 1 69111 13130967
105 1 107327 17065024
105 1 73945 11609335
107 1 363776 57719152
9 1 8937 1456680
125 1 12191 1700606
9 1 4192 683301
6 1 7726 1037758
6 1 6268 841884
9 1 4862 792546
7 1 5001 815081
7 1 6985 1138587
127 1 831 164264
6 1 7318 982945
125 1 24151 3368970
6 1 10702 1437513
7 1 1514 246659
9 1 2272 370318
123 1 545 168989
125 1 16006 2232833
111 1 23879 3709103
102 1 584419 83377120
125 1 26017 3629262
108 1 99235 38850232
9 1 5303 864335
125 1 11814 1647986
102 1 429623 61292860
9 1 2368 385922
6 1 1435 192665
7 1 7915 1290105
9 1 5711 930803
7 1 1959 319256
7 1 4751 774426
102 1 997736 142343584
7 1 1570 255930
6 1 6713 901760
6 1 6187 831081
7 1 7917 1290433
9 1 7625 1242780
123 1 7848 1313281
6 1 10873 1460647
125 1 15609 2177467
125 1 20745 2893807
102 1 425739 60738736
121 1 3295 622572
6 1 2104 282588
125 1 5187 723516
7 1 7073 1152931
102 1 56639 8080521
125 1 25654 3578695
102 1 899875 128382160
7 1 6426 1047417
9 1 3858 628838
7 1 8648 1409570
125 1 13891 1937782
125 1 16362 2282464
7 1 1667 271777
125 1 5765 804085
102 1 577484 82387808
9 1 6406 1044105
125 1 14743 2056644
9 1 6682 1089022
7 1 7336 1195788
102 1 428971 61199748
6 1 10886 1462450
7 1 6721 1095406
9 1 2789 454623
7 1 5342 870709
7 1 8971 1462248
105 1 19462 3055471
125 1 27127 3784255
6 1 3215 431934
125 1 15947 2224642
111 1 94844 18085230
125 1 28521 3978566
9 1 2538 413687
125 1 14913 2080346
7 1 6445 1050569
6 1 2549 342487
7 1 965 157253
6 1 10 1299
9 1 1444 235364
125 1 27578 3847102
9 1 7669 1250018
107 1 276257 43832752
9 1 3228 526098
7 1 6393 1042025
9 1 3376 550156
9 1 1121 182660
7 1 5679 925663
125 1 18463 2575451
9 1 7510 1223971
121 1 8488 1604186
9 1 1679 273658
106 1 58895 9997393
106 1 86378 14662715
7 1 2501 407676
7 1 7972 1299341
9 1 4961 808642
101 1 283838 53929224
125 1 21068 2938982
125 1 8163 1138609
7 1 3348 545643
7 1 2765 450595
127 1 657 129766
102 1 895277 127726288
106 1 113357 19761776
9 1 5263 857712
111 1 243662 46823744
105 1 45415 7220896
125 1 27086 3778419
102 1 285551 40738648
125 1 10926 1524155
102 1 140932 20106298
125 1 19599 2734059
125 1 27158 3788527
7 1 673 109647
102 1 1109578 158299808
7 1 4841 788995
108 1 250693 98145960
6 1 899 120698
7 1 7270 1185018
125 1 25007 3488359
102 1 1092093 155805264
9 1 7886 1285340
9 1 5972 973476
102 1 749878 106982528
7 1 825 134448
9 1 3368 548955
102 1 505824 72164216
108 1 41998 16442112
102 1 211543 30179996
7 1 4229 689348
127 1 704 139192
102 1 355183 50672824
7 1 7193 1172388
105 1 93997 14945461
102 1 28975 4133625
102 1 264721 37766736
6 1 2189 293994
125 1 14977 2089325
6 1 4340 582966
125 1 350 48788
107 1 211654 33582388
106 1 8709 1518228
125 1 2630 366825
108 1 102376 40080160
6 1 824 110684
9 1 1614 262994
102 1 342332 48839444
102 1 200433 28595090
9 1 7802 1271630
125 1 4409 614945
121 1 1960 389354
111 1 25312 4471698
121 1 3410 677583
102 1 1053004 150228496
102 1 792603 113078008
105 1 99737 15858248
9 1 2378 387654
108 1 325159 127299488
101 1 299034 56816384
9 1 1219 198715
6 1 2305 309660
125 1 23321 3253147
6 1 8951 1202461
6 1 8603 1155676
111 1 2380 369565
111 1 28404 5018011
7 1 6847 1115932
9 1 7543 1229397
106 1 25863 4508777
7 1 4106 669196
9 1 4885 796178
9 1 2250 366704
9 1 2963 482956
6 1 5671 761792
102 1 1045736 149191712
9 1 2185 356180
125 1 28161 3928343
6 1 4183 561912
9 1 6653 1084373
106 1 158771 27679100
102 1 271143 38683044
127 1 623 123132
121 1 1012 191196
121 1 513 102039
104 1 151241 27979548
7 1 4288 698785
6 1 4126 554133
9 1 2952 481115
7 1 6115 996768
125 1 25403 3543766
125 1 10492 1463596
7 1 4950 806807
104 1 47303 8750992
6 1 4333 582127
6 1 8018 1077208
127 1 666 131522
6 1 6782 911031
9 1 1336 217799
102 1 258968 36946204
102 1 1013624 144610320
102 1 263701 37621320
111 1 238527 45836928
102 1 1014256 144700384
102 1 609919 87015024
102 1 798356 113898832
6 1 8560 1149861
6 1 5743 771465
105 1 103459 16243083
6 1 7444 999862
102 1 980980 139953120
125 1 1859 259328
7 1 7766 1265896
7 1 1213 197689
121 1 6811 1287098
9 1 5774 941229
102 1 743273 106040264
7 1 6242 1017428
125 1 20225 2821249
102 1 1012046 144385152
104 1 105514 19520048
127 1 425 83945
102 1 229121 32687916
125 1 10907 1521493
108 1 315076 123352104
102 1 335405 47851084
104 1 62584 11577919
125 1 3523 491477
9 1 1911 311418
125 1 13089 1825857
125 1 27957 3899868
102 1 635373 90646520
6 1 1600 214865
111 1 60602 11645678
6 1 8981 1206437
127 1 725 143209
9 1 7973 1299542
104 1 143191 26490288
101 1 11804 2242777
125 1 15661 2223783
105 1 66205 10394122
6 1 7900 1061230
7 1 9111 1485052
102 1 338702 48321460
108 1 335715 131432480
7 1 2644 430883
105 1 170095 27045132
102 1 769184 109736848
125 1 24143 3367957
125 1 2009 280187
9 1 7782 1268451
6 1 4504 604949
108 1 120568 47202364
7 1 6331 1031904
7 1 6221 1014049
6 1 2876 386299
9 1 4812 784342
106 1 116462 19769308
7 1 4861 792224
7 1 3814 621598
6 1 11062 1485963
102 1 433914 61905056
6 1 8770 1178012
7 1 195 31745
9 1 7058 1150382
9 1 5117 833983
108 1 304657 119273024
125 1 5185 723342
105 1 66865 10631522
111 1 24422 3793629
105 1 6347 996465
102 1 109563 15630984
125 1 12945 1838135
108 1 91125 35675520
6 1 7163 962361
107 1 151786 24083322
102 1 741193 105743392
7 1 7391 1204728
102 1 441950 63051584
105 1 57610 9044669
102 1 286097 40816564
101 1 288732 54859000
7 1 1805 294240
6 1 1787 240021
7 1 1263 205847
6 1 7159 961666
9 1 6838 1114572
6 1 8618 1157643
108 1 344110 134718896
108 1 228431 89430864
125 1 20429 2849803
121 1 3636 722406
9 1 5509 897814
7 1 5491 894876
7 1 7310 1191582
105 1 91376 14528859
102 1 98687 14079378
125 1 8941 1247197
108 1 249443 97656608
7 1 6186 1008246
107 1 19694 3124821
111 1 180580 34433732
125 1 6790 947163
105 1 15328 2437058
121 1 3412 677951
104 1 54525 10086947
104 1 131485 24324628
7 1 9011 1468811
9 1 7969 1298970
107 1 71779 11388927
9 1 1933 314930
6 1 6086 817595
102 1 162689 23210348
111 1 69970 13445785
125 1 4539 644443
9 1 2116 344770
125 1 23809 3321257
7 1 6683 1089399
6 1 8617 1157461
111 1 19028 2955772
125 1 22130 3087083
125 1 14887 2076688
101 1 224835 42718544
102 1 719560 102657208
105 1 155408 24709768
102 1 499202 71219560
9 1 5832 950566
125 1 6962 971190
125 1 8013 1117829
125 1 5599 781075
9 1 8942 1457499
7 1 5670 924189
9 1 6869 1119621
105 1 12185 1937458
105 1 33838 5312495
125 1 23236 3241347
6 1 4474 601016
125 1 3553 495554
125 1 4421 616653
7 1 8033 1309308
125 1 23830 3324283
9 1 69 11171
7 1 3688 601181
6 1 9089 1220955
125 1 9726 1356724
107 1 289984 46010792
111 1 5078 897147
6 1 6436 864614
127 1 899 177562
125 1 6881 959847
7 1 498 81144
7 1 4137 674303
127 1 374 73933
127 1 332 65612
125 1 4403 614086
106 1 60003 10185458
6 1 7316 982800
106 1 133366 22638752
6 1 6979 937552
102 1 838630 119644592
125 1 12573 1753877
9 1 3661 596690
6 1 4312 579188
106 1 120959 21087048
111 1 4922 764502
6 1 2525 339200
125 1 18240 2544427
102 1 257500 36736708
125 1 9847 1373605
6 1 7438 999086
125 1 25564 3566139
102 1 365617 52161248
6 1 9634 1294081
125 1 26407 3683661
7 1 7859 1281066
6 1 4069 546592
127 1 601 118758
127 1 174 34360
6 1 580 77844
7 1 6305 1027720
9 1 3765 613687
125 1 23420 3267047
7 1 5500 896420
125 1 6112 852606
125 1 8665 1208638
9 1 2522 411158
102 1 1088103 155236000
7 1 3838 625435
106 1 111689 19471096
102 1 445798 63600376
125 1 6260 873195
6 1 7355 988083
7 1 664 108199
7 1 7599 1238626
7 1 7141 1163952
9 1 69 11224
106 1 100790 17571060
108 1 200785 78607472
6 1 5755 773127
102 1 671963 95866760
125 1 10017 1397253
102 1 116545 16626978
125 1 20365 2891829
9 1 4980 811657
125 1 12543 1749766
7 1 5834 951004
105 1 49228 7728782
7 1 1676 273087
125 1 1453 202714
107 1 105261 16701341
9 1 5325 867944
9 1 7331 1194975
6 1 10634 1428535
102 1 240541 34317180
102 1 909533 129760072
6 1 2374 318946
9 1 8257 1345920
108 1 347315 135973696
125 1 19235 2683173
111 1 140637 27025716
125 1 21121 2946357
111 1 200362 38205856
107 1 2374 376531
9 1 2524 411251
7 1 3525 574534
7 1 5069 826236
108 1 223869 87644400
6 1 3403 457009
7 1 2083 339396
7 1 9200 1499595
101 1 91401 17366094
9 1 8221 1339929
127 1 1231 243202
102 1 452764 64594272
9 1 5713 931135
107 1 246110 39049348
6 1 9556 1283689
101 1 128114 24341562
7 1 6923 1128483
102 1 1118416 159560624
125 1 5275 735828
125 1 15629 2180142
125 1 18193 2537835
102 1 871252 124298608
9 1 1232 200847
9 1 1875 305593
9 1 2242 365304
6 1 5953 799690
125 1 2163 301656
6 1 359 48344
111 1 278792 53574536
125 1 25845 3669948
106 1 53287 9289609
105 1 65269 10377647
111 1 186947 35647864
9 1 7988 1301923
7 1 6669 1087040
6 1 3029 406935
9 1 7923 1291394
9 1 5572 908245
7 1 7027 1145338
127 1 502 99140
6 1 1534 206104
102 1 950326 135579872
125 1 16465 2296870
101 1 277413 52708324
104 1 156486 28949792
6 1 9484 1274024
105 1 150802 23675924
101 1 55609 10565697
9 1 4843 789278
7 1 8231 1341583
106 1 167115 29133604
7 1 6750 1100204
7 1 1661 270730
7 1 2106 343222
106 1 48667 8261129
125 1 8895 1240797
7 1 7820 1274574
6 1 5875 789117
7 1 7243 1180525
102 1 22268 3177009
102 1 843284 120308512
106 1 35137 5964378
9 1 6630 1080615
108 1 2338 915186
102 1 1093837 156054016
102 1 471761 67304528
